Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,Target
2020-10-27 21:53:01,165,159,152,130,45615,47868,758,916,365,8551,7420,1
2020-10-27 22:23:01,149,138,153,129,45976,48307,651,812,320,8626,7489,1
2020-10-27 22:53:01,130,118,152,131,46262,48662,650,795,285,8691,7548,1
2020-10-27 23:23:01,133,113,152,130,46506,48951,532,644,275,8757,7605,1
2020-10-27 23:53:01,130,115,152,130,46795,49271,517,587,272,8822,7662,1
2020-10-28 00:23:01,127,108,153,129,47031,49550,559,616,269,8886,7716,1
2020-10-28 00:53:01,130,106,153,128,47275,49839,500,598,262,8951,7769,1
2020-10-28 01:23:02,120,91,154,128,47563,50150,483,546,248,9011,7815,1
2020-10-28 01:54:01,126,98,154,128,47917,50624,559,691,250,9076,7865,1
2020-10-28 02:24:01,120,102,154,127,48163,50927,530,678,251,9136,7916,1
2020-10-28 02:54:02,121,97,153,128,48517,51262,631,671,247,9196,7965,1
2020-10-28 03:25:01,121,94,153,128,48847,51555,687,629,245,9259,8014,1
2020-10-28 03:55:01,115,96,153,128,49122,51818,604,558,244,9316,8062,1
2020-10-28 04:25:02,125,107,154,127,49363,52075,526,519,263,9379,8115,1
2020-10-28 04:56:01,125,118,154,127,49665,52422,534,593,282,9443,8176,1
2020-10-28 05:26:01,132,125,154,126,49952,52804,611,756,295,9509,8238,1
2020-10-28 05:56:01,136,123,154,126,50255,53144,595,722,303,9577,8300,1
2020-10-28 06:26:01,149,142,154,126,50540,53488,587,685,335,9652,8371,1
2020-10-28 06:56:01,147,144,154,126,50980,53935,725,791,335,9725,8443,1
2020-10-28 07:26:01,166,149,154,126,51286,54259,751,775,356,9808,8517,1
2020-10-28 07:56:01,171,146,154,126,51650,54666,671,732,355,9894,8590,1
2020-10-28 08:26:01,183,165,156,126,52016,54995,740,742,382,9985,8673,1
2020-10-28 08:56:01,182,164,155,126,52423,55417,776,762,389,10076,8755,1
2020-10-28 09:26:01,198,181,155,126,52881,55831,894,861,424,10175,8845,1
2020-10-28 09:56:01,211,186,155,126,53277,56323,866,909,456,10281,8938,1
2020-10-28 10:26:01,150,125,155,127,53666,56749,786,912,368,10356,9001,1
2020-10-28 10:56:01,199,155,155,127,54006,57172,781,917,422,10455,9078,1
2020-10-28 11:26:01,206,189,156,126,54399,57639,782,960,451,10558,9173,1
2020-10-28 11:56:01,223,197,156,126,54910,58195,905,1023,491,10670,9271,1
2020-10-28 12:26:01,225,228,156,125,55440,58913,1048,1262,520,10782,9385,1
2020-10-28 12:56:02,240,223,156,125,55943,59472,1040,1285,528,10902,9497,1
2020-10-28 13:27:01,243,214,157,126,56540,60259,1090,1335,535,11028,9608,1
2020-10-28 13:57:01,248,216,157,125,57097,60911,1107,1399,525,11152,9716,1
2020-10-28 14:27:01,255,228,157,125,57640,61644,1072,1347,543,11279,9830,1
2020-10-28 14:57:01,233,238,157,125,58398,62505,1304,1598,528,11396,9949,1
2020-10-28 15:27:01,248,204,156,126,59021,63121,1392,1482,517,11520,10051,1
2020-10-28 15:57:01,231,179,158,125,59598,63740,1182,1190,494,11635,10140,1
2020-10-28 16:27:01,215,166,159,123,60168,64250,1170,1158,446,11743,10223,1
2020-10-28 16:57:01,199,150,159,122,60513,64651,784,792,435,11842,10298,1
2020-10-28 17:27:01,210,165,160,122,60833,64984,666,735,419,11947,10381,1
2020-10-28 17:57:01,209,183,160,122,61232,65473,719,823,439,12052,10472,1
2020-10-28 18:27:01,209,168,160,122,61721,65966,910,1006,419,12156,10556,1
2020-10-28 18:57:01,209,168,160,122,62177,66551,935,1078,423,12261,10640,1
2020-10-28 19:27:01,203,138,161,121,62698,67078,1026,1178,403,12362,10709,1
2020-10-28 19:57:01,192,143,161,120,62941,67335,764,784,384,12458,10781,1
2020-10-28 20:27:01,192,148,164,118,63182,67682,474,589,374,12554,10855,1
2020-10-28 20:57:01,178,146,167,118,63522,68048,583,706,373,12643,10928,1
2020-10-28 21:27:01,178,142,165,117,63883,68406,728,732,352,12732,10999,1
2020-10-28 21:57:01,163,126,165,117,64188,68773,640,711,335,12814,11062,1
2020-10-28 22:27:01,141,109,164,116,64530,69092,662,706,287,12884,11116,1
2020-10-28 22:57:01,140,113,167,115,64803,69349,615,576,282,12954,11173,1
2020-10-28 23:27:01,134,116,167,115,65069,69628,540,537,273,13021,11231,1
2020-10-28 23:57:01,131,97,167,116,65326,69850,513,502,263,13087,11279,1
2020-10-29 00:27:01,130,95,167,116,65607,70098,530,471,265,13152,11327,1
2020-10-29 00:57:01,124,98,168,115,65910,70425,566,551,248,13214,11376,1
2020-10-29 01:27:01,118,104,168,115,66059,70609,390,461,254,13273,11428,1
2020-10-29 01:57:01,118,112,168,115,66238,70841,332,417,254,13332,11484,1
2020-10-29 02:27:01,116,106,168,115,66480,71148,429,544,263,13390,11537,1
2020-10-29 02:57:01,120,94,168,115,66752,71444,495,571,243,13450,11584,1
2020-10-29 03:27:01,119,89,166,115,66973,71751,468,571,249,13509,11628,1
2020-10-29 03:57:02,118,81,165,115,67166,71987,409,550,244,13568,11669,1
2020-10-29 04:28:01,102,93,164,115,67347,72163,375,412,235,13621,11717,1
2020-10-29 04:58:02,103,108,165,115,67534,72341,386,370,256,13672,11771,1
2020-10-29 05:28:02,106,106,164,115,67754,72490,386,303,251,13725,11824,1
2020-10-29 05:59:01,99,117,165,115,67981,72720,427,370,255,13777,11884,1
2020-10-29 06:29:01,116,125,165,114,68180,72915,423,420,284,13835,11947,1
2020-10-29 06:59:01,134,126,164,115,68537,73146,599,460,299,13902,12010,1
2020-10-29 07:29:01,142,131,165,114,68908,73486,730,571,325,13973,12075,1
2020-10-29 07:59:01,163,132,164,115,69172,73811,627,666,337,14054,12141,1
2020-10-29 08:29:01,164,147,164,116,69554,74183,639,686,341,14136,12215,1
2020-10-29 08:59:01,170,141,163,116,69899,74560,727,750,346,14221,12285,1
2020-10-29 09:29:01,179,143,162,116,70233,74943,681,764,366,14311,12357,1
2020-10-29 09:59:01,193,164,163,116,70518,75232,554,590,398,14407,12439,1
2020-10-29 10:29:01,203,183,163,116,70830,75624,599,688,429,14509,12530,1
2020-10-29 10:59:01,205,175,163,116,71139,76020,634,803,429,14611,12618,1
2020-10-29 11:29:01,219,201,164,117,71437,76364,584,706,469,14721,12718,1
2020-10-29 11:59:01,241,197,164,115,71838,76685,732,672,493,14841,12817,1
2020-10-29 12:29:01,257,198,166,112,72296,77182,932,863,496,14970,12916,1
2020-10-29 12:59:01,243,204,166,113,72771,77690,934,979,513,15091,13018,1
2020-10-29 13:29:01,245,217,164,113,73259,78323,908,1093,507,15214,13126,1
2020-10-29 13:59:01,211,215,164,113,73819,78904,1089,1224,483,15319,13234,1
2020-10-29 14:29:01,213,213,164,116,74348,79468,1034,1083,481,15426,13340,1
2020-10-29 14:59:01,190,204,166,117,74818,80034,913,1086,444,15521,13442,1
2020-10-29 15:29:01,190,200,166,116,75198,80439,852,973,431,15616,13542,1
2020-10-29 15:59:01,187,178,165,116,75679,81018,860,973,414,15709,13631,1
2020-10-29 16:29:01,180,173,163,116,76150,81533,952,1090,405,15799,13718,1
2020-10-29 16:59:01,191,166,162,117,76640,81905,965,881,411,15895,13801,1
2020-10-29 17:29:01,197,144,163,116,77056,82391,892,856,381,15993,13873,1
2020-10-29 17:59:01,195,149,163,117,77416,82800,789,911,399,16091,13947,1
2020-10-29 18:29:01,194,147,163,116,77756,83213,641,768,398,16188,14021,1
2020-10-29 18:59:01,196,149,165,115,78154,83704,738,905,401,16286,14095,1
2020-10-29 19:29:01,193,153,164,115,78590,84233,836,1027,384,16382,14172,1
2020-10-29 19:59:01,183,159,165,115,79119,84818,947,1082,377,16474,14251,1
2020-10-29 20:29:01,191,136,165,116,79464,85233,814,962,367,16569,14319,1
2020-10-29 20:59:01,170,120,165,113,79787,85619,572,699,335,16654,14379,1
2020-10-29 21:29:01,151,116,165,113,80064,85907,619,699,315,16730,14437,1
2020-10-29 21:59:01,144,109,166,112,80313,86181,520,563,281,16802,14492,1
2020-10-29 22:29:01,131,102,166,112,80558,86460,498,557,265,16867,14543,1
2020-10-29 22:59:01,127,83,167,111,80764,86739,459,567,241,16931,14584,1
2020-10-29 23:29:01,120,77,167,112,80976,86943,411,467,232,16991,14623,1
2020-10-29 23:59:01,110,68,165,112,81237,87179,450,421,220,17046,14657,1
2020-10-30 00:29:02,103,59,166,113,81347,87319,371,376,212,17097,14686,1
2020-10-30 01:00:01,111,72,167,112,81476,87456,223,253,232,17154,14723,1
2020-10-30 01:30:02,111,72,167,112,81637,87658,282,307,230,17210,14759,1
2020-10-30 02:01:01,113,72,171,112,81728,87851,215,358,234,17268,14796,1
2020-10-30 02:31:01,113,71,173,111,81857,88037,221,381,221,17325,14832,1
2020-10-30 03:01:01,117,79,174,111,82024,88240,304,396,231,17383,14871,1
2020-10-30 03:31:01,115,72,173,113,82189,88406,337,390,233,17441,14907,1
2020-10-30 04:01:01,115,80,173,113,82382,88584,361,345,241,17498,14947,1
2020-10-30 04:31:01,122,78,174,113,82538,88770,313,343,241,17559,14986,1
2020-10-30 05:01:01,124,84,175,112,82698,88955,279,324,259,17621,15028,1
2020-10-30 05:31:01,130,88,174,112,82901,89145,367,375,285,17686,15072,1
2020-10-30 06:01:01,138,99,175,112,83091,89447,406,514,281,17755,15122,1
2020-10-30 06:31:01,144,102,178,110,83210,89621,263,396,305,17827,15173,1
2020-10-30 07:01:01,149,120,180,111,83326,89789,223,301,322,17902,15233,1
2020-10-30 07:31:01,174,136,180,112,83444,89939,234,317,356,17989,15301,1
2020-10-30 08:01:01,174,144,180,109,83593,90159,283,397,364,18076,15373,1
2020-10-30 08:31:01,184,160,181,108,83752,90409,295,451,392,18168,15453,1
2020-10-30 09:01:02,188,164,183,107,84001,90751,418,599,410,18262,15535,1
2020-10-30 09:32:01,186,172,184,107,84408,91221,596,761,424,18358,15624,1
2020-10-30 10:02:01,198,157,185,106,84690,91622,606,770,431,18457,15702,1
2020-10-30 10:32:01,205,156,184,106,84986,92009,592,793,425,18559,15780,1
2020-10-30 11:02:01,208,176,183,106,85365,92548,671,923,447,18663,15868,1
2020-10-30 11:32:01,216,181,184,107,85665,93047,679,1037,475,18771,15959,1
2020-10-30 12:02:01,218,164,186,107,86022,93503,657,956,492,18880,16041,1
2020-10-30 12:32:01,241,208,184,108,86407,93906,742,859,507,19001,16145,1
2020-10-30 13:02:01,230,206,184,105,86835,94455,847,995,498,19116,16248,1
2020-10-30 13:32:01,237,192,186,107,87262,95150,859,1245,482,19234,16344,1
2020-10-30 14:02:01,236,218,188,107,87670,95721,829,1258,507,19352,16453,1
2020-10-30 14:32:01,244,198,188,106,88005,96309,766,1228,501,19474,16552,1
2020-10-30 15:02:02,237,203,190,101,88384,96848,709,1140,496,19593,16653,1
2020-10-30 15:32:02,223,193,193,101,88771,97404,795,1138,470,19705,16750,1
2020-10-30 16:03:01,218,172,193,99,89190,97932,808,1085,451,19817,16839,1
2020-10-30 16:33:01,203,187,195,95,89568,98442,796,1026,443,19919,16932,1
2020-10-30 17:03:02,203,171,197,95,89938,98895,755,974,445,20020,17018,1
2020-10-30 17:34:01,215,178,196,95,90381,99510,819,1087,442,20131,17110,1
2020-10-30 18:04:01,206,158,197,95,90881,100013,964,1138,428,20234,17189,1
2020-10-30 18:34:01,194,148,198,96,91249,100448,850,892,422,20331,17263,1
2020-10-30 19:04:02,192,143,200,96,91571,100897,656,807,378,20427,17334,1
2020-10-30 19:35:01,184,143,199,96,91862,101238,623,794,374,20522,17408,1
2020-10-30 20:05:02,185,151,196,99,92093,101514,504,556,387,20615,17484,1
2020-10-30 20:36:01,175,144,191,101,92397,101909,565,682,366,20705,17558,1
2020-10-30 21:06:02,180,130,191,101,92629,102215,527,696,367,20795,17623,1
2020-10-30 21:36:02,167,124,191,102,92865,102528,449,537,346,20879,17685,1
2020-10-30 22:07:01,160,121,190,102,93119,102799,471,554,327,20961,17747,1
2020-10-30 22:37:01,159,123,189,103,93461,103055,601,511,319,21041,17809,1
2020-10-30 23:07:01,147,111,189,104,93837,103407,720,609,305,21114,17864,1
2020-10-30 23:37:01,147,111,189,104,94085,103664,628,611,309,21188,17920,1
2020-10-31 00:07:01,137,103,189,103,94278,103911,358,440,271,21256,17971,1
2020-10-31 00:37:01,128,91,189,101,94492,104178,386,476,267,21320,18017,1
2020-10-31 01:07:01,118,78,189,101,94680,104406,406,493,255,21379,18056,1
2020-10-31 01:37:02,119,81,189,100,94839,104590,348,413,240,21439,18096,1
2020-10-31 02:07:02,115,78,190,100,95011,104800,316,383,235,21496,18135,1
2020-10-31 02:38:01,118,85,191,99,95163,104995,334,412,248,21557,18179,1
2020-10-31 03:08:02,127,92,191,99,95326,105209,315,409,268,21621,18225,1
2020-10-31 03:39:01,130,93,191,99,95497,105410,336,415,286,21688,18273,1
2020-10-31 04:09:01,130,89,191,99,95622,105654,254,416,286,21753,18318,1
2020-10-31 04:39:01,134,101,189,99,95740,105826,206,335,289,21820,18368,1
2020-10-31 05:09:02,135,100,189,100,95915,106061,294,407,279,21887,18418,1
2020-10-31 05:40:01,143,108,190,100,96145,106325,361,429,313,21961,18474,1
2020-10-31 06:10:02,151,121,191,100,96326,106541,360,405,331,22037,18535,1
2020-10-31 06:41:01,165,131,190,100,96528,106812,386,488,355,22122,18602,1
2020-10-31 07:11:01,167,126,191,102,96809,107178,486,637,350,22206,18665,1
2020-10-31 07:41:01,183,140,192,104,97148,107535,621,725,385,22297,18735,1
2020-10-31 08:11:01,190,162,193,102,97514,107825,707,648,412,22392,18816,1
2020-10-31 08:41:01,197,159,193,100,97813,108188,671,660,428,22491,18896,1
2020-10-31 09:11:01,206,183,190,99,98228,108651,709,817,445,22594,18987,1
2020-10-31 09:41:01,228,201,190,101,98573,109003,763,818,505,22708,19088,1
2020-10-31 10:11:01,252,216,188,103,98910,109332,671,678,522,22834,19196,1
2020-10-31 10:41:01,275,206,191,105,99332,109808,778,840,536,22971,19299,1
2020-10-31 11:11:01,289,228,194,100,99964,110497,1074,1186,582,23116,19413,1
2020-10-31 11:41:01,291,238,197,97,100523,111234,1202,1435,589,23261,19532,1
2020-10-31 12:11:01,289,219,196,96,100951,112067,1003,1623,577,23406,19641,1
2020-10-31 12:41:01,278,214,200,89,101363,112688,843,1463,580,23545,19748,1
2020-10-31 13:11:01,280,220,201,86,101884,113243,966,1236,580,23685,19858,1
2020-10-31 13:41:01,264,222,203,85,102413,113861,1048,1189,548,23817,19969,1
2020-10-31 14:11:01,264,224,204,84,103009,114484,1126,1245,544,23949,20081,1
2020-10-31 14:41:01,255,211,204,83,103578,115189,1158,1321,522,24076,20187,1
2020-10-31 15:11:01,228,175,206,80,104195,115883,1199,1384,484,24190,20274,1
2020-10-31 15:41:01,222,175,205,79,104720,116454,1168,1295,483,24301,20362,1
2020-10-31 16:11:01,220,170,208,75,105128,116844,949,968,467,24411,20447,1
2020-10-31 16:41:01,221,173,212,71,105460,117259,723,814,465,24522,20533,1
2020-10-31 17:11:01,212,154,212,70,105978,117919,837,1085,426,24628,20610,1
2020-10-31 17:41:01,205,141,213,69,106430,118411,973,1153,424,24730,20681,1
2020-10-31 18:11:01,191,130,216,65,106877,118936,900,1021,422,24826,20746,1
2020-10-31 18:41:01,242,129,217,63,107401,119547,959,1116,426,24947,20810,1
