Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,Target
2023-12-06 00:39:01,610,624,285,301,57963,60898,2089,1947,2230,16718,17853,0
2023-12-06 01:09:01,624,605,285,301,58862,61700,1893,1711,2198,17030,18156,0
2023-12-06 01:39:03,633,599,285,301,59996,62540,1898,1549,2236,17347,18456,0
2023-12-06 02:10:02,652,629,284,302,60860,63271,1909,1476,2289,17684,18780,0
2023-12-06 02:41:01,652,687,283,302,61937,64104,1635,1268,2366,18021,19135,0
2023-12-06 03:11:01,666,720,282,302,62799,64833,1639,1348,2461,18354,19495,0
2023-12-06 03:41:01,664,774,281,303,63530,65532,1594,1406,2526,18686,19882,0
2023-12-06 04:11:02,679,771,280,304,64238,66305,1404,1494,2592,19025,20268,0
2023-12-06 04:41:02,711,798,280,304,64900,67021,1380,1488,2667,19381,20667,0
2023-12-06 05:12:01,768,829,280,304,65640,68027,1402,1696,2826,19777,21095,0
2023-12-06 05:42:01,826,871,280,304,66657,69108,1758,2060,2935,20190,21530,0
2023-12-06 06:12:01,823,916,279,305,67767,70204,2126,2173,3036,20602,21988,0
2023-12-06 06:42:01,871,948,279,305,68888,71278,2230,2158,3185,21037,22462,0
2023-12-06 07:12:01,894,952,279,305,69842,72187,2032,1929,3308,21484,22938,0
2023-12-06 07:42:01,975,1013,279,305,70833,73189,1945,1899,3472,21972,23445,0
2023-12-06 08:12:01,1031,1040,278,306,71883,74178,2041,1969,3768,22487,23965,0
2023-12-06 08:42:01,1072,1070,278,306,73054,75547,2221,2339,3923,23023,24500,0
2023-12-06 09:12:01,1118,1100,279,305,74304,77026,2417,2836,4075,23582,25050,0
2023-12-06 09:42:01,1156,1136,277,306,75622,78584,2722,3256,4195,24160,25618,0
2023-12-06 10:12:01,1225,1191,277,306,77157,80340,2853,3310,4345,24773,26213,0
2023-12-06 10:42:01,1258,1250,277,306,78905,82087,3284,3497,4486,25402,26838,0
2023-12-06 11:12:01,1284,1322,276,307,80609,84014,3452,3668,4571,26044,27499,0
2023-12-06 11:42:01,1299,1354,277,307,82323,85792,3418,3698,4600,26693,28176,0
2023-12-06 12:12:01,1332,1330,277,307,84152,87702,3543,3670,4670,27359,28841,0
2023-12-06 12:42:01,1340,1343,277,307,86172,89715,3971,4068,4672,28029,29513,0
2023-12-06 13:12:02,1306,1285,277,307,88897,91972,4745,4264,4608,28683,30156,0
2023-12-06 13:43:01,1266,1266,276,308,91407,94214,5230,4477,4514,29336,30809,0
2023-12-06 14:13:02,1163,1235,276,308,93399,95939,4499,3956,4278,29918,31427,0
2023-12-06 14:44:01,1055,1195,276,308,95268,97654,3714,3355,4059,30463,32044,0
2023-12-06 15:14:01,983,1130,276,308,96824,99068,3426,3129,3896,30955,32609,0
2023-12-06 15:44:01,921,1085,276,308,98151,100268,2902,2597,3704,31415,33152,0
2023-12-06 16:14:01,881,1047,276,308,99284,101370,2436,2274,3587,31856,33675,0
2023-12-06 16:44:01,870,1018,276,308,100445,102398,2277,2133,3475,32291,34184,0
2023-12-06 17:14:01,818,1013,276,308,101548,103613,2275,2254,3422,32700,34691,0
2023-12-06 17:44:01,818,979,276,308,102630,104878,2199,2497,3376,33109,35180,0
2023-12-06 18:14:01,792,960,276,308,103691,106149,2190,2610,3336,33505,35660,0
2023-12-06 18:44:01,773,977,276,308,104790,107336,2163,2463,3242,33891,36149,0
2023-12-06 19:14:01,758,955,276,308,105909,108646,2218,2496,3153,34270,36626,0
2023-12-06 19:44:01,746,925,276,308,107177,109931,2604,2740,3065,34643,37089,0
2023-12-06 20:14:01,671,840,276,308,108516,111211,2607,2562,2933,34979,37509,0
2023-12-06 20:44:01,639,796,274,309,109312,112369,2104,2397,2767,35298,37907,0
2023-12-06 21:14:01,626,744,273,309,110153,113197,1637,2052,2682,35611,38279,0
2023-12-06 21:44:01,604,711,272,310,111012,114050,1726,1709,2463,35913,38634,0
2023-12-06 22:14:01,582,678,272,310,111983,115020,1829,1823,2320,36204,38973,0
2023-12-06 22:44:01,563,647,272,310,112794,115770,1814,1743,2190,36486,39297,0
2023-12-06 23:14:01,557,594,272,310,113678,116596,1828,1691,2135,36764,39594,0
2023-12-06 23:44:01,510,595,272,310,114398,117464,1609,1695,2029,37019,39891,0
2023-12-07 00:14:01,506,588,272,310,115040,118307,1363,1712,2019,37272,40185,0
2023-12-07 00:44:01,525,595,272,310,115753,119171,1352,1693,2008,37535,40483,0
2023-12-07 01:14:01,522,605,271,311,116417,119763,1411,1381,2027,37796,40785,0
2023-12-07 01:44:01,527,623,271,311,117001,120308,1250,1140,2066,38059,41097,0
2023-12-07 02:14:02,525,615,271,311,117625,120847,1207,1095,2112,38322,41405,0
2023-12-07 02:45:01,566,668,271,311,118234,121405,1248,1110,2145,38614,41750,0
2023-12-07 03:15:02,614,690,271,311,118986,122192,1337,1324,2247,38921,42095,0
2023-12-07 03:45:02,642,728,271,311,119719,123061,1501,1678,2346,39242,42459,0
2023-12-07 04:16:01,641,735,271,311,120480,124029,1484,1799,2440,39573,42838,0
2023-12-07 04:46:02,680,762,271,311,121476,125127,1759,2061,2482,39913,43219,0
2023-12-07 05:17:01,715,783,271,311,122492,126137,2013,2104,2615,40283,43624,0
2023-12-07 05:47:01,754,830,271,311,123517,127139,2017,1975,2721,40660,44039,0
2023-12-07 06:17:01,766,836,271,311,124448,128122,1842,1872,2820,41043,44457,0
2023-12-07 06:47:01,791,905,271,311,125487,129269,2054,2199,2957,41438,44909,0
2023-12-07 07:17:02,848,943,271,311,126561,130475,2074,2258,3180,41862,45381,0
2023-12-07 07:48:01,893,949,271,311,127667,131616,2134,2277,3315,42323,45871,0
2023-12-07 08:18:01,1001,990,271,311,128691,132859,2111,2328,3474,42824,46366,0
2023-12-07 08:48:01,1057,1042,271,311,130207,134324,2517,2662,3686,43352,46887,0
2023-12-07 09:18:01,1105,1046,271,311,131677,135784,2997,2900,3776,43905,47410,0
2023-12-07 09:48:01,1147,1080,271,311,133556,137369,3170,2877,3962,44478,47950,0
2023-12-07 10:18:01,1180,1065,271,311,135305,139112,3648,3422,4046,45068,48483,0
2023-12-07 10:48:01,1215,1106,272,310,137155,141105,3661,3808,4078,45676,49036,0
2023-12-07 11:18:01,1236,1145,271,311,139232,143310,3772,3981,4210,46294,49608,0
2023-12-07 11:48:01,1278,1148,271,311,141320,145468,4097,4305,4264,46933,50182,0
2023-12-07 12:18:02,1242,1151,271,311,143490,147553,4259,4243,4244,47554,50758,0
2023-12-07 12:49:01,1237,1206,271,311,145474,149621,4065,4037,4231,48193,51381,0
2023-12-07 13:19:01,1152,1189,271,311,147701,151773,4079,4082,4138,48769,51975,0
2023-12-07 13:49:01,1104,1149,271,311,149812,153897,4206,4183,4024,49321,52550,0
2023-12-07 14:19:01,1007,1117,270,311,151625,155656,3905,3862,3845,49824,53108,0
2023-12-07 14:49:01,974,1104,270,312,153483,157172,3755,3230,3688,50311,53660,0
2023-12-07 15:19:01,942,1079,268,313,154904,158694,3200,2980,3633,50782,54200,0
2023-12-07 15:49:01,902,1103,268,313,156200,160052,2587,2769,3557,51233,54751,0
2023-12-07 16:19:01,843,1090,268,313,157344,161268,2279,2451,3519,51655,55296,0
2023-12-07 16:49:01,819,1079,268,313,158388,162545,2149,2462,3423,52064,55836,0
2023-12-07 17:19:01,767,1035,268,313,159564,163790,2226,2524,3355,52448,56353,0
2023-12-07 17:49:01,768,995,268,313,160550,164999,2127,2393,3291,52832,56851,0
2023-12-07 18:19:01,781,999,268,313,161707,166171,1978,2141,3286,53222,57350,0
2023-12-07 18:49:01,732,980,268,313,163199,167662,2605,2601,3208,53588,57840,0
2023-12-07 19:19:01,683,952,268,313,164695,169116,3016,2980,3119,53930,58316,0
2023-12-07 19:49:01,655,926,268,313,165960,170420,2819,2874,2988,54257,58779,0
2023-12-07 20:19:01,636,872,266,315,167099,171713,2202,2487,2866,54575,59215,0
2023-12-07 20:49:01,615,832,265,316,168460,173140,2418,2650,2728,54883,59631,0
2023-12-07 21:19:02,585,783,265,316,169625,174508,2380,2639,2499,55176,60023,0
2023-12-07 21:50:01,587,746,264,317,170745,175641,2203,2436,2415,55479,60408,0
2023-12-07 22:20:01,560,709,263,317,171656,176469,1904,1858,2342,55759,60763,0
2023-12-07 22:50:01,529,714,261,318,172569,177342,1728,1603,2207,56023,61120,0
2023-12-07 23:20:02,527,688,260,318,173480,178109,1671,1489,2128,56287,61464,0
2023-12-07 23:51:01,509,650,260,318,174611,179151,1770,1598,2111,56550,61800,0
2023-12-08 00:21:01,519,632,259,318,175405,179890,1608,1473,2034,56809,62116,0
2023-12-08 00:51:01,512,623,258,319,176143,180663,1533,1513,2006,57065,62427,0
2023-12-08 01:21:01,517,587,258,319,176803,181225,1398,1338,1974,57324,62721,0
2023-12-08 01:51:01,568,602,258,319,177416,181779,1275,1125,2029,57608,63022,0
2023-12-08 02:21:02,569,623,258,319,178081,182463,1336,1290,2082,57892,63333,0
2023-12-08 02:52:01,615,650,259,319,178766,183113,1362,1337,2142,58210,63669,0
2023-12-08 03:22:01,639,673,259,319,179550,183965,1475,1515,2282,58530,64005,0
2023-12-08 03:52:01,638,739,259,319,180323,184802,1561,1693,2433,58849,64375,0
2023-12-08 04:22:01,682,778,259,319,181287,185812,1737,1848,2512,59190,64764,0
2023-12-08 04:52:01,734,817,259,319,182227,186829,1904,2034,2623,59557,65172,0
2023-12-08 05:22:01,799,851,259,319,183194,187944,1907,2132,2741,59956,65598,0
2023-12-08 05:52:01,829,893,259,319,184316,188992,2253,2259,2884,60371,66044,0
2023-12-08 06:22:01,826,916,258,320,185785,190477,2591,2532,2939,60784,66502,0
2023-12-08 06:52:02,850,909,258,320,187136,191841,2819,2851,3018,61209,66957,0
2023-12-08 07:22:02,751,804,258,320,187802,192524,1838,1867,2967,61584,67359,0
2023-12-08 07:53:02,880,951,258,320,188911,193706,1813,1945,3318,62039,67850,0
2023-12-08 08:24:01,985,1015,257,321,190719,195548,2799,2903,3612,62548,68375,0
2023-12-08 08:54:01,1077,1037,256,321,192110,196943,3005,3036,3708,63086,68893,0
2023-12-08 09:24:01,1107,1055,256,321,193739,198573,3093,3107,3839,63640,69421,0
2023-12-08 09:54:01,1142,1117,256,321,195630,200214,3507,3276,3938,64211,69979,0
2023-12-08 10:24:01,1156,1142,256,321,197747,202089,3878,3398,4036,64789,70550,0
2023-12-08 10:54:01,1148,1180,256,321,199680,204090,4054,3887,4146,65363,71140,0
2023-12-08 11:24:01,1190,1217,256,321,201901,206432,4184,4336,4271,65958,71749,0
2023-12-08 11:54:02,1234,1267,256,321,204137,208618,4507,4558,4396,66575,72382,0
2023-12-08 12:25:01,1266,1278,257,320,206586,211313,4425,4692,4444,67229,73042,0
2023-12-08 12:55:01,1253,1287,257,320,208700,213483,4444,4720,4485,67855,73686,0
2023-12-08 13:25:02,1235,1278,257,320,211501,216182,5187,5195,4418,68473,74325,0
2023-12-08 13:55:02,1239,1249,257,320,213752,218466,5255,5183,4378,69092,74950,0
2023-12-08 14:25:02,1131,1219,255,321,216196,220838,4659,4555,4224,69658,75559,0
2023-12-08 14:56:01,1075,1233,255,321,218566,222956,4757,4413,4058,70213,76196,0
2023-12-08 15:26:01,1047,1208,255,321,220938,225117,4631,4201,3995,70737,76800,0
2023-12-08 15:56:01,994,1167,255,321,222851,227127,4335,4223,3882,71234,77383,0
2023-12-08 16:26:01,906,1133,255,321,224765,229012,3909,3973,3683,71687,77950,0
2023-12-08 16:56:01,850,1055,254,322,226288,230435,3454,3325,3538,72112,78477,0
2023-12-08 17:26:01,815,1056,254,322,227956,232048,3193,3036,3433,72519,79005,0
2023-12-08 17:56:01,803,1083,253,323,229469,233606,3168,3194,3327,72921,79547,0
2023-12-08 18:26:01,803,1076,253,323,231203,235461,3232,3433,3344,73322,80085,0
2023-12-08 18:56:01,789,1054,253,326,232988,237449,3586,3924,3312,73717,80612,0
2023-12-08 19:26:01,732,1012,253,327,234943,239551,3732,4087,3218,74083,81118,0
2023-12-08 19:56:01,742,1055,252,327,236684,241617,3748,4232,3221,74454,81645,0
2023-12-08 20:26:01,682,1011,252,328,238765,243885,3897,4403,3110,74795,82151,0
2023-12-08 20:56:02,660,937,252,328,240545,245820,3864,4188,3008,75125,82620,0
2023-12-08 21:26:02,695,901,251,328,242508,248051,3783,4214,2919,75472,83070,0
2023-12-08 21:57:01,652,842,251,328,244083,249522,3540,3703,2734,75809,83505,0
2023-12-08 22:27:01,662,801,250,328,245659,251272,3330,3377,2633,76140,83905,0
2023-12-08 22:57:01,657,776,249,330,246793,252560,2721,3016,2558,76468,84293,0
2023-12-08 23:27:02,645,731,249,330,248107,253921,2504,2700,2456,76791,84659,0
2023-12-08 23:58:01,627,706,249,330,249263,255187,2449,2582,2402,77115,85024,0
2023-12-09 00:28:01,632,663,251,329,250285,256374,2161,2427,2353,77431,85355,0
2023-12-09 00:58:01,656,692,251,329,251195,257360,1954,2193,2359,77759,85701,0
2023-12-09 01:28:01,659,686,251,329,252048,258277,1774,1907,2404,78088,86044,0
2023-12-09 01:58:02,674,715,251,329,252855,259021,1668,1644,2458,78426,86402,0
2023-12-09 02:29:01,727,737,252,328,253877,260095,1834,1868,2543,78801,86783,0
2023-12-09 02:59:01,785,753,253,327,254830,261151,1994,2139,2637,79194,87159,0
2023-12-09 03:29:01,792,774,252,328,256019,262247,2196,2190,2714,79590,87546,0
2023-12-09 03:59:01,812,795,252,328,256987,263194,2147,2052,2812,79996,87944,0
2023-12-09 04:29:02,818,862,252,328,258016,264292,2042,2091,2937,80405,88375,0
2023-12-09 05:00:06,883,922,252,328,259037,265414,2066,2231,3098,80862,88852,0
2023-12-09 05:31:01,943,974,251,328,260490,266896,2440,2563,3315,81348,89354,0
2023-12-09 06:01:01,1008,1014,251,328,262074,268524,3033,3056,3409,81852,89861,0
2023-12-09 06:31:02,1041,1048,251,327,264102,270591,3542,3676,3623,82373,90385,0
2023-12-09 07:02:01,1130,1051,250,329,266281,272582,3996,3836,3715,82956,90928,0
2023-12-09 07:32:01,1200,1066,250,329,268363,274401,3941,3525,3912,83556,91461,0
2023-12-09 08:02:02,1264,1136,250,329,270378,276327,4197,3758,3979,84189,92029,0
2023-12-09 08:33:01,1344,1164,250,329,272817,278513,4362,4051,4226,84883,92630,0
2023-12-09 09:03:01,1368,1176,250,329,275213,280717,4836,4389,4391,85567,93218,0
2023-12-09 09:33:01,1461,1260,250,329,278064,283284,5083,4584,4463,86297,93848,0
2023-12-09 10:03:01,1492,1225,251,329,281086,285913,5865,5186,4608,87043,94461,0
2023-12-09 10:33:01,1493,1228,252,330,284540,288322,6513,5073,4635,87790,95075,0
2023-12-09 11:03:01,1490,1240,252,331,287858,290707,6597,4683,4662,88535,95695,0
2023-12-09 11:33:01,1499,1232,252,330,291068,293205,6778,5011,4605,89284,96311,0
2023-12-09 12:03:01,1525,1278,254,328,293741,295371,5730,4554,4764,90047,96950,0
2023-12-09 12:33:01,1482,1306,255,327,296616,297932,5477,4658,4773,90788,97603,0
2023-12-09 13:03:02,1412,1290,256,327,299549,300495,5863,5146,4745,91494,98248,0
2023-12-09 13:34:01,1396,1268,257,326,302302,303076,5480,4955,4648,92215,98903,0
2023-12-09 14:04:01,1307,1253,257,326,304565,305303,4740,4551,4499,92868,99530,0
2023-12-09 14:34:01,1275,1200,256,326,307031,307517,4805,4490,4377,93506,100130,0
2023-12-09 15:04:01,1197,1188,256,327,309152,309729,4673,4523,4172,94104,100724,0
2023-12-09 15:34:01,1074,1121,257,325,311656,312510,4599,5012,3942,94641,101284,0
2023-12-09 16:04:01,1005,1074,258,325,313285,314059,4246,4416,3712,95144,101821,0
2023-12-09 16:34:01,940,1070,257,326,314961,315676,3269,3083,3586,95614,102356,0
2023-12-09 17:04:01,903,1051,257,326,316380,317294,3045,3164,3487,96065,102882,0
2023-12-09 17:34:01,847,993,257,326,317935,318884,2991,3238,3332,96489,103378,0
2023-12-09 18:04:02,799,960,256,326,319559,320359,3275,3150,3235,96889,103858,0
2023-12-09 18:35:01,774,936,256,326,321298,322074,3319,3110,3110,97288,104342,0
2023-12-09 19:05:02,742,925,256,326,322946,323441,3288,3005,3019,97659,104804,0
2023-12-09 19:35:02,695,869,256,326,324454,324898,3196,2851,2882,98007,105239,0
2023-12-09 20:05:02,665,851,257,326,325584,326004,2574,2470,2777,98339,105664,0
2023-12-09 20:36:02,637,830,257,326,326678,327026,2164,2015,2670,98669,106093,0
2023-12-09 21:07:01,627,826,256,327,327748,328056,2181,2066,2645,98992,106520,0
2023-12-09 21:37:01,603,788,256,327,328865,329149,2210,2158,2526,99294,106914,0
2023-12-09 22:07:01,607,762,255,328,329963,330032,2249,1984,2448,99597,107295,0
2023-12-09 22:37:01,603,727,255,328,331029,330938,2125,1744,2396,99899,107658,0
2023-12-09 23:07:01,574,700,255,328,332000,331825,2019,1797,2326,100186,108008,0
2023-12-09 23:37:01,546,663,256,327,332798,332706,1716,1747,2200,100459,108340,0
2023-12-10 00:07:01,576,668,256,327,333497,333454,1441,1618,2218,100747,108674,0
2023-12-10 00:37:01,605,665,256,327,334305,334285,1510,1582,2258,101049,109006,0
2023-12-10 01:07:01,652,674,256,327,335190,335191,1704,1746,2327,101375,109343,0
2023-12-10 01:37:01,653,658,256,327,336264,336199,2029,1979,2359,101702,109672,0
2023-12-10 02:07:01,667,705,256,327,337360,337183,2185,2012,2470,102035,110025,0
2023-12-10 02:37:01,702,739,256,327,338653,338437,2396,2243,2573,102386,110394,0
2023-12-10 03:07:01,744,755,256,327,339876,339706,2633,2665,2651,102758,110772,0
2023-12-10 03:37:01,809,813,256,327,341197,341014,2542,2574,2860,103163,111178,0
2023-12-10 04:07:01,861,872,254,328,342440,342169,2519,2384,3073,103593,111614,0
2023-12-10 04:37:02,897,894,255,327,343875,343552,2689,2580,3212,104042,112062,0
2023-12-10 05:08:01,988,986,255,327,345460,344811,2985,2632,3446,104552,112571,0
2023-12-10 05:38:01,1062,1041,255,329,347083,346400,3161,2824,3615,105083,113091,0
2023-12-10 06:08:02,1121,1124,255,329,348589,347767,3127,2955,3798,105644,113654,0
2023-12-10 06:39:02,1212,1139,255,329,350481,349449,3391,3047,3927,106270,114242,0
2023-12-10 07:09:02,1292,1116,255,329,352205,351171,3726,3526,4071,106916,114800,0
2023-12-10 07:40:02,1308,1100,256,329,354023,353054,3430,3510,4137,107592,115368,0
2023-12-10 08:11:01,1326,1113,257,328,355646,354388,3483,3270,4272,108277,115943,0
2023-12-10 08:41:01,1340,1129,258,327,357225,355970,3268,2977,4387,108947,116508,0
2023-12-10 09:11:01,1371,1144,259,326,358943,357705,3355,3381,4481,109632,117080,0
2023-12-10 09:41:01,1406,1192,259,327,360652,359349,3268,3209,4552,110335,117676,0
2023-12-10 10:11:01,1410,1207,259,327,362512,361283,3547,3546,4615,111040,118279,0
2023-12-10 10:41:01,1405,1246,259,328,364646,363368,3797,3849,4695,111743,118902,0
2023-12-10 11:11:01,1465,1230,261,326,366645,365731,4014,4395,4770,112475,119517,0
2023-12-10 11:41:01,1441,1300,262,325,368531,367354,3962,4071,4833,113196,120167,0
2023-12-10 12:11:01,1414,1319,261,325,370352,369056,3674,3276,4803,113903,120827,0
2023-12-10 12:41:01,1390,1334,261,326,372515,371018,3808,3545,4754,114598,121494,0
2023-12-10 13:11:01,1324,1286,262,325,374437,372877,4125,3880,4617,115260,122137,0
2023-12-10 13:41:01,1250,1209,262,325,376160,374575,3774,3640,4352,115885,122741,0
2023-12-10 14:11:01,1176,1188,263,324,377787,376081,3170,3001,4314,116473,123335,0
2023-12-10 14:41:02,1092,1115,263,324,379360,377582,3113,2926,4005,117019,123893,0
2023-12-10 15:12:01,1015,1042,262,324,381026,378797,3185,2660,3755,117543,124431,0
2023-12-10 15:42:02,981,1036,262,325,382257,380027,2581,2224,3633,118034,124949,0
2023-12-10 16:13:01,946,999,261,325,383554,381190,2413,2279,3471,118523,125465,0
2023-12-10 16:43:01,928,988,262,325,384649,382315,2241,2140,3385,118987,125959,0
2023-12-10 17:13:02,902,928,263,324,385811,383445,2274,2273,3285,119438,126423,0
2023-12-10 17:44:02,877,943,263,324,387212,384839,2421,2397,3244,119891,126911,0
2023-12-10 18:15:01,818,911,263,324,388365,386020,2325,2375,3166,120313,127381,0
2023-12-10 18:45:01,750,907,262,325,389206,386860,1994,2005,3038,120688,127835,0
2023-12-10 19:15:01,703,866,262,325,390131,387746,1768,1733,2900,121040,128268,0
2023-12-10 19:45:02,694,836,262,325,391055,388622,1834,1737,2774,121387,128686,0
2023-12-10 20:16:01,662,777,262,325,391872,389462,1700,1686,2612,121729,129087,0
2023-12-10 20:46:01,649,747,262,325,392767,390263,1729,1655,2514,122053,129461,0
2023-12-10 21:16:02,615,720,262,325,393564,391025,1717,1540,2395,122361,129821,0
2023-12-10 21:47:01,609,668,262,325,394337,391749,1627,1555,2248,122675,130166,0
2023-12-10 22:17:01,540,623,263,324,395176,392338,1625,1323,2143,122945,130477,0
2023-12-10 22:47:01,531,566,263,324,395981,393061,1619,1281,1990,123211,130760,0
2023-12-10 23:17:01,544,560,263,324,396623,393609,1511,1326,1948,123483,131040,0
2023-12-10 23:47:02,522,556,263,324,397306,394137,1342,1080,1883,123744,131318,0
2023-12-11 00:18:01,508,534,263,324,397795,394536,1085,879,1848,124006,131594,0
2023-12-11 00:48:01,498,540,263,324,398229,394919,914,782,1816,124255,131864,0
2023-12-11 01:18:02,505,532,263,324,398655,395290,876,764,1845,124508,132130,0
2023-12-11 01:48:02,539,538,262,325,399168,395695,949,790,1869,124778,132399,0
2023-12-11 02:19:01,568,557,262,326,399656,396054,979,746,1930,125071,132687,0
2023-12-11 02:49:01,605,568,262,326,400143,396536,954,851,1954,125373,132971,0
2023-12-11 03:19:01,625,588,262,326,400626,396970,955,883,2012,125686,133265,0
2023-12-11 03:49:01,656,619,262,326,401275,397440,1176,932,2053,126014,133574,0
2023-12-11 04:19:01,630,620,262,326,402031,398001,1388,1066,2107,126329,133884,0
2023-12-11 04:49:01,668,658,262,326,402777,398589,1512,1126,2215,126663,134213,0
2023-12-11 05:19:01,709,709,261,327,403635,399276,1628,1298,2329,127017,134568,0
2023-12-11 05:49:01,749,772,261,327,404330,399954,1604,1404,2448,127392,134954,0
2023-12-11 06:19:01,729,805,261,327,405107,400683,1504,1420,2634,127756,135356,0
2023-12-11 06:49:01,736,846,260,328,405946,401485,1551,1456,2710,128124,135779,0
2023-12-11 07:19:01,661,718,260,328,406429,402052,1210,1282,2723,128455,136138,0
2023-12-11 07:49:01,780,821,259,329,406975,402891,1038,1429,2895,128845,136549,0
2023-12-11 08:19:01,842,876,259,330,407778,403820,1355,1774,3163,129266,136987,0
2023-12-11 08:49:02,937,923,259,330,408880,404954,1947,2133,3312,129735,137449,0
2023-12-11 09:20:02,981,938,259,330,410010,406061,2149,2184,3463,130242,137933,0
2023-12-11 09:51:01,1039,961,259,330,411237,407388,2253,2347,3621,130778,138430,0
2023-12-11 10:21:02,1099,971,259,330,412224,408498,2184,2421,3746,131328,138915,0
2023-12-11 10:51:02,1121,994,259,330,413538,409777,2183,2279,3786,131888,139412,0
2023-12-11 11:21:02,1158,1058,259,330,414976,410958,2842,2533,3933,132467,139941,0
2023-12-11 11:52:01,1177,1081,259,330,416491,412668,2858,2895,4018,133075,140499,0
2023-12-11 12:22:01,1160,1090,258,330,418129,414257,3054,3216,4019,133655,141044,0
2023-12-11 12:52:02,1149,1092,259,330,420329,415851,3642,2916,4012,134230,141591,0
2023-12-11 13:22:02,1122,1101,259,330,422356,417453,4130,3070,3949,134791,142141,0
2023-12-11 13:53:01,1027,1063,259,330,424328,419248,3620,3162,3816,135321,142690,0
2023-12-11 14:23:02,987,1018,259,330,425771,420701,3386,3241,3697,135815,143200,0
2023-12-11 14:53:02,981,1006,259,330,427367,422267,3079,3037,3591,136306,143703,0
2023-12-11 15:24:02,892,941,259,330,428812,423729,2847,2827,3302,136766,144189,0
2023-12-11 15:54:02,876,920,259,330,430101,424966,2671,2571,3211,137204,144649,0
2023-12-11 16:25:01,851,884,258,331,431622,426535,2608,2551,3167,137644,145105,0
2023-12-11 16:55:01,805,834,259,330,432693,427600,2453,2455,3067,138046,145522,0
2023-12-11 17:25:02,801,824,259,330,433729,428454,2124,1877,3040,138447,145934,0
2023-12-11 17:56:02,754,840,260,329,434898,429584,2166,2001,3056,138837,146368,0
2023-12-11 18:27:01,741,822,260,329,436071,430666,2209,2076,2972,139219,146793,0
2023-12-11 18:57:01,706,829,260,329,437122,431646,2215,2046,2862,139572,147207,0
2023-12-11 19:27:01,659,769,260,328,438206,432875,2192,2238,2715,139902,147592,0
2023-12-11 19:57:01,634,741,261,327,439237,433852,2175,2257,2662,140219,147962,0
2023-12-11 20:27:01,601,739,261,327,440379,434820,2210,1988,2512,140519,148332,0
