Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2025-03-28 12:01:01,213,156,118908,112924,5526,5519,5265,1
2025-03-28 12:31:01,213,156,121687,115657,5582,5608,5407,1
2025-03-28 13:01:01,213,156,124861,118599,5758,5423,5429,1
2025-03-28 13:31:01,212,157,127731,121242,5590,5185,5365,1
2025-03-28 14:01:01,212,157,130788,124414,5295,5673,5297,1
2025-03-28 14:31:02,212,157,134030,127821,6054,6381,5183,1
2025-03-28 15:02:01,213,156,136921,131021,4985,5698,5057,1
2025-03-28 15:32:01,214,155,139819,133621,5467,4836,4844,1
2025-03-28 16:02:01,213,155,142347,135978,5182,4739,4607,1
2025-03-28 16:32:01,214,155,145173,138737,5404,5299,4478,1
2025-03-28 17:02:01,214,155,147904,141487,5373,5396,4245,1
2025-03-28 17:32:01,215,154,150248,143581,4722,4156,4040,1
2025-03-28 18:02:01,215,154,152455,145682,4231,4074,3934,1
2025-03-28 18:32:01,212,156,154842,148065,4495,4365,3852,1
2025-03-28 19:02:01,214,155,157210,150657,4303,4997,3755,1
2025-03-28 19:32:01,213,156,159641,153101,4697,4734,3606,1
2025-03-28 20:02:01,213,156,161500,155209,3701,4244,3438,1
2025-03-28 20:32:01,211,157,163090,156980,2807,3127,3332,1
2025-03-28 21:02:01,212,157,164935,158399,3739,2851,3277,1
2025-03-28 21:32:01,212,157,166632,159848,2877,2512,3167,1
2025-03-28 22:02:01,211,158,168453,161256,3804,2929,3042,1
2025-03-28 22:32:01,210,159,170046,162544,3201,2592,2893,1
2025-03-28 23:02:01,211,158,171679,163757,3084,2354,2781,1
2025-03-28 23:32:01,212,157,173018,165011,2560,2383,2732,1
2025-03-29 00:02:01,212,157,174463,166300,2899,2512,2688,1
2025-03-29 00:32:01,212,157,175651,167394,2231,1981,2678,1
2025-03-29 01:02:01,212,156,176967,168562,2496,2146,2732,1
2025-03-29 01:32:01,213,156,178286,169717,2378,2076,2758,1
2025-03-29 02:02:01,213,156,179583,170832,2602,2216,2869,1
2025-03-29 02:32:01,216,153,180916,171857,2587,1960,2991,1
2025-03-29 03:02:01,215,154,182239,172937,2267,1925,3129,1
2025-03-29 03:32:01,215,154,183518,174062,2400,2147,3243,1
2025-03-29 04:02:01,215,154,185153,175370,3045,2557,3321,1
2025-03-29 04:32:01,215,154,186671,176678,3050,2580,3499,1
2025-03-29 05:02:01,216,153,188519,178360,3290,3046,3644,1
2025-03-29 05:32:01,216,153,190129,179823,3093,2880,3809,1
2025-03-29 06:02:01,216,153,191952,181533,3648,3429,4007,1
2025-03-29 06:32:01,216,153,193718,183192,3667,3453,4161,1
2025-03-29 07:02:01,217,152,195892,185403,4233,4345,4355,1
2025-03-29 07:32:01,217,151,197842,187526,3672,3922,4595,1
2025-03-29 08:02:01,218,151,200115,189758,4175,3822,4721,1
2025-03-29 08:32:01,218,151,201980,191525,3245,2999,4963,1
2025-03-29 09:02:01,218,151,204027,193512,4076,3930,4936,1
2025-03-29 09:32:01,218,151,206350,195398,4554,3744,5178,1
2025-03-29 10:02:01,218,151,208920,197586,4381,3859,5232,1
2025-03-29 10:32:01,218,151,211298,199803,4659,4391,5375,1
2025-03-29 11:02:01,217,152,213485,202279,3805,4249,5463,1
2025-03-29 11:32:01,217,152,215921,204891,4709,5049,5526,1
2025-03-29 12:02:01,217,152,218747,207556,5265,4904,5531,1
2025-03-29 12:32:02,218,151,221732,210469,5448,5343,5572,1
2025-03-29 13:03:01,218,151,225087,213846,6057,6113,5499,1
2025-03-29 13:33:01,218,151,228480,217108,6439,6198,5433,1
2025-03-29 14:03:01,221,148,231466,220230,5388,5702,5352,1
2025-03-29 14:33:01,222,147,234483,223115,5954,5470,5131,1
2025-03-29 15:03:01,222,146,237631,225990,5597,5037,4929,1
2025-03-29 15:33:01,221,147,240259,228455,5177,4785,4671,1
2025-03-29 16:03:01,222,147,242849,230905,5136,4873,4416,1
2025-03-29 16:33:02,222,147,245367,233344,5671,5528,4154,1
2025-03-29 17:04:01,222,147,247968,235828,4678,4436,3980,1
2025-03-29 17:34:01,223,146,249878,237814,3825,3907,3854,1
2025-03-29 18:04:01,223,146,251878,239951,4008,4279,3694,1
2025-03-29 18:34:01,224,145,253975,241926,4269,4002,3508,1
2025-03-29 19:04:01,223,146,256148,243876,4351,3897,3410,1
2025-03-29 19:34:01,223,146,257836,245703,3408,3670,3338,1
2025-03-29 20:04:01,222,146,259491,247560,3420,3817,3171,1
2025-03-29 20:34:02,222,147,260983,249338,3062,3623,3088,1
2025-03-29 21:05:01,221,148,262337,250810,2669,2894,2940,1
2025-03-29 21:35:01,221,148,263695,251972,2667,2288,2876,1
2025-03-29 22:05:01,220,149,265152,253262,3132,2697,2828,1
2025-03-29 22:35:01,220,149,266239,254478,2181,2440,2822,1
2025-03-29 23:05:01,220,149,267285,255507,2010,1907,2709,1
2025-03-29 23:35:01,220,149,268382,256546,2089,1901,2615,1
2025-03-30 00:05:01,220,149,269329,257615,1920,2181,2626,1
2025-03-30 00:35:01,220,149,270149,258485,1643,1743,2675,1
2025-03-30 01:05:01,220,148,270996,259354,1623,1704,2692,1
2025-03-30 01:35:01,220,148,271864,260260,1735,1818,2800,1
2025-03-30 02:05:01,220,148,272826,261318,1843,2072,2916,1
2025-03-30 02:35:01,220,148,273775,262253,1900,1868,3019,1
2025-03-30 03:05:01,220,149,275175,263471,2799,2440,3138,1
2025-03-30 03:35:01,220,149,276595,264819,2647,2255,3312,1
2025-03-30 04:05:01,220,149,278139,266492,3095,3346,3420,1
2025-03-30 04:35:01,220,149,279530,267959,2963,3053,3532,1
2025-03-30 05:05:01,220,149,281341,269687,3769,3575,3684,1
2025-03-30 05:35:01,221,148,283053,271453,3369,3393,3839,1
2025-03-30 06:05:01,221,148,284417,272798,2610,2553,3927,1
2025-03-30 06:35:01,221,148,286205,274536,3340,3235,4128,1
2025-03-30 07:05:01,221,148,288272,276498,4395,4065,4159,1
2025-03-30 07:35:01,220,149,290332,278479,4138,3945,4370,1
2025-03-30 08:05:01,221,148,292836,280948,4998,4934,4611,1
2025-03-30 08:35:01,222,147,294977,283195,4054,4234,4766,1
2025-03-30 09:05:01,221,147,297226,285595,4520,4779,4859,1
2025-03-30 09:35:01,221,147,299401,288260,4355,5341,4974,1
2025-03-30 10:05:01,221,148,302263,291323,5656,6242,5016,1
2025-03-30 10:35:01,222,147,305069,294215,5672,5804,5201,1
2025-03-30 11:05:02,222,147,307628,296940,4911,5315,5211,1
2025-03-30 11:36:02,223,146,310422,299833,5413,5748,5383,1
2025-03-30 12:07:01,223,146,313189,302830,5551,6038,5374,1
2025-03-30 12:37:01,223,146,316455,306035,6528,6456,5335,1
2025-03-30 13:07:01,223,146,319511,309497,6554,7365,5136,1
2025-03-30 13:37:01,223,146,322516,312747,6004,6445,4902,1
2025-03-30 14:07:01,223,146,325365,316017,5814,6688,4659,1
2025-03-30 14:37:01,224,144,327663,318671,4848,5450,4355,1
2025-03-30 15:07:01,225,144,329953,321388,4598,5437,4125,1
2025-03-30 15:37:01,226,143,332029,323916,4294,5227,3772,1
2025-03-30 16:07:01,226,143,333843,326072,3770,4503,3506,1
2025-03-30 16:37:01,226,143,335578,328003,3303,3788,3394,1
2025-03-30 17:07:01,226,143,337260,329924,3368,3842,3300,1
2025-03-30 17:37:01,226,143,339094,331649,3923,3777,3257,1
2025-03-30 18:07:01,228,141,341069,333441,4012,3635,3201,1
2025-03-30 18:37:01,228,141,342765,335122,3408,3320,3108,1
2025-03-30 19:07:01,228,141,344454,337055,3204,3769,3016,1
2025-03-30 19:37:01,228,141,346048,339255,3385,4632,2805,1
2025-03-30 20:07:01,228,141,347851,341120,3614,3735,2698,1
2025-03-30 20:37:01,228,141,349491,343106,3351,4048,2550,1
2025-03-30 21:07:01,227,142,350668,344338,2452,2517,2394,1
2025-03-30 21:37:01,227,142,351730,345453,2126,2224,2288,1
2025-03-30 22:07:01,227,142,352804,346546,2035,2095,2153,1
2025-03-30 22:37:01,225,143,353929,347532,2241,1892,2075,1
2025-03-30 23:07:01,226,142,354915,348674,2021,2336,2010,1
2025-03-30 23:37:01,226,143,355697,349600,1697,1977,1990,1
2025-03-31 00:07:01,226,143,356550,350441,1714,1690,1976,1
2025-03-31 00:37:01,225,144,357356,351179,1681,1574,1956,1
2025-03-31 01:07:01,225,143,358085,351841,1431,1285,1953,1
2025-03-31 01:37:01,225,143,358765,352499,1370,1323,1991,1
2025-03-31 02:07:01,225,143,359382,353161,1239,1330,2045,1
2025-03-31 02:37:01,226,142,359916,353739,1074,1160,2143,1
2025-03-31 03:07:01,227,142,360509,354304,1207,1110,2178,1
2025-03-31 03:37:01,226,143,361113,354794,1218,981,2278,1
2025-03-31 04:07:01,225,144,361917,355600,1641,1645,2367,1
2025-03-31 04:37:01,225,144,362754,356281,1758,1437,2457,1
2025-03-31 05:07:01,226,143,363639,357149,1793,1763,2576,1
2025-03-31 05:37:01,226,143,364599,358033,1942,1791,2716,1
2025-03-31 06:07:01,226,143,365569,358956,1965,1890,2838,1
2025-03-31 06:37:01,226,143,366635,359998,2137,2100,2984,1
2025-03-31 07:07:01,227,142,367844,361003,2545,2017,3156,1
2025-03-31 07:37:01,227,142,369000,362065,2364,2174,3350,1
2025-03-31 08:07:01,227,142,370333,363452,2696,2785,3536,1
2025-03-31 08:37:01,227,142,371787,364782,2908,2670,3697,1
2025-03-31 09:07:01,227,142,373268,366320,3029,3133,3791,1
2025-03-31 09:37:01,227,142,374679,367621,2967,2753,3925,1
2025-03-31 10:07:01,226,143,376302,369209,3250,3187,4143,1
2025-03-31 10:37:01,226,143,377818,370853,3036,3288,4265,1
2025-03-31 11:07:02,226,143,379765,372960,4015,4361,4335,1
2025-03-31 11:38:01,226,143,381607,374942,3574,3877,4504,1
2025-03-31 12:08:01,225,143,383585,377410,3826,4823,4514,1
2025-03-31 12:38:01,225,144,385702,379618,4234,4412,4512,1
2025-03-31 13:08:01,224,145,388024,381801,4768,4554,4391,1
2025-03-31 13:38:01,224,144,390181,384058,4559,4700,4360,1
2025-03-31 14:08:01,223,146,392262,386311,4135,4491,4097,1
2025-03-31 14:38:01,222,147,393953,388255,3492,4036,3882,1
2025-03-31 15:08:01,222,147,395493,390166,3125,3879,3622,1
2025-03-31 15:38:01,222,147,397111,392146,3183,3911,3462,1
2025-03-31 16:08:01,221,147,399026,394531,3831,4775,3340,1
2025-03-31 16:38:01,222,147,400540,396352,2965,3477,3177,1
2025-03-31 17:08:02,222,147,402160,398188,3304,3723,3120,1
2025-03-31 17:39:01,222,147,403627,400127,3041,4190,3121,1
2025-03-31 18:09:01,221,148,405509,402277,3761,4230,3146,1
2025-03-31 18:39:01,221,147,407024,404209,3109,4003,3101,1
2025-03-31 19:09:01,221,148,408831,406067,3589,3717,2984,1
2025-03-31 19:39:01,221,148,410594,407926,3574,3774,2917,1
2025-03-31 20:09:01,221,148,412167,409509,3264,3350,2785,1
2025-03-31 20:39:01,221,148,413679,411092,2892,3117,2633,1
2025-03-31 21:09:01,220,149,415023,412564,2440,2601,2423,1
2025-03-31 21:39:01,220,148,416182,414213,2362,3401,2343,1
2025-03-31 22:09:01,220,149,417457,416015,2543,3616,2246,1
2025-03-31 22:39:02,220,149,418660,417411,2418,2801,2162,1
2025-03-31 23:10:01,220,149,419727,418584,1975,2132,2010,1
2025-03-31 23:40:01,221,147,420525,419489,1628,1794,2006,1
2025-04-01 00:10:01,221,147,421399,420424,1754,1869,1965,1
2025-04-01 00:40:01,220,148,422101,421180,1456,1555,1927,1
2025-04-01 01:10:01,221,148,422803,421906,1344,1434,1960,1
2025-04-01 01:40:01,221,147,423582,422670,1538,1459,1979,1
2025-04-01 02:10:01,221,147,424395,423417,1706,1565,2002,1
2025-04-01 02:40:01,222,146,425236,424143,1674,1393,2075,1
2025-04-01 03:10:01,223,146,426033,425013,1659,1801,2128,1
2025-04-01 03:40:01,223,146,426871,425992,1731,1962,2184,1
2025-04-01 04:10:01,223,146,427760,426993,1620,1860,2215,1
2025-04-01 04:40:01,223,145,428696,427991,1831,1948,2360,1
2025-04-01 05:10:01,224,145,429617,428937,1782,1801,2493,1
2025-04-01 05:40:01,224,145,430568,429930,1921,2011,2627,1
2025-04-01 06:10:01,224,145,431619,431087,2098,2267,2783,1
2025-04-01 06:40:01,225,144,432606,432256,1806,2132,2994,1
2025-04-01 07:10:02,224,144,433709,433467,2062,2357,3221,1
2025-04-01 07:41:01,226,141,434890,434894,2332,2703,3512,1
2025-04-01 08:11:01,227,140,436330,436441,2900,3162,3695,1
2025-04-01 08:41:01,227,139,437902,438347,3022,3706,3956,1
2025-04-01 09:11:01,228,140,440171,440597,4458,4431,4228,1
2025-04-01 09:41:01,228,139,442385,442893,4802,4973,4405,1
2025-04-01 10:11:01,228,139,444441,444972,4063,4154,4530,1
2025-04-01 10:41:01,230,139,446631,447253,4248,4481,4630,1
2025-04-01 11:11:01,231,138,448824,449220,4639,4157,4597,1
2025-04-01 11:41:01,231,138,450811,451110,3986,3972,4721,1
2025-04-01 12:11:01,232,137,453034,453219,4449,4187,4740,1
2025-04-01 12:41:01,230,138,455072,455495,3989,4321,4662,1
2025-04-01 13:11:01,231,137,457052,458110,3831,5113,4538,1
2025-04-01 13:41:01,231,137,459332,460676,4603,5096,4348,1
2025-04-01 14:11:01,231,138,461526,463257,4427,5193,4195,1
2025-04-01 14:41:01,232,137,463334,465540,3623,4522,4026,1
2025-04-01 15:11:01,232,137,464927,467516,3303,3983,0,1
2025-04-01 15:41:01,230,138,466622,469463,3410,4058,3452,1
2025-04-01 16:11:01,231,138,468234,471389,3360,4008,3327,1
2025-04-01 16:41:01,232,137,469710,472957,2539,2892,3239,1
2025-04-01 17:11:01,235,134,471041,474525,2629,3026,3154,1
2025-04-01 17:41:01,236,133,472298,475992,2474,2904,3093,1
2025-04-01 18:11:01,237,132,473770,477668,2852,3267,3036,1
2025-04-01 18:41:01,235,133,475266,479223,2928,3048,2977,1
2025-04-01 19:11:02,234,134,476944,481059,3214,3329,2933,1
2025-04-01 19:42:01,233,134,478697,482938,3146,3379,2885,1
2025-04-01 20:12:01,232,134,480323,484653,3118,3362,2749,1
2025-04-01 20:42:02,232,135,481808,486189,3133,3110,2610,1
2025-04-01 21:13:01,231,135,483431,488008,2989,3308,2450,1
2025-04-01 21:43:01,232,134,484862,489288,2836,2548,2308,1
2025-04-01 22:13:01,232,132,485819,490243,1976,1986,2095,1
2025-04-01 22:43:01,233,130,486505,490892,1489,1459,2006,1
2025-04-01 23:13:01,233,131,487185,491488,1246,1099,1936,1
2025-04-01 23:43:01,234,131,487933,492172,1631,1507,1883,1
2025-04-02 00:13:01,235,131,488724,492912,1632,1528,1782,1
2025-04-02 00:43:01,235,132,489288,493478,1095,1096,1816,1
2025-04-02 01:13:01,235,132,489797,494061,1071,1195,1814,1
2025-04-02 01:43:01,233,133,490350,494558,962,757,1870,1
2025-04-02 02:13:01,233,131,491053,495231,1419,1365,1960,1
2025-04-02 02:43:01,234,133,491651,495870,1124,1220,2023,1
2025-04-02 03:13:01,232,134,492139,496585,888,1382,2055,1
2025-04-02 03:43:01,233,134,492535,497115,763,1033,2160,1
2025-04-02 04:13:01,232,134,493041,497636,1014,1055,2235,1
2025-04-02 04:43:01,231,134,493602,498355,1131,1443,2332,1
2025-04-02 05:13:01,233,134,494211,499128,1209,1504,2513,1
2025-04-02 05:43:01,234,134,494815,499928,1225,1654,2654,1
2025-04-02 06:13:01,234,134,495561,500915,1347,1713,2737,1
2025-04-02 06:43:01,234,134,496480,501911,1755,2056,2727,1
2025-04-02 07:13:01,234,134,497141,502655,1139,1291,2634,1
2025-04-02 07:43:01,234,134,498253,503822,2228,2335,2958,1
2025-04-02 08:13:01,234,134,499631,505401,2694,3129,3356,1
2025-04-02 08:43:01,234,134,500801,506951,2446,3193,3518,1
2025-04-02 09:13:01,235,133,502094,508236,2513,2328,3613,1
2025-04-02 09:43:01,237,132,503236,509604,2042,2767,3871,1
2025-04-02 10:13:01,236,131,504474,511234,2284,3144,4000,1
2025-04-02 10:43:01,237,131,505793,512831,2740,3365,4197,1
2025-04-02 11:13:01,236,131,507557,515055,3180,4056,4304,1
2025-04-02 11:43:02,238,130,509413,516933,3053,2932,4369,1
2025-04-02 12:14:01,236,131,511664,519335,3754,4211,4354,1
2025-04-02 12:44:01,236,132,513583,521254,3770,3753,4342,1
2025-04-02 13:14:01,237,132,515336,523188,3514,3882,4142,1
2025-04-02 13:44:01,236,132,517081,525305,3582,4305,4036,1
2025-04-02 14:14:01,237,132,518850,527031,3547,3453,3760,1
2025-04-02 14:44:01,236,131,520223,528523,2731,2964,3480,1
2025-04-02 15:14:01,238,130,521526,529869,2536,2578,3195,1
2025-04-02 15:44:01,239,130,522814,530943,2515,2137,3131,1
2025-04-02 16:14:01,238,131,524219,532015,2794,2132,2906,1
2025-04-02 16:44:01,237,132,525431,533006,2436,1981,2827,1
2025-04-02 17:14:02,237,130,526501,534290,2413,2968,2809,1
2025-04-02 17:45:02,234,133,527573,535429,2182,2305,2838,1
2025-04-02 18:16:01,234,135,528650,536678,2123,2519,2819,1
2025-04-02 18:46:01,234,135,529909,537998,2564,2684,2768,1
2025-04-02 19:16:01,233,136,531301,539833,2919,3810,2713,1
2025-04-02 19:46:01,233,134,532478,541209,2376,2778,2630,1
2025-04-02 20:16:01,233,136,533777,542444,2606,2441,2460,1
2025-04-02 20:46:01,233,136,534876,543528,2133,2096,2439,1
2025-04-02 21:16:01,234,135,535982,544788,2225,2454,2322,1
2025-04-02 21:46:01,232,135,537327,545897,2714,2239,2188,1
2025-04-02 22:16:01,233,136,538363,546888,2224,2141,1994,1
2025-04-02 22:46:01,231,137,539435,547731,2205,1766,1927,1
2025-04-02 23:16:01,228,139,540245,548414,1417,1294,1901,1
2025-04-02 23:46:01,229,140,540992,549191,1569,1615,1848,1
2025-04-03 00:16:02,227,141,541632,549868,1260,1320,1808,1
2025-04-03 00:47:01,230,138,542266,550493,1218,1183,1841,1
2025-04-03 01:17:01,231,138,542955,551330,1224,1549,1873,1
2025-04-03 01:47:01,233,136,543437,551887,973,1121,1931,1
2025-04-03 02:17:01,233,136,543881,552355,842,921,1960,1
2025-04-03 02:47:01,232,136,544314,552856,868,1033,2039,1
2025-04-03 03:17:01,232,136,544906,553563,1140,1350,2086,1
2025-04-03 03:47:01,233,135,545535,554264,1290,1411,2160,1
2025-04-03 04:17:01,232,134,546143,554908,1259,1281,2207,1
2025-04-03 04:47:01,233,133,546746,555542,1101,1108,2296,1
2025-04-03 05:17:01,234,134,547429,556277,1358,1445,2500,1
2025-04-03 05:47:01,234,134,548281,557064,1681,1539,2667,1
2025-04-03 06:17:01,236,133,549164,557928,1549,1451,2810,1
2025-04-03 06:47:01,236,133,550292,558805,2219,1669,2919,1
2025-04-03 07:17:01,237,131,551251,559710,1672,1448,3030,1
2025-04-03 07:47:01,239,130,552207,560658,1963,2005,3225,1
2025-04-03 08:17:01,238,131,553496,561863,2478,2301,3316,1
2025-04-03 08:47:01,237,132,554941,563206,2915,2668,3580,1
2025-04-03 09:17:01,235,133,556694,564826,3191,2830,3822,1
2025-04-03 09:47:01,234,135,558358,566299,3179,2765,3948,1
2025-04-03 10:17:01,234,135,559944,567676,3153,2763,4098,1
2025-04-03 10:47:02,234,135,561588,569208,3139,2870,4212,1
2025-04-03 11:18:01,234,134,563507,571287,3439,3738,4297,1
2025-04-03 11:48:01,234,135,565627,573280,4104,3923,4321,1
2025-04-03 12:18:01,234,134,567529,575310,4057,4282,4308,1
2025-04-03 12:48:01,233,134,569280,577061,3456,3471,4230,1
2025-04-03 13:18:01,232,135,570886,578882,3232,3613,4092,1
2025-04-03 13:48:01,234,134,572661,580726,3540,3718,3847,1
2025-04-03 14:18:01,235,134,574203,582517,2812,3375,3725,1
2025-04-03 14:48:01,234,134,575425,584175,2482,3346,3522,1
2025-04-03 15:18:01,234,135,576854,585504,2616,2464,3283,1
2025-04-03 15:48:01,234,134,577873,586618,1874,2040,3118,1
2025-04-03 16:18:01,234,135,579081,587754,2279,2153,2969,1
2025-04-03 16:48:01,234,135,580256,588748,2327,1975,2948,1
2025-04-03 17:18:01,234,133,581446,589942,2305,2347,2925,1
2025-04-03 17:48:01,234,133,582761,591096,2657,2336,2909,1
2025-04-03 18:18:02,235,132,584105,592266,2707,2361,2897,1
2025-04-03 18:48:02,235,134,585365,593520,2494,2515,2875,1
2025-04-03 19:19:01,234,134,586620,594865,2543,2541,2785,1
2025-04-03 19:49:01,233,133,588139,596373,3143,3103,2728,1
2025-04-03 20:19:01,235,133,589484,597513,2824,2372,2624,1
2025-04-03 20:49:01,234,135,590871,598807,2764,2591,2558,1
2025-04-03 21:19:01,234,135,592096,599962,2601,2446,2378,1
2025-04-03 21:49:01,234,134,593098,601158,2046,2449,2282,1
2025-04-03 22:19:01,234,135,593876,602027,1644,1801,2129,1
2025-04-03 22:49:01,235,133,594737,603147,1614,2076,2115,1
2025-04-03 23:19:01,236,133,595362,603908,1262,1526,2014,1
2025-04-03 23:49:01,234,134,596008,604630,1336,1511,1989,1
2025-04-04 00:19:01,234,134,596572,605291,1061,1275,1953,1
2025-04-04 00:49:01,235,134,597078,605952,1010,1323,1998,1
2025-04-04 01:19:01,236,133,597598,606568,907,1071,2002,1
2025-04-04 01:49:01,235,134,598088,607233,996,1343,2032,1
2025-04-04 02:19:01,235,133,598599,607774,915,962,2024,1
2025-04-04 02:49:01,236,133,599074,608271,914,950,2102,1
2025-04-04 03:19:01,236,133,599679,608910,1222,1288,2175,1
2025-04-04 03:49:01,237,132,600308,609620,1139,1348,2231,1
2025-04-04 04:19:01,237,130,600983,610348,1267,1340,2238,1
2025-04-04 04:49:01,236,131,601825,610967,1689,1242,2361,1
2025-04-04 05:19:01,238,128,602852,611783,2047,1687,2433,1
2025-04-04 05:49:01,240,127,604002,612647,2298,1749,2708,1
2025-04-04 06:19:01,241,127,605255,613783,2542,2297,2871,1
2025-04-04 06:49:01,241,127,606428,614895,2105,2008,2982,1
2025-04-04 07:19:01,240,127,607422,615761,1686,1449,2958,1
2025-04-04 07:49:01,240,127,608752,616959,2660,2396,3108,1
2025-04-04 08:19:01,239,128,610317,618330,3098,2728,3244,1
2025-04-04 08:49:01,239,128,611910,619716,3427,2833,3473,1
2025-04-04 09:19:01,238,128,613446,621233,3088,3036,3548,1
2025-04-04 09:49:01,238,130,615264,622745,3673,3044,3772,1
2025-04-04 10:19:01,237,128,616908,624401,3436,3548,3836,1
2025-04-04 10:49:01,240,128,618725,626078,3621,3341,3905,1
2025-04-04 11:19:01,240,126,620394,627762,3526,3527,4021,1
2025-04-04 11:49:01,240,127,621895,629548,3022,3609,4108,1
2025-04-04 12:19:01,241,126,623441,631612,3129,4168,4199,1
2025-04-04 12:49:01,241,126,625181,633486,3529,3798,4238,1
2025-04-04 13:19:01,241,126,627178,635730,4264,4758,4158,1
2025-04-04 13:49:01,241,125,629202,638025,4161,4693,4212,1
2025-04-04 14:19:01,241,127,631255,640319,4135,4618,4101,1
2025-04-04 14:49:01,244,125,633300,642477,4093,4326,3929,1
2025-04-04 15:19:01,242,127,634906,644086,3228,3236,3787,1
2025-04-04 15:49:01,239,128,636243,645536,2706,2925,3572,1
2025-04-04 16:19:01,237,128,637599,646868,2656,2636,3356,1
2025-04-04 16:49:01,239,129,638886,648105,2685,2563,3237,1
2025-04-04 17:19:01,239,129,640097,649614,2420,3009,3047,1
2025-04-04 17:49:01,239,129,641492,651168,2804,3173,2950,1
2025-04-04 18:19:01,240,127,643174,652902,3341,3448,2960,1
2025-04-04 18:49:01,242,126,644364,654408,2448,3097,2953,1
2025-04-04 19:19:01,242,124,645609,655891,2518,2991,2887,1
2025-04-04 19:49:01,242,126,647068,657506,2780,3045,2887,1
2025-04-04 20:19:01,242,126,648555,659390,3018,3996,2848,1
2025-04-04 20:49:01,241,126,650022,661309,2992,3935,2809,1
2025-04-04 21:19:01,242,127,651573,662892,3111,3169,2688,1
2025-04-04 21:49:01,242,125,652760,664193,2515,2750,2551,1
