Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2019-07-03 06:12:01,173,355,496221,484916,877,885,568,0
2019-07-03 06:42:01,169,357,496653,485334,941,936,588,0
2019-07-03 07:12:01,167,359,497175,485811,988,964,622,0
2019-07-03 07:42:01,168,360,497711,486304,1074,974,651,0
2019-07-03 08:12:01,174,360,498235,486891,1066,1087,664,0
2019-07-03 08:42:01,173,358,498698,487419,989,1113,710,0
2019-07-03 09:12:01,170,359,499252,487971,989,1035,730,0
2019-07-03 09:42:01,173,358,499917,488537,1199,1097,719,0
2019-07-03 10:12:01,168,358,500419,489115,1194,1175,736,0
2019-07-03 10:42:01,166,358,500959,489608,1171,1163,756,0
2019-07-03 11:12:01,166,356,501616,490218,1184,1079,765,0
2019-07-03 11:42:01,169,357,502095,490699,1139,1095,799,0
2019-07-03 12:12:01,170,361,502648,491313,1036,1093,831,0
2019-07-03 12:42:01,168,364,503226,491872,1115,1165,865,0
2019-07-03 13:12:01,170,366,503794,492409,1146,1100,879,0
2019-07-03 13:42:01,171,366,504437,493007,1188,1122,864,0
2019-07-03 14:12:01,171,364,505053,493607,1260,1203,794,0
2019-07-03 14:42:01,167,365,505770,494202,1368,1207,731,0
2019-07-03 15:12:01,164,370,506362,494697,1384,1127,734,0
2019-07-03 15:42:01,164,373,507152,495324,1384,1121,699,0
2019-07-03 16:12:01,163,375,507822,495750,1461,1058,658,0
2019-07-03 16:42:01,161,378,508553,496273,1433,983,622,0
2019-07-03 17:12:01,162,376,509067,496743,1351,1010,595,0
2019-07-03 17:42:01,161,373,509590,497146,1038,874,562,0
2019-07-03 18:12:01,162,370,510082,497607,966,846,584,0
2019-07-03 18:42:01,165,366,510537,498019,926,863,563,0
2019-07-03 19:12:01,164,365,510988,498402,955,817,530,0
2019-07-03 19:42:01,166,365,511459,498839,932,805,542,0
2019-07-03 20:12:01,166,368,512007,499238,1017,827,550,0
2019-07-03 20:42:01,166,368,512484,499599,1064,791,585,0
2019-07-03 21:12:01,163,369,513090,500044,1124,817,578,0
2019-07-03 21:42:01,163,368,513608,500484,1063,839,531,0
2019-07-03 22:12:01,166,367,514031,500774,987,761,493,0
2019-07-03 22:42:01,167,367,514497,501261,950,821,467,0
2019-07-03 23:12:01,167,367,514966,501690,955,938,476,0
2019-07-03 23:42:01,167,368,515529,502129,1057,899,442,0
2019-07-04 00:12:01,164,367,515924,502435,937,696,444,0
2019-07-04 00:42:01,165,369,516321,502743,756,590,425,0
2019-07-04 01:12:01,163,372,516733,503096,798,631,429,0
2019-07-04 01:42:01,160,373,517121,503443,792,699,436,0
2019-07-04 02:12:02,158,374,517474,503718,721,612,424,0
2019-07-04 02:43:01,157,376,517762,504007,625,569,434,0
2019-07-04 03:13:02,156,378,518008,504246,542,540,407,0
2019-07-04 03:44:01,151,382,518223,504455,440,428,423,0
2019-07-04 04:14:01,149,383,518492,504668,483,417,439,0
2019-07-04 04:44:01,147,384,518727,504883,504,430,459,0
2019-07-04 05:14:01,147,385,518995,505082,512,416,437,0
2019-07-04 05:44:01,145,387,519258,505319,533,440,485,0
2019-07-04 06:14:01,148,385,519502,505636,520,563,529,0
2019-07-04 06:44:01,143,385,519849,506003,597,696,564,0
2019-07-04 07:14:01,139,388,520215,506311,700,639,559,0
2019-07-04 07:44:01,135,390,520555,506644,708,637,561,0
2019-07-04 08:14:01,134,389,520838,506943,626,719,501,0
2019-07-04 08:44:01,133,391,521111,507180,581,577,506,0
2019-07-04 09:14:01,133,391,521537,507431,718,485,527,0
2019-07-04 09:44:01,133,390,521915,507695,807,512,514,0
2019-07-04 10:14:01,134,390,522326,508085,758,665,538,0
2019-07-04 10:44:01,134,390,522703,508392,771,705,532,0
2019-07-04 11:14:01,132,389,523128,508777,828,700,564,0
2019-07-04 11:44:01,130,390,523586,509188,890,790,626,0
2019-07-04 12:14:01,129,394,524131,509627,991,846,613,0
2019-07-04 12:44:01,128,394,524654,510061,1060,864,587,0
2019-07-04 13:14:01,127,396,525086,510420,976,792,552,0
2019-07-04 13:44:01,129,397,525510,510786,872,759,537,0
2019-07-04 14:14:01,128,389,525952,511141,861,745,521,0
2019-07-04 14:44:01,129,388,526443,511488,875,646,492,0
2019-07-04 15:14:01,129,391,526808,511809,820,655,436,0
2019-07-04 15:44:01,128,392,527105,512093,670,604,397,0
2019-07-04 16:14:01,129,392,527424,512341,658,545,358,0
2019-07-04 16:44:01,129,392,527763,512632,678,549,365,0
2019-07-04 17:14:01,129,391,528111,512890,690,551,338,0
2019-07-04 17:44:01,127,390,528412,513155,645,513,308,0
2019-07-04 18:14:02,126,392,528665,513357,541,452,297,0
2019-07-04 18:45:01,125,392,528916,513662,476,494,280,0
2019-07-04 19:15:01,125,390,529143,513819,477,462,254,0
2019-07-04 19:45:01,121,394,529326,514007,414,348,233,0
2019-07-04 20:15:01,115,395,529568,514255,403,415,251,0
2019-07-04 20:45:01,115,395,529755,514448,446,458,239,0
2019-07-04 21:15:01,114,396,530030,514712,517,515,226,0
2019-07-04 21:45:01,114,396,530242,514883,487,435,219,0
2019-07-04 22:15:01,115,397,530458,515069,435,360,204,0
2019-07-04 22:45:01,113,398,530683,515289,446,413,208,0
2019-07-04 23:15:01,112,398,530875,515489,389,396,214,0
2019-07-04 23:45:01,110,401,531063,515697,414,445,199,0
2019-07-05 00:15:02,110,400,531259,515911,406,453,215,0
2019-07-05 00:46:01,108,400,531441,516073,379,375,191,0
2019-07-05 01:16:01,107,401,531617,516217,318,278,192,0
2019-07-05 01:46:01,107,401,531766,516328,333,262,197,0
2019-07-05 02:16:01,107,401,531973,516483,396,307,215,0
2019-07-05 02:46:01,106,403,532137,516704,372,379,206,0
2019-07-05 03:16:01,109,401,532345,516890,369,408,210,0
2019-07-05 03:46:01,108,401,532492,517091,357,394,211,0
2019-07-05 04:16:01,108,400,532668,517229,312,310,225,0
2019-07-05 04:46:01,109,400,532900,517430,405,329,245,0
2019-07-05 05:16:01,109,400,533109,517562,409,322,240,0
2019-07-05 05:46:01,108,402,533312,517720,449,327,263,0
2019-07-05 06:16:01,107,403,533504,517911,415,364,259,0
2019-07-05 06:46:01,108,402,533742,518067,411,319,265,0
2019-07-05 07:16:01,107,402,533943,518282,424,360,356,0
