Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2020-10-06 09:18:01,141,126,41,34,9,6,777,1
2020-10-06 09:48:01,155,160,692,636,161,131,878,1
2020-10-06 10:18:01,158,161,1377,1332,1262,1226,892,1
2020-10-06 10:48:01,158,164,2070,2009,1287,1273,937,1
2020-10-06 11:18:01,158,165,2922,2941,1552,1606,917,1
2020-10-06 11:48:01,158,165,3867,3880,1813,1889,904,1
2020-10-06 12:18:01,158,165,4900,4824,1887,1772,848,1
2020-10-06 12:48:01,158,165,5666,5667,1606,1671,810,1
2020-10-06 13:18:01,158,165,6386,6451,1411,1518,780,1
2020-10-06 13:48:01,158,165,7054,7159,1388,1492,736,1
2020-10-06 14:18:01,158,165,7874,7916,1447,1432,730,1
2020-10-06 14:48:01,158,165,8585,8589,1429,1316,708,1
2020-10-06 15:18:01,158,165,9257,9246,1345,1300,704,1
2020-10-06 15:48:01,158,165,9991,10036,1322,1400,685,1
2020-10-06 16:18:01,158,165,10878,10813,1557,1507,675,1
2020-10-06 16:48:01,158,165,11565,11595,1579,1565,0,1
2020-10-06 17:18:01,158,165,12127,12295,1260,1494,589,1
2020-10-06 17:48:01,158,165,12673,12944,1013,1237,604,1
2020-10-06 18:18:01,158,165,13142,13461,992,1149,630,1
2020-10-06 18:48:01,158,165,13601,13995,928,1051,564,1
2020-10-06 19:18:01,158,165,14088,14534,916,1040,540,1
2020-10-06 19:48:01,158,165,14584,15031,916,977,526,1
2020-10-06 20:18:01,158,165,15135,15556,1052,1027,529,1
2020-10-06 20:48:01,158,165,15617,16095,990,1030,479,1
2020-10-06 21:18:01,158,165,16068,16630,839,946,469,1
2020-10-06 21:48:01,158,165,16496,17062,906,951,448,1
2020-10-06 22:18:01,158,165,16955,17572,878,943,411,1
2020-10-06 22:48:02,158,165,17388,18019,829,907,398,1
2020-10-06 23:19:01,157,165,17978,18716,876,998,385,1
2020-10-06 23:49:01,158,165,18313,19074,760,848,360,1
2020-10-07 00:19:02,158,165,18615,19354,649,698,324,1
2020-10-07 00:50:01,157,165,18849,19568,535,494,298,1
2020-10-07 01:20:01,157,165,19002,19711,386,357,293,1
2020-10-07 01:50:02,157,165,19178,19896,329,328,299,1
2020-10-07 02:21:01,157,165,19455,20165,453,455,321,1
2020-10-07 02:51:01,157,165,19763,20462,579,568,347,1
2020-10-07 03:21:01,157,165,20267,20854,893,755,350,1
2020-10-07 03:51:01,155,168,20625,21146,863,684,355,1
2020-10-07 04:21:01,155,168,20883,21425,617,572,385,1
2020-10-07 04:51:01,154,168,21328,21832,703,685,388,1
2020-10-07 05:21:02,154,168,21783,22272,885,837,409,1
2020-10-07 05:52:01,155,168,22222,22631,903,801,431,1
2020-10-07 06:22:01,154,168,22749,23043,966,773,449,1
2020-10-07 06:52:02,153,168,23273,23595,1082,995,464,1
2020-10-07 07:23:01,153,169,23775,24043,1026,1000,460,1
2020-10-07 07:53:01,153,167,24137,24427,799,811,485,1
2020-10-07 08:23:01,154,168,24463,24817,689,774,529,1
2020-10-07 08:53:01,155,167,24869,25181,736,761,561,1
2020-10-07 09:23:01,155,167,25398,25654,981,868,580,1
2020-10-07 09:53:01,155,167,25983,26175,1097,984,581,1
2020-10-07 10:23:01,155,166,26420,26638,1023,984,594,1
2020-10-07 10:53:01,155,167,26902,27155,928,994,625,1
2020-10-07 11:23:01,155,167,27366,27634,946,997,633,1
2020-10-07 11:53:01,154,167,27846,28153,916,993,681,1
2020-10-07 12:23:01,154,167,28601,28914,1255,1275,680,1
2020-10-07 12:53:01,154,168,29388,29730,1570,1592,672,1
2020-10-07 13:23:01,154,168,29971,30402,1371,1491,654,1
2020-10-07 13:53:01,154,168,30409,30870,1021,1140,659,1
2020-10-07 14:23:01,154,168,30887,31316,931,929,646,1
2020-10-07 14:53:02,154,167,31475,31910,1058,1047,646,1
2020-10-07 15:24:01,154,167,32038,32478,1156,1167,623,1
2020-10-07 15:54:01,154,168,32559,33136,1112,1282,606,1
2020-10-07 16:24:01,154,168,33135,33938,1107,1464,608,1
2020-10-07 16:54:01,154,168,33837,34708,1318,1620,565,1
2020-10-07 17:24:01,154,168,34458,35327,1325,1389,571,1
2020-10-07 17:54:01,154,168,35062,35887,1174,1101,568,1
2020-10-07 18:24:01,154,167,35726,36576,1268,1252,538,1
2020-10-07 18:54:01,154,167,36287,37122,1172,1190,524,1
2020-10-07 19:24:01,154,168,36836,37607,1057,987,502,1
2020-10-07 19:54:01,154,168,37306,37991,995,857,494,1
2020-10-07 20:24:01,154,168,37782,38425,945,821,485,1
2020-10-07 20:54:01,154,168,38312,38913,979,866,464,1
2020-10-07 21:24:01,155,167,38690,39402,872,966,404,1
2020-10-07 21:54:01,155,167,38956,39685,644,772,391,1
2020-10-07 22:24:01,155,167,39209,40014,518,612,391,1
2020-10-07 22:54:01,155,166,39539,40340,587,647,380,1
2020-10-07 23:24:01,155,166,39785,40603,579,589,376,1
2020-10-07 23:54:01,155,166,40091,40846,553,509,357,1
2020-10-08 00:24:01,155,166,40399,41128,617,528,357,1
2020-10-08 00:54:01,155,166,40681,41367,577,498,351,1
2020-10-08 01:24:02,154,166,40971,41647,574,514,341,1
2020-10-08 01:55:01,155,167,41244,41858,566,496,333,1
2020-10-08 02:25:02,155,167,41476,42121,516,484,320,1
2020-10-08 02:56:02,155,167,41699,42362,455,505,329,1
2020-10-08 03:27:01,155,167,41915,42600,439,481,356,1
2020-10-08 03:57:01,155,167,42120,42860,384,481,373,1
2020-10-08 04:27:01,155,167,42388,43087,480,487,384,1
2020-10-08 04:57:01,155,167,42653,43270,492,369,395,1
2020-10-08 05:27:01,155,167,42909,43543,466,447,414,1
2020-10-08 05:57:01,155,167,43134,43775,438,464,407,1
2020-10-08 06:27:01,155,166,43396,44071,495,537,426,1
2020-10-08 06:57:01,155,167,43719,44373,585,598,449,1
2020-10-08 07:27:01,155,167,44090,44692,698,623,465,1
2020-10-08 07:57:01,155,167,44406,45045,702,687,501,1
2020-10-08 08:27:01,155,167,44769,45417,674,726,520,1
2020-10-08 08:57:01,155,167,45143,45870,740,830,518,1
2020-10-08 09:27:01,155,167,45559,46305,762,822,524,1
2020-10-08 09:57:01,155,167,45998,46619,794,678,562,1
2020-10-08 10:27:01,155,167,46528,47072,1016,808,610,1
2020-10-08 10:57:01,155,167,47018,47497,1001,858,629,1
2020-10-08 11:27:01,155,167,47530,47904,917,778,663,1
2020-10-08 11:57:01,155,167,48112,48563,1056,1060,670,1
2020-10-08 12:27:02,155,167,48820,49320,1275,1415,680,1
2020-10-08 12:57:02,154,168,49408,49979,1177,1298,676,1
2020-10-08 13:27:02,154,167,49998,50597,1173,1247,667,1
2020-10-08 13:58:01,154,168,50594,51221,1190,1246,654,1
2020-10-08 14:28:01,154,168,51128,51753,1133,1158,628,1
2020-10-08 14:58:01,154,168,51563,52204,959,969,610,1
2020-10-08 15:28:01,154,168,52008,52711,875,956,604,1
2020-10-08 15:58:01,154,168,52468,53185,846,872,579,1
2020-10-08 16:28:01,154,168,52926,53680,918,969,571,1
2020-10-08 16:58:02,154,168,53361,54268,884,1078,584,1
2020-10-08 17:29:01,154,168,53977,55061,925,1189,572,1
2020-10-08 17:59:01,154,168,54527,55609,1012,1110,565,1
