Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2019-01-22 06:20:01,130,149,734039,729064,570,481,457,1
2019-01-22 06:30:01,130,148,734100,729116,603,513,460,1
2019-01-22 06:35:02,129,145,734187,729178,583,499,451,1
2019-01-22 06:40:01,130,146,734196,729191,543,471,455,1
2019-01-22 06:45:01,130,145,734250,729229,589,500,453,1
2019-01-22 06:50:01,131,146,734313,729282,634,545,448,1
2019-01-22 06:55:01,131,146,734400,729317,624,516,465,1
2019-01-22 07:00:01,132,146,734429,729342,639,533,471,1
2019-01-22 07:05:01,132,146,734457,729369,564,471,475,1
2019-01-22 07:10:01,131,146,734471,729383,556,464,471,1
2019-01-22 07:15:01,130,146,734544,729457,576,484,468,1
2019-01-22 07:20:01,129,145,734572,729484,533,420,464,1
2019-01-22 07:25:01,128,145,734616,729512,558,428,468,1
2019-01-22 07:30:01,129,146,734643,729541,543,425,469,1
2019-01-22 07:35:01,130,147,734688,729579,501,401,472,1
2019-01-22 07:40:01,128,148,734735,729636,539,445,489,1
2019-01-22 07:45:01,128,148,734766,729660,516,431,500,1
2019-01-22 07:50:01,128,147,734818,729699,505,417,514,1
2019-01-22 07:55:01,128,148,734872,729768,472,451,521,1
2019-01-22 08:00:01,128,147,734879,729774,450,432,525,1
2019-01-22 08:05:01,128,148,734934,729833,477,464,530,1
2019-01-22 08:10:01,129,148,734998,729901,527,518,531,1
2019-01-22 08:15:01,129,149,735027,729927,483,470,540,1
2019-01-22 08:20:01,129,148,735069,729958,497,474,539,1
2019-01-22 08:25:01,129,149,735113,729986,497,474,553,1
2019-01-22 08:30:02,129,149,735197,730052,555,515,555,1
2019-01-22 08:35:01,128,150,735237,730113,549,534,554,1
2019-01-22 08:40:01,128,150,735298,730175,563,539,560,1
2019-01-22 08:45:02,127,150,735308,730192,533,538,580,1
2019-01-22 08:50:01,131,150,735418,730281,600,582,588,1
2019-01-22 08:55:01,131,150,735454,730335,582,567,587,1
2019-01-22 09:00:01,131,149,735554,730419,675,645,590,1
2019-01-22 09:05:01,131,149,735566,730451,632,618,603,1
2019-01-22 09:10:01,133,148,735718,730555,720,654,611,1
2019-01-22 09:15:01,134,148,735746,730581,719,654,595,1
2019-01-22 09:20:01,133,148,735859,730706,790,748,598,1
2019-01-22 09:25:01,130,149,735881,730742,768,756,611,1
2019-01-22 09:30:01,129,149,735962,730820,765,768,608,1
2019-01-22 09:35:01,129,149,736009,730897,772,784,617,1
2019-01-22 09:40:01,130,149,736043,730949,745,774,625,1
2019-01-22 09:45:01,130,149,736122,731047,814,855,640,1
2019-01-22 09:50:01,130,149,736209,731139,791,858,640,1
2019-01-22 09:55:01,130,149,736279,731220,825,885,661,1
2019-01-22 10:00:01,130,150,736343,731301,789,882,668,1
2019-01-22 10:05:01,131,149,736433,731413,867,962,675,1
2019-01-22 10:10:01,132,148,736490,731447,772,892,678,1
2019-01-22 10:15:01,133,147,736542,731495,796,914,686,1
2019-01-22 10:20:01,134,148,736635,731583,776,877,695,1
2019-01-22 10:25:01,132,148,736694,731639,813,897,693,1
2019-01-22 10:30:01,131,147,736756,731697,794,877,693,1
2019-01-22 10:35:01,133,147,736803,731763,794,866,687,1
2019-01-22 10:40:01,134,147,736881,731822,838,873,699,1
2019-01-22 10:45:01,134,145,736968,731910,846,863,708,1
2019-01-22 10:50:01,133,145,737079,731989,870,850,690,1
2019-01-22 10:55:01,133,146,737190,732106,911,886,680,1
2019-01-22 11:00:01,134,144,737273,732202,930,901,699,1
2019-01-22 11:05:01,134,145,737328,732253,895,840,694,1
2019-01-22 11:10:01,134,145,737417,732368,927,921,693,1
2019-01-22 11:15:01,134,145,737580,732516,1038,1021,704,1
2019-01-22 11:20:01,133,144,737668,732608,1033,1025,709,1
2019-01-22 11:25:01,133,144,737818,732764,1124,1125,705,1
2019-01-22 11:30:01,134,144,737876,732815,1120,1118,710,1
2019-01-22 11:35:01,134,144,737936,732923,1133,1160,727,1
2019-01-22 11:40:01,134,144,738156,733130,1275,1308,738,1
2019-01-22 11:45:01,134,142,738290,733255,1322,1345,745,1
2019-01-22 11:50:01,133,141,738444,733397,1365,1408,748,1
2019-01-22 11:55:01,133,140,738564,733502,1374,1396,745,1
2019-01-22 12:00:01,133,140,738634,733570,1361,1368,752,1
2019-01-22 12:05:01,133,142,738829,733731,1501,1478,748,1
2019-01-22 12:10:01,132,141,738902,733814,1485,1446,753,1
2019-01-22 12:15:01,131,141,738947,733922,1367,1406,748,1
2019-01-22 12:20:01,131,142,739042,734043,1374,1435,733,1
2019-01-22 12:25:01,133,143,739123,734131,1305,1367,736,1
2019-01-22 12:30:01,133,144,739248,734223,1372,1408,728,1
2019-01-22 12:35:01,134,145,739323,734368,1387,1445,734,1
2019-01-22 12:40:01,134,145,739432,734508,1276,1378,733,1
2019-01-22 12:45:02,134,146,739494,734588,1144,1300,737,1
2019-01-22 12:50:01,134,146,739597,734669,1153,1272,724,1
2019-01-22 12:55:01,134,146,739663,734813,1099,1311,738,1
2019-01-22 13:00:01,134,147,739754,734894,1120,1324,738,1
2019-01-22 13:05:01,134,147,739832,735048,1003,1317,734,1
2019-01-22 13:10:01,135,147,739941,735128,1039,1314,728,1
2019-01-22 13:15:01,135,147,740031,735227,1084,1305,729,1
2019-01-22 13:20:01,136,145,740181,735388,1139,1345,729,1
2019-01-22 13:25:01,137,144,740236,735426,1113,1295,723,1
2019-01-22 13:30:02,137,144,740408,735620,1182,1366,690,1
2019-01-22 13:35:01,136,143,740519,735732,1196,1364,685,1
2019-01-22 13:40:01,136,141,740607,735841,1175,1333,688,1
2019-01-22 13:45:01,135,141,740636,735893,1142,1305,694,1
2019-01-22 13:50:01,135,140,740726,735967,1129,1298,704,1
2019-01-22 13:55:01,135,140,740812,736075,1149,1262,702,1
2019-01-22 14:00:01,135,141,740951,736213,1197,1319,695,1
2019-01-22 14:05:01,136,141,740999,736298,1167,1250,693,1
2019-01-22 14:10:01,136,140,741113,736406,1172,1278,681,1
2019-01-22 14:15:01,138,137,741191,736482,1160,1255,677,1
2019-01-22 14:20:01,139,137,741286,736546,1105,1158,672,1
2019-01-22 14:25:01,139,136,741408,736664,1172,1238,671,1
2019-01-22 14:30:01,140,138,741477,736719,1069,1099,666,1
2019-01-22 14:35:01,141,138,741656,736920,1137,1188,666,1
2019-01-22 14:40:01,141,139,741701,737008,1094,1167,655,1
2019-01-22 14:45:01,140,140,741816,737092,1180,1199,650,1
2019-01-22 14:50:01,139,142,741881,737144,1155,1177,643,1
2019-01-22 14:55:01,139,141,742056,737322,1244,1247,644,1
2019-01-22 15:00:02,138,142,742153,737393,1258,1194,634,1
2019-01-22 15:05:01,138,139,742283,737540,1284,1242,625,1
2019-01-22 15:10:01,138,140,742334,737608,1221,1202,607,1
2019-01-22 15:15:01,137,140,742446,737716,1255,1234,595,1
2019-01-22 15:20:01,138,142,742497,737751,1211,1205,599,1
2019-01-22 15:25:01,139,143,742576,737868,1168,1204,606,1
2019-01-22 15:30:01,139,142,742644,737964,1167,1245,603,1
2019-01-22 15:35:01,138,142,742760,738099,1104,1179,601,1
2019-01-22 15:40:01,138,142,742813,738152,1112,1144,0,1
2019-01-22 15:45:01,138,142,742929,738263,1113,1171,0,1
2019-01-22 15:50:01,138,142,743064,738375,1183,1231,573,1
2019-01-22 15:55:01,138,142,743160,738484,1104,1162,576,1
2019-01-22 16:00:01,139,142,743217,738536,1064,1143,573,1
2019-01-22 16:05:01,138,142,743324,738671,1041,1131,575,1
2019-01-22 16:10:01,138,140,743389,738729,1055,1121,572,1
2019-01-22 16:15:01,138,140,743483,738827,1037,1111,569,1
2019-01-22 16:20:01,139,138,743541,738897,1044,1146,566,1
2019-01-22 16:25:01,139,138,743606,738978,1030,1110,577,1
2019-01-22 16:30:01,139,140,743650,739018,1006,1054,576,1
2019-01-22 16:35:01,138,141,743704,739070,944,971,581,1
2019-01-22 16:40:01,137,142,743795,739151,982,999,580,1
2019-01-22 16:45:01,136,142,743929,739229,1000,966,0,1
2019-01-22 16:50:01,135,143,744045,739319,981,944,0,1
2019-01-22 16:55:01,135,144,744094,739377,934,893,0,1
2019-01-22 17:00:01,135,144,744133,739403,916,867,0,1
2019-01-22 17:05:01,134,145,744316,739595,992,924,0,1
2019-01-22 17:10:01,133,146,744345,739619,956,890,0,1
2019-01-22 17:15:01,133,146,744491,739754,1008,927,0,1
2019-01-22 17:20:01,133,147,744545,739807,1004,910,594,1
2019-01-22 17:25:01,133,149,744668,739906,1062,928,584,1
2019-01-22 17:30:02,133,147,744791,740005,1185,1019,589,1
2019-01-22 17:35:01,133,147,744856,740062,1152,992,589,1
2019-01-22 17:40:02,134,148,744957,740157,1121,1011,603,1
2019-01-22 17:45:01,133,148,745025,740263,1096,1034,608,1
2019-01-22 17:50:01,130,148,745128,740355,1083,1036,608,1
2019-01-22 17:55:01,130,149,745185,740397,1091,1020,600,1
2019-01-22 18:00:01,130,150,745283,740476,1150,1073,599,1
2019-01-22 18:05:01,129,152,745359,740522,1043,927,594,1
2019-01-22 18:10:01,129,152,745389,740566,1044,947,597,1
2019-01-22 18:15:01,129,152,745419,740601,928,847,597,1
2019-01-22 18:20:01,129,152,745504,740671,959,864,599,1
2019-01-22 18:25:02,129,152,745592,740750,873,813,599,1
2019-01-22 18:30:01,130,152,745660,740812,869,807,600,1
2019-01-22 18:35:01,129,154,745704,740847,848,785,614,1
2019-01-22 18:40:01,130,154,745751,740889,794,732,617,1
2019-01-22 18:45:01,130,153,745835,740939,810,676,627,1
2019-01-22 18:50:01,131,154,745914,740998,786,643,627,1
2019-01-22 18:55:01,132,153,745991,741047,806,650,623,1
2019-01-22 19:00:01,132,155,746082,741103,799,627,628,1
2019-01-22 19:05:01,131,155,746115,741127,756,605,620,1
2019-01-22 19:10:01,131,155,746188,741210,799,644,635,1
2019-01-22 19:15:01,131,155,746265,741277,846,676,628,1
2019-01-22 19:20:01,131,152,746318,741327,814,656,618,1
2019-01-22 19:25:01,129,152,746400,741398,808,648,614,1
2019-01-22 19:30:01,130,153,746455,741445,795,633,616,1
2019-01-22 19:35:01,130,153,746534,741496,830,649,627,1
2019-01-22 19:40:01,130,153,746637,741571,886,682,619,1
2019-01-22 19:45:01,129,153,746705,741622,870,683,615,1
2019-01-22 19:50:01,129,154,746772,741717,858,719,604,1
2019-01-22 19:55:01,129,153,746823,741752,832,705,592,1
2019-01-22 20:00:01,129,153,746904,741809,822,706,602,1
2019-01-22 20:05:01,128,153,747017,741905,902,778,591,1
2019-01-22 20:10:01,128,154,747132,741989,944,779,575,1
2019-01-22 20:15:01,128,154,747167,742024,902,747,568,1
2019-01-22 20:20:01,127,155,747238,742096,920,769,555,1
2019-01-22 20:25:01,127,158,747300,742161,900,763,551,1
2019-01-22 20:30:01,126,160,747322,742191,867,746,551,1
2019-01-22 20:35:01,126,161,747417,742263,883,767,540,1
2019-01-22 20:40:01,126,160,747506,742374,869,803,538,1
2019-01-22 20:45:01,126,160,747564,742425,859,803,528,1
2019-01-22 20:50:01,125,161,747630,742505,858,788,520,1
2019-01-22 20:55:01,124,162,747714,742576,891,824,518,1
2019-01-22 21:00:01,124,163,747811,742657,907,848,511,1
2019-01-22 21:05:01,124,163,747852,742689,835,784,510,1
2019-01-22 21:10:01,124,164,747897,742748,765,759,498,1
2019-01-22 21:15:01,124,164,747980,742857,813,833,477,1
2019-01-22 21:20:01,123,165,748081,742976,843,880,470,1
2019-01-22 21:25:01,123,165,748119,743019,819,858,471,1
2019-01-22 21:30:01,123,166,748160,743071,838,880,475,1
2019-01-22 21:35:01,123,166,748180,743095,763,832,481,1
2019-01-22 21:40:01,123,165,748325,743236,819,862,462,1
2019-01-22 21:45:01,123,165,748367,743285,803,860,458,1
2019-01-22 21:50:01,123,166,748455,743357,825,852,449,1
2019-01-22 21:55:01,123,166,748567,743421,853,845,438,1
2019-01-22 22:00:01,123,166,748658,743482,847,825,422,1
2019-01-22 22:05:02,122,166,748676,743499,849,818,415,1
2019-01-22 22:10:01,122,167,748764,743572,867,824,407,1
2019-01-22 22:15:01,122,167,748888,743676,908,819,389,1
2019-01-22 22:20:01,122,167,748965,743755,884,779,385,1
2019-01-22 22:25:01,122,167,749005,743801,886,782,374,1
2019-01-22 22:30:01,122,168,749106,743899,946,828,375,1
2019-01-22 22:35:01,122,168,749115,743902,935,807,378,1
2019-01-22 22:40:01,121,167,749203,744027,878,791,385,1
2019-01-22 22:45:01,122,167,749274,744128,907,843,380,1
2019-01-22 22:50:01,122,167,749327,744201,872,844,379,1
2019-01-22 22:55:01,122,167,749367,744253,800,832,378,1
2019-01-22 23:00:01,122,167,749390,744279,732,797,371,1
