Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-06-01 02:02:01,398,402,249,276,136763,138059,1062,1173,965,32425,33147,9,9,0,4,0,0
2022-06-01 02:32:02,396,408,249,276,137321,138604,1088,1152,992,32623,33352,15,11,0,12,0,0
2022-06-01 03:03:01,436,450,249,276,137989,139224,1227,1166,1071,32848,33584,7,11,0,14,0,0
2022-06-01 03:33:01,446,474,249,276,138646,139831,1329,1228,1091,33071,33821,6,14,0,28,0,0
2022-06-01 04:03:01,485,468,249,276,139390,140485,1401,1263,1113,33314,34055,6,14,17,0,0,0
2022-06-01 04:33:01,509,494,249,276,140213,141177,1569,1348,1174,33568,34302,8,21,15,0,0,0
2022-06-01 05:03:01,535,494,249,276,141288,142031,1900,1546,1221,33836,34549,12,22,41,0,0,0
2022-06-01 05:34:01,471,512,249,276,142327,142864,2116,1686,1231,34079,34813,13,8,0,41,0,0
2022-06-01 06:04:01,433,394,249,276,143175,143597,1909,1588,1144,34296,35010,11,25,39,0,0,0
2022-06-01 06:34:01,513,529,249,276,143855,144212,1534,1321,1276,34552,35275,9,15,0,16,0,0
2022-06-01 07:04:01,539,564,249,276,144760,145102,1619,1502,1358,34822,35557,15,22,0,25,0,0
2022-06-01 07:34:01,594,615,249,276,145751,145989,1909,1790,1460,35119,35864,8,12,0,21,0,0
2022-06-01 08:04:01,663,666,249,276,146877,147090,2104,1979,1551,35450,36197,7,25,0,3,0,0
2022-06-01 08:34:02,714,676,249,276,148159,148393,2317,2337,1630,35808,36536,25,23,38,0,0,0
2022-06-01 09:05:01,763,708,249,276,149517,149670,2530,2499,1718,36202,36901,25,28,55,0,0,0
2022-06-01 09:35:01,790,740,249,276,150916,150922,2721,2455,1789,36597,37271,25,13,50,0,0,0
2022-06-01 10:05:02,819,796,249,276,152509,152299,3009,2609,1824,37006,37669,12,16,23,0,0,0
2022-06-01 10:36:01,866,820,249,276,154097,153652,3117,2694,1908,37453,38093,29,37,46,0,0,0
2022-06-01 11:06:01,918,867,249,276,155921,155269,3416,2973,1996,37912,38526,17,13,51,0,0,0
2022-06-01 11:36:01,957,890,249,276,158020,157090,3960,3462,2068,38391,38971,17,8,67,0,0,0
2022-06-01 12:06:01,970,946,249,276,160169,159098,4260,3809,2140,38876,39444,18,5,24,0,0,0
2022-06-01 12:36:01,994,952,249,276,162102,161035,4065,3978,2167,39373,39920,32,9,42,0,0,0
2022-06-01 13:06:01,994,979,249,276,164129,162966,3959,3868,2211,39870,40410,29,22,15,0,0,0
2022-06-01 13:36:01,984,983,249,276,166063,164856,3976,3897,2184,40362,40901,21,9,1,0,0,0
2022-06-01 14:06:01,925,976,249,276,168045,166706,3974,3792,2165,40824,41389,39,15,0,51,0,0
2022-06-01 14:36:01,886,920,249,276,169838,168360,3691,3408,2039,41267,41849,18,22,0,34,0,0
2022-06-01 15:06:02,850,908,249,276,171629,169884,3549,3096,1966,41693,42304,17,21,0,58,0,0
2022-06-01 15:37:01,811,901,249,276,173101,171374,3264,3016,1896,42111,42769,9,8,0,90,0,0
2022-06-01 16:07:01,791,885,249,276,174740,172872,3071,2992,1871,42507,43211,9,27,0,94,0,0
2022-06-01 16:37:01,752,832,249,276,176179,174283,3051,2929,1812,42883,43627,9,51,0,80,0,0
2022-06-01 17:07:01,775,883,249,276,177683,175783,2861,2847,1882,43270,44069,13,30,0,108,0,0
2022-06-01 17:37:01,770,869,249,276,179085,177213,2842,2844,1856,43655,44503,6,27,0,99,0,0
2022-06-01 18:07:01,751,838,249,276,180485,178787,2795,2993,1797,44031,44922,16,23,0,87,0,0
2022-06-01 18:37:01,785,822,249,276,181992,180093,2906,2886,1795,44423,45333,1,16,0,37,0,0
2022-06-01 19:07:01,762,787,249,276,183583,181567,3076,2753,1751,44804,45727,15,28,0,25,0,0
2022-06-01 19:37:01,774,813,249,276,185258,183225,3250,3127,1745,45191,46133,7,17,0,39,0,0
2022-06-01 20:07:01,752,753,249,276,187124,185016,3527,3444,1709,45567,46510,26,37,0,1,0,0
2022-06-01 20:37:01,732,710,249,276,188790,186529,3522,3307,1617,45933,46865,22,19,22,0,0,0
2022-06-01 21:07:01,697,684,249,276,190426,188076,3281,3093,1523,46282,47207,11,18,13,0,0,0
2022-06-01 21:37:01,630,633,249,276,191915,189391,3144,2891,1426,46597,47523,8,14,0,3,0,0
2022-06-01 22:07:01,608,593,250,275,193336,190798,2970,2768,1332,46901,47820,17,15,15,0,0,0
2022-06-01 22:37:01,534,506,250,275,194616,192014,2658,2565,1211,47168,48073,21,9,28,0,0,0
2022-06-01 23:07:01,510,488,250,275,195661,192965,2320,2184,1117,47423,48317,12,7,22,0,0,0
2022-06-01 23:37:01,486,478,250,275,196516,193725,1895,1724,1082,47666,48556,10,19,8,0,0,0
2022-06-02 00:07:01,466,445,250,275,197414,194632,1731,1657,1038,47899,48778,16,17,21,0,0,0
2022-06-02 00:37:01,448,453,250,275,198205,195490,1699,1764,1023,48123,49005,1,16,0,5,0,0
2022-06-02 01:07:01,445,455,250,275,199046,196432,1551,1703,1000,48345,49232,0,17,0,10,0,0
2022-06-02 01:37:01,456,449,250,275,199747,197183,1538,1709,1030,48573,49457,5,14,7,0,0,0
2022-06-02 02:07:01,474,453,250,275,200536,197920,1518,1534,1036,48810,49683,5,15,21,0,0,0
2022-06-02 02:37:01,485,435,250,275,201355,198663,1580,1437,1053,49053,49901,16,21,50,0,0,0
2022-06-02 03:07:01,490,423,250,275,202014,199344,1476,1452,1045,49298,50112,20,19,67,0,1,0
2022-06-02 03:37:01,524,444,250,275,202670,200008,1271,1314,1112,49560,50334,12,24,80,0,1,0
2022-06-02 04:07:01,536,469,250,275,203465,200693,1450,1351,1137,49828,50569,13,31,67,0,0,0
2022-06-02 04:37:01,555,495,250,275,204241,201434,1571,1432,1191,50105,50816,12,17,60,0,0,0
2022-06-02 05:07:01,546,512,250,275,204994,202076,1535,1377,1191,50378,51072,8,10,34,0,0,0
2022-06-02 05:37:01,576,540,250,275,205785,202728,1534,1272,1247,50666,51342,4,12,36,0,0,0
2022-06-02 06:07:02,572,563,250,275,206777,203573,1806,1507,1292,50953,51624,12,21,9,0,0,0
2022-06-02 06:38:01,611,583,250,275,207651,204518,1837,1751,1338,51268,51925,9,18,28,0,0,0
2022-06-02 07:08:01,628,613,250,275,208670,205342,1863,1697,1401,51582,52232,2,15,15,0,0,0
2022-06-02 07:38:01,677,624,250,275,209543,206335,1902,1823,1479,51921,52544,13,8,53,0,0,0
2022-06-02 08:08:01,748,648,250,275,210609,207249,1952,1911,1568,52295,52868,26,5,100,0,1,0
2022-06-02 08:38:01,764,669,250,275,211724,208305,2202,1992,1637,52677,53202,18,9,95,0,0,0
2022-06-02 09:08:01,802,690,250,275,212752,209378,2124,2136,1695,53078,53547,23,14,112,0,1,0
2022-06-02 09:38:01,840,727,250,275,214115,210617,2361,2261,1783,53498,53911,19,17,113,0,1,0
2022-06-02 10:08:02,856,791,250,275,215539,211989,2776,2590,1857,53926,54306,16,19,65,0,0,0
2022-06-02 10:38:02,910,818,250,275,216947,213479,2834,2884,1947,54381,54715,5,7,92,0,0,0
2022-06-02 11:09:01,967,840,250,275,218648,215096,3136,3148,2001,54880,55149,14,6,127,0,1,0
2022-06-02 11:39:01,975,823,250,275,220274,216643,3348,3172,2023,55368,55561,27,17,152,0,1,0
2022-06-02 12:09:01,1011,841,250,275,222250,218414,3663,3399,2073,55873,55981,41,10,170,0,1,0
2022-06-02 12:39:01,1034,878,251,274,224216,220216,3757,3432,2108,56390,56420,43,7,156,0,1,0
2022-06-02 13:09:01,985,852,251,274,226465,222131,4318,3819,2076,56883,56846,47,17,133,0,1,0
2022-06-02 13:39:02,1023,878,252,272,228574,223946,4213,3557,2096,57395,57285,17,12,145,0,1,0
2022-06-02 14:10:01,1005,878,253,271,231045,226312,4154,3887,2072,57913,57739,18,15,127,0,0,0
2022-06-02 14:40:02,969,860,254,270,233067,228165,4224,3959,2002,58398,58169,7,16,109,0,0,0
2022-06-02 15:11:01,966,858,255,269,235549,230237,4187,3653,2009,58897,58612,12,14,108,0,0,0
2022-06-02 15:41:02,930,849,255,269,237847,232110,4466,3726,1987,59362,59037,4,6,81,0,0,0
2022-06-02 16:12:01,891,804,255,269,240117,234177,4593,3966,1848,59822,59452,19,8,87,0,0,0
2022-06-02 16:42:01,823,819,257,267,242218,235756,4325,3606,1846,60234,59861,17,21,4,0,0,0
2022-06-02 17:12:02,833,807,258,267,243967,237408,3801,3205,1842,60651,60265,23,12,26,0,0,0
2022-06-02 17:43:01,814,794,259,267,245454,239022,3187,3242,1807,61071,60675,10,29,20,0,0,0
2022-06-02 18:13:02,793,772,260,269,246940,240545,2999,3203,1682,61468,61061,14,20,21,0,0,0
2022-06-02 18:44:01,771,793,261,269,248361,241977,2810,2912,1766,61866,61471,16,28,0,22,0,0
2022-06-02 19:14:01,753,800,261,269,249983,243457,3059,2950,1728,62242,61871,3,18,0,47,0,0
2022-06-02 19:44:01,735,770,261,270,251586,245053,3210,3109,1673,62610,62256,4,24,0,35,0,0
2022-06-02 20:14:01,676,715,261,273,253067,246525,3002,2980,1589,62948,62613,7,40,0,39,0,0
2022-06-02 20:44:01,673,695,261,273,254571,247873,2945,2740,1535,63284,62961,4,18,0,22,0,0
2022-06-02 21:14:01,622,633,261,273,256086,249167,3094,2705,1421,63595,63277,6,21,0,11,0,0
2022-06-02 21:44:01,558,610,261,273,257406,250446,2728,2481,1330,63874,63582,1,25,0,52,0,0
2022-06-02 22:14:01,520,562,261,273,258528,251721,2445,2528,1232,64134,63863,1,22,0,42,0,0
2022-06-02 22:44:01,457,570,260,274,259512,252784,2065,2301,1157,64363,64148,2,15,0,113,0,1
2022-06-02 23:14:01,453,534,259,274,260293,253678,1719,1910,1130,64589,64415,9,17,0,81,0,1
2022-06-02 23:44:01,430,502,259,274,261050,254592,1563,1855,1065,64804,64666,5,12,0,72,0,1
2022-06-03 00:14:01,450,481,259,274,261838,255407,1529,1725,1055,65029,64907,12,14,0,31,0,0
2022-06-03 00:44:01,450,462,259,274,262569,256077,1518,1474,1023,65254,65138,5,9,0,12,0,0
2022-06-03 01:14:01,445,457,259,275,263276,256709,1444,1318,1040,65477,65366,10,5,0,12,0,0
2022-06-03 01:44:01,444,450,259,275,263984,257372,1377,1250,1040,65699,65591,16,5,0,6,0,0
2022-06-03 02:14:01,442,455,259,275,264615,257992,1352,1301,1025,65920,65819,12,9,0,13,0,0
2022-06-03 02:44:01,462,491,259,275,265345,258681,1367,1314,1094,66151,66064,11,7,0,29,0,0
2022-06-03 03:14:01,480,532,259,275,266081,259355,1485,1369,1138,66391,66330,9,0,0,52,0,0
2022-06-03 03:44:01,475,541,259,275,266833,260247,1481,1628,1160,66628,66601,7,2,0,66,0,0
2022-06-03 04:14:01,501,544,259,275,267703,261213,1636,1890,1176,66879,66873,9,7,0,43,0,0
2022-06-03 04:44:01,521,531,259,275,268726,262228,1933,1969,1196,67139,67138,8,18,0,10,0,0
2022-06-03 05:14:01,554,532,259,275,269591,263314,1945,2141,1278,67416,67404,11,9,22,0,0,0
2022-06-03 05:44:01,285,309,258,275,270359,264138,1637,1928,1102,67559,67559,0,2,0,24,0,0
2022-06-03 06:14:01,476,511,258,275,271047,264781,1532,1468,1232,67797,67814,7,20,0,35,0,0
2022-06-03 06:44:01,544,585,258,275,271959,265623,1642,1519,1366,68069,68107,7,20,0,41,0,0
2022-06-03 07:14:01,579,623,258,275,272990,266762,1953,1990,1454,68358,68418,5,24,0,44,0,0
2022-06-03 07:44:01,674,668,258,275,274020,267968,2061,2350,1566,68695,68752,11,17,6,0,0,0
2022-06-03 08:14:01,701,719,258,275,275181,269191,2179,2392,1656,69046,69112,16,13,0,18,0,0
2022-06-03 08:44:01,735,741,258,275,276325,270390,2299,2411,1721,69413,69482,14,12,0,6,0,0
2022-06-03 09:14:01,734,756,258,275,277570,271712,2405,2555,1742,69780,69860,21,33,0,22,0,0
2022-06-03 09:44:01,753,806,257,276,278724,273047,2365,2598,1795,70157,70263,14,29,0,53,0,0
2022-06-03 10:14:01,788,843,257,276,280076,274457,2522,2757,1849,70551,70685,17,39,0,55,0,0
2022-06-03 10:44:01,858,894,257,276,281496,276063,2768,2919,1966,70980,71132,5,11,0,36,0,0
2022-06-03 11:14:01,920,969,257,276,283243,278046,3165,3600,2105,71440,71616,6,14,0,49,0,0
2022-06-03 11:44:01,920,1039,257,276,285163,280136,3590,3992,2170,71900,72136,3,27,0,119,0,0
2022-06-03 12:14:01,958,1057,257,277,287347,282484,4227,4598,2232,72379,72664,1,36,0,99,0,0
2022-06-03 12:44:01,993,1092,255,278,289661,284743,4509,4563,2305,72875,73210,3,21,0,99,0,0
2022-06-03 13:14:01,1018,1094,255,279,291985,286948,4753,4570,2323,73384,73757,6,20,0,76,0,0
2022-06-03 13:44:01,979,1092,254,280,294369,289501,4682,4679,2274,73874,74303,0,28,0,113,0,0
2022-06-03 14:14:01,988,1100,253,280,296827,291873,4751,4791,2293,74368,74853,2,24,0,112,0,0
2022-06-03 14:44:01,948,1069,253,280,299248,294436,4888,4951,2211,74842,75388,0,25,0,121,0,0
2022-06-03 15:14:01,905,1078,253,280,301427,296686,4531,4744,2183,75294,75927,5,14,0,173,0,1
2022-06-03 15:44:01,830,1067,253,280,303445,298465,4304,4104,2092,75709,76460,0,42,0,237,0,1
2022-06-03 16:14:01,806,1026,250,281,305506,300546,4148,3969,2058,76112,76973,3,54,0,220,0,1
2022-06-03 16:44:01,772,950,250,281,307142,302157,3661,3658,1931,76498,77448,2,54,0,178,0,1
2022-06-03 17:14:01,769,932,250,281,308760,303622,3267,3076,1895,76883,77914,0,22,0,163,0,1
2022-06-03 17:44:01,779,933,250,281,310583,305179,3481,3059,1890,77272,78381,2,37,0,154,0,1
2022-06-03 18:14:01,771,924,250,281,312330,306973,3561,3371,1896,77658,78843,10,45,0,153,0,1
2022-06-03 18:44:01,782,916,250,281,313824,308561,3252,3400,1874,78049,79301,1,27,0,134,0,1
2022-06-03 19:14:01,790,879,250,281,315349,310165,2994,3134,1825,78444,79740,4,18,0,89,0,0
2022-06-03 19:44:01,803,885,250,281,316831,311767,3126,3271,1849,78845,80183,0,22,0,82,0,0
2022-06-03 20:14:01,814,854,250,280,318364,313506,2959,3260,1809,79252,80610,0,20,0,40,0,0
2022-06-03 20:44:02,773,793,250,280,320046,315176,3191,3271,1729,79639,81007,3,27,0,20,0,0
2022-06-03 21:15:02,756,789,250,280,322093,317049,3689,3485,1697,80030,81414,7,23,0,33,0,0
2022-06-03 21:46:01,698,784,250,280,323730,318992,3452,3570,1634,80390,81819,8,25,0,86,0,0
2022-06-03 22:16:01,635,724,250,280,325274,320455,3224,3451,1518,80708,82181,7,32,0,89,0,0
2022-06-03 22:46:01,576,672,249,280,326661,321761,3016,2891,1405,80996,82517,9,30,0,96,0,1
2022-06-03 23:16:01,547,615,250,280,327988,323003,2620,2423,1298,81269,82825,10,18,0,68,0,0
2022-06-03 23:46:01,529,572,250,280,328997,324070,2294,2277,1234,81534,83111,0,16,0,43,0,0
2022-06-04 00:16:01,506,574,250,280,330020,325009,2043,1992,1209,81787,83398,4,20,0,68,0,0
2022-06-04 00:46:01,483,552,250,280,331189,326196,2191,2137,1170,82028,83674,7,14,0,69,0,0
2022-06-04 01:16:01,489,542,250,280,332116,327211,2095,2204,1149,82273,83945,1,14,0,53,0,0
2022-06-04 01:46:01,482,550,250,280,333011,328114,1750,1879,1145,82514,84220,0,16,0,68,0,0
2022-06-04 02:16:01,495,547,250,280,333882,328987,1745,1749,1185,82761,84493,2,26,0,52,0,0
2022-06-04 02:46:01,526,558,250,280,334688,329721,1646,1572,1214,83024,84772,2,30,0,32,0,0
2022-06-04 03:16:02,540,601,250,280,335739,330680,1856,1672,1256,83294,85073,8,9,0,61,0,0
2022-06-04 03:47:01,543,599,250,280,336628,331644,1882,1875,1283,83575,85382,7,16,0,56,0,0
2022-06-04 04:17:01,583,615,250,280,337576,332530,1756,1781,1334,83866,85690,2,13,0,32,0,0
2022-06-04 04:47:01,579,636,250,280,338443,333430,1754,1776,1359,84156,86008,5,22,0,57,0,0
2022-06-04 05:17:01,610,675,250,280,339562,334539,1985,2009,1452,84461,86345,8,27,0,65,0,0
2022-06-04 05:47:01,657,715,248,281,340695,335774,2278,2380,1533,84789,86703,5,33,0,58,0,0
2022-06-04 06:17:01,683,732,248,281,341889,336921,2316,2336,1584,85131,87069,6,36,0,49,0,0
2022-06-04 06:47:01,723,798,248,281,343295,338234,2559,2407,1693,85492,87468,7,27,0,75,0,0
2022-06-04 07:17:01,749,830,248,281,344815,339647,2911,2706,1753,85867,87883,6,30,0,81,0,0
2022-06-04 07:47:01,769,850,248,281,346371,341176,3106,2969,1808,86251,88308,11,35,0,81,0,0
2022-06-04 08:17:01,825,890,248,281,347827,342635,3036,3029,1911,86664,88753,3,15,0,65,0,0
2022-06-04 08:47:01,902,907,248,281,349501,344106,3157,2952,2006,87115,89206,35,12,0,5,0,0
2022-06-04 09:17:01,963,922,247,281,351349,345752,3524,3129,2124,87596,89667,46,17,41,0,0,0
2022-06-04 09:47:01,960,951,247,282,353432,347603,3837,3397,2155,88076,90143,47,11,9,0,0,0
2022-06-04 10:17:01,1003,991,247,281,355593,349786,4299,4099,2199,88578,90638,38,5,12,0,0,0
2022-06-04 10:47:01,1027,967,249,281,357649,351791,4258,4223,2208,89091,91122,37,6,60,0,0,0
2022-06-04 11:17:01,1061,992,249,281,359892,353818,4269,3947,2312,89622,91618,42,16,69,0,0,0
2022-06-04 11:47:01,1112,1064,250,281,361890,355652,4065,3698,2378,90178,92150,13,1,48,0,0,0
2022-06-04 12:17:01,1104,1030,250,280,364088,357674,4307,3902,2408,90730,92665,27,28,74,0,0,0
2022-06-04 12:47:01,1122,1042,250,280,366298,359938,4315,4247,2385,91291,93186,36,13,80,0,0,0
2022-06-04 13:17:01,1136,1085,251,280,368640,362230,4567,4607,2429,91859,93728,29,1,51,0,0,0
2022-06-04 13:47:01,1066,1017,250,281,371236,364465,4865,4396,2330,92392,94237,10,3,49,0,0,0
2022-06-04 14:17:01,1067,987,250,281,373604,366738,5124,4671,2296,92925,94730,19,15,80,0,0,0
2022-06-04 14:47:01,1011,1007,251,280,376008,369073,4690,4506,2235,93431,95234,3,3,4,0,0,0
2022-06-04 15:17:01,1003,1022,251,280,378431,371472,4831,4740,2230,93932,95745,6,3,0,19,0,0
2022-06-04 15:47:01,921,988,251,280,380698,373550,4715,4496,2124,94393,96239,2,15,0,67,0,0
2022-06-04 16:17:01,852,957,251,280,382510,375272,3896,3647,2007,94819,96717,4,27,0,105,0,0
2022-06-04 16:47:01,823,935,251,280,384035,376759,3361,3230,1939,95230,97185,2,21,0,112,0,0
