Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2021-06-08 10:09:01,160,138,146,146,0,0,0,0,1964,0,0,0,0,22,0,1,0
2021-06-08 10:39:01,1090,1089,176,188,1338,1330,806,926,2461,545,544,15,33,1,0,0,0
2021-06-08 11:09:01,1190,1155,185,196,4132,4203,4136,4217,2596,1140,1122,17,24,35,0,0,0
2021-06-08 11:39:01,1224,1137,189,197,6709,6611,5370,5323,2616,1752,1690,30,31,87,0,1,0
2021-06-08 12:09:01,1195,1131,192,196,9458,9537,5527,5532,2589,2349,2256,25,16,64,0,0,0
2021-06-08 12:39:01,1217,1101,192,195,12072,12182,5351,5623,2574,2958,2806,18,23,116,0,1,0
2021-06-08 13:09:01,1155,1063,195,193,14619,14542,5218,5019,2494,3535,3338,20,20,92,0,1,0
2021-06-08 13:39:02,1099,1031,197,193,16647,16340,4520,4061,2400,4085,3853,29,11,68,0,0,0
2021-06-08 14:10:02,1053,993,197,193,18956,18505,4271,3967,2284,4629,4366,20,8,60,0,0,0
2021-06-08 14:41:01,1008,953,198,192,21158,20750,4593,4486,2163,5149,4858,13,9,55,0,0,0
2021-06-08 15:11:01,970,906,198,191,23614,23031,4709,4548,2065,5634,5311,14,6,64,0,0,0
2021-06-08 15:41:01,921,860,198,191,26045,25304,5124,4694,1994,6095,5741,23,13,61,0,0,0
2021-06-08 16:11:01,789,754,197,192,28687,27731,4935,4512,0,6489,6118,18,3,35,0,0,0
2021-06-08 16:41:01,775,760,198,191,30820,29708,4638,4289,1738,6877,6498,15,0,15,0,0,0
2021-06-08 17:11:01,691,709,198,190,32491,31185,3582,3184,1545,7222,6853,17,2,0,18,0,0
2021-06-08 17:41:01,702,724,197,191,34125,32621,3158,2727,1566,7573,7215,9,0,0,22,0,0
2021-06-08 18:11:01,678,709,199,190,35863,34206,3508,3118,1530,7912,7569,14,0,0,31,0,0
2021-06-08 18:41:01,656,686,199,190,37383,35699,3460,3248,1500,8240,7912,8,0,0,30,0,0
2021-06-08 19:11:01,657,679,200,188,39003,37216,3102,3000,1491,8569,8252,11,0,0,22,0,0
2021-06-08 19:41:02,665,620,201,188,40540,38668,3174,2974,1459,8902,8562,10,1,45,0,0,0
2021-06-08 20:12:01,620,632,200,187,42177,40154,2994,2786,1394,9222,8888,2,0,0,12,0,0
2021-06-08 20:42:01,583,618,200,187,43880,41779,3297,2998,1342,9513,9197,3,2,0,35,0,0
2021-06-08 21:12:01,549,607,201,186,45507,43410,3204,3115,1275,9788,9501,3,0,0,58,0,1
2021-06-08 21:42:01,506,555,201,186,46874,44886,2839,2979,1188,10041,9778,0,0,0,49,0,1
2021-06-08 22:12:01,479,505,201,186,48246,46239,2662,2694,1118,10280,10031,0,0,0,26,0,0
2021-06-08 22:42:02,449,477,201,186,49447,47351,2613,2496,1048,10505,10270,2,0,0,28,0,0
2021-06-08 23:13:01,428,470,202,185,50622,48519,2391,2298,1014,10726,10512,2,0,0,42,0,1
2021-06-08 23:43:01,403,461,201,184,51696,49705,2044,2138,987,10927,10743,3,0,0,58,0,1
2021-06-09 00:13:01,409,441,202,184,52745,50836,2078,2222,953,11132,10963,4,0,0,32,0,1
2021-06-09 00:43:01,408,434,200,186,53856,51794,2084,1983,948,11336,11180,3,0,0,26,0,0
2021-06-09 01:13:01,398,401,200,186,54723,52714,1839,1783,900,11535,11381,0,0,0,3,0,0
2021-06-09 01:43:01,401,410,200,186,55515,53506,1594,1692,927,11735,11586,0,3,0,9,0,0
2021-06-09 02:14:01,414,421,200,186,56458,54351,1528,1415,934,11949,11803,0,0,0,7,0,0
2021-06-09 02:44:02,405,438,200,186,57143,55084,1578,1541,957,12152,12022,0,0,0,33,0,1
2021-06-09 03:15:01,391,439,200,187,58267,56176,1661,1694,939,12354,12249,0,0,0,48,0,1
2021-06-09 03:45:02,415,437,200,187,59154,56983,1828,1726,964,12561,12468,0,0,0,22,0,0
2021-06-09 04:16:01,435,449,200,187,59939,57824,1667,1656,996,12786,12700,0,0,0,14,0,0
2021-06-09 04:46:01,453,473,200,187,60722,58579,1543,1561,1051,13013,12936,4,0,0,20,0,0
2021-06-09 05:16:01,460,514,200,187,61579,59454,1652,1700,1104,13243,13193,2,1,0,54,0,1
2021-06-09 05:46:01,504,569,200,187,62729,60535,2012,1965,1203,13495,13478,4,0,0,65,0,1
2021-06-09 06:16:01,515,573,200,187,63891,61820,2314,2366,1239,13752,13764,5,3,0,58,0,1
2021-06-09 06:46:01,548,599,199,187,65199,63196,2487,2683,1281,14026,14064,2,0,0,51,0,1
2021-06-09 07:16:01,560,635,198,187,66470,64564,2579,2744,1330,14306,14381,1,0,0,75,0,1
2021-06-09 07:46:01,582,603,198,189,67800,65827,2578,2627,1355,14597,14683,3,15,0,21,0,0
2021-06-09 08:16:01,629,618,198,188,69054,67041,2585,2477,1384,14912,14992,1,1,11,0,0,0
2021-06-09 08:46:01,650,677,198,188,70418,68257,2616,2426,1484,15237,15330,6,2,0,27,0,0
2021-06-09 09:16:01,676,701,197,189,71814,69694,2787,2679,1558,15575,15681,0,7,0,25,0,0
2021-06-09 09:46:01,694,697,197,189,73272,71256,2846,2981,1588,15922,16029,2,9,0,3,0,0
2021-06-09 10:16:01,746,702,196,189,74798,72954,3013,3294,1634,16295,16380,11,10,44,0,0,0
2021-06-09 10:46:01,739,737,195,190,76263,74415,2997,3163,1660,16664,16749,12,8,2,0,0,0
2021-06-09 11:16:01,764,788,196,190,78053,76024,3363,3219,1752,17046,17143,10,14,0,24,0,0
2021-06-09 11:47:01,822,809,196,190,79998,77760,3786,3371,1856,17471,17561,12,16,13,0,0,0
2021-06-09 12:17:01,879,793,196,190,82119,79669,4033,3646,1914,17910,17957,22,14,86,0,1,0
2021-06-09 12:47:01,896,840,196,190,84527,81904,4530,4144,1951,18358,18377,15,14,56,0,0,0
2021-06-09 13:17:01,897,820,197,189,86646,84096,4563,4475,1926,18807,18787,14,7,77,0,1,0
2021-06-09 13:47:01,851,808,197,189,88657,86136,4182,4296,1863,19232,19191,21,7,43,0,0,0
2021-06-09 14:17:01,820,785,197,189,90453,88146,3857,4167,1793,19642,19584,22,5,35,0,0,0
2021-06-09 14:47:01,782,732,197,189,92117,89738,3621,3788,1692,20033,19950,14,1,50,0,0,0
2021-06-09 15:17:01,763,696,196,188,94192,91511,3756,3382,1649,20415,20298,15,0,67,0,1,0
2021-06-09 15:47:01,736,694,196,190,95948,93167,3914,3510,1597,20783,20645,7,12,42,0,0,0
