Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2020-01-15 08:57:02,154,154,450,459,158,168,881
2020-01-15 09:28:01,185,185,1260,1271,1260,1271,939
2020-01-15 09:58:01,186,196,2153,2227,1732,1799,957
2020-01-15 10:28:02,189,200,3191,3318,1860,2001,928
2020-01-15 10:59:01,188,201,4322,4552,2108,2263,763
2020-01-15 11:29:01,188,201,5481,5874,2231,2453,888
2020-01-15 11:59:01,188,200,6744,7151,2375,2554,899
2020-01-15 12:29:01,190,200,8136,8547,2677,2710,892
2020-01-15 12:59:01,192,199,9441,9925,2638,2701,844
2020-01-15 13:29:01,192,200,10429,10902,2130,2144,809
2020-01-15 13:59:01,191,200,11245,11920,1674,1899,738
2020-01-15 14:29:01,190,201,12001,12769,1549,1830,704
2020-01-15 14:59:01,190,201,12663,13484,1446,1608,666
2020-01-15 15:29:01,190,201,13410,14205,1449,1449,637
2020-01-15 15:59:01,189,201,14170,14985,1421,1404,587
2020-01-15 16:29:01,189,202,14757,15666,1403,1520,601
2020-01-15 16:59:01,188,202,15290,16342,1120,1358,605
2020-01-15 17:29:01,188,202,15871,17078,1114,1416,613
2020-01-15 17:59:01,188,203,16565,17929,1275,1587,633
2020-01-15 18:29:01,187,204,17311,18704,1408,1554,626
2020-01-15 18:59:01,187,204,18079,19504,1516,1576,609
2020-01-15 19:29:01,186,205,18774,20237,1524,1595,605
2020-01-15 19:59:01,185,205,19494,21033,1423,1535,580
2020-01-15 20:29:01,184,206,20131,21700,1279,1367,531
2020-01-15 20:59:02,183,207,20584,22173,1119,1169,492
2020-01-15 21:30:01,180,208,21111,22720,973,1007,456
2020-01-15 22:00:01,179,209,21572,23163,962,974,435
2020-01-15 22:30:02,178,209,22050,23581,947,859,411
2020-01-15 23:01:01,177,209,22547,24061,985,925,396
2020-01-15 23:31:01,177,209,23023,24541,975,963,370
2020-01-16 00:01:01,176,210,23398,24914,851,850,353
2020-01-16 00:31:01,176,210,23788,25264,786,744,350
2020-01-16 01:01:01,176,210,24195,25642,812,753,344
2020-01-16 01:31:01,176,209,24538,25988,753,733,345
2020-01-16 02:01:01,176,209,24912,26370,708,732,352
2020-01-16 02:31:01,175,209,25336,26726,798,737,374
2020-01-16 03:01:01,173,212,25773,27121,859,745,387
2020-01-16 03:31:01,171,210,26119,27441,761,696,400
2020-01-16 04:01:01,170,213,26569,27827,798,705,429
2020-01-16 04:31:02,170,213,27045,28288,889,851,422
2020-01-16 05:02:01,168,215,27552,28774,973,924,437
2020-01-16 05:32:01,168,214,28054,29264,1013,979,452
