Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2020-04-28 14:29:01,154,172,67655,61429,1091,1042,512
2020-04-28 14:59:02,154,171,68308,61941,1159,943,489
2020-04-28 15:29:02,154,170,68922,62498,1156,995,467
2020-04-28 16:00:02,155,169,69480,63043,1171,1102,456
2020-04-28 16:30:02,156,169,70052,63552,1139,1064,369
2020-04-28 17:01:01,154,170,70696,64137,1031,930,400
2020-04-28 17:31:02,155,171,71174,64545,967,844,403
2020-04-28 18:02:01,155,171,71600,64947,855,783,408
2020-04-28 18:32:01,155,171,71965,65344,765,790,418
2020-04-28 19:02:02,155,171,72335,65766,735,821,394
2020-04-28 19:33:01,155,171,72742,66192,763,808,394
2020-04-28 20:03:01,155,171,73124,66531,789,766,388
2020-04-28 20:33:01,155,171,73503,66815,748,592,369
2020-04-28 21:03:01,155,172,73888,67133,763,585,364
2020-04-28 21:33:01,155,172,74243,67375,745,562,344
2020-04-28 22:03:01,155,172,74528,67672,585,514,342
2020-04-28 22:33:01,153,172,74860,67979,629,611,332
2020-04-28 23:03:01,153,172,75170,68291,651,626,321
2020-04-28 23:33:01,153,172,75419,68557,559,580,294
2020-04-29 00:03:01,153,172,75633,68786,465,500,292
2020-04-29 00:33:01,152,172,75912,69049,501,494,286
2020-04-29 01:03:01,152,172,76255,69313,622,529,291
2020-04-29 01:33:01,153,172,76577,69575,665,534,280
2020-04-29 02:03:01,153,172,76817,69801,568,488,287
2020-04-29 02:33:01,153,171,77070,69988,493,413,268
2020-04-29 03:03:01,153,171,77289,70185,470,387,274
2020-04-29 03:33:01,153,171,77483,70371,399,371,266
2020-04-29 04:03:01,153,173,77712,70523,423,338,262
2020-04-29 04:33:01,153,173,77990,70702,514,339,271
2020-04-29 05:03:01,153,173,78273,70937,552,412,305
2020-04-29 05:33:01,153,173,78584,71164,602,469,323
2020-04-29 06:03:01,153,173,78780,71368,451,408,353
2020-04-29 06:33:01,153,173,79014,71593,411,394,370
2020-04-29 07:03:01,153,173,79306,71851,527,487,394
2020-04-29 07:33:01,153,173,79655,72172,645,583,417
2020-04-29 08:03:01,153,173,79964,72486,657,643,434
2020-04-29 08:33:01,153,173,80266,72797,671,676,446
2020-04-29 09:03:01,153,172,80611,73138,648,654,482
2020-04-29 09:33:01,153,172,81077,73536,788,711,504
2020-04-29 10:03:01,153,173,81440,73936,803,769,527
2020-04-29 10:33:01,153,173,81939,74442,863,908,580
2020-04-29 11:03:01,153,173,82416,74933,936,947,582
2020-04-29 11:33:01,153,173,82883,75375,940,921,598
2020-04-29 12:03:01,153,173,83402,75824,974,867,589
2020-04-29 12:33:01,153,173,84069,76323,1226,968,594
2020-04-29 13:03:01,154,172,84638,76970,1182,1109,615
2020-04-29 13:33:01,155,170,85203,77560,1174,1288,577
2020-04-29 14:03:02,155,169,85758,78169,1157,1238,553
2020-04-29 14:34:02,156,169,86404,78790,1199,1181,543
2020-04-29 15:05:01,156,168,86947,79326,1178,1130,534
2020-04-29 15:35:01,160,166,87437,79811,1020,1006,523
2020-04-29 16:05:01,160,166,87837,80173,892,850,516
2020-04-29 16:35:01,161,166,88228,80564,792,754,511
2020-04-29 17:05:01,162,164,88597,80879,776,722,478
2020-04-29 17:35:01,162,164,89067,81246,859,689,433
2020-04-29 18:05:01,163,163,89386,81564,741,648,406
2020-04-29 18:35:01,163,163,89759,81983,697,742,434
2020-04-29 19:05:01,166,162,90135,82366,750,806,437
2020-04-29 19:35:01,166,162,90534,82737,785,762,435
2020-04-29 20:05:02,166,162,90964,83242,835,867,417
2020-04-29 20:36:02,166,162,91361,83688,839,966,392
2020-04-29 21:07:02,165,161,91706,84055,751,818,374
2020-04-29 21:38:01,166,161,92054,84388,694,690,347
2020-04-29 22:08:02,166,161,92393,84724,714,693,318
2020-04-29 22:39:01,165,161,92665,85019,606,613,310
2020-04-29 23:09:01,166,161,92945,85291,533,544,313
2020-04-29 23:39:01,166,160,93261,85569,591,546,299
2020-04-30 00:09:01,167,160,93576,85879,608,575,265
2020-04-30 00:39:01,167,159,93779,86152,512,588,261
2020-04-30 01:09:02,168,159,93960,86365,374,484,276
2020-04-30 01:40:01,168,159,94126,86557,346,407,272
2020-04-30 02:10:01,168,159,94351,86795,363,374,273
2020-04-30 02:40:02,168,159,94567,87007,420,418,277
2020-04-30 03:11:01,168,159,94783,87256,351,414,288
2020-04-30 03:41:01,168,157,94931,87388,327,313,281
2020-04-30 04:11:01,170,157,95069,87558,286,302,312
2020-04-30 04:41:01,171,156,95262,87766,332,378,336
2020-04-30 05:11:01,171,157,95474,88016,410,463,349
2020-04-30 05:41:01,171,157,95719,88320,457,555,353
2020-04-30 06:11:01,171,157,96002,88555,538,550,378
2020-04-30 06:41:01,171,157,96275,88793,558,479,392
2020-04-30 07:11:02,171,157,96501,89086,496,532,423
2020-04-30 07:42:01,171,157,96790,89406,505,584,437
2020-04-30 08:12:02,171,156,97036,89689,538,602,450
2020-04-30 08:43:01,173,155,97321,89995,532,590,479
2020-04-30 09:13:01,174,154,97557,90326,520,636,487
2020-04-30 09:43:01,175,153,97791,90663,469,672,479
2020-04-30 10:13:01,175,153,98031,90963,477,638,470
2020-04-30 10:43:01,175,153,98312,91321,530,667,492
2020-04-30 11:13:01,175,153,98617,91693,581,714,520
2020-04-30 11:43:01,175,153,98882,92058,570,737,528
2020-04-30 12:13:01,175,152,99189,92488,575,796,563
2020-04-30 12:43:01,175,152,99495,92914,613,856,545
2020-04-30 13:13:01,175,152,99919,93417,733,929,596
2020-04-30 13:43:01,175,152,100345,93878,850,965,595
2020-04-30 14:13:01,175,152,100790,94251,871,834,555
2020-04-30 14:43:01,175,152,101192,94682,838,811,525
2020-04-30 15:13:01,175,152,101646,95111,856,868,504
2020-04-30 15:43:01,175,152,102003,95582,812,900,476
2020-04-30 16:13:01,175,152,102390,95987,747,877,454
2020-04-30 16:43:01,175,152,102749,96355,756,779,437
2020-04-30 17:13:01,175,152,103061,96702,677,715,422
2020-04-30 17:43:01,175,151,103409,97105,683,765,415
2020-04-30 18:13:01,176,151,103722,97442,664,741,394
2020-04-30 18:43:01,176,152,104099,97731,690,621,403
2020-04-30 19:13:01,176,152,104461,98150,735,704,413
2020-04-30 19:43:01,176,152,104833,98538,727,798,387
2020-04-30 20:13:01,176,152,105185,98890,725,744,376
2020-04-30 20:43:01,176,152,105442,99194,611,659,345
2020-04-30 21:13:01,176,152,105721,99444,529,541,348
2020-04-30 21:43:01,176,152,106074,99784,632,593,338
2020-04-30 22:13:01,176,152,106429,100152,708,683,306
2020-04-30 22:43:01,176,151,106746,100431,662,647,284
2020-04-30 23:13:01,175,152,107027,100669,601,520,278
2020-04-30 23:43:01,175,153,107317,100855,570,410,284
2020-05-01 00:13:01,175,153,107561,101035,530,355,271
2020-05-01 00:43:01,174,153,107799,101277,492,436,262
2020-05-01 01:13:01,173,155,107923,101450,334,404,257
2020-05-01 01:43:01,172,156,108117,101740,325,464,276
2020-05-01 02:13:01,172,156,108293,101953,395,525,297
2020-05-01 02:43:01,172,156,108468,102168,348,407,302
2020-05-01 03:13:01,172,156,108648,102424,356,471,316
2020-05-01 03:43:01,171,156,108830,102710,361,544,319
2020-05-01 04:13:01,172,156,109031,102986,381,544,337
2020-05-01 04:43:01,172,156,109250,103294,421,586,339
2020-05-01 05:13:01,172,156,109496,103618,480,624,365
2020-05-01 05:43:01,172,156,109746,104008,498,715,373
2020-05-01 06:13:01,172,156,109992,104332,496,714,372
2020-05-01 06:43:01,173,155,110249,104570,505,562,426
2020-05-01 07:13:01,173,155,110547,104901,584,603,458
2020-05-01 07:43:01,173,155,110856,105193,607,625,491
2020-05-01 08:13:01,173,155,111199,105493,654,596,480
2020-05-01 08:43:01,173,155,111466,105761,593,558,490
2020-05-01 09:13:01,173,155,111686,106054,487,562,500
2020-05-01 09:43:01,173,155,111972,106382,509,624,529
2020-05-01 10:13:01,173,155,112307,106758,662,700,0
2020-05-01 10:43:01,173,155,112632,107155,666,771,532
2020-05-01 11:13:01,173,155,112884,107491,576,734,517
2020-05-01 11:43:01,173,155,113191,107822,559,671,529
2020-05-01 12:13:01,173,155,113502,108129,622,642,538
2020-05-01 12:43:02,173,155,113840,108524,654,701,569
2020-05-01 13:14:01,173,154,114239,108982,724,837,581
2020-05-01 13:44:01,173,154,114679,109463,805,907,566
2020-05-01 14:14:01,173,155,115152,109888,915,908,568
2020-05-01 14:44:01,173,155,115589,110286,916,826,562
2020-05-01 15:14:01,173,155,115972,110684,818,795,526
2020-05-01 15:44:01,173,155,116282,111098,695,814,507
2020-05-01 16:14:01,173,155,116647,111522,717,886,463
2020-05-01 16:44:01,173,155,116938,111899,658,805,440
2020-05-01 17:14:01,173,155,117286,112262,640,741,437
2020-05-01 17:44:01,173,155,117588,112587,650,689,409
2020-05-01 18:14:01,173,155,117930,112920,645,659,406
2020-05-01 18:44:01,173,155,118230,113220,645,635,405
2020-05-01 19:14:01,173,155,118496,113579,570,663,371
2020-05-01 19:44:01,173,155,118755,113861,529,649,381
2020-05-01 20:14:01,173,155,119017,114187,525,609,382
2020-05-01 20:44:01,173,155,119303,114537,559,680,372
2020-05-01 21:14:01,173,155,119630,114843,612,658,356
2020-05-01 21:44:01,173,155,119895,115081,589,549,339
2020-05-01 22:14:01,173,155,120151,115298,516,457,320
2020-05-01 22:44:01,173,155,120463,115563,569,482,336
2020-05-01 23:14:01,172,155,120838,115878,687,583,301
2020-05-01 23:44:01,172,156,120968,116088,509,526,273
2020-05-02 00:14:01,172,156,121120,116278,284,403,266
2020-05-02 00:44:02,172,156,121278,116484,319,389,278
2020-05-02 01:15:01,172,156,121454,116709,344,439,265
2020-05-02 01:45:01,172,156,121625,116974,351,490,275
2020-05-02 02:15:01,172,156,121820,117242,390,574,277
2020-05-02 02:45:01,172,156,122001,117458,377,488,298
2020-05-02 03:15:01,172,156,122183,117714,363,475,319
2020-05-02 03:45:02,172,156,122407,117997,382,532,322
2020-05-02 04:15:02,172,156,122601,118261,400,540,343
2020-05-02 04:46:01,171,156,122876,118535,483,556,352
2020-05-02 05:16:01,171,156,123149,118818,553,559,388
2020-05-02 05:46:01,172,156,123410,119085,539,553,411
2020-05-02 06:16:01,171,156,123784,119379,659,575,425
2020-05-02 06:46:01,171,157,124078,119715,676,631,430
2020-05-02 07:16:01,170,157,124423,120074,655,703,457
2020-05-02 07:46:01,170,158,124658,120268,599,565,497
2020-05-02 08:16:01,170,158,124975,120487,563,421,519
2020-05-02 08:46:01,170,158,125240,120781,583,517,533
2020-05-02 09:16:01,170,158,125531,121093,583,626,578
2020-05-02 09:46:01,170,158,125840,121435,610,656,580
2020-05-02 10:16:01,170,158,126246,121900,738,824,604
2020-05-02 10:46:01,170,158,126633,122400,806,983,651
2020-05-02 11:16:01,170,158,127018,122877,760,937,669
2020-05-02 11:46:02,170,158,127406,123398,768,997,649
2020-05-02 12:16:02,170,158,127844,123856,837,979,632
2020-05-02 12:47:01,170,158,128312,124312,914,921,618
2020-05-02 13:17:01,170,158,128828,124745,958,845,620
2020-05-02 13:47:01,170,158,129328,125277,1006,962,622
2020-05-02 14:17:02,170,158,129772,125801,919,1051,570
2020-05-02 14:48:01,169,158,130216,126339,896,1070,563
2020-05-02 15:18:01,170,158,130668,126813,848,973,555
2020-05-02 15:48:02,169,158,131136,127176,845,759,533
2020-05-02 16:18:02,169,158,131507,127533,843,728,515
2020-05-02 16:49:01,170,158,131919,127920,802,761,501
2020-05-02 17:19:01,169,158,132316,128345,804,791,476
2020-05-02 17:49:01,170,158,132745,128776,841,863,439
2020-05-02 18:19:01,169,158,133138,129268,821,923,427
2020-05-02 18:49:01,170,158,133535,129802,794,1036,394
2020-05-02 19:19:01,170,158,133879,130125,741,861,372
2020-05-02 19:49:01,170,158,134170,130377,614,550,364
2020-05-02 20:19:01,170,158,134440,130618,559,497,364
2020-05-02 20:49:01,170,158,134701,130886,533,515,351
2020-05-02 21:19:01,170,158,135008,131209,570,592,353
2020-05-02 21:49:01,170,158,135380,131550,691,655,342
2020-05-02 22:19:01,170,158,135719,131898,654,654,308
2020-05-02 22:49:01,170,158,135953,132190,577,643,303
2020-05-02 23:19:01,170,158,136141,132499,427,607,291
2020-05-02 23:49:01,170,158,136324,132731,356,519,274
2020-05-03 00:19:01,170,158,136533,132990,393,491,263
2020-05-03 00:49:02,170,158,136794,133193,471,464,266
2020-05-03 01:20:01,170,158,136986,133407,462,436,275
2020-05-03 01:50:01,170,158,137196,133621,403,430,295
2020-05-03 02:20:02,170,158,137413,133862,405,409,299
2020-05-03 02:50:02,170,158,137722,134152,529,532,320
2020-05-03 03:20:02,170,158,138033,134437,596,547,318
2020-05-03 03:51:01,169,159,138288,134690,508,481,326
2020-05-03 04:21:01,169,159,138535,134890,481,437,369
2020-05-03 04:51:01,169,159,138926,135195,627,486,398
2020-05-03 05:21:01,169,159,139281,135510,785,652,413
2020-05-03 05:51:01,169,159,139620,135848,694,657,425
2020-05-03 06:21:01,169,159,139955,136191,642,641,404
2020-05-03 06:51:01,169,159,140286,136422,669,579,427
2020-05-03 07:21:01,169,159,140668,136682,715,494,457
2020-05-03 07:51:01,169,159,141013,137031,730,610,482
2020-05-03 08:21:02,169,159,141350,137353,688,693,520
2020-05-03 08:52:01,169,159,141676,137697,624,622,527
2020-05-03 09:22:01,169,159,142025,138040,676,687,537
2020-05-03 09:52:01,169,159,142403,138397,729,701,537
2020-05-03 10:22:01,169,159,142817,138815,770,744,553
2020-05-03 10:52:01,169,159,143168,139188,767,795,542
2020-05-03 11:22:02,169,159,143597,139557,780,742,535
2020-05-03 11:53:01,169,159,143985,140021,788,837,558
2020-05-03 12:23:01,169,159,144524,140433,930,875,576
2020-05-03 12:53:01,169,159,144958,140879,981,860,573
2020-05-03 13:23:01,168,159,145507,141351,985,921,565
2020-05-03 13:53:01,169,159,146074,142008,1071,1079,574
2020-05-03 14:23:01,169,159,146582,142569,1006,1145,529
2020-05-03 14:53:01,169,159,147102,143163,1027,1157,504
2020-05-03 15:23:01,169,159,147592,143733,1059,1216,485
2020-05-03 15:53:01,169,159,148114,144288,966,1113,475
2020-05-03 16:23:01,169,159,148639,144786,1003,978,477
2020-05-03 16:53:01,169,159,149030,145198,926,914,444
2020-05-03 17:23:01,169,159,149427,145596,796,819,408
2020-05-03 17:53:01,169,159,149703,145880,674,683,413
2020-05-03 18:23:01,169,159,150071,146222,645,628,401
2020-05-03 18:53:01,169,159,150336,146488,593,550,382
2020-05-03 19:23:01,168,160,150633,146843,539,593,375
2020-05-03 19:53:01,168,160,150899,147109,564,623,373
2020-05-03 20:23:01,168,160,151234,147381,598,539,366
2020-05-03 20:53:01,166,160,151511,147659,629,564,357
2020-05-03 21:23:01,165,161,151734,147923,500,541,335
2020-05-03 21:53:01,165,162,151984,148127,419,412,308
2020-05-03 22:23:01,165,162,152249,148301,430,352,287
2020-05-03 22:53:01,165,163,152522,148487,538,368,268
2020-05-03 23:23:01,164,163,152804,148729,557,428,249
2020-05-03 23:53:01,164,164,152897,148918,376,436,235
2020-05-04 00:23:01,164,164,153003,149027,166,219,247
2020-05-04 00:53:01,164,164,153124,149140,230,227,224
2020-05-04 01:23:01,164,164,153241,149221,245,196,230
2020-05-04 01:53:01,164,164,153386,149355,267,218,241
2020-05-04 02:23:01,163,165,153547,149561,272,320,263
2020-05-04 02:53:01,164,164,153752,149748,371,393,264
2020-05-04 03:23:01,164,164,153937,149899,400,342,265
2020-05-04 03:53:01,164,164,154136,150055,372,298,258
2020-05-04 04:23:01,164,164,154331,150211,356,255,279
2020-05-04 04:53:01,164,164,154598,150406,428,302,289
2020-05-04 05:23:01,164,164,154861,150574,590,411,302
2020-05-04 05:53:02,163,164,155086,150784,504,390,316
2020-05-04 06:24:01,164,164,155403,151018,465,364,337
2020-05-04 06:54:01,163,165,155703,151229,553,402,336
2020-05-04 07:24:01,163,165,155945,151518,497,483,341
2020-05-04 07:54:01,163,165,156235,151756,540,534,356
2020-05-04 08:24:02,162,166,156516,152016,586,511,375
2020-05-04 08:55:01,162,166,156753,152218,494,450,416
2020-05-04 09:25:01,162,166,157047,152452,502,412,436
2020-05-04 09:55:02,162,166,157344,152732,600,525,451
2020-05-04 10:26:01,162,166,157715,153146,670,695,512
2020-05-04 10:56:02,162,166,158050,153497,710,765,521
2020-05-04 11:27:01,162,166,158375,153779,652,627,528
2020-05-04 11:57:01,162,166,158692,154055,652,576,556
2020-05-04 12:27:01,162,166,159024,154400,648,622,563
2020-05-04 12:57:01,162,166,159329,154722,638,671,581
2020-05-04 13:27:01,162,166,159673,155130,651,730,540
2020-05-04 13:57:01,162,166,160009,155497,689,742,516
2020-05-04 14:27:01,162,166,160404,155858,735,731,514
2020-05-04 14:57:01,162,166,160793,156238,792,750,492
2020-05-04 15:27:01,162,166,161178,156579,777,727,478
2020-05-04 15:57:01,162,166,161604,156944,847,732,453
2020-05-04 16:27:01,162,166,161976,157266,801,690,447
2020-05-04 16:57:01,162,166,162353,157587,749,643,440
2020-05-04 17:27:01,162,166,162705,157958,733,693,427
2020-05-04 17:57:01,162,166,163122,158393,782,809,413
2020-05-04 18:27:01,162,166,163581,158752,879,794,408
2020-05-04 18:57:01,162,166,164048,159177,926,785,410
2020-05-04 19:27:01,159,166,164394,159475,811,727,402
2020-05-04 19:57:01,159,166,164814,159774,799,632,364
2020-05-04 20:27:01,157,166,165074,160047,651,552,339
2020-05-04 20:57:01,160,167,165328,160256,518,484,323
2020-05-04 21:27:01,159,167,165542,160464,467,447,302
2020-05-04 21:57:01,159,167,165779,160642,451,414,261
2020-05-04 22:27:01,160,167,165980,160811,459,377,262
2020-05-04 22:57:01,160,167,166132,160943,353,308,249
2020-05-04 23:27:01,161,167,166290,161058,296,225,256
2020-05-04 23:57:01,161,167,166478,161222,341,287,242
2020-05-05 00:27:02,161,167,166696,161392,412,336,234
2020-05-05 00:58:01,161,167,166891,161570,417,348,236
2020-05-05 01:28:01,161,167,167057,161725,376,354,242
2020-05-05 01:58:01,161,167,167211,161890,337,317,255
2020-05-05 02:28:01,161,167,167377,162078,322,354,248
2020-05-05 02:58:01,161,167,167557,162258,347,370,250
2020-05-05 03:28:01,161,167,167796,162395,423,318,267
2020-05-05 03:58:01,160,167,168125,162608,591,363,274
2020-05-05 04:28:01,158,167,168367,162843,574,447,295
2020-05-05 04:58:01,158,169,168559,163015,436,407,315
2020-05-05 05:28:01,158,170,168759,163197,391,345,332
