Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2024-11-25 06:36:01,179,198,190533,202421,638,1034,4991
2024-11-25 07:06:01,225,176,1004301,1020648,3100,3306,5173
2024-11-25 07:36:01,280,272,1006173,1022871,3106,3605,5826
2024-11-25 08:06:01,280,284,1008087,1025016,3809,4401,6123
2024-11-25 08:36:01,281,284,1010405,1027864,4348,5148,6753
2024-11-25 09:06:01,294,285,1012661,1030095,4622,5142,7152
2024-11-25 09:36:02,295,284,1014744,1032645,4400,4876,7611
2024-11-25 10:07:01,295,284,1017033,1034975,4422,4936,7866
2024-11-25 10:37:01,295,285,1019818,1037425,5073,4722,8359
2024-11-25 11:07:01,294,285,1022914,1040608,5852,5559,8464
2024-11-25 11:37:01,295,285,1026164,1043710,6536,6461,8713
2024-11-25 12:07:01,295,285,1029238,1046631,6248,5979,8669
2024-11-25 12:37:01,295,285,1032155,1049797,5775,6058,8826
2024-11-25 13:07:01,296,285,1035612,1053272,6265,6415,8693
2024-11-25 13:37:01,296,285,1039680,1057055,7392,6969,8315
2024-11-25 14:07:01,296,285,1043456,1060875,7783,7602,7944
2024-11-25 14:37:01,295,286,1046687,1064221,6731,7088,7705
2024-11-25 15:07:01,297,285,1050279,1067404,6569,6341,7283
2024-11-25 15:37:01,296,286,1053525,1070003,6774,5626,6995
2024-11-25 16:07:01,296,286,1056718,1072619,6134,5018,6778
2024-11-25 16:37:01,295,287,1059163,1074967,5655,4963,6555
2024-11-25 17:07:01,291,290,1061746,1077475,5131,4969,6401
2024-11-25 17:37:01,290,292,1064286,1079884,5011,4794,6480
2024-11-25 18:07:01,290,292,1066883,1082621,4791,4850,6510
2024-11-25 18:37:01,290,292,1069181,1085250,4734,5215,6451
2024-11-25 19:07:01,290,292,1071368,1087983,4520,5433,6311
2024-11-25 19:37:01,290,292,1073309,1090435,4062,5191,6117
2024-11-25 20:07:01,290,292,1075522,1092862,4060,4834,5905
2024-11-25 20:37:01,290,292,1077319,1094860,3966,4335,5605
2024-11-25 21:07:01,290,292,1079140,1097054,3643,4205,5373
2024-11-25 21:37:01,290,291,1080821,1099036,3567,4246,5077
2024-11-25 22:07:01,291,290,1082669,1101124,3565,4122,4639
2024-11-25 22:37:01,290,292,1084199,1102695,3358,3674,4474
2024-11-25 23:07:01,289,293,1085650,1104510,3108,3550,4228
2024-11-25 23:37:01,290,293,1087011,1106066,2837,3330,4007
2024-11-26 00:07:01,290,293,1088438,1107307,2811,2811,3905
2024-11-26 00:37:01,290,293,1089497,1108448,2481,2413,3901
2024-11-26 01:07:01,290,293,1090444,1109600,1951,2260,3819
2024-11-26 01:37:01,290,293,1091413,1110786,1909,2321,3890
2024-11-26 02:07:01,290,293,1092483,1111943,1948,2200,3946
2024-11-26 02:37:01,290,293,1093742,1113197,2335,2414,4026
2024-11-26 03:07:01,290,292,1095018,1114419,2528,2457,4110
2024-11-26 03:37:01,291,291,1096204,1115398,2457,2195,4329
2024-11-26 04:07:01,291,290,1097067,1116301,2003,1837,4457
