Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-01-22 06:20:01,130,149,734039,729064,570,481,481/hr,457
2019-01-22 06:30:01,130,148,734100,729116,603,513,513/hr,460
2019-01-22 06:35:02,129,145,734187,729178,583,499,499/hr,451
2019-01-22 06:40:01,130,146,734196,729191,543,471,471/hr,455
2019-01-22 06:45:01,130,145,734250,729229,589,500,500/hr,453
2019-01-22 06:50:01,131,146,734313,729282,634,545,545/hr,448
2019-01-22 06:55:01,131,146,734400,729317,624,516,516/hr,465
2019-01-22 07:00:01,132,146,734429,729342,639,533,533/hr,471
2019-01-22 07:05:01,132,146,734457,729369,564,471,471/hr,475
2019-01-22 07:10:01,131,146,734471,729383,556,464,464/hr,471
2019-01-22 07:15:01,130,146,734544,729457,576,484,484/hr,468
2019-01-22 07:20:01,129,145,734572,729484,533,420,420/hr,464
2019-01-22 07:25:01,128,145,734616,729512,558,428,428/hr,468
2019-01-22 07:30:01,129,146,734643,729541,543,425,425/hr,469
2019-01-22 07:35:01,130,147,734688,729579,501,401,401/hr,472
2019-01-22 07:40:01,128,148,734735,729636,539,445,445/hr,489
2019-01-22 07:45:01,128,148,734766,729660,516,431,431/hr,500
2019-01-22 07:50:01,128,147,734818,729699,505,417,417/hr,514
2019-01-22 07:55:01,128,148,734872,729768,472,451,451/hr,521
2019-01-22 08:00:01,128,147,734879,729774,450,432,432/hr,525
2019-01-22 08:05:01,128,148,734934,729833,477,464,464/hr,530
2019-01-22 08:10:01,129,148,734998,729901,527,518,518/hr,531
2019-01-22 08:15:01,129,149,735027,729927,483,470,470/hr,540
2019-01-22 08:20:01,129,148,735069,729958,497,474,474/hr,539
2019-01-22 08:25:01,129,149,735113,729986,497,474,474/hr,553
2019-01-22 08:30:02,129,149,735197,730052,555,515,515/hr,555
2019-01-22 08:35:01,128,150,735237,730113,549,534,534/hr,554
2019-01-22 08:40:01,128,150,735298,730175,563,539,539/hr,560
2019-01-22 08:45:02,127,150,735308,730192,533,538,538/hr,580
2019-01-22 08:50:01,131,150,735418,730281,600,582,582/hr,588
2019-01-22 08:55:01,131,150,735454,730335,582,567,567/hr,587
2019-01-22 09:00:01,131,149,735554,730419,675,645,645/hr,590
2019-01-22 09:05:01,131,149,735566,730451,632,618,618/hr,603
2019-01-22 09:10:01,133,148,735718,730555,720,654,654/hr,611
2019-01-22 09:15:01,134,148,735746,730581,719,654,654/hr,595
2019-01-22 09:20:01,133,148,735859,730706,790,748,748/hr,598
2019-01-22 09:25:01,130,149,735881,730742,768,756,756/hr,611
2019-01-22 09:30:01,129,149,735962,730820,765,768,768/hr,608
2019-01-22 09:35:01,129,149,736009,730897,772,784,784/hr,617
2019-01-22 09:40:01,130,149,736043,730949,745,774,774/hr,625
2019-01-22 09:45:01,130,149,736122,731047,814,855,855/hr,640
2019-01-22 09:50:01,130,149,736209,731139,791,858,858/hr,640
2019-01-22 09:55:01,130,149,736279,731220,825,885,885/hr,661
2019-01-22 10:00:01,130,150,736343,731301,789,882,882/hr,668
2019-01-22 10:05:01,131,149,736433,731413,867,962,962/hr,675
2019-01-22 10:10:01,132,148,736490,731447,772,892,892/hr,678
2019-01-22 10:15:01,133,147,736542,731495,796,914,914/hr,686
2019-01-22 10:20:01,134,148,736635,731583,776,877,877/hr,695
2019-01-22 10:25:01,132,148,736694,731639,813,897,897/hr,693
2019-01-22 10:30:01,131,147,736756,731697,794,877,877/hr,693
2019-01-22 10:35:01,133,147,736803,731763,794,866,866/hr,687
2019-01-22 10:40:01,134,147,736881,731822,838,873,873/hr,699
2019-01-22 10:45:01,134,145,736968,731910,846,863,863/hr,708
2019-01-22 10:50:01,133,145,737079,731989,870,850,850/hr,690
2019-01-22 10:55:01,133,146,737190,732106,911,886,886/hr,680
2019-01-22 11:00:01,134,144,737273,732202,930,901,901/hr,699
2019-01-22 11:05:01,134,145,737328,732253,895,840,840/hr,694
2019-01-22 11:10:01,134,145,737417,732368,927,921,921/hr,693
2019-01-22 11:15:01,134,145,737580,732516,1038,1021,1021/hr,704
2019-01-22 11:20:01,133,144,737668,732608,1033,1025,1025/hr,709
2019-01-22 11:25:01,133,144,737818,732764,1124,1125,1125/hr,705
2019-01-22 11:30:01,134,144,737876,732815,1120,1118,1118/hr,710
