Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-04-06 05:00:01,0,0,0,0,0,0,0/hr,405
2019-04-06 05:05:02,114,176,45742,44983,879,645,645/hr,399
2019-04-06 05:10:01,112,178,45807,45046,871,654,654/hr,409
2019-04-06 05:15:01,112,179,45809,45050,812,621,621/hr,404
2019-04-06 05:20:01,112,179,45891,45139,846,670,670/hr,413
2019-04-06 05:25:01,113,176,45971,45202,866,690,690/hr,410
2019-04-06 05:30:01,113,177,45996,45225,786,644,644/hr,407
2019-04-06 05:35:01,111,178,46056,45319,761,692,692/hr,412
2019-04-06 05:40:01,111,176,46107,45351,762,672,672/hr,405
2019-04-06 05:45:01,111,176,46144,45380,704,641,641/hr,413
2019-04-06 05:50:01,111,177,46233,45443,693,617,617/hr,421
2019-04-06 05:55:01,112,176,46264,45466,688,609,609/hr,433
2019-04-06 06:00:01,112,177,46341,45542,654,610,610/hr,427
2019-04-06 06:05:01,113,177,46380,45597,638,614,614/hr,433
2019-04-06 06:10:01,113,179,46428,45642,621,596,596/hr,438
2019-04-06 06:15:01,113,179,46487,45691,678,641,641/hr,390
2019-04-06 06:20:01,113,179,46590,45795,699,656,656/hr,317
2019-04-06 06:25:01,114,179,46635,45841,664,639,639/hr,332
2019-04-06 06:30:01,114,179,46672,45876,676,651,651/hr,332
2019-04-06 06:35:01,113,179,46740,45937,684,618,618/hr,323
2019-04-06 06:40:01,113,178,46780,45996,673,645,645/hr,378
2019-04-06 06:45:01,114,180,46846,46052,702,672,672/hr,424
2019-04-06 06:50:01,114,180,46911,46134,678,691,691/hr,457
2019-04-06 06:55:01,114,179,47037,46215,773,749,749/hr,466
2019-04-06 07:00:01,115,179,47114,46297,773,755,755/hr,479
2019-04-06 07:05:01,115,179,47194,46346,814,749,749/hr,484
2019-04-06 07:10:01,115,179,47252,46417,824,775,775/hr,506
2019-04-06 07:15:01,115,179,47397,46525,910,834,834/hr,513
2019-04-06 07:20:01,115,179,47534,46666,944,871,871/hr,525
2019-04-06 07:25:01,115,179,47616,46704,981,863,863/hr,532
2019-04-06 07:30:01,115,179,47693,46788,1021,912,912/hr,533
2019-04-06 07:35:01,115,179,47800,46851,1060,914,914/hr,543
2019-04-06 07:40:01,115,179,47964,46998,1184,1002,1002/hr,547
2019-04-06 07:45:01,115,179,48062,47089,1216,1037,1037/hr,554
2019-04-06 07:50:01,115,179,48132,47126,1221,992,992/hr,562
2019-04-06 07:55:01,115,180,48298,47226,1261,1011,1011/hr,572
2019-04-06 08:00:01,115,180,48373,47345,1259,1048,1048/hr,575
2019-04-06 08:05:01,115,180,48497,47415,1303,1069,1069/hr,586
2019-04-06 08:10:01,115,180,48669,47594,1417,1177,1177/hr,609
2019-04-06 08:15:01,115,180,48797,47675,1400,1150,1150/hr,606
2019-04-06 08:20:01,115,180,48877,47767,1343,1101,1101/hr,620
2019-04-06 08:25:01,114,180,48972,47866,1356,1162,1162/hr,623
2019-04-06 08:30:01,114,179,49113,47994,1420,1206,1206/hr,623
2019-04-06 08:35:01,114,179,49200,48039,1400,1188,1188/hr,621
