Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-07-08 10:25:01,106,102,18,16,0,0,0/hr,767
2019-07-08 10:55:01,112,113,567,534,129,145,145/hr,908
2019-07-08 11:25:01,121,121,1347,1302,1335,1301,1301/hr,968
2019-07-08 11:55:01,126,123,2056,2010,1450,1445,1445/hr,971
2019-07-08 12:25:01,130,123,2758,2798,1472,1553,1553/hr,961
2019-07-08 12:55:01,130,124,3776,3760,1751,1786,1786/hr,984
2019-07-08 13:25:01,129,124,4957,4863,2192,2023,2023/hr,939
2019-07-08 13:55:01,128,125,5907,5795,2158,2062,2062/hr,887
2019-07-08 14:25:01,128,125,7035,6859,2061,1974,1974/hr,881
2019-07-08 14:55:02,128,125,8080,7842,2189,2053,2053/hr,840
2019-07-08 15:26:01,129,123,9014,8831,1938,1889,1889/hr,754
2019-07-08 15:56:02,129,122,9842,9706,1736,1863,1863/hr,729
2019-07-08 16:27:01,129,122,10505,10472,1484,1613,1613/hr,676
2019-07-08 16:57:01,128,121,11305,11134,1502,1481,1481/hr,666
2019-07-08 17:27:01,127,120,12315,11999,1821,1535,1535/hr,636
2019-07-08 17:57:01,126,119,13020,12744,1524,1501,1501/hr,619
2019-07-08 18:27:01,126,119,13494,13291,1149,1261,1261/hr,625
2019-07-08 18:57:01,127,117,14020,13765,1009,1038,1038/hr,621
2019-07-08 19:27:01,127,118,14609,14237,1145,982,982/hr,592
2019-07-08 19:57:01,128,119,14963,14599,965,852,852/hr,569
2019-07-08 20:27:02,128,119,15503,15024,867,767,767/hr,559
2019-07-08 20:58:01,128,118,15884,15430,922,830,830/hr,521
2019-07-08 21:28:01,128,120,16409,15912,932,914,914/hr,501
2019-07-08 21:58:01,128,119,16893,16434,1031,1035,1035/hr,449
2019-07-08 22:28:01,128,118,17442,17148,1096,1265,1265/hr,413
2019-07-08 22:58:01,128,118,17946,17580,1045,1138,1138/hr,360
2019-07-08 23:28:01,128,118,18451,17924,1023,812,812/hr,332
2019-07-08 23:58:01,129,118,18852,18255,908,683,683/hr,309
2019-07-09 00:28:02,129,116,19181,18548,663,576,576/hr,298
2019-07-09 00:59:01,129,115,19322,18730,472,485,485/hr,304
2019-07-09 01:29:01,132,113,19587,18948,405,439,439/hr,312
