Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-03-14 18:01:01,0,0,0,0,0,0,0/hr,289
2020-03-14 20:01:01,68,84,153591,137460,393,401,401/hr,336
2020-03-14 20:31:01,69,85,153810,137670,447,410,410/hr,340
2020-03-14 21:01:01,84,105,154038,137861,432,366,366/hr,326
2020-03-14 21:31:01,102,125,154224,138053,385,376,376/hr,339
2020-03-14 22:01:01,100,124,154490,138300,458,450,450/hr,354
2020-03-14 22:31:01,99,124,154770,138546,534,489,489/hr,335
2020-03-14 23:01:01,100,124,155044,138757,507,410,410/hr,325
2020-03-14 23:31:01,100,124,155327,138942,560,398,398/hr,308
2020-03-15 00:01:01,100,124,155599,139114,535,346,346/hr,310
2020-03-15 00:31:01,110,141,155851,139341,539,411,411/hr,296
2020-03-15 01:01:01,111,141,156096,139548,502,441,441/hr,309
2020-03-15 01:31:01,110,142,156298,139767,425,402,402/hr,293
2020-03-15 02:01:01,110,142,156537,139992,443,449,449/hr,312
2020-03-15 02:31:01,107,142,156731,140243,413,447,447/hr,300
2020-03-15 03:01:01,107,143,156879,140420,345,428,428/hr,305
2020-03-15 03:31:01,105,144,157004,140602,245,314,314/hr,307
2020-03-15 04:01:01,105,146,157149,140777,230,318,318/hr,332
2020-03-15 04:31:01,103,169,157348,140981,344,378,378/hr,351
2020-03-15 05:01:01,101,170,157502,141181,311,370,370/hr,369
2020-03-15 05:31:01,98,173,157663,141378,322,402,402/hr,374
2020-03-15 06:01:01,96,183,157772,141536,270,359,359/hr,387
2020-03-15 06:31:01,95,181,157871,141655,193,245,245/hr,411
2020-03-15 07:01:01,95,185,158002,141756,230,223,223/hr,428
2020-03-15 07:31:01,95,182,158158,141886,310,246,246/hr,435
2020-03-15 08:01:01,95,183,158325,141946,330,158,158/hr,423
2020-03-15 08:31:01,95,182,158496,142033,338,147,147/hr,431
2020-03-15 09:01:01,96,184,158739,142153,387,195,195/hr,449
2020-03-15 09:31:01,92,183,158953,142298,477,275,275/hr,451
2020-03-15 10:01:01,93,183,159194,142513,474,383,383/hr,469
2020-03-15 10:31:01,93,183,159404,142677,451,379,379/hr,463
2020-03-15 11:01:01,93,203,159619,142925,408,403,403/hr,479
2020-03-15 11:31:01,94,203,159929,143148,530,461,461/hr,480
2020-03-15 12:01:02,91,205,160259,143424,623,500,500/hr,483
2020-03-15 12:32:01,92,206,160483,143684,550,532,532/hr,486
2020-03-15 13:02:01,89,207,160747,143942,494,524,524/hr,504
2020-03-15 13:32:01,89,206,161082,144208,596,516,516/hr,515
2020-03-15 14:02:02,88,201,161442,144595,710,664,664/hr,528
2020-03-15 14:33:01,88,203,161944,145056,840,828,828/hr,483
2020-03-15 15:03:01,86,207,162347,145436,773,762,762/hr,472
2020-03-15 15:33:01,87,208,162734,145755,807,716,716/hr,449
2020-03-15 16:03:01,87,210,163151,146042,809,607,607/hr,424
2020-03-15 16:33:01,83,213,163467,146332,725,575,575/hr,400
2020-03-15 17:03:01,83,211,163843,146623,685,577,577/hr,382
2020-03-15 17:33:01,80,210,164234,146872,773,550,550/hr,356
2020-03-15 18:03:02,83,213,164548,147109,672,469,469/hr,314
2020-03-15 18:34:01,81,212,164801,147351,537,451,451/hr,310
2020-03-15 19:04:01,79,213,165130,147597,549,473,473/hr,309
2020-03-15 19:34:01,79,212,165335,147810,535,460,460/hr,311
2020-03-15 20:04:01,81,212,165611,148000,491,410,410/hr,324
2020-03-15 20:34:01,81,210,165959,148243,606,426,426/hr,308
2020-03-15 21:04:01,83,210,166226,148420,622,421,421/hr,293
2020-03-15 21:34:01,84,209,166460,148600,505,357,357/hr,287
2020-03-15 22:04:01,82,208,166688,148827,465,410,410/hr,278
2020-03-15 22:34:01,82,208,166902,148994,393,335,335/hr,248
2020-03-15 23:04:01,81,209,167033,149102,347,281,281/hr,201
2020-03-15 23:34:01,82,208,167133,149160,200,138,138/hr,182
2020-03-16 00:04:01,84,206,167201,149244,169,149,149/hr,185
2020-03-16 00:34:01,83,207,167267,149304,136,145,145/hr,178
2020-03-16 01:04:01,83,207,167330,149373,129,136,136/hr,170
2020-03-16 01:34:01,85,207,167387,149422,120,118,118/hr,196
2020-03-16 02:04:01,84,208,167491,149502,164,130,130/hr,196
2020-03-16 02:34:01,82,210,167571,149594,170,160,160/hr,213
2020-03-16 03:04:01,79,213,167672,149705,181,205,205/hr,222
2020-03-16 03:34:01,81,213,167778,149805,207,210,210/hr,237
2020-03-16 04:04:01,82,212,167932,149954,262,247,247/hr,241
2020-03-16 04:34:01,83,210,168099,150084,339,285,285/hr,267
2020-03-16 05:04:01,84,210,168279,150191,347,236,236/hr,283
2020-03-16 05:34:01,84,211,168505,150334,423,252,252/hr,298
2020-03-16 06:04:01,84,210,168712,150479,426,264,264/hr,305
2020-03-16 06:34:02,87,207,168899,150585,389,248,248/hr,293
2020-03-16 07:05:02,88,207,169112,150701,400,224,224/hr,300
2020-03-16 07:35:02,84,206,169368,150846,476,252,252/hr,309
2020-03-16 08:06:01,85,207,169604,150955,461,241,241/hr,296
2020-03-16 08:36:01,86,207,169813,151109,422,265,265/hr,325
2020-03-16 09:06:01,86,206,170084,151277,408,296,296/hr,337
2020-03-16 09:36:01,86,207,170358,151447,544,338,338/hr,348
2020-03-16 10:06:01,82,207,170601,151659,560,417,417/hr,376
2020-03-16 10:36:01,78,207,170918,151970,541,535,535/hr,375
2020-03-16 11:06:02,80,205,171301,152262,713,605,605/hr,398
2020-03-16 11:37:01,83,203,171697,152608,699,567,567/hr,419
2020-03-16 12:07:01,80,204,172013,152876,669,567,567/hr,427
2020-03-16 12:37:01,82,204,172248,153095,551,487,487/hr,456
2020-03-16 13:07:01,81,204,172564,153314,553,442,442/hr,461
2020-03-16 13:37:01,80,205,172899,153632,659,550,550/hr,467
2020-03-16 14:07:01,79,205,173256,153904,692,598,598/hr,450
2020-03-16 14:37:01,80,207,173553,154165,654,534,534/hr,424
2020-03-16 15:07:01,78,205,173816,154453,599,602,602/hr,435
2020-03-16 15:37:01,77,206,174113,154730,560,565,565/hr,413
2020-03-16 16:07:01,76,206,174498,154979,683,525,525/hr,386
2020-03-16 16:37:01,74,205,174781,155199,668,469,469/hr,369
2020-03-16 17:07:01,76,226,175085,155425,583,410,410/hr,354
2020-03-16 17:37:01,78,226,175375,155673,593,476,476/hr,331
2020-03-16 18:07:01,78,226,175709,155925,627,499,499/hr,336
2020-03-16 18:37:01,77,226,175946,156154,570,483,483/hr,330
2020-03-16 19:07:01,77,226,176265,156388,558,467,467/hr,325
