Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-01-25 08:08:02,80,69,3,5,0,0,0/hr,598
2020-01-25 08:39:01,120,107,817,791,149,200,200/hr,740
2020-01-25 09:09:02,122,133,1748,1616,1790,1652,1652/hr,793
2020-01-25 09:40:01,124,136,2783,2617,1962,1826,1826/hr,793
2020-01-25 10:10:01,125,138,3947,3936,2169,2314,2314/hr,806
2020-01-25 10:40:01,125,138,5042,5078,2259,2461,2461/hr,774
2020-01-25 11:10:02,125,138,6089,6178,2141,2242,2242/hr,771
2020-01-25 11:41:01,125,139,7234,7356,2192,2278,2278/hr,762
2020-01-25 12:11:01,126,139,8350,8580,2261,2402,2402/hr,738
2020-01-25 12:41:01,126,139,9424,9625,2190,2269,2269/hr,729
2020-01-25 13:11:01,126,139,10396,10675,2046,2096,2096/hr,673
2020-01-25 13:41:01,126,139,11392,11643,1968,2018,2018/hr,647
2020-01-25 14:11:01,127,137,12156,12495,1692,1771,1771/hr,626
2020-01-25 14:41:01,127,137,13032,13326,1640,1683,1683/hr,622
2020-01-25 15:11:01,127,137,13875,14288,1735,1808,1808/hr,593
2020-01-25 15:41:01,127,137,14669,15063,1637,1737,1737/hr,542
2020-01-25 16:11:01,127,137,15271,15671,1396,1383,1383/hr,511
2020-01-25 16:41:01,127,137,15891,16251,1222,1188,1188/hr,506
2020-01-25 17:11:01,127,137,16501,16968,1234,1303,1303/hr,490
2020-01-25 17:41:01,127,137,17031,17596,1140,1345,1345/hr,459
2020-01-25 18:11:01,127,137,17471,18169,970,1202,1202/hr,462
2020-01-25 18:41:01,127,137,17950,18636,919,1040,1040/hr,437
2020-01-25 19:11:01,126,137,18361,19131,900,974,974/hr,446
2020-01-25 19:41:01,127,137,18824,19651,874,1015,1015/hr,449
2020-01-25 20:11:01,127,137,19307,20244,950,1119,1119/hr,462
2020-01-25 20:41:02,126,137,19763,20808,939,1157,1157/hr,422
2020-01-25 21:12:01,126,137,20235,21409,932,1171,1171/hr,434
2020-01-25 21:42:01,126,138,20751,21938,988,1130,1130/hr,409
2020-01-25 22:12:01,126,138,21231,22494,997,1085,1085/hr,398
2020-01-25 22:42:01,126,138,21765,23012,1014,1074,1074/hr,362
2020-01-25 23:12:01,126,138,22217,23518,989,1024,1024/hr,375
2020-01-25 23:42:01,126,137,22750,24114,985,1102,1102/hr,375
2020-01-26 00:12:01,124,138,23218,24588,1028,1107,1107/hr,354
2020-01-26 00:42:01,123,140,23687,25004,892,867,867/hr,333
2020-01-26 01:12:01,123,140,24096,25283,821,646,646/hr,323
2020-01-26 01:42:01,123,140,24470,25650,780,646,646/hr,311
2020-01-26 02:12:01,121,140,24818,25996,722,713,713/hr,325
2020-01-26 02:42:01,120,141,25131,26275,677,645,645/hr,346
2020-01-26 03:12:01,121,141,25440,26545,622,549,549/hr,364
2020-01-26 03:42:01,121,141,25841,26891,758,660,660/hr,393
2020-01-26 04:12:01,121,141,26241,27315,801,770,770/hr,419
2020-01-26 04:42:01,121,141,26666,27741,825,850,850/hr,437
2020-01-26 05:12:01,120,141,27082,28216,840,903,903/hr,472
2020-01-26 05:42:01,119,141,27563,28683,959,1006,1006/hr,492
2020-01-26 06:12:01,118,141,28144,29245,1062,1029,1029/hr,490
2020-01-26 06:42:02,120,140,28603,29762,1012,1060,1060/hr,528
2020-01-26 07:13:01,119,140,29131,30306,994,1028,1028/hr,524
2020-01-26 07:43:01,119,140,29621,30797,1018,1035,1035/hr,523
2020-01-26 08:13:01,118,140,30195,31394,1064,1088,1088/hr,539
2020-01-26 08:43:01,118,140,30790,31893,1161,1057,1057/hr,540
