Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-10-30 09:12:01,70,38,1,0,0,0,0/hr,289
2019-10-30 09:42:01,104,111,220,170,61,49,49/hr,342
2019-10-30 10:12:01,108,114,537,484,550,500,500/hr,391
2019-10-30 10:42:01,108,115,896,871,654,674,674/hr,387
2019-10-30 11:12:01,108,116,1520,1428,983,944,944/hr,387
2019-10-30 11:42:01,108,116,2058,1918,1195,1079,1079/hr,399
2019-10-30 12:12:01,123,115,2590,2443,1071,1022,1022/hr,387
2019-10-30 12:42:01,122,116,3045,2903,877,884,884/hr,380
2019-10-30 13:12:01,122,116,3531,3345,907,848,848/hr,366
2019-10-30 13:42:01,121,138,3927,3796,882,893,893/hr,357
2019-10-30 14:12:01,121,139,4390,4236,843,865,865/hr,337
2019-10-30 14:42:01,121,139,4775,4644,849,848,848/hr,324
2019-10-30 15:12:01,121,139,5165,5041,776,805,805/hr,316
2019-10-30 15:42:01,122,139,5502,5417,726,770,770/hr,300
2019-10-30 16:12:01,122,139,5870,5827,707,786,786/hr,304
2019-10-30 16:42:01,122,139,6195,6183,691,764,764/hr,317
2019-10-30 17:12:01,122,140,6536,6594,666,773,773/hr,320
2019-10-30 17:42:01,122,140,6847,6876,652,692,692/hr,303
2019-10-30 18:12:01,122,140,7154,7246,617,653,653/hr,294
2019-10-30 18:42:01,122,140,7429,7614,576,719,719/hr,290
2019-10-30 19:12:02,123,139,7786,7986,600,697,697/hr,293
2019-10-30 19:43:02,123,138,8103,8305,674,690,690/hr,271
2019-10-30 20:14:02,123,139,8430,8640,651,660,660/hr,253
2019-10-30 20:44:02,123,139,8683,8909,569,596,596/hr,240
2019-10-30 21:15:01,123,139,9058,9282,545,567,567/hr,197
2019-10-30 21:45:01,123,139,9254,9455,465,431,431/hr,178
2019-10-30 22:15:01,123,139,9427,9632,369,350,350/hr,161
2019-10-30 22:45:01,123,139,9593,9765,339,310,310/hr,153
2019-10-30 23:15:01,123,139,9737,9888,310,257,257/hr,145
2019-10-30 23:45:01,123,139,9869,10033,276,269,269/hr,141
2019-10-31 00:15:01,123,139,10076,10235,347,354,354/hr,137
2019-10-31 00:45:01,123,139,10232,10376,363,343,343/hr,132
2019-10-31 01:15:01,123,139,10395,10541,335,316,316/hr,137
2019-10-31 01:45:01,123,139,10559,10699,327,323,323/hr,135
2019-10-31 02:15:01,123,139,10770,10885,375,344,344/hr,131
2019-10-31 02:45:01,122,139,10930,11077,371,378,378/hr,137
2019-10-31 03:15:01,121,139,11121,11263,351,378,378/hr,132
2019-10-31 03:45:01,121,139,11317,11429,387,352,352/hr,140
2019-10-31 04:15:01,121,139,11496,11632,377,370,370/hr,162
2019-10-31 04:45:01,122,139,11708,11820,393,390,390/hr,170
2019-10-31 05:15:01,122,139,11932,11999,441,372,372/hr,183
2019-10-31 05:45:01,122,136,12165,12230,457,410,410/hr,188
2019-10-31 06:15:01,122,138,12402,12467,470,468,468/hr,215
2019-10-31 06:45:02,122,138,12709,12749,548,554,554/hr,227
2019-10-31 07:16:01,122,139,13017,13079,616,615,615/hr,228
2019-10-31 07:46:01,122,139,13244,13350,535,601,601/hr,239
2019-10-31 08:16:01,122,139,13550,13696,534,617,617/hr,257
2019-10-31 08:46:01,122,139,13951,14036,707,686,686/hr,284
2019-10-31 09:16:01,123,138,14355,14442,807,754,754/hr,296
2019-10-31 09:46:01,123,138,14748,14781,800,748,748/hr,292
2019-10-31 10:16:01,123,138,15102,15147,753,708,708/hr,293
2019-10-31 10:46:01,123,138,15447,15435,700,654,654/hr,304
2019-10-31 11:16:01,123,138,15796,15741,695,594,594/hr,301
2019-10-31 11:46:01,124,138,16105,16127,658,692,692/hr,321
2019-10-31 12:16:01,124,138,16485,16537,688,796,796/hr,321
2019-10-31 12:46:01,124,138,16811,16932,706,805,805/hr,329
2019-10-31 13:16:01,124,138,17116,17345,631,809,809/hr,331
2019-10-31 13:46:01,126,136,17359,17681,548,749,749/hr,341
2019-10-31 14:16:01,125,137,17640,17969,524,625,625/hr,318
2019-10-31 14:46:01,125,137,17882,18271,523,590,590/hr,311
2019-10-31 15:16:01,125,137,18163,18675,524,709,709/hr,307
2019-10-31 15:46:01,124,138,18513,19079,631,808,808/hr,305
2019-10-31 16:16:01,125,137,18858,19517,709,863,863/hr,314
2019-10-31 16:46:01,125,137,19098,19860,585,781,781/hr,279
2019-10-31 17:16:01,126,135,19346,20155,488,639,639/hr,263
2019-10-31 17:46:01,129,135,19563,20455,465,595,595/hr,269
2019-10-31 18:16:01,131,135,19784,20748,440,593,593/hr,255
2019-10-31 18:46:01,130,135,20018,21028,455,573,573/hr,254
2019-10-31 19:16:01,132,133,20302,21343,527,605,605/hr,246
2019-10-31 19:46:01,133,133,20537,21599,519,571,571/hr,240
2019-10-31 20:16:01,132,134,20752,21893,450,550,550/hr,236
2019-10-31 20:46:01,131,135,20982,22133,445,534,534/hr,215
2019-10-31 21:16:01,130,136,21154,22300,402,407,407/hr,191
2019-10-31 21:46:01,130,136,21343,22509,361,376,376/hr,186
2019-10-31 22:16:01,130,137,21543,22763,389,463,463/hr,171
2019-10-31 22:46:01,130,137,21724,22935,381,426,426/hr,165
2019-10-31 23:16:01,130,137,21870,23082,328,319,319/hr,158
2019-10-31 23:46:01,130,137,21980,23210,256,275,275/hr,137
2019-11-01 00:16:01,130,137,22047,23321,176,239,239/hr,140
2019-11-01 00:46:01,130,137,22153,23426,173,216,216/hr,140
2019-11-01 01:16:01,130,137,22261,23536,233,226,226/hr,141
2019-11-01 01:46:01,130,137,22399,23699,246,273,273/hr,137
2019-11-01 02:16:01,130,137,22516,23871,256,335,335/hr,149
2019-11-01 02:46:01,130,137,22654,24038,250,333,333/hr,157
2019-11-01 03:16:01,129,138,22765,24176,252,305,305/hr,175
2019-11-01 03:46:02,129,138,22901,24352,247,314,314/hr,200
2019-11-01 04:17:01,129,138,23047,24522,287,339,339/hr,204
2019-11-01 04:47:01,129,138,23218,24684,317,332,332/hr,227
2019-11-01 05:17:01,129,139,23407,24874,360,352,352/hr,225
2019-11-01 05:47:02,130,138,23636,25078,428,402,402/hr,234
2019-11-01 06:18:01,130,138,23887,25346,504,493,493/hr,250
2019-11-01 06:48:01,129,139,24144,25633,493,547,547/hr,275
2019-11-01 07:18:02,129,138,24413,25851,521,501,501/hr,298
2019-11-01 07:49:01,129,138,24707,26082,563,449,449/hr,292
2019-11-01 08:19:01,130,137,24988,26323,575,472,472/hr,316
2019-11-01 08:49:01,129,137,25224,26600,517,518,518/hr,326
2019-11-01 09:19:01,129,138,25524,26907,536,588,588/hr,335
2019-11-01 09:49:01,128,138,25866,27167,642,567,567/hr,340
2019-11-01 10:19:01,128,139,26150,27499,589,589,589/hr,335
2019-11-01 10:49:01,128,139,26437,27841,539,655,655/hr,360
2019-11-01 11:19:01,127,139,26741,28179,586,682,682/hr,366
2019-11-01 11:49:01,127,140,26998,28456,599,647,647/hr,371
2019-11-01 12:19:01,128,140,27288,28828,547,649,649/hr,400
2019-11-01 12:49:01,128,140,27580,29194,582,738,738/hr,412
2019-11-01 13:19:01,127,140,27959,29583,634,687,687/hr,424
2019-11-01 13:49:01,127,140,28320,30000,740,806,806/hr,418
2019-11-01 14:19:01,126,141,28718,30378,764,798,798/hr,418
2019-11-01 14:49:01,124,141,29052,30796,698,783,783/hr,420
2019-11-01 15:19:01,123,145,29486,31213,755,808,808/hr,390
2019-11-01 15:49:02,123,145,29854,31548,802,752,752/hr,379
2019-11-01 16:20:01,123,145,30204,31890,670,638,638/hr,345
2019-11-01 16:50:01,123,145,30602,32170,727,610,610/hr,349
2019-11-01 17:20:01,122,146,30921,32516,717,625,625/hr,326
2019-11-01 17:50:01,122,146,31223,32933,586,736,736/hr,303
2019-11-01 18:20:01,122,146,31540,33204,621,690,690/hr,290
2019-11-01 18:50:02,122,146,31853,33428,630,495,495/hr,285
2019-11-01 19:21:01,121,147,32131,33684,591,481,481/hr,279
2019-11-01 19:51:01,121,147,32411,33954,558,526,526/hr,284
2019-11-01 20:21:01,121,147,32729,34244,593,551,551/hr,270
2019-11-01 20:51:01,121,146,32986,34505,576,551,551/hr,262
2019-11-01 21:21:01,122,146,33224,34760,481,496,496/hr,257
2019-11-01 21:51:01,120,146,33450,35021,478,513,513/hr,223
2019-11-01 22:21:01,120,147,33614,35218,393,461,461/hr,219
2019-11-01 22:51:01,120,147,33760,35397,307,361,361/hr,217
2019-11-01 23:21:01,120,147,33917,35584,304,368,368/hr,201
2019-11-01 23:51:01,121,147,34090,35766,319,343,343/hr,189
2019-11-02 00:21:02,121,147,34256,35966,342,382,382/hr,190
2019-11-02 00:52:01,120,147,34398,36116,308,350,350/hr,185
2019-11-02 01:22:01,119,148,34543,36274,285,308,308/hr,186
2019-11-02 01:52:01,117,148,34737,36481,328,335,335/hr,188
2019-11-02 02:22:01,118,150,34940,36716,399,437,437/hr,198
2019-11-02 02:52:01,118,151,35113,36894,379,416,416/hr,203
2019-11-02 03:22:01,118,151,35277,37084,339,349,349/hr,226
2019-11-02 03:52:01,118,151,35415,37274,302,380,380/hr,232
2019-11-02 04:22:01,118,151,35615,37607,339,524,524/hr,251
2019-11-02 04:52:01,118,151,35804,37889,392,617,617/hr,265
2019-11-02 05:22:01,118,151,36084,38230,482,633,633/hr,250
2019-11-02 05:52:02,118,151,36308,38501,507,612,612/hr,251
2019-11-02 06:23:01,117,152,36541,38829,443,547,547/hr,281
2019-11-02 06:53:01,117,152,36888,39169,580,668,668/hr,299
2019-11-02 07:23:01,117,152,37230,39563,691,732,732/hr,310
2019-11-02 07:53:01,117,152,37571,39947,667,766,766/hr,322
2019-11-02 08:23:01,115,153,37859,40302,631,743,743/hr,387
