Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2025-03-27 09:59:01,181,175,0,0,0,0,0/hr,6109
2025-03-27 10:29:01,186,181,2322,2303,6661,6783,6783/hr,7532
2025-03-27 10:59:01,188,180,7860,7558,11468,10961,10961/hr,7768
2025-03-27 11:29:01,188,180,13307,12356,10698,9534,9534/hr,7735
2025-03-27 11:59:01,193,176,18482,16832,10233,8968,8968/hr,7591
2025-03-27 12:29:01,194,175,23610,21115,10508,8892,8892/hr,7368
2025-03-27 12:59:01,192,177,28662,25924,9532,9468,9468/hr,7020
2025-03-27 13:29:01,192,177,32856,29819,8183,7746,7746/hr,6880
2025-03-27 13:59:01,191,178,37396,34126,8982,8596,8596/hr,6494
2025-03-27 14:29:01,191,178,41317,37266,9209,7421,7421/hr,6217
2025-03-27 14:59:01,191,178,45276,41110,8205,7938,7938/hr,5652
2025-03-27 15:29:01,190,178,48925,44585,7414,7113,7113/hr,5387
2025-03-27 15:59:01,191,178,52624,48364,7401,7639,7639/hr,5080
2025-03-27 16:29:01,192,177,55199,50732,5298,4876,4876/hr,4700
2025-03-27 16:59:01,193,176,57631,53263,4744,5025,5025/hr,4448
2025-03-27 17:29:01,193,176,59845,55500,4412,4462,4462/hr,4245
2025-03-27 17:59:01,193,176,62536,58186,5391,5407,5407/hr,4056
2025-03-27 18:29:01,193,176,64764,60487,4444,4600,4600/hr,3929
2025-03-27 18:59:01,193,176,67215,62794,4902,4616,4616/hr,3788
2025-03-27 19:29:01,194,175,69495,65026,4403,4294,4294/hr,3608
2025-03-27 19:59:01,195,174,71524,66954,4031,3850,3850/hr,3403
2025-03-27 20:29:01,196,173,72966,68244,2922,2613,2613/hr,3181
2025-03-27 20:59:01,197,172,74505,69530,2987,2513,2513/hr,3022
2025-03-27 21:29:01,198,171,75819,70746,2800,2592,2592/hr,2753
2025-03-27 21:59:01,198,171,76978,71825,2318,2162,2162/hr,2641
2025-03-27 22:29:01,198,171,78105,72850,2260,2064,2064/hr,2484
2025-03-27 22:59:01,198,171,79019,73778,1857,1929,1929/hr,2420
2025-03-27 23:29:01,199,170,79812,74586,1564,1621,1621/hr,2284
2025-03-27 23:59:01,200,169,80535,75394,1506,1589,1589/hr,2247
2025-03-28 00:29:01,201,168,81479,76144,1887,1500,1500/hr,2271
2025-03-28 00:59:01,200,169,82405,76966,1835,1627,1627/hr,2298
2025-03-28 01:29:01,200,169,83328,77937,1846,1940,1940/hr,2376
2025-03-28 01:59:01,200,169,84303,78964,1937,2036,2036/hr,2539
2025-03-28 02:29:01,201,168,85318,80022,2022,2098,2098/hr,2615
2025-03-28 02:59:01,201,167,86438,81174,2235,2305,2305/hr,2714
2025-03-28 03:29:02,202,167,87317,82276,1976,2536,2536/hr,2819
2025-03-28 04:00:02,203,166,88583,83463,2525,2268,2268/hr,2923
2025-03-28 04:31:01,204,165,89906,84723,2652,2534,2534/hr,2987
2025-03-28 05:01:01,205,164,91379,86142,3231,3105,3105/hr,3146
2025-03-28 05:31:01,207,162,92831,87608,2903,2873,2873/hr,3326
2025-03-28 06:01:01,209,160,94495,89171,3470,3250,3250/hr,3458
2025-03-28 06:31:01,211,158,96064,90688,3162,3049,3049/hr,3658
2025-03-28 07:01:01,211,158,97815,92301,3564,3284,3284/hr,3731
2025-03-28 07:31:01,211,158,99053,93300,2617,2130,2130/hr,3750
2025-03-28 08:01:01,211,158,101205,95274,4117,3763,3763/hr,4133
2025-03-28 08:31:01,211,158,103273,97197,3712,3425,3425/hr,4309
2025-03-28 09:01:01,210,159,105356,99201,3879,3692,3692/hr,4434
2025-03-28 09:31:01,211,158,107217,101190,3711,3962,3962/hr,4578
2025-03-28 10:01:01,211,158,109739,103271,4444,3658,3658/hr,4707
