Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2024-08-29 10:11:01,301,290,0,0,0,0,0/hr,4319
2024-08-29 10:41:01,302,292,3219,2965,7321,6358,6358/hr,5205
2024-08-29 11:11:01,301,294,7755,7048,7903,7066,7066/hr,5307
2024-08-29 11:41:01,297,298,12844,11278,8718,7615,7615/hr,0
2024-08-29 12:11:01,298,298,18124,15879,9934,8506,8506/hr,5121
2024-08-29 12:41:01,297,298,22681,20122,8892,8059,8059/hr,4832
2024-08-29 13:11:01,295,301,26870,24306,8422,8175,8175/hr,4405
2024-08-29 13:41:01,293,302,30860,28048,7900,7580,7580/hr,4174
2024-08-29 14:11:01,291,303,34244,31482,7018,6763,6763/hr,3877
2024-08-29 14:41:01,288,306,36914,34361,5656,5981,5981/hr,3686
2024-08-29 15:11:01,287,306,39708,37377,5379,5771,5771/hr,3506
2024-08-29 15:41:01,286,307,42427,40714,5202,6050,6050/hr,3319
2024-08-29 16:11:01,286,306,45005,43336,5214,5800,5800/hr,3117
2024-08-29 16:41:01,284,306,47505,46102,5037,5314,5314/hr,2965
2024-08-29 17:11:01,284,306,49866,48348,4656,4776,4776/hr,2810
2024-08-29 17:41:01,283,306,51886,50622,4018,4104,4104/hr,2699
2024-08-29 18:11:01,281,307,53914,52767,3878,4257,4257/hr,2620
2024-08-29 18:41:01,280,308,55686,54710,3493,3606,3606/hr,2524
2024-08-29 19:11:01,277,311,57600,56815,3578,3889,3889/hr,2462
2024-08-29 19:41:01,276,311,59434,58689,3730,3926,3926/hr,2353
2024-08-29 20:11:01,276,311,61505,60630,3627,3470,3470/hr,2154
2024-08-29 20:41:01,275,312,63562,62692,3963,3762,3762/hr,2055
2024-08-29 21:11:01,275,312,65446,64405,3656,3466,3466/hr,1922
2024-08-29 21:41:01,274,313,67085,66044,3248,3097,3097/hr,1830
2024-08-29 22:11:01,274,313,68699,67417,3265,3004,3004/hr,1710
2024-08-29 22:41:01,273,314,70306,68788,3089,2560,2560/hr,1647
2024-08-29 23:11:01,272,315,71743,70061,2994,2591,2591/hr,1598
2024-08-29 23:41:01,271,316,72939,71146,2477,2234,2234/hr,1577
2024-08-30 00:11:01,269,317,74046,72066,2121,1871,1871/hr,1598
2024-08-30 00:41:01,269,317,75250,72871,2230,1649,1649/hr,1641
2024-08-30 01:11:01,269,316,76344,73856,2178,1726,1726/hr,1723
2024-08-30 01:41:01,271,315,77254,74688,1745,1582,1582/hr,1748
2024-08-30 02:11:01,271,315,78407,75530,2066,1674,1674/hr,1856
2024-08-30 02:41:01,271,315,79625,76563,2290,1762,1762/hr,1874
2024-08-30 03:11:01,271,315,80835,77530,2315,1908,1908/hr,1971
2024-08-30 03:41:01,271,315,81991,78569,2082,1781,1781/hr,2036
2024-08-30 04:11:01,270,316,83402,79844,2355,2114,2114/hr,2129
2024-08-30 04:41:01,270,316,85024,81231,2975,2564,2564/hr,2245
2024-08-30 05:11:01,270,316,86922,82805,3536,2940,2940/hr,2328
2024-08-30 05:41:01,270,316,88942,84393,3778,2962,2962/hr,2406
2024-08-30 06:11:01,270,316,90871,85891,3702,2927,2927/hr,2495
2024-08-30 06:41:01,270,316,92507,87138,3362,2552,2552/hr,2614
2024-08-30 07:11:01,270,316,94546,88628,3643,2667,2667/hr,2682
2024-08-30 07:41:01,270,316,96515,90239,3883,3086,3086/hr,2790
2024-08-30 08:11:01,271,315,98839,92077,4301,3382,3382/hr,2888
2024-08-30 08:41:01,271,315,100909,94137,4212,3886,3886/hr,2952
2024-08-30 09:11:01,271,315,102885,95958,3998,3867,3867/hr,2996
2024-08-30 09:41:01,271,315,104858,97577,3801,3325,3325/hr,3057
2024-08-30 10:11:01,270,315,106770,99185,3817,3157,3157/hr,3153
2024-08-30 10:41:01,270,315,108897,100933,3993,3321,3321/hr,3273
2024-08-30 11:11:01,270,315,111311,103242,4535,4107,4107/hr,3415
2024-08-30 11:41:01,271,314,113640,105530,4727,4628,4628/hr,3439
2024-08-30 12:11:01,271,313,116145,107803,4764,4476,4476/hr,3536
2024-08-30 12:41:01,271,314,118709,110578,5076,5047,5047/hr,3560
2024-08-30 13:11:01,271,314,121273,113439,5163,5667,5667/hr,3536
2024-08-30 13:41:01,272,313,123917,116020,5042,5356,5356/hr,3490
2024-08-30 14:11:02,270,315,126715,118690,5467,5237,5237/hr,3380
2024-08-30 14:42:01,270,315,129346,121411,5383,5272,5272/hr,3206
2024-08-30 15:12:01,270,315,131986,124155,5261,5517,5517/hr,3128
2024-08-30 15:42:01,270,315,134239,126599,4984,5291,5291/hr,2928
2024-08-30 16:12:01,270,315,136415,129120,4416,4937,4937/hr,2815
2024-08-30 16:42:01,268,316,138611,131659,4080,4797,4797/hr,2687
2024-08-30 17:12:01,267,317,140590,134197,3988,4851,4851/hr,2585
2024-08-30 17:42:01,266,318,142778,136683,4021,4797,4797/hr,2475
2024-08-30 18:12:01,266,318,144963,138906,4370,4709,4709/hr,2437
2024-08-30 18:42:01,266,318,146966,140964,4180,4260,4260/hr,2351
2024-08-30 19:12:01,266,318,148835,143097,3692,4057,4057/hr,2340
2024-08-30 19:42:02,263,319,150977,145214,3832,4008,4008/hr,2323
2024-08-30 20:13:01,262,322,152837,147245,3779,3862,3862/hr,2233
2024-08-30 20:43:01,261,322,154624,149223,3520,3868,3868/hr,2204
2024-08-30 21:13:01,261,322,156495,151288,3457,3858,3858/hr,2115
2024-08-30 21:43:01,259,324,158295,153235,3672,4027,4027/hr,2063
2024-08-30 22:13:01,259,323,160168,155274,3537,3867,3867/hr,1966
2024-08-30 22:43:01,257,325,161639,156973,3365,3791,3791/hr,1896
2024-08-30 23:13:01,256,326,163140,158652,2902,3314,3314/hr,1847
2024-08-30 23:43:01,256,324,164463,160206,2565,2836,2836/hr,1829
2024-08-31 00:13:01,256,324,165382,161318,1984,2321,2321/hr,1832
2024-08-31 00:43:02,256,325,166148,162365,1574,2109,2109/hr,1819
2024-08-31 01:13:02,255,326,167102,163515,1802,2303,2303/hr,1727
2024-08-31 01:44:01,254,326,168381,164799,2027,2176,2176/hr,1933
2024-08-31 02:14:01,254,326,169637,165907,2349,2160,2160/hr,2037
2024-08-31 02:44:01,254,326,171102,167270,2701,2460,2460/hr,2143
2024-08-31 03:14:01,252,327,172596,168922,2954,3016,3016/hr,2257
2024-08-31 03:44:01,251,328,174244,170712,3144,3442,3442/hr,2319
2024-08-31 04:14:01,251,328,175980,172469,3383,3547,3547/hr,2457
2024-08-31 04:44:01,252,327,177867,174288,3608,3544,3544/hr,2595
2024-08-31 05:14:01,252,327,179463,176002,3460,3530,3530/hr,2695
2024-08-31 05:44:01,252,327,181076,177844,3193,3543,3543/hr,2768
2024-08-31 06:14:01,252,327,182740,179801,3252,3788,3788/hr,2894
2024-08-31 06:44:01,251,327,184773,181816,3667,3901,3901/hr,3005
2024-08-31 07:14:01,250,328,187062,183978,4346,4184,4184/hr,3088
2024-08-31 07:44:01,249,328,189307,186424,4533,4735,4735/hr,3143
2024-08-31 08:14:01,248,329,191658,189055,4538,5064,5064/hr,3287
2024-08-31 08:44:01,248,329,194404,191261,5136,4867,4867/hr,3350
2024-08-31 09:14:02,248,329,197077,193685,5497,4697,4697/hr,3463
2024-08-31 09:45:01,248,329,200331,196273,5922,5006,5006/hr,3549
2024-08-31 10:15:01,248,328,203597,198906,6526,5232,5232/hr,3539
2024-08-31 10:45:01,249,327,207041,201835,6475,5460,5460/hr,3570
2024-08-31 11:15:01,250,327,210038,204762,6024,5648,5648/hr,3628
2024-08-31 11:45:01,250,327,213081,207432,5903,5455,5455/hr,3679
2024-08-31 12:15:01,249,328,215846,210179,5700,5322,5322/hr,3694
2024-08-31 12:45:01,249,328,218990,213229,5777,5801,5801/hr,3667
2024-08-31 13:15:01,248,329,222015,216299,6122,6138,6138/hr,3697
2024-08-31 13:45:01,247,330,225445,219487,6408,6231,6231/hr,3586
2024-08-31 14:15:01,247,330,228659,222935,6614,6697,6697/hr,3388
2024-08-31 14:45:01,247,330,231741,226230,6036,6504,6504/hr,3246
2024-08-31 15:15:01,245,331,234561,229464,5695,6300,6300/hr,3120
2024-08-31 15:45:01,244,331,237486,231900,5537,5427,5427/hr,3021
2024-08-31 16:15:01,244,331,239913,234447,5373,4994,4994/hr,2849
2024-08-31 16:45:01,244,331,242209,236811,4789,4992,4992/hr,2741
2024-08-31 17:15:01,245,331,244430,238945,4384,4423,4423/hr,2606
2024-08-31 17:45:01,245,331,246604,240920,4408,4123,4123/hr,2494
2024-08-31 18:15:01,245,331,248453,242595,4025,3644,3644/hr,2360
2024-08-31 18:45:01,244,332,250204,244368,3622,3473,3473/hr,2338
2024-08-31 19:15:01,244,332,252023,246147,3523,3502,3502/hr,2329
2024-08-31 19:45:01,244,332,253772,247637,3694,3405,3405/hr,2295
2024-08-31 20:15:01,244,332,255568,249085,3547,2949,2949/hr,2339
2024-08-31 20:45:02,244,331,257454,250850,3523,3160,3160/hr,2249
2024-08-31 21:16:01,245,331,259187,252445,3620,3323,3323/hr,2189
2024-08-31 21:46:01,245,330,260995,254264,3537,3409,3409/hr,2125
2024-08-31 22:16:01,245,331,262578,255713,3439,3311,3311/hr,2063
2024-08-31 22:46:01,243,333,264370,257480,3248,3121,3121/hr,2017
2024-08-31 23:16:01,242,333,266055,258886,3405,3132,3132/hr,1997
2024-08-31 23:46:01,241,334,267336,259968,2979,2497,2497/hr,1929
2024-09-01 00:16:01,242,334,268557,261165,2428,2244,2244/hr,1869
2024-09-01 00:46:01,242,334,269734,262358,2340,2330,2330/hr,1909
2024-09-01 01:16:01,241,335,271073,263691,2523,2535,2535/hr,2009
2024-09-01 01:46:01,241,335,272740,265250,2945,2828,2828/hr,2123
2024-09-01 02:16:01,241,335,274684,266975,3743,3310,3310/hr,2217
2024-09-01 02:46:01,241,335,276711,268609,3961,3352,3352/hr,2316
2024-09-01 03:16:01,241,335,278414,270351,3667,3351,3351/hr,2408
2024-09-01 03:46:01,241,335,280294,271917,3588,3308,3308/hr,2499
2024-09-01 04:16:01,241,335,282098,273719,3687,3370,3370/hr,2575
2024-09-01 04:46:01,241,335,284198,275707,3829,3669,3669/hr,2624
2024-09-01 05:16:01,241,335,286276,277751,4037,3896,3896/hr,2770
2024-09-01 05:46:01,241,334,288501,279867,4384,4237,4237/hr,2892
2024-09-01 06:16:01,241,334,290744,281884,4463,4146,4146/hr,2967
2024-09-01 06:46:01,241,334,293205,284409,4704,4542,4542/hr,3095
2024-09-01 07:16:01,241,334,295763,287131,5134,5409,5409/hr,3198
2024-09-01 07:46:01,242,333,298468,289540,5258,5052,5052/hr,3270
2024-09-01 08:16:01,242,333,300991,292040,5085,4735,4735/hr,3365
2024-09-01 08:46:01,243,332,303414,294336,4965,4853,4853/hr,3385
2024-09-01 09:16:01,243,332,306388,297143,5301,5042,5042/hr,3419
2024-09-01 09:46:01,243,332,309672,299814,6336,5467,5467/hr,3436
2024-09-01 10:16:01,242,333,312961,302300,6590,5164,5164/hr,3478
2024-09-01 10:46:01,242,333,316237,304909,6531,5052,5052/hr,3562
