Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-08-12 09:37:01,122,156,122,117,0,0,0/hr,1233
2020-08-12 10:07:01,188,200,1544,1564,1812,1831,1831/hr,1373
2020-08-12 10:37:01,194,202,2851,2994,2729,2877,2877/hr,1339
2020-08-12 11:07:01,195,203,4581,4691,3000,3116,3116/hr,1451
2020-08-12 11:37:01,196,202,6597,6491,3694,3457,3457/hr,1289
2020-08-12 12:07:01,197,201,8585,8281,3920,3513,3513/hr,1506
2020-08-12 12:37:01,198,200,10431,10077,3778,3564,3564/hr,1525
2020-08-12 13:07:01,197,200,12201,11908,3643,3638,3638/hr,1513
2020-08-12 13:37:01,197,199,13903,13629,3476,3555,3555/hr,1513
2020-08-12 14:07:01,197,199,15597,15278,3396,3370,3370/hr,1511
2020-08-12 14:37:02,196,200,17203,16793,3304,3168,3168/hr,1408
2020-08-12 15:08:01,196,200,18528,18225,2998,3022,3022/hr,1350
2020-08-12 15:38:01,196,200,19853,19745,2677,2994,2994/hr,1368
2020-08-12 16:08:01,196,200,21330,21164,2824,2973,2973/hr,1390
2020-08-12 16:38:01,196,200,22932,22957,3128,3277,3277/hr,1379
2020-08-12 17:08:01,196,200,24349,24514,3057,3396,3396/hr,1376
2020-08-12 17:38:01,196,200,25921,26335,2988,3379,3379/hr,1409
2020-08-12 18:08:01,197,199,27349,27688,2943,3117,3117/hr,1446
2020-08-12 18:38:01,197,198,28864,29343,2976,3030,3030/hr,1429
2020-08-12 19:08:01,197,198,30270,30877,2926,3187,3187/hr,1373
2020-08-12 19:38:01,197,199,31610,32338,2745,2995,2995/hr,1379
2020-08-12 20:08:01,197,198,33073,33892,2755,2955,2955/hr,1380
2020-08-12 20:38:01,197,198,34662,35485,3052,3147,3147/hr,1367
2020-08-12 21:08:01,196,198,36236,37026,3147,3136,3136/hr,1292
2020-08-12 21:38:01,197,198,37911,38628,3247,3144,3144/hr,1251
2020-08-12 22:08:01,196,199,39437,40097,3208,3078,3078/hr,1192
2020-08-12 22:38:01,195,199,40726,41287,2757,2629,2629/hr,1091
2020-08-12 23:08:01,195,199,41945,42479,2465,2342,2342/hr,1023
2020-08-12 23:38:01,194,201,43178,43620,2412,2325,2325/hr,977
2020-08-13 00:08:01,194,201,44339,44673,2383,2175,2175/hr,949
2020-08-13 00:38:02,193,202,45355,45696,2152,2047,2047/hr,925
2020-08-13 01:08:02,192,202,46185,46566,1849,1897,1897/hr,901
2020-08-13 01:39:01,191,202,47295,47518,1968,1851,1851/hr,890
2020-08-13 02:09:01,191,202,48221,48495,1987,1871,1871/hr,929
2020-08-13 02:39:01,191,202,49361,49582,2072,2070,2070/hr,921
2020-08-13 03:09:01,191,201,50363,50695,2142,2200,2200/hr,949
2020-08-13 03:39:01,192,201,51379,51851,2004,2236,2236/hr,985
2020-08-13 04:09:01,193,200,52472,52959,2128,2265,2265/hr,1025
2020-08-13 04:39:01,193,200,53463,54118,2138,2360,2360/hr,1090
2020-08-13 05:09:01,194,198,54303,55160,1826,2186,2186/hr,1123
2020-08-13 05:39:01,196,195,55299,56156,1808,1982,1982/hr,1198
2020-08-13 06:09:01,195,196,56273,57079,1994,1940,1940/hr,1228
2020-08-13 06:39:01,194,197,57384,58104,2086,1949,1949/hr,1319
2020-08-13 07:09:01,195,196,58372,59269,2003,2122,2122/hr,1408
2020-08-13 07:39:01,195,193,59576,60563,2165,2423,2423/hr,1472
2020-08-13 08:09:01,195,195,60864,61824,2492,2555,2555/hr,1513
2020-08-13 08:39:01,195,194,62717,63390,3165,2832,2832/hr,1627
2020-08-13 09:09:01,196,194,64155,64795,3289,2961,2961/hr,1630
2020-08-13 09:39:01,195,194,65683,66410,2845,2891,2891/hr,1736
2020-08-13 10:09:01,196,194,67205,67872,3108,3117,3117/hr,1793
2020-08-13 10:39:01,196,194,68749,69479,3062,3065,3065/hr,1837
2020-08-13 11:09:01,196,193,70379,71163,3212,3335,3335/hr,1885
2020-08-13 11:39:01,196,193,72012,72896,3256,3379,3379/hr,1941
2020-08-13 12:09:01,195,193,74004,74823,3675,3701,3701/hr,1974
2020-08-13 12:39:01,195,194,75684,76440,3643,3528,3528/hr,1997
2020-08-13 13:09:01,195,194,77238,78137,3174,3261,3261/hr,1927
2020-08-13 13:39:01,196,194,79015,80163,3369,3775,3775/hr,1967
2020-08-13 14:09:01,196,194,80767,81930,3531,3796,3796/hr,1948
2020-08-13 14:39:01,197,192,82786,84020,3812,3879,3879/hr,1915
2020-08-13 15:09:01,197,192,84818,86255,4078,4393,4393/hr,1769
2020-08-13 15:39:01,198,191,86849,88259,4074,4215,4215/hr,1743
2020-08-13 16:09:01,197,192,88558,89854,3746,3607,3607/hr,1645
2020-08-13 16:39:01,197,191,90178,91434,3334,3168,3168/hr,1591
2020-08-13 17:09:01,197,191,91482,92767,2927,2917,2917/hr,1550
2020-08-13 17:39:01,197,191,92837,94163,2615,2699,2699/hr,1556
2020-08-13 18:09:02,197,190,94117,95709,2589,2878,2878/hr,1499
2020-08-13 18:40:02,198,190,95434,97417,2473,3084,3084/hr,1484
2020-08-13 19:11:01,202,191,96781,98815,2691,3141,3141/hr,1383
2020-08-13 19:41:01,206,191,98277,100431,2892,3075,3075/hr,1456
2020-08-13 20:11:01,207,191,99851,101994,3090,3181,3181/hr,1449
2020-08-13 20:41:01,209,191,101476,103616,3160,3077,3077/hr,1473
2020-08-13 21:11:01,209,192,103070,105103,3246,3143,3143/hr,1407
2020-08-13 21:41:01,209,192,104631,106429,3104,2787,2787/hr,1321
2020-08-13 22:11:01,209,192,105937,107659,2867,2557,2557/hr,1235
2020-08-13 22:41:01,209,191,107329,108806,2626,2344,2344/hr,1175
2020-08-13 23:11:01,210,188,108543,109982,2507,2266,2266/hr,1091
2020-08-13 23:41:01,211,190,109645,111132,2317,2322,2322/hr,1085
2020-08-14 00:11:01,211,190,110847,112340,2250,2347,2347/hr,1045
2020-08-14 00:41:01,214,187,111832,113465,2048,2264,2264/hr,1039
2020-08-14 01:11:01,216,186,112752,114386,1950,2089,2089/hr,1015
2020-08-14 01:41:01,215,186,113799,115640,1944,2152,2152/hr,1052
2020-08-14 02:11:01,216,186,114802,116742,2004,2326,2326/hr,1071
2020-08-14 02:41:01,215,186,115767,117798,1930,2139,2139/hr,1114
2020-08-14 03:11:01,211,187,116818,118782,2016,2029,2029/hr,1151
2020-08-14 03:41:01,211,191,117835,119672,2081,1886,1886/hr,1130
2020-08-14 04:11:01,211,191,118677,120584,1795,1743,1743/hr,1151
2020-08-14 04:41:01,211,191,119695,121594,1850,1914,1914/hr,1210
2020-08-14 05:11:02,211,190,120698,122525,2022,1948,1948/hr,1247
2020-08-14 05:42:01,211,191,121887,123675,2152,2060,2060/hr,1291
2020-08-14 06:12:01,211,191,122914,124634,2184,2088,2088/hr,1347
2020-08-14 06:42:01,211,191,124084,125695,2197,2020,2020/hr,1433
2020-08-14 07:12:01,211,191,125200,126855,2219,2158,2158/hr,1520
2020-08-14 07:42:01,211,191,126443,128206,2317,2469,2469/hr,1531
2020-08-14 08:12:01,211,191,127722,129326,2477,2442,2442/hr,1556
2020-08-14 08:42:01,211,191,128962,130501,2542,2314,2314/hr,1635
2020-08-14 09:12:01,211,190,130125,131757,2396,2437,2437/hr,1728
2020-08-14 09:42:01,211,191,131489,133167,2569,2710,2710/hr,1734
2020-08-14 10:12:01,212,190,132841,134579,2620,2773,2773/hr,1808
2020-08-14 10:42:01,212,190,134346,136463,2799,3295,3295/hr,1895
2020-08-14 11:12:01,213,189,135999,138271,3175,3708,3708/hr,1908
2020-08-14 11:42:01,214,188,137610,139989,3207,3445,3445/hr,1958
2020-08-14 12:12:01,214,186,139480,141962,3447,3667,3667/hr,1950
2020-08-14 12:42:01,214,185,141629,144098,3983,4073,4073/hr,1983
2020-08-14 13:12:01,212,186,143819,146221,4401,4296,4296/hr,1997
2020-08-14 13:42:01,210,187,145733,148429,3868,4210,4210/hr,2006
2020-08-14 14:12:01,210,188,147419,150375,3655,4217,4217/hr,1975
2020-08-14 14:42:01,210,188,149172,152308,3459,3913,3913/hr,1929
2020-08-14 15:12:01,210,186,150815,154120,3310,3716,3716/hr,1851
2020-08-14 15:42:01,212,186,152528,155706,3376,3409,3409/hr,1798
2020-08-14 16:12:01,212,188,154137,157174,3253,2992,2992/hr,1723
2020-08-14 16:42:01,212,188,155619,158694,2964,2880,2880/hr,1675
2020-08-14 17:12:01,212,187,156970,160078,2762,2837,2837/hr,1616
2020-08-14 17:42:01,212,187,158459,161444,2784,2693,2693/hr,1527
2020-08-14 18:12:01,213,188,159606,162634,2589,2454,2454/hr,1381
2020-08-14 18:42:01,212,189,160830,163957,2207,2369,2369/hr,1513
2020-08-14 19:12:01,211,189,162257,165242,2702,2664,2664/hr,1584
2020-08-14 19:42:01,211,190,163575,166730,2745,2773,2773/hr,1626
2020-08-14 20:12:02,209,190,164823,168251,2555,3042,3042/hr,1615
2020-08-14 20:43:01,210,191,166319,169862,2740,3134,3134/hr,1585
2020-08-14 21:13:01,210,191,167654,171347,2822,3080,3080/hr,1521
2020-08-14 21:43:01,211,189,168887,172711,2569,2851,2851/hr,1474
2020-08-14 22:13:01,210,190,170046,174032,2420,2723,2723/hr,1412
2020-08-14 22:43:01,210,191,171292,175369,2417,2641,2641/hr,1359
2020-08-14 23:13:01,210,191,172465,176641,2419,2609,2609/hr,1319
2020-08-14 23:43:01,209,190,173763,177877,2472,2505,2505/hr,1275
2020-08-15 00:13:02,210,190,174881,179067,2418,2426,2426/hr,1212
2020-08-15 00:44:01,210,190,176049,180304,2237,2400,2400/hr,1166
2020-08-15 01:14:01,210,190,176981,181393,2179,2419,2419/hr,1145
2020-08-15 01:44:01,210,190,178081,182455,2032,2150,2150/hr,1127
2020-08-15 02:14:01,210,190,179093,183457,2012,1975,1975/hr,1174
2020-08-15 02:44:01,211,190,180195,184659,2050,2180,2180/hr,1185
2020-08-15 03:14:01,210,190,181271,185691,2099,2153,2153/hr,1198
2020-08-15 03:44:01,210,189,182310,186745,2137,2105,2105/hr,1243
2020-08-15 04:14:01,211,187,183278,187730,1959,2047,2047/hr,1287
2020-08-15 04:44:01,212,188,184270,188842,1959,2100,2100/hr,1387
2020-08-15 05:14:01,213,188,185231,189895,1953,2165,2165/hr,1464
2020-08-15 05:44:01,211,189,186159,190967,1821,2100,2100/hr,1529
2020-08-15 06:14:01,211,190,187341,192072,2157,2216,2216/hr,1540
2020-08-15 06:44:01,210,189,188534,193369,2384,2410,2410/hr,1625
2020-08-15 07:14:02,211,189,189949,194885,2609,2789,2789/hr,1724
2020-08-15 07:45:01,211,190,191659,196706,3067,3234,3234/hr,1775
2020-08-15 08:15:01,211,190,193051,198062,2974,3007,3007/hr,1801
2020-08-15 08:45:01,212,189,194429,199944,2783,3268,3268/hr,1819
2020-08-15 09:15:02,212,189,195787,201730,2802,3758,3758/hr,1841
2020-08-15 09:46:01,212,189,197325,203564,2893,3612,3612/hr,1847
2020-08-15 10:16:01,213,189,199029,205433,3151,3624,3624/hr,1937
2020-08-15 10:46:01,213,189,200805,207412,3560,3948,3948/hr,1987
2020-08-15 11:16:01,214,185,202743,209579,3661,4144,4144/hr,2059
2020-08-15 11:46:01,215,183,204943,211621,4066,4152,4152/hr,2112
2020-08-15 12:16:02,215,181,207104,213714,4558,4316,4316/hr,2064
2020-08-15 12:47:01,217,181,209233,216024,4172,4350,4350/hr,2112
2020-08-15 13:17:01,216,181,211222,218301,4020,4511,4511/hr,2130
2020-08-15 13:47:01,218,180,213397,220513,4125,4416,4416/hr,2172
2020-08-15 14:17:02,218,179,215292,222392,3922,3934,3934/hr,2181
2020-08-15 14:48:01,220,178,217735,224707,4295,4190,4190/hr,2130
2020-08-15 15:18:02,222,179,219756,226672,4418,4219,4219/hr,2031
2020-08-15 15:49:02,224,175,221573,228569,3768,3836,3836/hr,1960
2020-08-15 16:19:02,223,175,223469,230466,3693,3764,3764/hr,1875
2020-08-15 16:49:02,223,174,225292,232294,3609,3659,3659/hr,1780
2020-08-15 17:20:01,225,175,227045,233919,3518,3390,3390/hr,1666
2020-08-15 17:50:01,222,174,228542,235511,3130,3073,3073/hr,1645
2020-08-15 18:20:01,224,174,229880,236766,2727,2752,2752/hr,1585
2020-08-15 18:50:01,224,172,231467,238188,2818,2633,2633/hr,1604
2020-08-15 19:20:01,226,172,233016,239760,2979,2903,2903/hr,1631
2020-08-15 19:50:01,227,168,234612,241248,3049,2970,2970/hr,1646
2020-08-15 20:20:01,228,169,236206,242888,3113,3085,3085/hr,1621
2020-08-15 20:50:01,229,169,237764,244667,3080,3393,3393/hr,1573
2020-08-15 21:20:02,229,170,239098,245970,2864,3043,3043/hr,1502
2020-08-15 21:51:01,230,170,240616,247515,2773,2722,2722/hr,1464
2020-08-15 22:21:01,229,170,241848,248712,2505,2535,2535/hr,1417
2020-08-15 22:51:01,227,171,243278,250185,2633,2638,2638/hr,1371
2020-08-15 23:21:01,226,172,244605,251626,2731,2852,2852/hr,1334
2020-08-15 23:51:01,227,173,245851,252723,2524,2467,2467/hr,1318
2020-08-16 00:21:01,228,172,246966,253830,2369,2215,2215/hr,1290
2020-08-16 00:51:01,229,172,248174,255027,2185,2198,2198/hr,1316
2020-08-16 01:21:02,228,172,249361,256148,2435,2344,2344/hr,1281
2020-08-16 01:52:01,227,171,250648,257433,2303,2266,2266/hr,1267
2020-08-16 02:22:01,228,170,251856,258538,2295,2209,2209/hr,1311
2020-08-16 02:52:01,231,170,253074,259636,2387,2178,2178/hr,1356
