Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2025-01-19 10:23:01,0,0,0,0,0,0,0/hr,9117
2025-01-19 10:53:01,182,187,6738,6890,11309,11445,11445/hr,9481
2025-01-19 11:23:01,182,187,12797,13091,11795,11935,11935/hr,9458
2025-01-19 11:53:01,184,184,19792,19332,13824,12194,12194/hr,9234
2025-01-19 12:23:01,183,186,25629,24586,11901,10753,10753/hr,8954
2025-01-19 12:53:01,181,187,31668,30065,12145,11073,11073/hr,8371
2025-01-19 13:23:01,184,183,36680,34578,9886,8796,8796/hr,7884
2025-01-19 13:53:01,182,187,41384,39229,9586,9490,9490/hr,7338
2025-01-19 14:23:01,181,187,44904,43143,7212,8065,8065/hr,6928
2025-01-19 14:53:01,182,187,48972,47047,8719,8547,8547/hr,6178
2025-01-19 15:23:01,182,187,52469,50761,6769,7343,7343/hr,5800
2025-01-19 15:53:01,181,188,56203,54244,7721,7276,7276/hr,5390
2025-01-19 16:23:01,182,187,59359,57561,6239,6593,6593/hr,4985
2025-01-19 16:53:01,181,187,62543,60608,6376,6175,6175/hr,4791
2025-01-19 17:23:01,181,188,64780,63038,4465,4967,4967/hr,4595
2025-01-19 17:53:01,181,188,67374,65968,5070,5710,5710/hr,4419
2025-01-19 18:23:01,181,188,70070,68373,5512,4977,4977/hr,4287
2025-01-19 18:53:02,181,188,72717,71090,5252,5598,5598/hr,4117
2025-01-19 19:24:01,182,187,75134,73537,4911,4912,4912/hr,4023
2025-01-19 19:54:01,182,187,77714,75961,5262,4643,4643/hr,3934
2025-01-19 20:24:01,182,187,79841,77798,4354,3758,3758/hr,3789
2025-01-19 20:54:01,183,186,81958,79603,4323,3747,3747/hr,3613
2025-01-19 21:24:01,183,185,83731,81313,3526,3396,3396/hr,3464
2025-01-19 21:54:01,183,186,85422,83200,3313,3672,3672/hr,3253
2025-01-19 22:24:01,183,186,86907,84804,3217,3373,3373/hr,3087
2025-01-19 22:54:01,181,188,88357,86260,2907,2912,2912/hr,2995
2025-01-19 23:24:01,181,188,89276,87675,1747,2670,2670/hr,2866
