Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2024-06-07 06:23:01,0,0,0,0,0,0,926,0
2024-06-07 06:53:01,111,186,1193835,1079235,1275,1221,1355,0
2024-06-07 07:23:01,124,251,1194557,1080180,1490,1605,1516,0
2024-06-07 07:53:01,144,261,1195480,1080900,1660,1629,1567,0
2024-06-07 08:23:01,177,261,1196531,1081682,1975,1509,1600,0
2024-06-07 08:53:01,178,303,1197748,1082617,2176,1660,1671,0
2024-06-07 09:23:01,188,336,1199087,1083594,2436,1779,1715,0
2024-06-07 09:53:01,189,359,1200309,1084635,2376,1928,1745,0
2024-06-07 10:23:01,190,360,1201752,1085730,2714,2160,1863,0
2024-06-07 10:53:01,188,360,1203026,1086852,2756,2245,1899,0
2024-06-07 11:23:01,189,360,1204183,1087816,2430,2078,1999,0
2024-06-07 11:53:01,187,379,1205330,1088818,2224,1911,2040,0
2024-06-07 12:23:01,188,379,1206551,1089789,2366,1963,2120,0
2024-06-07 12:53:01,187,378,1207836,1090791,2457,1971,2152,0
2024-06-07 13:23:01,187,377,1209371,1091866,2759,1974,2130,0
2024-06-07 13:53:01,188,377,1210986,1093073,3157,2286,2057,0
2024-06-07 14:23:01,188,392,1212933,1094353,3478,2432,1997,0
2024-06-07 14:53:01,189,392,1214329,1095354,3397,2323,1887,0
2024-06-07 15:23:01,189,392,1215736,1096339,2717,1931,1802,0
2024-06-07 15:53:01,189,390,1216904,1097327,2542,1949,1662,0
2024-06-07 16:23:01,190,389,1218007,1098219,2290,1898,1573,0
2024-06-07 16:53:01,187,387,1219047,1099164,1992,1719,1553,0
2024-06-07 17:23:01,189,386,1220170,1100349,2032,2038,1517,0
2024-06-07 17:53:01,187,389,1221227,1101540,2110,2231,1494,0
2024-06-07 18:23:01,187,391,1222303,1102643,2005,2057,1483,0
2024-06-07 18:53:01,185,392,1223267,1103602,2351,2261,1472,0
2024-06-07 19:23:01,185,393,1224108,1104584,1819,1962,1433,0
2024-06-07 19:53:01,186,394,1225276,1105499,2091,1967,1421,0
2024-06-07 20:23:01,185,396,1226239,1106236,1866,1490,1367,0
2024-06-07 20:53:01,181,397,1227070,1107008,1784,1474,1340,0
2024-06-07 21:23:01,180,395,1227987,1107784,1669,1492,1322,0
2024-06-07 21:53:01,181,396,1228957,1108623,1845,1534,1307,0
2024-06-07 22:23:01,178,401,1229824,1109266,1838,1484,1282,0
2024-06-07 22:53:01,177,400,1230569,1109893,1576,1232,1243,0
2024-06-07 23:23:01,172,404,1231433,1110626,1543,1313,1211,0
2024-06-07 23:53:01,169,405,1232259,1111330,1664,1418,1171,0
2024-06-08 00:23:01,167,407,1232959,1111985,1512,1328,1147,0
2024-06-08 00:53:01,167,408,1233684,1112613,1379,1225,1157,0
2024-06-08 01:23:01,168,408,1234426,1113328,1502,1388,1180,0
2024-06-08 01:53:01,169,406,1235281,1114254,1535,1604,1193,0
2024-06-08 02:23:01,168,406,1236140,1115036,1593,1541,1248,0
2024-06-08 02:53:02,171,405,1236737,1115698,1450,1430,1251,0
2024-06-08 03:24:01,170,406,1237457,1116381,1313,1340,1306,0
2024-06-08 03:54:01,170,406,1238253,1117089,1410,1321,1363,0
2024-06-08 04:24:01,171,405,1239116,1117842,1558,1387,1410,0
2024-06-08 04:54:01,172,403,1240058,1118720,1742,1518,1492,0
2024-06-08 05:24:01,172,402,1241058,1119500,1904,1654,1534,0
2024-06-08 05:54:01,176,400,1242197,1120376,2164,1698,1579,0
2024-06-08 06:24:01,175,401,1243247,1121393,2196,1899,1724,0
2024-06-08 06:54:01,174,402,1244368,1122190,2157,1774,1737,0
2024-06-08 07:24:01,175,401,1245298,1122914,1890,1388,1856,0
2024-06-08 07:54:01,175,401,1246459,1123855,2079,1676,1952,0
2024-06-08 08:24:01,172,402,1247898,1125109,2555,2149,2038,0
2024-06-08 08:54:01,174,402,1249325,1126433,2784,2519,2106,0
2024-06-08 09:24:01,176,400,1250954,1127836,2712,2460,2144,0
2024-06-08 09:54:01,175,400,1252053,1128716,2500,2005,2201,0
2024-06-08 10:24:01,173,401,1253550,1129827,2637,2003,2239,0
2024-06-08 10:54:01,175,402,1255108,1131288,2978,2484,2276,0
2024-06-08 11:24:01,172,401,1256554,1132326,2880,2364,2272,0
2024-06-08 11:54:01,172,402,1257918,1133634,2759,2292,2325,0
2024-06-08 12:24:01,172,403,1259489,1135077,2840,2644,2321,0
2024-06-08 12:54:01,173,402,1261121,1136373,3087,2583,2342,0
2024-06-08 13:24:01,172,404,1262963,1138352,3479,3331,2387,0
2024-06-08 13:54:01,173,402,1264999,1140077,3858,3590,2343,0
2024-06-08 14:24:01,172,402,1266498,1141435,3481,3025,2219,0
2024-06-08 14:54:01,172,402,1268064,1142922,3067,2852,2109,0
2024-06-08 15:24:01,166,408,1269655,1144141,3080,2583,2031,0
2024-06-08 15:54:01,164,408,1271019,1145151,2980,2241,1874,0
2024-06-08 16:24:02,161,409,1272121,1145993,2310,1722,1693,0
2024-06-08 16:55:01,162,413,1273385,1146905,2064,1604,1611,0
2024-06-08 17:25:01,158,417,1274318,1147596,2028,1465,1532,0
2024-06-08 17:55:01,156,419,1275244,1148365,2039,1675,1527,0
2024-06-08 18:25:01,155,419,1276219,1149456,2011,1984,1516,0
2024-06-08 18:55:01,154,421,1277461,1150589,2081,2015,1479,0
2024-06-08 19:25:01,153,422,1278658,1151566,2378,2037,1483,0
2024-06-08 19:55:01,151,424,1280045,1152782,2618,2202,1448,0
2024-06-08 20:25:01,150,425,1281136,1153844,2371,2233,1391,0
2024-06-08 20:55:01,151,424,1281858,1154776,1850,2030,1379,0
2024-06-08 21:25:01,152,422,1282981,1155624,1780,1688,1358,0
2024-06-08 21:55:01,152,423,1283674,1156467,1775,1680,1282,0
2024-06-08 22:25:02,152,423,1284388,1157207,1447,1650,1242,0
2024-06-08 22:56:01,150,425,1285333,1158146,1518,1561,1238,0
2024-06-08 23:26:01,151,426,1286172,1158871,1692,1578,1216,0
2024-06-08 23:56:01,149,425,1286898,1159600,1572,1461,1194,0
2024-06-09 00:26:01,150,426,1287822,1160407,1623,1508,1203,0
2024-06-09 00:56:01,150,426,1288788,1161260,1869,1678,1214,0
2024-06-09 01:26:01,151,426,1289539,1161963,1667,1519,1222,0
2024-06-09 01:56:01,150,427,1290452,1162738,1678,1500,1256,0
2024-06-09 02:26:01,150,425,1291346,1163632,1911,1752,1326,0
2024-06-09 02:56:01,150,425,1292148,1164571,1699,1835,1354,0
2024-06-09 03:26:01,150,424,1293017,1165548,1690,1936,1402,0
2024-06-09 03:56:01,152,423,1293760,1166518,1566,1922,1390,0
2024-06-09 04:26:01,151,423,1294462,1167336,1433,1778,1447,0
2024-06-09 04:56:01,150,421,1295348,1168389,1574,1848,1538,0
2024-06-09 05:26:01,150,421,1296375,1169357,1924,2027,1617,0
2024-06-09 05:56:01,152,422,1297455,1170498,2112,2119,1729,0
2024-06-09 06:26:01,152,421,1298647,1171788,2272,2435,1760,0
2024-06-09 06:56:01,151,423,1299647,1173075,2202,2587,1801,0
2024-06-09 07:26:01,152,423,1300790,1174317,2093,2502,1868,0
2024-06-09 07:56:01,150,426,1301973,1175452,2253,2318,1955,0
