Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2019-07-27 22:49:01,254,209,58453,56968,375,501,274,1
2019-07-27 23:19:01,257,208,58682,57182,445,468,255,1
2019-07-27 23:49:01,257,208,58897,57408,436,428,252,1
2019-07-28 00:19:01,257,207,59106,57582,377,332,245,1
2019-07-28 00:49:01,256,206,59340,57710,440,283,244,1
2019-07-28 01:19:01,255,205,59539,57826,451,245,243,1
2019-07-28 01:49:01,255,205,59676,57960,332,254,227,1
2019-07-28 02:19:01,255,205,59803,58128,271,309,211,1
2019-07-28 02:49:01,259,205,59955,58310,287,363,220,1
2019-07-28 03:19:01,260,204,60139,58507,338,333,246,1
2019-07-28 03:49:01,257,205,60325,58709,378,415,248,1
2019-07-28 04:19:01,257,206,60516,58925,377,416,268,1
2019-07-28 04:49:01,258,206,60710,59177,385,470,299,1
2019-07-28 05:19:01,258,204,60965,59427,456,503,336,1
2019-07-28 05:49:01,262,203,61218,59670,522,510,338,1
2019-07-28 06:19:01,264,201,61503,59935,548,515,359,1
2019-07-28 06:49:01,266,201,61780,60214,567,548,355,1
2019-07-28 07:19:01,266,199,62002,60483,455,523,386,1
2019-07-28 07:49:01,267,199,62301,60817,530,603,376,1
2019-07-28 08:19:01,267,198,62627,61115,625,624,398,1
2019-07-28 08:49:01,267,199,62954,61546,652,729,398,1
2019-07-28 09:19:02,270,196,63303,61978,663,864,405,1
2019-07-28 09:50:01,270,194,63548,62348,613,829,391,1
2019-07-28 10:20:01,271,194,63806,62669,517,686,419,1
2019-07-28 10:50:01,270,194,64052,62999,505,644,435,1
2019-07-28 11:20:01,265,194,64362,63301,575,649,476,1
2019-07-28 11:50:01,262,194,64663,63659,630,688,491,1
2019-07-28 12:20:01,264,195,64997,64079,617,756,500,1
2019-07-28 12:50:01,265,196,65432,64564,757,903,496,1
2019-07-28 13:20:01,261,198,65953,65001,987,925,494,1
2019-07-28 13:50:01,257,204,66391,65333,962,770,491,1
2019-07-28 14:20:01,258,205,66788,65767,816,743,472,1
2019-07-28 14:50:01,257,204,67146,66167,758,837,423,1
2019-07-28 15:20:01,260,206,67488,66490,699,723,405,1
2019-07-28 15:50:01,261,205,67838,66793,658,611,378,1
2019-07-28 16:20:01,259,205,68221,67068,760,596,383,1
2019-07-28 16:50:01,259,205,68517,67309,641,498,369,1
2019-07-28 17:20:01,259,205,68758,67643,509,576,353,1
2019-07-28 17:50:01,259,206,69062,67921,546,602,331,1
2019-07-28 18:20:01,259,206,69337,68212,538,558,328,1
2019-07-28 18:50:01,259,208,69656,68589,539,619,329,1
2019-07-28 19:20:01,258,208,70018,69054,686,846,328,1
2019-07-28 19:50:01,258,207,70382,69415,764,860,313,1
2019-07-28 20:20:01,258,207,70735,69728,709,626,301,1
2019-07-28 20:50:01,260,204,71048,70042,660,623,293,1
2019-07-28 21:20:02,261,203,71320,70373,585,645,262,1
2019-07-28 21:51:01,263,196,71552,70655,504,614,267,1
2019-07-28 22:21:01,264,196,71782,70966,461,584,242,1
2019-07-28 22:51:01,265,193,71973,71192,418,526,236,1
2019-07-28 23:21:01,267,192,72113,71363,335,405,208,1
2019-07-28 23:51:01,267,198,72270,71582,311,429,206,1
2019-07-29 00:21:01,267,198,72512,71861,410,499,191,1
2019-07-29 00:51:01,267,198,72676,72035,402,448,0,1
2019-07-29 01:21:02,267,198,72882,72245,370,383,201,1
2019-07-29 01:52:01,265,198,73033,72445,357,410,198,1
2019-07-29 02:22:01,265,200,73205,72651,303,394,220,1
2019-07-29 02:52:01,265,200,73409,72890,369,441,204,1
2019-07-29 03:22:01,264,200,73690,73117,421,405,217,1
2019-07-29 03:52:01,264,200,73937,73375,530,485,235,1
2019-07-29 04:22:01,264,199,74211,73618,536,519,234,1
2019-07-29 04:52:01,264,200,74422,73849,485,475,235,1
2019-07-29 05:22:01,262,201,74603,74087,402,489,245,1
2019-07-29 05:52:01,261,202,74909,74272,486,394,271,1
2019-07-29 06:22:01,261,201,75217,74509,619,425,288,1
2019-07-29 06:52:01,261,202,75555,74839,634,557,300,1
2019-07-29 07:22:01,261,202,75895,75157,682,650,320,1
2019-07-29 07:52:01,261,204,76204,75525,647,686,354,1
2019-07-29 08:22:02,263,204,76460,75840,539,671,364,1
2019-07-29 08:53:01,263,203,76886,76300,607,665,392,1
2019-07-29 09:23:01,265,203,77319,76773,774,805,402,1
2019-07-29 09:53:02,265,202,77683,77226,854,989,401,1
2019-07-29 10:24:01,266,200,78045,77642,727,869,427,1
2019-07-29 10:54:01,265,199,78592,78171,909,945,440,1
2019-07-29 11:24:01,267,198,79024,78680,980,1040,459,1
2019-07-29 11:54:01,268,193,79494,79095,902,924,470,1
2019-07-29 12:24:01,272,192,79935,79543,911,863,478,1
2019-07-29 12:54:01,275,192,80296,79904,817,834,457,1
2019-07-29 13:24:01,277,192,80640,80226,708,683,410,1
2019-07-29 13:54:01,278,189,80968,80589,672,685,405,1
2019-07-29 14:24:01,277,191,81336,81066,708,842,418,1
2019-07-29 14:54:01,278,191,81663,81461,695,872,403,1
2019-07-29 15:24:02,277,192,81978,81911,640,844,382,1
2019-07-29 15:55:02,277,191,82356,82304,693,843,361,1
2019-07-29 16:26:01,277,191,82675,82656,703,748,347,1
2019-07-29 16:56:01,277,191,83000,82990,644,686,329,1
2019-07-29 17:26:02,277,190,83259,83346,584,691,299,1
2019-07-29 17:57:01,278,189,83471,83555,493,603,281,1
2019-07-29 18:27:01,277,188,83671,83754,413,410,292,1
2019-07-29 18:57:01,275,191,83975,84062,508,515,307,1
2019-07-29 19:27:01,277,188,84240,84382,572,630,306,1
2019-07-29 19:57:01,277,188,84493,84599,545,558,292,1
2019-07-29 20:27:01,278,185,84809,84910,589,542,281,1
2019-07-29 20:57:01,280,184,85015,85129,477,498,241,1
2019-07-29 21:27:01,282,182,85160,85296,360,354,240,1
2019-07-29 21:57:01,280,185,85278,85489,267,365,219,1
2019-07-29 22:27:01,281,186,85412,85682,262,400,198,1
2019-07-29 22:57:01,280,185,85529,85814,251,325,184,1
2019-07-29 23:27:01,280,185,85659,85938,248,257,170,1
2019-07-29 23:57:01,283,183,85822,86097,299,289,170,1
2019-07-30 00:27:01,283,183,85933,86209,275,271,193,1
2019-07-30 00:57:02,283,183,86080,86336,259,236,184,1
2019-07-30 01:28:02,282,183,86247,86504,313,288,178,1
2019-07-30 01:59:01,281,180,86344,86621,239,272,181,1
2019-07-30 02:29:01,285,183,86448,86799,192,281,188,1
2019-07-30 02:59:01,284,183,86611,86966,271,348,181,1
2019-07-30 03:29:01,284,181,86790,87117,342,318,181,1
2019-07-30 03:59:01,285,181,86944,87282,333,315,193,1
2019-07-30 04:29:01,285,179,87135,87496,356,396,189,1
2019-07-30 04:59:01,286,178,87240,87673,296,391,193,1
2019-07-30 05:29:01,286,180,87388,87878,254,365,218,1
2019-07-30 05:59:01,285,177,87526,88063,286,390,220,1
2019-07-30 06:29:01,285,175,87669,88286,288,410,250,1
2019-07-30 06:59:01,287,176,87879,88582,353,519,254,1
2019-07-30 07:29:01,286,176,88044,88749,371,464,261,1
2019-07-30 07:59:01,289,177,88221,88885,342,303,264,1
2019-07-30 08:29:01,290,176,88434,89044,365,292,290,1
2019-07-30 08:59:01,288,177,88687,89237,455,349,283,1
2019-07-30 09:29:01,290,177,88912,89506,480,430,314,1
2019-07-30 09:59:01,288,176,89137,89776,452,541,339,1
2019-07-30 10:29:01,288,175,89442,90139,561,660,359,1
2019-07-30 10:59:01,290,174,89792,90515,656,740,356,1
2019-07-30 11:29:01,286,174,90162,90917,719,772,390,1
2019-07-30 11:59:01,283,173,90535,91292,719,734,403,1
2019-07-30 12:29:01,283,173,90883,91719,710,780,393,1
2019-07-30 12:59:01,284,174,91197,92203,669,923,408,1
2019-07-30 13:29:02,284,172,91634,92741,744,988,396,1
2019-07-30 14:00:01,285,172,92009,93178,812,975,372,1
2019-07-30 14:30:01,286,173,92420,93551,795,821,385,1
2019-07-30 15:00:01,286,176,92722,93852,730,714,369,1
2019-07-30 15:30:01,286,176,93008,94169,588,619,343,1
2019-07-30 16:00:01,285,177,93271,94482,553,636,334,1
2019-07-30 16:30:01,285,177,93422,94707,385,490,321,1
2019-07-30 17:00:01,284,178,93667,94997,399,510,329,1
2019-07-30 17:30:01,283,178,93933,95241,469,468,329,1
2019-07-30 18:00:01,283,177,94139,95445,439,417,320,1
2019-07-30 18:30:01,284,177,94362,95680,396,434,317,1
2019-07-30 19:00:02,283,179,94637,95968,517,538,313,1
2019-07-30 19:31:01,282,178,95010,96277,650,604,320,1
2019-07-30 20:01:01,280,180,95282,96549,633,560,293,1
2019-07-30 20:31:01,279,181,95501,96791,480,495,265,1
2019-07-30 21:01:01,279,183,95701,96985,400,426,249,1
2019-07-30 21:31:01,277,185,95880,97158,381,368,226,1
2019-07-30 22:01:01,276,186,96051,97383,346,388,234,1
2019-07-30 22:31:01,275,186,96238,97607,344,432,0,1
2019-07-30 23:01:01,276,185,96389,97805,305,369,214,1
2019-07-30 23:31:01,277,186,96594,98037,363,437,220,1
2019-07-31 00:01:01,277,187,96743,98193,347,384,207,1
2019-07-31 00:31:01,275,187,96879,98315,236,215,192,1
2019-07-31 01:01:01,277,185,97003,98449,260,256,179,1
2019-07-31 01:31:01,274,184,97128,98619,260,310,189,1
2019-07-31 02:01:01,277,183,97225,98797,200,339,181,1
2019-07-31 02:31:01,277,183,97370,98976,250,347,175,1
2019-07-31 03:01:01,277,183,97503,99141,267,333,179,1
2019-07-31 03:31:01,275,186,97629,99319,238,328,194,1
2019-07-31 04:01:01,274,186,97779,99499,290,390,197,1
2019-07-31 04:31:01,277,186,97892,99666,242,302,202,1
2019-07-31 05:01:01,275,187,97997,99779,217,281,221,1
2019-07-31 05:31:01,274,187,98109,99923,219,258,249,1
2019-07-31 06:01:01,272,187,98248,100065,243,262,257,1
2019-07-31 06:31:01,273,189,98466,100229,362,310,257,1
2019-07-31 07:01:02,270,189,98586,100372,339,309,276,1
2019-07-31 07:32:01,270,190,98765,100586,288,346,291,1
2019-07-31 08:02:01,270,192,98966,100815,367,429,305,1
2019-07-31 08:32:01,270,193,99191,101047,429,464,308,1
2019-07-31 09:02:01,270,193,99367,101258,401,443,332,1
2019-07-31 09:32:01,273,193,99588,101481,404,406,353,1
2019-07-31 10:02:01,273,194,99825,101667,438,391,361,1
2019-07-31 10:32:01,273,192,100082,101978,501,503,402,1
2019-07-31 11:02:01,271,194,100415,102298,567,625,396,1
2019-07-31 11:32:01,269,193,100646,102535,516,512,423,1
2019-07-31 12:02:01,268,195,100898,102742,477,432,468,1
2019-07-31 12:32:01,265,195,101240,103085,561,513,475,1
2019-07-31 13:02:02,265,197,101628,103603,688,821,452,1
2019-07-31 13:33:02,266,199,102325,104292,992,1040,465,1
2019-07-31 14:04:01,266,201,102732,104704,951,921,425,1
2019-07-31 14:34:01,262,201,103053,105122,730,830,399,1
2019-07-31 15:04:01,261,199,103279,105397,547,693,364,1
2019-07-31 15:34:01,262,201,103479,105600,426,478,348,1
2019-07-31 16:04:01,259,202,103690,105816,411,419,348,1
2019-07-31 16:34:01,258,204,103952,106109,475,509,338,1
2019-07-31 17:04:01,256,205,104141,106274,450,458,314,1
2019-07-31 17:34:01,256,204,104367,106507,414,398,314,1
2019-07-31 18:04:01,254,205,104582,106779,442,506,320,1
2019-07-31 18:34:01,252,207,104821,107078,454,575,320,1
2019-07-31 19:04:01,252,207,105052,107402,501,663,314,1
2019-07-31 19:34:01,251,208,105302,107712,480,637,318,1
2019-07-31 20:04:01,251,210,105514,107910,464,509,303,1
2019-07-31 20:34:01,250,213,105713,108130,419,424,293,1
2019-07-31 21:04:01,251,216,105896,108348,385,436,268,1
2019-07-31 21:34:01,250,216,106131,108538,422,411,238,1
2019-07-31 22:04:01,248,217,106313,108691,417,343,218,1
2019-07-31 22:34:01,249,217,106485,108884,358,351,210,1
2019-07-31 23:04:01,248,218,106673,109023,360,332,200,1
2019-07-31 23:34:01,250,217,106888,109179,403,296,181,1
2019-08-01 00:04:01,251,216,107053,109335,381,312,170,1
2019-08-01 00:34:01,251,216,107210,109513,325,335,186,1
2019-08-01 01:04:01,251,216,107364,109673,311,338,195,1
2019-08-01 01:34:01,249,216,107542,109848,332,336,200,1
2019-08-01 02:04:01,249,215,107719,109983,356,310,210,1
2019-08-01 02:34:01,250,216,107875,110168,336,321,212,1
2019-08-01 03:04:01,250,217,108045,110318,325,335,218,1
2019-08-01 03:34:01,248,217,108177,110501,305,334,213,1
2019-08-01 04:04:01,248,216,108290,110633,245,315,218,1
2019-08-01 04:34:01,247,217,108435,110767,264,273,241,1
2019-08-01 05:04:01,242,219,108575,110928,288,299,236,1
2019-08-01 05:34:01,235,219,108768,111082,334,317,234,1
2019-08-01 06:04:02,242,219,109024,111263,450,337,253,1
2019-08-01 06:35:01,242,219,109251,111433,483,352,260,1
2019-08-01 07:05:02,243,222,109419,111590,387,316,272,1
2019-08-01 07:36:01,242,221,109672,111822,434,403,290,1
2019-08-01 08:06:01,245,221,109887,112040,470,449,295,1
2019-08-01 08:36:01,243,220,110140,112300,470,478,312,1
2019-08-01 09:06:01,244,219,110411,112541,539,519,322,1
2019-08-01 09:36:01,247,219,110674,112801,540,507,346,1
2019-08-01 10:06:01,246,220,110826,112971,416,431,359,1
2019-08-01 10:36:01,246,220,111095,113194,427,393,394,1
2019-08-01 11:06:01,245,220,111424,113500,604,530,416,1
2019-08-01 11:36:01,245,220,111874,113964,837,826,437,1
2019-08-01 12:06:01,241,219,112329,114372,922,900,448,1
2019-08-01 12:36:01,238,221,112668,114843,735,845,456,1
2019-08-01 13:06:01,232,225,112892,115133,578,782,424,1
2019-08-01 13:36:01,232,220,113057,115434,391,595,407,1
2019-08-01 14:06:01,231,221,113288,115686,398,555,393,1
2019-08-01 14:36:01,230,221,113555,115934,506,508,397,1
2019-08-01 15:06:01,231,221,113786,116217,498,527,393,1
2019-08-01 15:36:01,234,223,114116,116563,572,639,387,1
2019-08-01 16:06:01,234,225,114505,117006,719,789,370,1
2019-08-01 16:36:01,235,224,114850,117412,745,868,356,1
2019-08-01 17:06:01,238,224,115260,117789,764,797,350,1
2019-08-01 17:36:01,237,224,115701,118133,888,758,336,1
2019-08-01 18:06:01,237,223,116037,118511,777,722,329,1
2019-08-01 18:36:01,238,223,116379,118809,675,670,328,1
2019-08-01 19:06:01,238,224,116658,119042,621,531,331,1
2019-08-01 19:36:01,238,225,117059,119396,686,588,323,1
2019-08-01 20:06:01,238,225,117406,119769,748,727,302,1
2019-08-01 20:36:01,237,225,117756,120093,732,734,292,1
2019-08-01 21:06:01,237,226,117949,120277,517,481,273,1
2019-08-01 21:36:01,233,228,118226,120488,475,399,282,1
2019-08-01 22:06:01,231,227,118472,120674,543,409,252,1
2019-08-01 22:36:01,231,229,118608,120853,344,352,229,1
2019-08-01 23:06:01,230,231,118745,121011,273,337,229,1
2019-08-01 23:36:01,230,231,118880,121166,272,314,208,1
2019-08-02 00:06:01,230,231,119039,121322,294,313,210,1
2019-08-02 00:36:01,230,232,119254,121551,372,385,222,1
2019-08-02 01:06:01,229,231,119404,121689,365,367,199,1
2019-08-02 01:36:01,227,231,119545,121792,305,237,194,1
2019-08-02 02:06:01,224,233,119674,121897,268,207,188,1
2019-08-02 02:36:01,224,235,119838,122026,298,237,196,1
2019-08-02 03:06:01,224,237,120015,122129,341,232,191,1
2019-08-02 03:36:01,220,238,120099,122194,261,169,216,1
2019-08-02 04:06:01,223,237,120203,122310,192,186,207,1
2019-08-02 04:36:01,220,237,120292,122416,194,225,225,1
2019-08-02 05:06:01,220,239,120402,122512,207,208,248,1
2019-08-02 05:36:01,220,239,120566,122664,277,251,266,1
2019-08-02 06:06:02,220,240,120839,122897,437,385,275,1
2019-08-02 06:37:01,223,238,121164,123157,600,499,292,1
2019-08-02 07:07:01,228,238,121492,123375,668,487,312,1
2019-08-02 07:37:01,225,238,121633,123601,434,437,312,1
2019-08-02 08:07:01,222,240,121938,123926,468,575,312,1
2019-08-02 08:37:01,217,243,122269,124240,606,626,347,1
2019-08-02 09:07:01,218,242,122651,124591,752,703,373,1
2019-08-02 09:37:01,217,240,123067,125054,799,817,387,1
2019-08-02 10:07:01,215,241,123442,125482,778,879,411,1
2019-08-02 10:37:01,217,241,123902,125969,835,916,436,1
2019-08-02 11:07:01,217,240,124321,126396,909,944,463,1
2019-08-02 11:37:01,216,240,124855,126835,950,877,465,1
2019-08-02 12:07:01,215,242,125310,127313,998,922,489,1
2019-08-02 12:37:01,214,243,125819,127750,929,885,509,1
2019-08-02 13:07:01,216,246,126163,128045,853,732,512,1
2019-08-02 13:37:01,215,246,126472,128333,646,577,493,1
2019-08-02 14:07:01,213,246,126854,128630,692,585,480,1
2019-08-02 14:37:01,210,248,127294,129042,831,724,459,1
2019-08-02 15:07:01,210,250,127728,129464,882,832,458,1
