Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2019-03-10 23:45:01,0,0,0,0,0,0,215,0
2019-03-10 23:50:01,40,184,235253,248775,292,337,200,0
2019-03-10 23:55:01,38,184,235297,248804,288,295,203,0
2019-03-11 00:00:02,38,184,235298,248807,257,287,198,0
2019-03-11 00:05:01,38,183,235332,248847,270,304,197,0
2019-03-11 00:10:01,38,183,235335,248850,248,283,195,0
2019-03-11 00:15:01,36,184,235385,248904,277,320,191,0
2019-03-11 00:20:01,36,184,235385,248904,249,288,190,0
2019-03-11 00:25:01,36,184,235414,248943,260,297,192,0
2019-03-11 00:30:01,37,184,235421,248947,245,271,187,0
2019-03-11 00:35:01,37,184,235458,248997,251,284,189,0
2019-03-11 00:40:01,37,184,235464,249025,246,290,189,0
2019-03-11 00:45:01,37,184,235483,249049,252,299,184,0
2019-03-11 00:50:01,36,184,235484,249054,231,279,172,0
2019-03-11 00:55:01,36,184,235514,249088,217,284,173,0
2019-03-11 01:00:01,36,184,235517,249088,219,281,168,0
2019-03-11 01:05:02,36,184,235539,249113,223,287,164,0
2019-03-11 01:10:01,36,184,235541,249116,206,266,172,0
2019-03-11 01:15:02,36,184,235553,249132,183,249,163,0
2019-03-11 01:20:01,36,183,235580,249156,195,252,162,0
2019-03-11 01:25:01,36,183,235587,249177,173,234,163,0
2019-03-11 01:30:01,36,183,235594,249187,173,240,168,0
2019-03-11 01:35:01,36,183,235618,249194,160,197,170,0
2019-03-11 01:40:01,36,183,235618,249195,154,170,177,0
2019-03-11 01:45:02,36,183,235664,249235,196,197,178,0
2019-03-11 01:50:01,36,183,235667,249238,183,184,173,0
2019-03-11 01:55:01,36,183,235738,249265,224,177,170,0
2019-03-11 02:00:01,36,183,235740,249265,223,177,166,0
2019-03-11 02:05:01,36,183,235784,249287,245,174,162,0
2019-03-11 02:10:02,36,183,235798,249299,267,182,168,0
2019-03-11 02:15:01,36,184,235817,249326,264,194,170,0
2019-03-11 02:20:01,36,183,235817,249329,237,173,167,0
2019-03-11 02:25:01,36,184,235844,249371,257,194,170,0
2019-03-11 02:30:01,36,184,235845,249371,251,184,177,0
2019-03-11 02:35:01,36,182,235878,249405,260,211,181,0
2019-03-11 02:40:01,36,184,235923,249422,305,227,187,0
2019-03-11 02:45:01,36,185,235933,249439,269,204,191,0
2019-03-11 02:50:01,35,183,235958,249468,291,230,188,0
2019-03-11 02:55:01,35,183,235972,249479,234,214,191,0
2019-03-11 03:00:01,35,183,235976,249479,236,214,192,0
2019-03-11 03:05:01,35,183,236021,249521,237,234,192,0
2019-03-11 03:10:01,35,183,236024,249522,226,223,189,0
2019-03-11 03:15:01,35,183,236064,249558,247,232,190,0
2019-03-11 03:20:01,35,183,236088,249578,271,249,190,0
2019-03-11 03:25:01,35,183,236097,249602,253,231,193,0
2019-03-11 03:30:02,35,183,236103,249602,245,215,196,0
2019-03-11 03:35:01,35,183,236137,249658,259,253,195,0
2019-03-11 03:40:01,34,183,236169,249685,246,263,201,0
2019-03-11 03:45:01,34,183,236182,249698,249,259,202,0
2019-03-11 03:50:01,34,183,236185,249700,227,232,213,0
2019-03-11 03:55:01,34,182,236215,249758,243,279,211,0
2019-03-11 04:00:01,34,182,236227,249770,251,291,213,0
2019-03-11 04:05:01,34,182,236245,249797,224,276,220,0
2019-03-11 04:10:02,34,182,236259,249816,212,280,220,0
2019-03-11 04:15:01,34,180,236291,249847,227,289,222,0
2019-03-11 04:20:01,34,181,236335,249899,247,321,225,0
2019-03-11 04:25:01,34,181,236356,249906,259,304,220,0
2019-03-11 04:30:01,34,181,236376,249919,273,317,225,0
2019-03-11 04:35:01,34,180,236406,249960,269,302,226,0
2019-03-11 04:40:01,33,179,236431,249999,262,314,225,0
2019-03-11 04:45:01,33,178,236464,250031,282,333,230,0
2019-03-11 04:50:01,32,177,236482,250068,297,368,228,0
2019-03-11 04:55:01,32,178,236497,250086,282,328,225,0
2019-03-11 05:00:01,32,178,236500,250088,273,318,226,0
2019-03-11 05:05:01,32,179,236553,250136,308,339,220,0
2019-03-11 05:10:01,32,178,236554,250138,295,322,221,0
