Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,Target
2020-07-11 08:11:01,86,96,66,42,80,37,557,0
2020-07-11 08:41:01,133,137,786,662,469,408,690,0
2020-07-11 09:11:01,138,142,1694,1452,1653,1434,732,0
2020-07-11 09:41:01,138,144,2552,2193,1802,1566,741,0
2020-07-11 10:11:01,139,145,3408,2946,1707,1503,701,0
2020-07-11 10:41:01,138,145,4282,3785,1731,1591,679,0
2020-07-11 11:11:01,138,145,5168,4652,1760,1705,627,0
2020-07-11 11:41:01,138,145,5864,5354,1582,1569,570,0
2020-07-11 12:11:01,138,145,6440,5944,1272,1292,539,0
2020-07-11 12:41:01,138,145,7097,6525,1233,1171,547,0
2020-07-11 13:11:01,138,144,7818,7229,1379,1286,530,0
2020-07-11 13:41:01,139,144,8453,7818,1386,1330,508,0
2020-07-11 14:11:01,138,145,9122,8380,1304,1151,488,0
2020-07-11 14:41:01,138,145,9744,8904,1292,1104,456,0
2020-07-11 15:11:02,138,145,10339,9460,1217,1080,441,0
2020-07-11 15:42:01,138,145,10963,9986,1219,1082,447,0
2020-07-11 16:12:01,138,145,11610,10640,1288,1198,442,0
2020-07-11 16:42:01,138,145,12152,11188,1201,1214,412,0
2020-07-11 17:12:01,138,145,12700,11681,1097,1038,408,0
2020-07-11 17:42:01,138,145,13197,12114,1059,914,395,0
2020-07-11 18:12:02,138,145,13659,12504,955,830,365,0
2020-07-11 18:43:02,138,145,14101,12830,900,716,346,0
2020-07-11 19:14:02,139,144,14542,13190,889,701,383,0
2020-07-11 19:45:01,139,144,15033,13590,932,760,378,0
2020-07-11 20:15:01,139,144,15643,14005,1098,801,346,0
2020-07-11 20:45:01,138,145,16114,14329,1047,703,336,0
2020-07-11 21:15:01,138,145,16594,14659,962,664,348,0
2020-07-11 21:45:02,138,145,17002,15069,886,745,345,0
2020-07-11 22:16:01,138,145,17550,15446,956,787,341,0
2020-07-11 22:46:01,138,145,18040,15811,1043,746,328,0
2020-07-11 23:16:01,138,145,18491,16122,934,686,311,0
2020-07-11 23:46:01,138,145,18911,16442,871,631,304,0
2020-07-12 00:16:01,138,145,19382,16762,899,639,303,0
2020-07-12 00:46:01,138,145,19718,17053,792,612,317,0
2020-07-12 01:16:01,137,145,20020,17318,641,549,288,0
2020-07-12 01:46:01,137,145,20243,17490,525,437,272,0
2020-07-12 02:16:01,137,146,20531,17683,511,365,277,0
2020-07-12 02:46:01,136,147,20849,17911,606,421,297,0
2020-07-12 03:16:01,135,147,21159,18173,589,489,309,0
2020-07-12 03:46:01,135,147,21503,18445,654,530,311,0
2020-07-12 04:16:01,135,147,21810,18693,604,493,316,0
2020-07-12 04:46:01,135,147,22083,18934,579,489,353,0
