Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,Target
2023-02-22 09:31:01,766,932,168,297,3127891,2932542,2273,2710,1878,1018553,964587,0
2023-02-22 10:01:02,791,939,170,301,3129201,2933789,2480,2541,1960,1018949,965057,0
2023-02-22 10:32:01,835,1026,169,304,3130622,2935124,2711,2485,1994,1019380,965586,0
2023-02-22 11:02:01,883,1031,169,304,3131981,2936741,2792,2956,2127,1019821,966102,0
2023-02-22 11:32:01,940,1047,169,301,3133566,2938564,2853,3325,2218,1020291,966625,0
2023-02-22 12:02:02,948,1041,169,302,3135152,2940197,3218,3499,2240,1020765,967146,0
2023-02-22 12:32:02,956,1037,169,303,3136926,2941871,3471,3404,2246,1021243,967665,0
2023-02-22 13:03:01,931,988,170,300,3138867,2943902,3496,3560,2193,1021724,968175,0
2023-02-22 13:33:02,876,1013,167,299,3140667,2945832,3696,3876,2138,1022162,968682,0
2023-02-22 14:04:01,835,958,169,301,3142414,2947484,3428,3432,2023,1022594,969176,0
2023-02-22 14:34:01,805,956,168,300,3144155,2949139,3402,3223,1982,1022996,969654,0
2023-02-22 15:04:01,704,913,171,300,3145717,2950578,3347,3092,1904,1023348,970111,0
2023-02-22 15:34:01,557,744,172,300,3146671,2951849,2357,2611,1758,1023627,970483,0
2023-02-22 16:04:01,609,778,171,302,3147549,2953008,1736,2330,1599,1023931,970872,0
2023-02-22 16:34:01,591,771,170,300,3148536,2954050,1814,2093,1544,1024227,971257,0
2023-02-22 17:04:02,536,723,169,302,3149408,2954865,1885,1858,1474,1024495,971619,0
2023-02-22 17:35:01,537,765,166,304,3150341,2955653,1705,1496,1524,1024772,972014,0
2023-02-22 18:05:03,526,766,165,304,3151148,2956419,1732,1559,1523,1025035,972398,0
2023-02-22 18:36:01,506,734,165,304,3151992,2957181,1671,1510,1477,1025297,972776,0
2023-02-22 19:06:02,472,728,162,304,3152936,2958030,1785,1611,1466,1025533,973141,0
2023-02-22 19:37:01,485,739,162,306,3153939,2958987,1957,1832,1434,1025783,973522,0
2023-02-22 20:07:01,471,749,162,306,3155072,2960134,2072,2092,1375,1026019,973897,0
2023-02-22 20:37:02,437,747,161,305,3156309,2961735,2379,2771,1365,1026237,974270,0
2023-02-22 21:08:01,386,668,159,305,3157581,2963274,2551,3152,1238,1026437,974615,0
2023-02-22 21:38:01,353,604,156,306,3158410,2964004,1922,2076,1146,1026613,974917,0
2023-02-22 22:08:01,376,561,156,311,3158994,2964722,1437,1519,1108,1026801,975198,0
2023-02-22 22:38:01,391,546,154,314,3159672,2965514,1286,1515,1087,1026997,975471,0
2023-02-22 23:08:02,373,530,154,315,3160331,2966346,1334,1595,1057,1027183,975736,0
2023-02-22 23:39:02,372,482,156,308,3160979,2967022,1279,1479,1075,1027375,975985,0
2023-02-23 00:10:03,383,516,152,310,3161594,2967642,1139,1183,1048,1027573,976252,0
2023-02-23 00:41:02,390,514,152,310,3162094,2968390,991,1221,1067,1027775,976517,0
2023-02-23 01:12:01,401,544,152,312,3162727,2969023,1055,1285,1095,1027982,976798,0
2023-02-23 01:42:02,420,555,152,310,3163335,2969732,1174,1317,1137,1028192,977076,0
2023-02-23 02:13:01,436,574,153,313,3164105,2970389,1394,1405,1132,1028417,977372,0
2023-02-23 02:43:01,439,592,153,312,3164926,2971037,1582,1296,1222,1028637,977668,0
2023-02-23 03:13:02,427,620,149,316,3165583,2971699,1458,1331,1214,1028850,977978,0
2023-02-23 03:44:01,425,647,151,316,3166136,2972244,1197,1203,1258,1029070,978312,0
2023-02-23 04:14:01,451,671,151,318,3166863,2972871,1289,1176,1273,1029295,978648,0
2023-02-23 04:44:01,496,695,150,317,3167740,2973663,1626,1413,1356,1029543,978995,0
2023-02-23 05:14:01,535,753,149,319,3168679,2974539,1876,1714,1439,1029811,979372,0
2023-02-23 05:44:01,518,718,149,318,3169721,2975485,2029,1883,1449,1030070,979731,0
2023-02-23 06:14:01,593,773,150,317,3170746,2976621,2193,2207,1504,1030366,980117,0
2023-02-23 06:44:01,616,776,149,319,3171927,2977767,2210,2284,1594,1030674,980505,0
2023-02-23 07:14:01,697,794,150,319,3173211,2978815,2516,2236,1614,1031023,980902,0
2023-02-23 07:44:02,705,810,149,318,3174464,2980002,2562,2235,1748,1031375,981308,0
2023-02-23 08:15:03,747,885,151,319,3175734,2981184,2523,2423,1887,1031762,981765,0
2023-02-23 08:46:02,760,874,149,320,3177324,2982572,2940,2675,1887,1032154,982216,0
2023-02-23 09:16:02,809,888,149,318,3178850,2983938,2999,2692,1910,1032558,982660,0
2023-02-23 09:47:01,764,905,152,316,3180272,2985356,2794,2771,1910,1032953,983128,0
2023-02-23 10:17:01,809,980,151,313,3181850,2986860,2962,2914,1987,1033357,983618,0
2023-02-23 10:47:01,836,984,150,313,3183512,2988291,3173,2874,2045,1033775,984110,0
2023-02-23 11:17:01,846,1007,150,316,3185106,2989797,3223,2822,2052,1034198,984613,0
2023-02-23 11:47:01,867,1073,152,315,3186805,2991537,3243,3211,2132,1034632,985150,0
2023-02-23 12:17:01,849,1094,152,314,3188708,2993386,3592,3578,2151,1035056,985697,0
2023-02-23 12:47:01,845,1020,151,318,3190532,2995471,3735,3970,2141,1035479,986207,0
2023-02-23 13:17:01,865,993,151,315,3192094,2997262,3341,3788,2088,1035911,986703,0
2023-02-23 13:47:01,818,952,153,317,3193739,2998918,3178,3401,2006,1036320,987179,0
2023-02-23 14:17:01,792,906,151,318,3195176,3000384,3112,3167,1889,1036716,987632,0
2023-02-23 14:47:02,712,865,152,318,3196593,3001898,2907,3035,1875,1037073,988065,0
2023-02-23 15:18:02,656,791,150,319,3197991,3003085,2795,2687,1702,1037412,988474,0
2023-02-23 15:48:02,589,736,149,320,3199224,3004286,2566,2334,1585,1037706,988842,0
2023-02-23 16:18:02,553,730,149,322,3200214,3005308,2216,2149,1507,1037983,989207,0
2023-02-23 16:49:01,531,704,148,322,3201311,3006202,1980,1848,1443,1038257,989570,0
2023-02-23 17:19:02,484,696,149,324,3202478,3007207,2219,1919,1367,1038499,989918,0
2023-02-23 17:49:02,500,656,152,323,3203418,3008255,2154,2079,1399,1038749,990246,0
2023-02-23 18:20:03,474,647,152,322,3204362,3009349,1729,2044,1334,1038994,990581,0
2023-02-23 18:50:04,466,629,150,325,3205234,3010335,1793,2021,1287,1039227,990896,0
2023-02-23 19:21:01,456,634,150,325,3206010,3011190,1520,1755,1247,1039462,991223,0
2023-02-23 19:51:02,456,613,148,324,3206678,3012060,1371,1675,1213,1039690,991529,0
2023-02-23 20:22:02,415,576,149,325,3207366,3012683,1283,1373,1156,1039905,991827,0
2023-02-23 20:52:02,371,548,146,325,3207938,3013271,1167,1155,1145,1040090,992101,0
2023-02-23 21:22:02,347,522,144,325,3208513,3013953,1148,1275,1057,1040264,992362,0
2023-02-23 21:52:02,316,494,144,325,3209029,3014480,1150,1284,1004,1040422,992609,0
2023-02-23 22:22:02,355,486,145,325,3209470,3014924,985,1001,954,1040599,992852,0
2023-02-23 22:53:01,335,435,144,327,3209984,3015406,941,913,943,1040772,993077,0
2023-02-23 23:23:01,345,440,144,327,3210451,3015953,986,1049,909,1040945,993297,0
2023-02-23 23:53:01,354,434,146,322,3211000,3016498,1025,1103,950,1041122,993514,0
2023-02-24 00:23:01,370,446,146,324,3211548,3016965,1099,1015,960,1041307,993737,0
2023-02-24 00:53:01,380,456,145,322,3212163,3017463,1188,984,1004,1041497,993965,0
2023-02-24 01:23:01,388,511,143,324,3212787,3018011,1237,1053,1068,1041691,994220,0
2023-02-24 01:53:01,452,534,141,329,3213428,3018590,1271,1116,1160,1041917,994487,0
2023-02-24 02:23:01,481,584,141,327,3214092,3019197,1288,1194,1213,1042157,994779,0
2023-02-24 02:53:02,498,598,140,325,3214896,3019834,1475,1253,1254,1042407,995078,0
2023-02-24 03:24:01,515,645,140,326,3215619,3020530,1538,1340,1239,1042672,995411,0
2023-02-24 03:54:02,554,650,141,326,3216480,3021402,1597,1551,1323,1042950,995736,0
2023-02-24 04:25:03,569,693,142,328,3217538,3022392,2035,1979,1360,1043244,996095,0
2023-02-24 04:56:01,601,732,141,329,3218633,3023306,2099,1874,1479,1043554,996472,0
2023-02-24 05:26:01,640,767,139,326,3219738,3024275,2190,1894,1571,1043874,996856,0
2023-02-24 05:56:02,648,788,139,327,3220869,3025461,2281,2209,1624,1044198,997250,0
2023-02-24 06:27:01,634,774,139,327,3222054,3026641,2315,2338,1615,1044526,997650,0
2023-02-24 06:57:01,665,789,139,327,3223193,3027745,2227,2158,1662,1044858,998044,0
2023-02-24 07:27:02,652,776,138,327,3224227,3028672,2161,2040,1648,1045184,998433,0
2023-02-24 07:58:01,728,791,139,328,3225355,3029961,2130,2200,1757,1045560,998841,0
2023-02-24 08:28:01,758,849,140,327,3226660,3031068,2510,2468,1802,1045939,999266,0
2023-02-24 08:58:01,754,884,136,331,3228115,3032195,2756,2235,1869,1046316,999708,0
2023-02-24 09:28:01,795,932,135,332,3229631,3033436,2979,2380,1923,1046714,1000174,0
2023-02-24 09:58:01,808,950,139,334,3231122,3034725,3022,2554,2009,1047118,1000649,0
2023-02-24 10:28:02,852,979,139,335,3232399,3035980,2945,2693,2036,1047544,1001138,0
2023-02-24 10:59:01,890,1043,139,336,3233836,3037419,2762,2719,2192,1048003,1001677,0
2023-02-24 11:29:01,923,1064,138,337,3235525,3039158,3158,3242,2234,1048465,1002209,0
2023-02-24 11:59:01,929,1116,134,342,3237278,3041053,3516,3775,2327,1048929,1002767,0
2023-02-24 12:29:02,946,1140,134,343,3238979,3042923,3473,3829,2319,1049403,1003337,0
2023-02-24 12:59:02,938,1135,133,342,3240647,3044677,3357,3583,2283,1049872,1003905,0
2023-02-24 13:29:02,930,1048,136,340,3242448,3046701,3484,3753,2226,1050337,1004429,0
2023-02-24 13:59:02,882,1042,135,340,3244407,3048383,3861,3723,2167,1050778,1004950,0
2023-02-24 14:30:06,809,1014,133,340,3246323,3050197,3949,3564,2041,1051197,1005475,0
2023-02-24 15:00:07,775,982,130,341,3247965,3051746,3665,3451,1993,1051584,1005966,0
2023-02-24 15:31:01,722,979,131,343,3249727,3053473,3255,3145,1966,1051956,1006470,0
2023-02-24 16:01:02,628,923,127,343,3251465,3055015,3479,3193,1785,1052270,1006932,0
2023-02-24 16:32:01,579,911,127,343,3252923,3056567,3071,3015,1704,1052569,1007402,0
2023-02-24 17:02:01,600,896,125,344,3254340,3058012,2715,2857,1666,1052869,1007850,0
2023-02-24 17:32:01,566,836,125,348,3255741,3059431,2799,2870,1615,1053152,1008268,0
2023-02-24 18:02:01,540,821,121,350,3256978,3060583,2540,2487,1530,1053422,1008679,0
2023-02-24 18:32:02,509,838,119,353,3258465,3061784,2796,2366,1504,1053677,1009098,0
2023-02-24 19:03:01,482,799,118,354,3259601,3063032,2556,2396,1469,1053926,1009511,0
2023-02-24 19:33:01,481,772,118,355,3260608,3064212,2150,2435,1436,1054166,1009897,0
2023-02-24 20:03:02,479,758,118,355,3261705,3065417,2139,2449,1434,1054406,1010276,0
2023-02-24 20:34:01,472,764,115,357,3262807,3066456,2277,2307,1416,1054650,1010670,0
2023-02-24 21:04:02,425,746,114,356,3263751,3067370,2053,1945,1377,1054862,1011044,0
2023-02-24 21:34:02,439,718,110,355,3264616,3068290,1706,1760,1336,1055082,1011403,0
2023-02-24 22:05:02,423,712,106,357,3265717,3069305,1834,1778,1332,1055300,1011771,0
2023-02-24 22:35:02,418,683,106,356,3266757,3070172,2003,1738,1259,1055509,1012112,0
2023-02-24 23:05:02,408,668,102,358,3267588,3071089,1883,1798,1235,1055713,1012446,0
2023-02-24 23:36:01,434,690,100,360,3268666,3072065,1906,1933,1249,1055937,1012802,0
2023-02-25 00:06:01,439,669,97,359,3269637,3072959,2060,1913,1273,1056157,1013137,0
2023-02-25 00:36:01,440,680,96,356,3270555,3073955,1934,1922,1290,1056377,1013477,0
2023-02-25 01:06:01,438,648,96,361,3271512,3074852,1876,1894,1266,1056596,1013801,0
2023-02-25 01:36:02,479,675,96,361,3272332,3075765,1794,1829,1331,1056836,1014139,0
2023-02-25 02:07:01,509,726,97,364,3273180,3076580,1674,1733,1404,1057098,1014513,0
2023-02-25 02:37:02,517,746,97,365,3274077,3077442,1797,1760,1416,1057357,1014887,0
2023-02-25 03:08:01,526,726,97,365,3275054,3078319,1842,1752,1451,1057629,1015262,0
2023-02-25 03:38:01,539,758,98,363,3276108,3079137,2025,1699,1491,1057898,1015641,0
2023-02-25 04:08:02,560,769,98,363,3277166,3080077,2111,1764,1506,1058178,1016025,0
2023-02-25 04:39:01,540,842,97,360,3278225,3081121,2107,1981,1555,1058457,1016460,0
2023-02-25 05:09:02,559,903,95,361,3279374,3082200,2237,2131,1686,1058737,1016912,0
2023-02-25 05:39:03,632,930,91,361,3280770,3083410,2815,2518,1791,1059053,1017377,0
2023-02-25 06:10:02,655,896,89,370,3282144,3084609,2716,2335,1792,1059391,1017840,0
2023-02-25 06:40:02,705,932,89,373,3283455,3085826,2653,2394,1912,1059744,1018306,0
2023-02-25 07:11:01,806,1029,87,374,3284985,3087087,2888,2539,1967,1060160,1018837,0
2023-02-25 07:41:01,826,1024,87,372,3286492,3088789,2971,2932,2123,1060573,1019349,0
2023-02-25 08:11:01,864,1002,89,370,3287887,3090223,3072,3355,2157,1061005,1019850,0
2023-02-25 08:41:01,936,1053,92,367,3289302,3091819,2688,2993,2208,1061473,1020377,0
2023-02-25 09:11:01,948,1106,94,368,3290787,3093304,2879,3045,2279,1061947,1020930,0
2023-02-25 09:41:02,967,1120,93,366,3292215,3095087,2884,3318,2302,1062431,1021490,0
2023-02-25 10:12:01,972,1142,94,362,3293876,3096906,3128,3648,2317,1062933,1022080,0
2023-02-25 10:42:01,1026,1136,94,361,3295730,3099251,3533,4219,2380,1063446,1022648,0
2023-02-25 11:12:01,989,1140,101,360,3297487,3100952,3438,3981,2390,1063940,1023218,0
2023-02-25 11:42:01,1010,1165,98,362,3299155,3102676,3354,3422,2469,1064445,1023800,0
2023-02-25 12:12:02,1015,1180,97,363,3300965,3104308,3453,3283,2460,1064953,1024390,0
2023-02-25 12:43:01,954,1148,98,365,3303580,3106164,4343,3456,2433,1065446,1024983,0
2023-02-25 13:13:01,959,1138,95,365,3305526,3107715,4414,3366,2380,1065925,1025552,0
2023-02-25 13:43:01,890,1122,92,368,3307493,3109342,4007,3202,2337,1066370,1026113,0
2023-02-25 14:13:01,893,1066,88,374,3308885,3110709,3398,3021,2172,1066817,1026646,0
2023-02-25 14:43:02,829,980,86,374,3310673,3112440,3201,3087,2092,1067231,1027137,0
2023-02-25 15:14:01,749,951,86,373,3312225,3113890,3338,3083,1982,1067618,1027628,0
2023-02-25 15:44:02,697,902,85,373,3313869,3115624,3196,3263,1843,1067967,1028079,0
2023-02-25 16:14:02,639,816,83,377,3315332,3117124,2918,2947,1680,1068286,1028487,0
2023-02-25 16:45:03,543,827,81,377,3316969,3118468,2777,2542,1620,1068567,1028914,0
2023-02-25 17:16:02,543,820,78,380,3318214,3119866,2465,2445,1560,1068847,1029338,0
2023-02-25 17:47:01,529,789,78,383,3319262,3120977,2078,2287,1527,1069121,1029745,0
2023-02-25 18:17:01,485,766,76,381,3320305,3121985,2101,2160,1428,1069363,1030128,0
2023-02-25 18:47:01,472,714,76,386,3321306,3122815,2046,1851,1448,1069599,1030485,0
2023-02-25 19:17:01,481,748,77,386,3322182,3123748,1928,1796,1408,1069840,1030859,0
2023-02-25 19:47:01,481,755,74,386,3323364,3125141,2106,2410,1427,1070080,1031237,0
2023-02-25 20:17:01,454,769,75,387,3324420,3126227,2253,2486,1429,1070307,1031621,0
2023-02-25 20:47:01,451,703,75,394,3325391,3127271,2095,2201,1354,1070533,1031973,0
