Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,Target
2022-08-11 21:41:01,511,572,285,252,55648,49765,2477,2259,1210,11401,10725,0
2022-08-11 22:11:01,476,522,285,252,56676,50768,2284,2076,1117,11639,10986,0
2022-08-11 22:41:01,450,489,285,252,57715,51846,2067,2081,1061,11864,11231,0
2022-08-11 23:11:01,412,468,284,252,58416,52718,1783,2033,1009,12070,11465,0
2022-08-11 23:41:01,398,448,283,254,59062,53425,1347,1579,978,12269,11689,0
2022-08-12 00:11:01,422,443,284,253,59612,54087,1196,1370,964,12480,11910,0
2022-08-12 00:41:01,410,444,284,253,60272,54837,1210,1412,970,12685,12132,0
2022-08-12 01:11:02,409,447,284,253,60708,55563,1104,1497,964,12890,12356,0
2022-08-12 01:42:01,415,445,283,254,61196,56239,924,1402,955,13104,12586,0
2022-08-12 02:12:01,445,450,283,254,61711,56919,1002,1356,982,13327,12811,0
2022-08-12 02:42:01,471,447,283,254,62355,57605,1159,1366,1029,13562,13034,0
2022-08-12 03:12:01,497,466,283,254,63060,58291,1351,1372,1099,13811,13267,0
2022-08-12 03:42:01,512,477,283,254,63758,59025,1403,1420,1112,14067,13506,0
2022-08-12 04:12:02,547,494,283,254,64503,59717,1446,1426,1163,14340,13753,0
2022-08-12 04:43:01,567,509,283,254,65300,60337,1537,1306,1230,14633,14016,0
2022-08-12 05:13:01,607,568,283,254,66230,61103,1726,1386,1301,14936,14300,0
2022-08-12 05:43:01,631,577,283,254,67245,62085,1943,1748,1362,15252,14588,0
2022-08-12 06:13:01,668,610,283,254,68264,62987,2037,1884,1433,15586,14893,0
2022-08-12 06:43:01,657,631,283,254,69306,64001,2063,1918,1448,15914,15209,0
2022-08-12 07:13:01,620,580,283,254,70093,64904,1912,1979,1485,16224,15499,0
2022-08-12 07:43:01,645,618,283,254,70972,66019,1694,2122,1498,16547,15808,0
2022-08-12 08:13:01,672,632,283,254,71892,66989,1799,2088,1536,16883,16124,0
2022-08-12 08:43:01,706,652,283,254,72870,67873,1886,1837,1592,17236,16450,0
2022-08-12 09:13:01,734,680,283,254,73919,68743,2032,1740,1631,17603,16790,0
2022-08-12 09:43:01,758,697,283,254,75042,69883,2135,1990,1672,17982,17138,0
2022-08-12 10:13:01,779,746,283,254,76121,71120,2153,2329,1727,18371,17511,0
2022-08-12 10:43:01,806,756,284,253,77404,72478,2264,2593,1783,18774,17889,0
2022-08-12 11:13:01,844,791,284,253,78654,73838,2505,2696,1848,19196,18285,0
2022-08-12 11:43:01,882,814,284,253,80150,75501,2687,2950,1926,19637,18692,0
2022-08-12 12:13:01,882,891,282,254,81673,76946,3010,3093,1985,20078,19137,0
2022-08-12 12:43:01,922,883,282,254,83306,78326,3107,2788,2012,20539,19579,0
2022-08-12 13:13:01,948,897,282,254,85108,79787,3396,2799,2065,21013,20027,0
2022-08-12 13:43:01,950,913,282,254,87086,81518,3817,3217,2050,21488,20484,0
2022-08-12 14:13:01,964,893,282,254,88948,83194,3791,3347,2048,21970,20930,0
2022-08-12 14:43:01,940,830,282,254,90873,84789,3947,3409,1950,22440,21345,0
2022-08-12 15:13:01,875,819,282,254,92650,86393,3713,3213,1871,22878,21755,0
2022-08-12 15:43:01,834,794,282,254,94325,87880,3452,3091,1777,23295,22152,0
2022-08-12 16:13:01,763,778,282,254,95804,89326,3164,2943,1712,23676,22541,0
2022-08-12 16:43:01,720,771,282,254,97182,90780,2799,2854,1651,24036,22926,0
2022-08-12 17:13:01,752,779,282,254,98451,92106,2652,2785,1695,24412,23316,0
2022-08-12 17:43:01,718,740,283,252,99769,93688,2582,2882,1620,24771,23686,0
2022-08-12 18:13:01,710,744,283,252,101014,95628,2559,3516,1601,25126,24058,0
2022-08-12 18:43:01,681,736,283,252,102360,97281,2589,3593,1585,25467,24426,0
2022-08-12 19:13:01,707,775,283,251,103710,98849,2746,3284,1632,25820,24813,0
2022-08-12 19:43:01,669,728,283,251,105328,100597,2979,3327,1554,26155,25177,0
2022-08-12 20:13:01,654,675,283,251,106731,102114,2898,3097,1484,26482,25515,0
2022-08-12 20:43:01,653,626,283,251,108128,103438,2780,2813,1433,26808,25828,0
2022-08-12 21:13:01,607,583,283,251,109333,104489,2609,2384,1329,27112,26119,0
2022-08-12 21:43:01,591,567,283,251,110520,105318,2393,1880,1278,27407,26403,0
2022-08-12 22:13:01,542,553,283,251,111667,106344,2286,1846,1209,27678,26679,0
2022-08-12 22:43:01,505,498,283,251,112592,107114,2076,1819,1121,27931,26928,0
2022-08-12 23:13:01,468,499,283,251,113514,107795,1850,1452,1089,28165,27178,0
2022-08-12 23:43:01,465,481,283,251,114343,108533,1751,1419,1066,28397,27418,0
2022-08-13 00:13:01,452,462,283,251,115174,109211,1678,1449,1030,28623,27649,0
2022-08-13 00:43:01,445,466,283,251,115841,109813,1442,1254,1023,28846,27882,0
2022-08-13 01:13:01,481,465,283,251,116419,110325,1254,1106,1052,29086,28115,0
2022-08-13 01:43:01,474,462,283,251,117087,110814,1246,1002,1045,29323,28346,0
2022-08-13 02:13:01,473,469,283,251,117719,111350,1289,1005,1061,29560,28580,0
2022-08-13 02:43:02,480,461,283,251,118495,112098,1442,1334,1061,29800,28811,0
2022-08-13 03:14:01,510,515,283,251,119290,112799,1579,1455,1153,30063,29077,0
2022-08-13 03:44:01,519,522,283,251,120060,113594,1520,1487,1175,30323,29338,0
2022-08-13 04:14:01,549,556,283,251,120876,114353,1531,1489,1225,30597,29616,0
2022-08-13 04:44:01,582,561,283,251,121801,115115,1736,1498,1262,30888,29896,0
2022-08-13 05:14:01,587,547,283,251,122747,115907,1872,1577,1275,31182,30170,0
2022-08-13 05:44:01,615,565,283,251,123739,116897,1904,1756,1328,31489,30452,0
2022-08-13 06:14:02,658,605,283,251,124763,117760,2001,1820,1425,31819,30755,0
2022-08-13 06:45:01,684,629,283,251,125932,118895,2046,1862,1507,32172,31080,0
2022-08-13 07:15:01,720,651,283,251,126965,119859,2097,1979,1553,32532,31405,0
2022-08-13 07:45:01,785,638,283,250,127984,120797,2054,1901,1629,32924,31724,0
2022-08-13 08:15:01,805,660,284,249,128931,121637,1949,1742,1670,33327,32054,0
2022-08-13 08:45:02,815,677,284,249,129842,122486,1861,1715,1698,33735,32393,0
2022-08-13 09:15:02,837,704,284,249,130903,123489,2034,1889,1755,34153,32745,0
2022-08-13 09:45:02,864,739,284,249,132033,124591,2191,2106,1805,34585,33114,0
2022-08-13 10:16:01,893,802,284,249,133267,125740,2354,2254,1893,35046,33529,0
2022-08-13 10:46:01,939,816,284,249,134677,127177,2599,2587,1937,35516,33937,0
2022-08-13 11:16:01,919,875,284,249,136184,128461,2947,2776,1995,35975,34374,0
2022-08-13 11:46:01,940,952,284,248,137946,130080,3274,2909,2077,36445,34850,0
2022-08-13 12:16:01,994,959,284,248,140012,131808,3940,3380,2140,36942,35330,0
2022-08-13 12:46:02,994,934,285,247,142028,133728,4065,3611,2136,37439,35797,0
2022-08-13 13:17:01,977,927,286,247,143881,135382,3891,3602,2111,37944,36276,0
2022-08-13 13:47:01,947,935,286,247,145967,137171,3964,3408,2072,38417,36743,0
2022-08-13 14:17:01,914,940,286,247,148048,139240,4199,3894,2052,38874,37213,0
2022-08-13 14:47:02,884,906,286,247,150303,141303,4330,4135,1968,39317,37666,0
2022-08-13 15:18:01,852,842,286,247,152359,143183,4401,4039,1871,39757,38101,0
2022-08-13 15:48:01,817,848,286,247,154440,145128,4137,3826,1838,40165,38525,0
2022-08-13 16:18:01,811,822,286,246,156214,147081,3785,3917,1779,40571,38936,0
2022-08-13 16:48:02,782,758,289,244,158062,148997,3566,3821,1702,40962,39315,0
2022-08-13 17:19:02,756,739,289,244,159594,150394,3375,3306,1625,41353,39697,0
2022-08-13 17:50:02,702,694,289,244,161202,151752,3049,2666,1541,41715,40056,0
2022-08-13 18:20:02,695,692,289,244,162688,152996,3161,2656,1539,42063,40402,0
2022-08-13 18:50:02,680,719,288,245,164165,154276,2892,2459,1540,42403,40761,0
2022-08-13 19:21:01,690,687,288,245,165882,155835,3154,2800,1516,42759,41116,0
2022-08-13 19:51:01,686,680,288,244,167783,157285,3438,2813,1491,43102,41456,0
2022-08-13 20:21:01,644,658,288,243,169297,158717,3260,2814,1472,43424,41785,0
2022-08-13 20:51:01,613,625,289,243,170669,159883,2867,2567,1363,43731,42097,0
2022-08-13 21:21:01,616,585,290,241,171974,161043,2570,2242,1350,44039,42390,0
2022-08-13 21:51:01,590,579,290,241,173064,161960,2382,2067,1299,44334,42679,0
2022-08-13 22:21:01,520,547,290,241,174100,162816,2046,1695,1181,44594,42953,0
2022-08-13 22:51:02,501,527,290,241,174942,163687,1854,1704,1132,44844,43217,0
2022-08-13 23:22:02,463,494,290,241,175951,164632,1870,1802,1072,45083,43472,0
2022-08-13 23:53:01,435,509,290,240,176978,165802,1860,1882,1035,45308,43735,0
2022-08-14 00:23:01,437,503,289,241,177878,166586,1756,1719,1061,45527,43986,0
2022-08-14 00:53:01,455,505,289,241,178691,167305,1717,1498,1077,45754,44239,0
2022-08-14 01:23:01,448,504,290,240,179528,168030,1649,1430,1070,45978,44491,0
2022-08-14 01:53:01,425,505,289,241,180287,168708,1586,1403,1052,46191,44743,0
2022-08-14 02:23:01,462,494,290,241,180852,169322,1268,1268,1077,46422,44990,0
2022-08-14 02:53:01,479,526,288,243,181420,170024,1080,1267,1113,46661,45253,0
2022-08-14 03:23:01,516,542,287,243,182181,170814,1361,1514,1163,46919,45524,0
2022-08-14 03:53:01,529,550,287,243,183017,171652,1547,1555,1203,47184,45799,0
2022-08-14 04:23:01,572,575,287,243,183986,172560,1810,1745,1274,47470,46087,0
2022-08-14 04:53:02,588,625,287,243,185056,173534,2023,1870,1346,47764,46399,0
2022-08-14 05:24:01,612,676,286,243,186152,174494,2063,1827,1432,48080,46748,0
2022-08-14 05:54:01,656,697,286,243,187322,175755,2274,2233,1482,48408,47097,0
2022-08-14 06:24:01,695,732,287,242,188430,176906,2279,2405,1569,48755,47463,0
2022-08-14 06:54:01,724,711,287,242,189792,178134,2432,2321,1593,49117,47818,0
2022-08-14 07:24:01,725,727,286,243,190945,179129,2517,2223,1612,49480,48182,0
2022-08-14 07:54:01,805,740,286,243,192360,180301,2554,2170,1708,49882,48552,0
2022-08-14 08:24:01,832,763,285,243,193824,181575,2711,2342,1765,50298,48933,0
2022-08-14 08:54:01,808,784,285,243,195264,182836,2965,2592,1736,50702,49325,0
2022-08-14 09:24:01,810,798,285,243,196732,184120,2905,2533,1808,51107,49724,0
2022-08-14 09:54:01,824,837,283,245,198528,185607,3218,2741,1828,51519,50143,0
2022-08-14 10:24:01,847,860,283,246,200337,187284,3495,3114,1910,51943,50573,0
2022-08-14 10:54:01,879,889,284,245,202138,188825,3440,3029,1945,52382,51017,0
2022-08-14 11:24:01,925,906,283,245,203942,190517,3562,3210,2030,52845,51470,0
2022-08-14 11:54:01,923,934,284,245,205630,192177,3481,3301,2071,53306,51937,0
2022-08-14 12:24:01,997,957,284,245,207497,193900,3612,3383,2169,53805,52416,0
2022-08-14 12:54:01,1012,974,285,244,209683,195963,4049,3775,2220,54311,52903,0
2022-08-14 13:24:01,1015,973,287,242,211955,198172,4576,4394,2188,54818,53389,0
2022-08-14 13:54:01,967,940,288,241,214333,200459,4657,4505,2111,55302,53859,0
2022-08-14 14:24:01,937,885,289,240,216368,202291,4248,3960,1987,55770,54302,0
2022-08-14 14:54:01,889,827,289,240,218197,204187,3752,3600,1907,56215,54715,0
2022-08-14 15:24:01,845,804,289,240,219950,205731,3653,3495,1811,56637,55117,0
2022-08-14 15:54:01,767,786,289,240,221611,207334,3288,3020,1709,57021,55510,0
2022-08-14 16:24:01,747,770,289,240,223113,208971,3041,3099,1668,57394,55895,0
2022-08-14 16:54:01,699,735,289,240,224692,210505,3086,3177,1571,57744,56263,0
2022-08-14 17:24:01,646,734,289,240,226022,211740,2887,2742,1529,58067,56630,0
2022-08-14 17:54:01,607,714,289,240,227299,213136,2573,2636,1466,58370,56987,0
2022-08-14 18:24:01,620,718,289,240,228736,214602,2731,2833,1473,58680,57346,0
2022-08-14 18:54:01,639,709,288,241,230191,216033,2952,2938,1490,59000,57700,0
2022-08-14 19:24:01,634,687,288,241,231633,217287,2882,2654,1452,59317,58044,0
2022-08-14 19:54:01,619,648,288,241,233078,218522,2868,2471,1380,59626,58368,0
2022-08-14 20:24:01,593,651,288,241,234350,219666,2669,2329,1368,59923,58693,0
2022-08-14 20:54:01,531,623,286,243,235579,220717,2436,2072,1264,60188,59005,0
2022-08-14 21:24:01,493,593,285,244,236641,221698,2242,1988,1186,60435,59301,0
2022-08-14 21:54:01,495,551,285,244,237865,222831,2189,2030,1129,60682,59577,0
2022-08-14 22:24:01,436,508,283,244,239002,223877,2305,2105,1037,60900,59831,0
2022-08-14 22:54:01,432,475,283,246,239852,224653,1994,1828,1000,61116,60068,0
2022-08-14 23:24:01,428,452,282,247,240725,225400,1672,1491,967,61330,60294,0
2022-08-14 23:54:01,429,452,281,248,241489,226119,1606,1423,972,61545,60520,0
2022-08-15 00:24:01,409,424,281,248,242293,226811,1568,1386,928,61749,60732,0
2022-08-15 00:54:01,389,405,281,248,243044,227460,1556,1341,896,61944,60935,0
2022-08-15 01:24:02,382,435,280,249,243577,228003,1201,1134,897,62135,61153,0
2022-08-15 01:55:02,411,434,280,249,244449,228798,1283,1204,945,62347,61377,0
2022-08-15 02:25:02,440,462,281,248,245091,229465,1387,1403,991,62567,61608,0
2022-08-15 02:55:02,432,487,280,249,245912,230325,1467,1528,1016,62783,61851,0
2022-08-15 03:26:01,480,471,278,250,246540,231035,1440,1554,1073,63031,62094,0
2022-08-15 03:56:01,486,485,278,250,247250,231762,1325,1432,1086,63274,62337,0
2022-08-15 04:26:01,500,532,278,250,248020,232417,1565,1467,1155,63524,62603,0
2022-08-15 04:56:01,526,533,277,251,248898,233331,1640,1571,1187,63787,62869,0
2022-08-15 05:26:01,530,580,275,252,249898,234198,1879,1782,1235,64052,63159,0
2022-08-15 05:56:01,564,575,275,251,251003,235117,2140,1818,1281,64334,63447,0
2022-08-15 06:26:01,588,603,275,252,252068,236022,2182,1845,1333,64628,63748,0
2022-08-15 06:56:01,624,620,274,253,253155,237100,2164,2000,1372,64940,64058,0
2022-08-15 07:26:01,598,583,274,253,253904,237695,1881,1669,1398,65239,64350,0
2022-08-15 07:56:01,675,619,274,253,255546,238967,2521,1954,1501,65577,64659,0
2022-08-15 08:26:01,722,678,275,254,256823,239895,2916,2201,1607,65938,64998,0
2022-08-15 08:56:01,736,725,276,254,258455,241206,2924,2233,1654,66306,65361,0
2022-08-15 09:26:01,755,722,277,254,259775,242397,2876,2452,1666,66683,65722,0
2022-08-15 09:56:01,759,734,277,254,261453,243698,3001,2498,1678,67063,66089,0
2022-08-15 10:26:01,755,790,277,254,262793,244866,3048,2501,1744,67440,66484,0
2022-08-15 10:56:01,777,773,277,254,264423,246180,3302,2750,1746,67829,66870,0
2022-08-15 11:26:01,795,796,277,254,266036,247548,3365,2787,1786,68226,67268,0
2022-08-15 11:56:01,807,826,277,254,267634,249141,3168,2915,1830,68630,67681,0
2022-08-15 12:26:01,846,853,277,253,268949,250389,2929,2883,1905,69053,68108,0
2022-08-15 12:56:01,854,856,278,253,270470,252018,2868,2920,1904,69480,68536,0
2022-08-15 13:26:01,846,848,278,253,272074,253184,3089,2771,1865,69903,68960,0
2022-08-15 13:56:01,800,836,277,253,273767,254461,3241,2357,1815,70303,69378,0
2022-08-15 14:26:01,781,845,277,254,275377,255746,3128,2482,1793,70693,69800,0
2022-08-15 14:56:02,752,845,277,254,276982,257308,2947,2693,1761,71069,70223,0
2022-08-15 15:27:01,756,862,277,254,278654,259068,3138,3180,1771,71460,70668,0
2022-08-15 15:57:01,690,829,277,254,280251,260737,3121,3373,1672,71805,71083,0
2022-08-15 16:27:01,671,776,277,254,281894,262120,3217,3018,1617,72140,71471,0
2022-08-15 16:57:01,651,782,276,254,283596,263933,3344,3206,1577,72466,71862,0
2022-08-15 17:27:01,646,751,273,255,285245,265484,3377,3335,1593,72789,72237,0
2022-08-15 17:57:01,617,755,272,256,286661,266856,3095,2942,1536,73097,72615,0
2022-08-15 18:27:01,586,753,272,256,287789,268032,2584,2627,1515,73390,72991,0
2022-08-15 18:57:02,574,739,272,256,289056,269209,2386,2348,1462,73677,73361,0
2022-08-15 19:28:01,550,702,270,258,290165,270268,2472,2313,1386,73961,73724,0
2022-08-15 19:58:01,553,690,270,258,291099,271347,2018,2153,1374,74238,74069,0
2022-08-15 20:28:01,502,660,269,259,292143,272228,2083,2034,1312,74489,74399,0
2022-08-15 20:58:01,492,651,267,261,293017,273153,1967,1847,1274,74735,74724,0
2022-08-15 21:28:01,468,594,268,260,293784,274066,1646,1824,1195,74969,75021,0
2022-08-15 21:58:01,459,560,268,260,294758,275155,1763,2023,1137,75198,75301,0
2022-08-15 22:28:01,413,517,268,260,295657,276060,1922,2020,1052,75405,75560,0
2022-08-15 22:58:01,419,496,268,260,296635,277031,1831,1866,1009,75614,75808,0
2022-08-15 23:28:01,417,453,268,260,297608,278012,1982,2011,974,75823,76034,0
2022-08-15 23:58:01,397,451,268,260,298537,278910,2031,2052,950,76021,76260,0
2022-08-16 00:28:01,377,444,266,262,299461,279670,1851,1653,944,76210,76482,0
2022-08-16 00:58:01,368,434,265,263,300155,280368,1607,1468,898,76394,76699,0
2022-08-16 01:28:02,370,413,265,263,300814,280917,1345,1210,882,76579,76905,0
2022-08-16 01:59:01,387,428,264,264,301406,281454,1266,1080,907,76779,77126,0
2022-08-16 02:29:01,418,435,264,263,302062,281980,1322,1103,940,76988,77344,0
2022-08-16 02:59:02,423,443,264,263,302794,282561,1387,1081,963,77199,77565,0
2022-08-16 03:30:02,440,471,264,263,303528,283176,1434,1139,1015,77427,77809,0
2022-08-16 04:01:01,422,460,263,264,304324,283793,1532,1247,1006,77645,78046,0
2022-08-16 04:31:01,434,487,263,264,305015,284366,1464,1166,1052,77862,78290,0
2022-08-16 05:01:01,473,505,263,264,305697,285029,1369,1229,1124,78098,78542,0
2022-08-16 05:31:01,500,520,263,264,306362,285593,1349,1230,1155,78348,78802,0
2022-08-16 06:01:02,504,510,263,264,307049,286304,1353,1275,1169,78600,79057,0
2022-08-16 06:32:01,540,534,263,264,307854,287127,1434,1455,1214,78879,79333,0
2022-08-16 07:02:01,564,573,263,264,308653,287859,1550,1469,1276,79161,79620,0
2022-08-16 07:32:01,611,604,263,264,309568,288672,1725,1550,1346,79467,79922,0
2022-08-16 08:02:02,641,614,263,264,310597,289655,1946,1816,1397,79787,80229,0
2022-08-16 08:33:01,672,641,263,264,311487,290601,1855,1890,1480,80134,80560,0
2022-08-16 09:03:01,683,653,263,264,312548,291624,1902,1966,1522,80476,80886,0
2022-08-16 09:33:01,731,715,264,263,313776,292760,2303,2183,1624,80841,81244,0
2022-08-16 10:03:01,766,750,264,263,315350,294226,2818,2624,1703,81224,81619,0
2022-08-16 10:33:01,789,812,264,263,316714,295495,2875,2662,1777,81619,82025,0
2022-08-16 11:03:01,822,827,264,264,318160,296767,2810,2561,1853,82030,82438,0
2022-08-16 11:33:01,821,862,264,264,319392,297942,2700,2465,1877,82440,82869,0
2022-08-16 12:03:01,849,884,264,264,321023,299404,2846,2592,1926,82865,83311,0
2022-08-16 12:33:01,874,905,265,263,322598,300965,3209,3028,1974,83302,83764,0
2022-08-16 13:03:01,893,891,265,263,324482,302586,3439,3180,1971,83748,84209,0
2022-08-16 13:33:01,935,900,265,263,326183,304393,3588,3441,1990,84216,84659,0
2022-08-16 14:03:01,879,854,265,263,327881,306591,3338,3948,1931,84655,85086,0
2022-08-16 14:33:01,847,831,265,263,329277,308373,3068,3923,1885,85079,85502,0
2022-08-16 15:03:01,786,812,266,261,330878,310370,3104,3869,1811,85472,85908,0
2022-08-16 15:33:01,779,780,266,261,332483,311869,3125,3415,1726,85861,86298,0
2022-08-16 16:03:01,732,770,267,260,334117,313544,3223,3133,0,86227,86683,0
2022-08-16 16:33:01,662,694,268,260,335320,314854,2825,2947,1532,86558,87030,0
2022-08-16 17:03:01,654,680,269,259,336379,316092,2327,2642,1502,86885,87370,0
2022-08-16 17:33:01,637,671,270,258,337456,317177,2121,2306,1499,87204,87705,0
2022-08-16 18:03:01,657,641,271,257,338616,318229,2237,2146,1427,87532,88026,0
2022-08-16 18:33:01,632,632,272,256,339639,319135,2214,1999,1411,87848,88342,0
2022-08-16 19:03:01,616,606,272,256,340659,320074,2030,1812,1362,88156,88645,0
2022-08-16 19:33:01,591,583,272,256,341803,321036,2145,1879,1302,88452,88936,0
2022-08-16 20:03:01,577,572,272,256,342965,322017,2227,1861,1276,88740,89222,0
2022-08-16 20:33:01,555,550,273,255,344007,322957,2256,1966,1220,89018,89497,0
2022-08-16 21:03:01,512,520,273,255,345061,323861,2176,1875,1143,89274,89757,0
2022-08-16 21:33:01,489,502,272,256,345987,324655,1940,1691,1104,89518,90008,0
2022-08-16 22:03:01,466,479,271,257,346701,325341,1674,1510,1043,89751,90248,0
2022-08-16 22:33:01,458,446,271,257,347482,326105,1448,1398,1004,89980,90471,0
2022-08-16 23:03:02,437,407,272,256,348428,326891,1751,1573,947,90199,90674,0
2022-08-16 23:34:01,398,400,272,256,349216,327602,1713,1471,898,90404,90881,0
2022-08-17 00:04:01,377,371,272,256,349800,328152,1361,1222,845,90593,91066,0
2022-08-17 00:34:01,379,376,272,257,350295,328585,1043,960,845,90782,91254,0
2022-08-17 01:04:01,386,386,272,257,350860,329043,1065,911,840,90975,91447,0
2022-08-17 01:34:01,416,410,272,257,351354,329609,1063,1028,913,91183,91652,0
2022-08-17 02:04:01,400,376,272,257,351928,330113,1018,1006,871,91383,91840,0
2022-08-17 02:34:01,402,382,272,257,352415,330561,1059,971,877,91584,92031,0
2022-08-17 03:04:01,409,379,274,255,353015,331090,1083,972,895,91789,92221,0
2022-08-17 03:34:01,422,380,274,253,353621,331534,1161,925,927,92000,92411,0
2022-08-17 04:04:01,447,394,275,254,354125,332068,1077,954,944,92223,92608,0
2022-08-17 04:34:01,480,424,275,254,354774,332682,1174,1162,1017,92463,92820,0
2022-08-17 05:04:01,511,473,273,255,355446,333244,1342,1196,1081,92719,93056,0
2022-08-17 05:34:02,536,481,273,256,356142,333949,1312,1216,1131,92987,93297,0
2022-08-17 06:05:02,551,499,274,255,357088,334967,1576,1658,1168,93272,93555,0
2022-08-17 06:36:01,572,503,274,255,357881,335810,1627,1725,1215,93567,93815,0
2022-08-17 07:06:01,602,482,276,254,358871,336845,1775,1869,1212,93868,94056,0
2022-08-17 07:36:01,624,500,278,252,359887,337740,1999,1869,1270,94180,94306,0
2022-08-17 08:06:02,625,514,278,252,360742,338508,1843,1652,1295,94493,94563,0
2022-08-17 08:37:01,677,545,279,251,361540,339397,1583,1602,1374,94842,94844,0
2022-08-17 09:07:01,702,594,279,250,362340,340182,1516,1583,1420,95193,95141,0
2022-08-17 09:37:01,691,620,281,248,363214,341109,1793,1819,1467,95539,95451,0
2022-08-17 10:07:01,720,618,282,248,364038,341919,1762,1819,1517,95899,95760,0
2022-08-17 10:37:01,759,638,282,248,364905,342780,1724,1706,1579,96278,96079,0
2022-08-17 11:07:01,795,676,282,248,365818,343744,1811,1867,1657,96676,96417,0
2022-08-17 11:37:01,878,726,282,247,366940,344892,2035,2116,1784,97115,96780,0
2022-08-17 12:07:02,932,765,283,246,368281,346180,2494,2454,1870,97581,97163,0
2022-08-17 12:37:02,978,775,284,246,370002,347659,3169,2855,1944,98070,97550,0
2022-08-17 13:08:01,894,790,284,245,371919,349314,3600,3124,1871,98532,97958,0
2022-08-17 13:38:01,879,760,285,245,373652,350871,3701,3253,1837,98971,98338,0
2022-08-17 14:08:01,902,722,285,245,375324,352529,3471,3264,1801,99422,98699,0
2022-08-17 14:38:02,862,704,287,242,377055,354219,3542,3484,1763,99854,99052,0
2022-08-17 15:08:02,841,697,288,242,378500,355751,3298,3390,1679,100274,99400,0
2022-08-17 15:39:01,737,688,289,241,380062,357199,3041,3025,1599,100655,99755,0
2022-08-17 16:09:02,707,695,289,240,381598,358685,3116,2942,1556,101008,100103,0
2022-08-17 16:40:02,663,705,289,240,383069,359908,3145,2820,1506,101351,100467,0
2022-08-17 17:11:01,605,685,289,240,384413,361087,2790,2380,1434,101663,100821,0
2022-08-17 17:41:01,608,695,290,239,385832,362181,2763,2230,1448,101967,101169,0
2022-08-17 18:11:01,613,701,288,240,387175,363193,2844,2159,1468,102274,101519,0
2022-08-17 18:41:01,611,668,286,241,388389,364202,2462,1946,1419,102579,101853,0
2022-08-17 19:11:01,596,670,284,243,389625,365206,2433,1955,1393,102877,102188,0
2022-08-17 19:41:01,576,612,283,246,390674,366136,2405,1990,1318,103165,102494,0
2022-08-17 20:11:01,544,622,283,246,391562,367006,1939,1802,1276,103437,102805,0
2022-08-17 20:41:01,534,565,283,246,392562,367889,1879,1739,1220,103704,103088,0
2022-08-17 21:11:01,503,517,283,246,393439,368765,1811,1725,1111,103956,103346,0
2022-08-17 21:41:02,479,478,281,248,394220,369595,1594,1685,1047,104195,103585,0
2022-08-17 22:12:01,438,438,281,246,395046,370388,1522,1539,959,104422,103811,0
2022-08-17 22:42:01,405,412,283,244,395822,371094,1522,1418,910,104624,104017,0
