Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2025-04-14 03:12:01,169,200,429085,437362,1254,1241,2177
2025-04-14 03:42:01,169,200,429819,438143,1549,1651,2320
2025-04-14 04:12:01,169,200,430731,438864,1721,1359,2398
2025-04-14 04:42:01,170,199,431516,439612,1543,1510,2519
2025-04-14 05:12:01,170,199,432518,440637,1889,1918,2719
2025-04-14 05:42:01,170,199,433651,441859,2511,2631,2881
2025-04-14 06:12:02,170,199,434962,443240,2791,2896,3107
2025-04-14 06:43:01,171,198,436204,444592,2800,3041,3203
2025-04-14 07:13:01,171,198,437400,445861,2596,2776,3332
2025-04-14 07:43:01,172,197,438745,447267,2828,2982,3439
2025-04-14 08:13:01,172,197,440648,448922,3982,3511,3636
2025-04-14 08:43:01,173,196,442355,450374,3471,2840,3779
2025-04-14 09:13:01,172,197,444228,451714,3779,2694,3877
2025-04-14 09:43:01,172,197,445895,453119,3692,3022,4022
2025-04-14 10:13:01,172,197,447740,455077,3792,4060,4167
2025-04-14 10:43:01,171,198,449470,456793,3364,3300,4270
2025-04-14 11:13:01,171,198,451529,458678,4277,3870,4375
2025-04-14 11:43:01,171,198,453885,460880,4166,3867,4470
2025-04-14 12:13:01,171,198,456786,463702,5492,5394,4558
2025-04-14 12:43:01,170,198,459819,466325,6129,5371,4570
2025-04-14 13:13:01,170,198,462377,468880,4841,4802,4425
2025-04-14 13:43:01,170,199,464573,471200,4640,4875,4257
2025-04-14 14:13:01,171,198,466823,473508,4341,4349,4046
2025-04-14 14:43:01,172,197,468722,475233,3334,3084,3847
2025-04-14 15:13:01,172,197,470629,476960,3850,3511,3697
2025-04-14 15:43:01,171,197,472327,478946,3259,3804,3487
2025-04-14 16:13:01,172,197,474005,480883,3081,3534,3318
2025-04-14 16:43:01,174,195,475615,482513,3318,3292,3254
2025-04-14 17:13:01,174,195,477214,484197,3064,3227,3201
2025-04-14 17:43:01,174,195,478729,485850,2695,2860,3135
2025-04-14 18:13:01,173,194,480211,487448,3024,3283,3164
2025-04-14 18:43:01,172,197,481682,488943,3150,3184,3151
2025-04-14 19:13:01,172,196,483289,490493,3089,3053,3059
2025-04-14 19:43:01,173,196,485165,492679,3542,3871,3045
2025-04-14 20:13:01,173,195,486905,494699,3206,3725,2959
2025-04-14 20:43:01,174,195,488486,496026,3084,2679,2665
2025-04-14 21:13:01,175,194,489673,497479,2479,3053,0
2025-04-14 21:43:01,175,194,490800,498829,2166,2526,2421
2025-04-14 22:13:01,176,193,491887,500198,2157,2685,2275
2025-04-14 22:43:02,176,193,492918,501343,2108,2443,2135
2025-04-14 23:14:01,176,193,493835,502190,1793,1676,2025
2025-04-14 23:44:01,177,192,494737,502867,1897,1408,1910
2025-04-15 00:14:01,177,192,495400,503435,1275,1050,1908
2025-04-15 00:44:01,177,192,496106,504017,1477,1226,1908
2025-04-15 01:14:01,176,193,496783,504703,1338,1368,1946
2025-04-15 01:44:01,176,192,497562,505390,1527,1375,1973
2025-04-15 02:14:01,177,192,498279,506018,1388,1192,2039
2025-04-15 02:44:01,177,192,498966,506777,1236,1332,2095
2025-04-15 03:14:01,177,192,499778,507539,1592,1443,2196
2025-04-15 03:44:02,177,192,500664,508316,1858,1633,2309
2025-04-15 04:15:01,177,192,501591,509039,1782,1346,2343
2025-04-15 04:45:01,177,192,502443,509854,1610,1519,2457
2025-04-15 05:15:01,177,192,503365,510647,1681,1538,2629
2025-04-15 05:45:01,177,192,504386,511718,1847,1987,2752
2025-04-15 06:15:01,178,190,505651,512896,2017,1901,2916
2025-04-15 06:45:01,176,193,507155,514057,3089,2377,3155
2025-04-15 07:15:01,174,195,508454,515119,2204,1919,3272
2025-04-15 07:45:01,173,196,509828,516365,2674,2420,3434
2025-04-15 08:15:01,173,196,511133,517597,2710,2457,3496
2025-04-15 08:45:01,173,196,512404,518855,2608,2574,3627
2025-04-15 09:15:01,172,196,513723,520079,2650,2448,3767
2025-04-15 09:45:01,171,197,515164,521376,2347,2079,3949
2025-04-15 10:15:02,171,198,517061,522880,3443,2690,4119
2025-04-15 10:46:01,171,197,519293,524684,3833,3161,4232
2025-04-15 11:16:01,171,197,521384,526519,4120,3537,4342
2025-04-15 11:46:01,172,197,523415,528394,4032,3720,4422
2025-04-15 12:16:01,172,197,526084,530964,5338,5110,4475
2025-04-15 12:46:01,172,196,528419,533552,4846,5350,4463
2025-04-15 13:16:01,172,196,530594,535679,4335,4216,4441
2025-04-15 13:46:01,173,194,532891,537994,4297,4413,4164
2025-04-15 14:16:01,174,194,535224,539885,4581,3654,4026
2025-04-15 14:46:01,174,194,537203,541858,3913,3921,3726
2025-04-15 15:16:01,173,194,538818,543441,3323,3243,3460
2025-04-15 15:46:01,173,195,540275,544816,2776,2638,3402
2025-04-15 16:16:01,174,194,541669,546335,2712,3005,3236
2025-04-15 16:46:01,175,192,542676,547415,1935,2035,3195
2025-04-15 17:16:01,174,193,543877,548871,2464,2947,3097
2025-04-15 17:46:01,175,192,545163,550326,2530,2899,3059
2025-04-15 18:16:01,177,191,546235,551735,2138,2808,3007
2025-04-15 18:46:01,177,191,547519,553044,2841,2889,2835
2025-04-15 19:16:01,178,190,548738,554509,2264,2819,2852
2025-04-15 19:46:01,179,190,549719,555953,2085,3109,2716
2025-04-15 20:16:01,178,190,550793,557090,2165,2330,2600
2025-04-15 20:46:01,176,191,551977,558366,2262,2518,2504
2025-04-15 21:16:01,175,193,553467,559656,2970,2633,2335
2025-04-15 21:46:01,175,193,554617,560795,2268,2207,2234
2025-04-15 22:16:01,175,193,555510,561936,1767,2267,2159
2025-04-15 22:46:01,176,193,556262,562972,1478,2001,2083
2025-04-15 23:16:01,176,193,557046,564071,1498,2135,2014
2025-04-15 23:46:01,176,192,557725,565010,1426,1917,1980
2025-04-16 00:16:01,177,192,558401,565754,1337,1491,1940
2025-04-16 00:46:02,177,192,559074,566311,1543,1343,1944
2025-04-16 01:17:01,177,192,559622,566905,1002,1097,1958
2025-04-16 01:47:02,177,192,560249,567444,1298,1123,1963
2025-04-16 02:18:01,177,192,561017,567994,1474,1059,2007
2025-04-16 02:48:01,177,192,561811,568606,1676,1239,2108
2025-04-16 03:18:01,177,192,562471,569203,1332,1204,2141
2025-04-16 03:48:01,177,192,563284,569830,1619,1260,2362
2025-04-16 04:18:01,177,192,563999,570503,1559,1492,2458
2025-04-16 04:48:01,177,192,564810,571199,1594,1347,2570
2025-04-16 05:18:01,177,192,565644,572067,1779,1864,2652
2025-04-16 05:48:01,176,192,566711,573151,2137,2178,2851
2025-04-16 06:18:01,176,192,568266,574412,3147,2407,2934
2025-04-16 06:48:01,178,191,570152,576216,3729,3534,3139
2025-04-16 07:18:01,177,192,571780,577766,3256,3111,3218
2025-04-16 07:48:01,179,190,573316,579388,3100,3279,3344
2025-04-16 08:18:01,178,190,574916,581079,3282,3512,3557
2025-04-16 08:48:01,178,190,577200,582819,4658,3577,3669
2025-04-16 09:18:01,178,190,578869,584542,3361,3454,3744
2025-04-16 09:48:01,177,191,580408,586163,3139,3310,3830
2025-04-16 10:18:01,178,191,582031,587882,3211,3421,3952
2025-04-16 10:48:01,177,192,583957,589578,3823,3380,4095
2025-04-16 11:18:01,174,194,586354,591354,4798,3564,4309
2025-04-16 11:48:01,174,194,589020,593574,5299,4362,4425
2025-04-16 12:18:01,170,198,592081,595662,6158,4120,4441
2025-04-16 12:48:01,169,199,594096,597661,4026,4006,4367
2025-04-16 13:18:01,168,201,595767,599260,3333,3214,4282
2025-04-16 13:48:01,169,198,597465,601081,3372,3673,3934
2025-04-16 14:18:01,170,198,599562,602995,4199,3844,3803
2025-04-16 14:48:01,172,196,601279,604976,3505,4026,3564
2025-04-16 15:18:01,173,195,602673,606448,2807,2961,3417
2025-04-16 15:48:01,174,195,604038,607983,2961,3291,3269
2025-04-16 16:18:01,173,195,605361,609370,2666,2785,3194
2025-04-16 16:48:01,174,194,606834,610851,2956,2852,3165
2025-04-16 17:18:02,174,194,608177,612045,2751,2420,3032
2025-04-16 17:49:01,172,195,609760,613518,3210,2989,2991
2025-04-16 18:19:01,171,196,611241,614948,2998,2882,2999
2025-04-16 18:49:01,172,196,612588,616221,2701,2562,2916
2025-04-16 19:19:01,172,196,613975,617515,2833,2629,2847
2025-04-16 19:49:01,173,196,615323,618721,2718,2433,2767
2025-04-16 20:19:02,173,196,616851,620105,3085,2801,2599
2025-04-16 20:50:01,173,196,618416,621676,3204,3151,2483
2025-04-16 21:20:01,172,197,619556,622819,2307,2297,2386
2025-04-16 21:50:02,172,196,620700,623922,2288,2238,2297
2025-04-16 22:21:01,172,197,621852,625413,2315,2990,2191
2025-04-16 22:51:01,171,196,622922,626926,2065,2984,2069
2025-04-16 23:21:01,171,196,623850,627872,1856,1898,2014
2025-04-16 23:51:01,171,197,624626,628817,1584,1938,1935
2025-04-17 00:21:01,170,199,625347,629720,1531,1970,1930
2025-04-17 00:51:01,169,200,626109,630679,1468,1859,1925
2025-04-17 01:21:01,169,200,626960,631500,1701,1642,1946
2025-04-17 01:51:01,169,199,627637,632325,1350,1645,2005
2025-04-17 02:21:01,170,199,628267,632939,1307,1174,2081
2025-04-17 02:51:01,171,198,628851,633542,1147,1189,2059
2025-04-17 03:21:01,172,197,629528,634269,1429,1514,2183
2025-04-17 03:51:01,171,198,630131,634952,1258,1416,2253
2025-04-17 04:21:01,171,198,630755,635515,1224,1122,2315
2025-04-17 04:51:01,170,197,631517,636227,1543,1444,2447
2025-04-17 05:21:02,171,198,632400,637166,1768,1906,2612
2025-04-17 05:52:01,172,197,633372,638185,1812,1958,2837
2025-04-17 06:22:01,170,198,634472,639236,2222,2129,2952
2025-04-17 06:52:01,171,198,635585,640352,2380,2369,3079
2025-04-17 07:22:01,173,194,636762,641436,2286,2101,3253
2025-04-17 07:52:01,173,192,638012,642777,2682,2906,3371
2025-04-17 08:22:01,176,190,639271,644112,2373,2522,3455
2025-04-17 08:52:01,176,192,640646,645502,2839,2867,3617
2025-04-17 09:22:01,176,192,642279,646962,3209,2726,3841
2025-04-17 09:52:01,175,193,643853,648330,3022,2636,3913
2025-04-17 10:22:01,174,195,645387,649747,2791,2597,4041
2025-04-17 10:52:01,174,195,646998,651059,3233,2647,4087
2025-04-17 11:22:01,173,195,648878,652821,3767,3430,4145
2025-04-17 11:52:01,172,195,650721,654482,3765,3414,4298
2025-04-17 12:22:01,174,194,652742,656337,4018,3620,4330
2025-04-17 12:52:01,174,195,654837,658625,4001,4437,4281
2025-04-17 13:22:01,174,194,656646,660674,3296,3744,4183
2025-04-17 13:52:01,175,193,658789,662578,4274,3910,4099
2025-04-17 14:22:01,175,193,660856,664583,4168,3981,3935
2025-04-17 14:52:01,175,193,662576,666313,3611,3623,3866
2025-04-17 15:22:01,177,192,664257,667935,3524,3399,3656
2025-04-17 15:52:01,178,191,665939,669921,3394,3959,3446
2025-04-17 16:22:01,177,191,667362,671770,2876,3727,3334
2025-04-17 16:52:01,177,192,668627,673167,2649,2930,3208
2025-04-17 17:22:01,176,192,669976,674566,2626,2704,3138
2025-04-17 17:52:01,176,193,671211,675830,2607,2668,3084
2025-04-17 18:22:01,176,193,672636,677393,2921,3285,3049
2025-04-17 18:52:01,175,194,674085,679189,2942,3658,3008
2025-04-17 19:22:01,174,195,675537,680592,3024,2905,2968
2025-04-17 19:52:01,173,195,676645,681826,2227,2486,2828
2025-04-17 20:22:01,174,194,677921,683184,2497,2598,2778
2025-04-17 20:52:01,174,194,679208,684424,2592,2494,2662
2025-04-17 21:22:01,173,195,680537,685586,2735,2391,2538
2025-04-17 21:52:01,170,196,681716,686776,2369,2323,2472
2025-04-17 22:22:01,171,196,682938,688242,2424,2928,2293
2025-04-17 22:52:01,171,197,684518,689826,3250,3167,2215
2025-04-17 23:22:01,169,197,685994,691331,3058,3147,2143
2025-04-17 23:52:01,169,199,687257,692617,2478,2552,2155
2025-04-18 00:22:01,168,200,688422,693819,2367,2420,2156
2025-04-18 00:52:01,168,201,689243,694773,1676,1924,2127
2025-04-18 01:22:01,169,200,690052,695764,1644,2034,2161
2025-04-18 01:52:01,168,201,691178,697222,2251,2918,2232
2025-04-18 02:22:01,166,203,692396,698600,2571,2915,2345
2025-04-18 02:52:01,166,203,693195,699587,1661,2096,2411
2025-04-18 03:22:01,165,204,694019,700386,1769,1705,2511
2025-04-18 03:52:01,163,205,694851,701328,1709,1929,2597
2025-04-18 04:22:01,163,206,695559,702532,1461,2470,2706
2025-04-18 04:52:01,163,206,696398,703480,1703,1906,2808
2025-04-18 05:22:01,163,205,697263,704569,1552,1800,3102
2025-04-18 05:52:01,163,206,698384,705823,2273,2528,3222
2025-04-18 06:22:01,163,206,699435,707190,2145,2796,3344
2025-04-18 06:52:01,165,204,700609,708452,2388,2604,3423
2025-04-18 07:22:01,165,204,701506,709623,1570,2009,3445
2025-04-18 07:52:02,164,204,702715,711184,2437,3153,3588
2025-04-18 08:23:01,164,202,704137,713144,2984,3965,3785
2025-04-18 08:53:01,164,204,705679,714878,2992,3557,3997
2025-04-18 09:23:01,164,204,707222,716490,3222,3323,4052
2025-04-18 09:53:01,164,205,708823,718131,3267,3384,4215
2025-04-18 10:23:01,162,207,710672,719825,3395,3259,4298
2025-04-18 10:53:01,163,206,712341,721702,3495,3883,4349
2025-04-18 11:23:01,164,203,714172,723673,3764,3982,4444
2025-04-18 11:53:01,166,202,716231,725728,4078,4068,4577
2025-04-18 12:23:01,166,203,718354,727940,4406,4634,4634
2025-04-18 12:53:01,163,203,720953,730182,5448,4673,4578
2025-04-18 13:23:01,163,205,723351,732467,4869,4623,4560
2025-04-18 13:53:01,162,206,725783,734629,5008,4412,4521
2025-04-18 14:23:01,162,207,728160,736766,4830,4327,4381
2025-04-18 14:53:01,160,208,730597,739234,4951,5024,4212
2025-04-18 15:23:01,159,209,732976,741350,4662,4094,3997
2025-04-18 15:53:01,157,210,734858,743019,3488,3205,3816
2025-04-18 16:23:01,158,210,736538,745080,3489,4277,3658
2025-04-18 16:53:01,158,211,738186,746786,3288,3408,3485
2025-04-18 17:23:01,157,210,739941,748591,3256,3350,3347
2025-04-18 17:53:01,157,212,741560,750294,3246,3401,3275
2025-04-18 18:23:01,158,211,743206,752348,3256,4013,3211
2025-04-18 18:53:01,158,210,744931,754465,3578,4387,3108
2025-04-18 19:23:01,159,209,746510,755987,3038,2951,3026
2025-04-18 19:53:01,160,208,748052,757510,3025,2992,2984
2025-04-18 20:23:01,160,205,749645,759178,3055,3231,2957
2025-04-18 20:53:01,162,205,751119,760584,2927,2789,2838
2025-04-18 21:23:01,161,205,752341,761756,2455,2331,2721
2025-04-18 21:53:01,159,204,753341,763037,2075,2668,2689
2025-04-18 22:23:01,160,208,754358,764415,1754,2500,2579
2025-04-18 22:53:01,160,209,755351,765530,2057,2275,2462
2025-04-18 23:23:01,160,209,756378,766457,1990,1782,2397
2025-04-18 23:53:01,160,208,757542,767508,2301,2133,2349
2025-04-19 00:23:01,160,209,758379,768346,1683,1681,2297
2025-04-19 00:53:01,160,208,759096,769254,1476,1843,2306
2025-04-19 01:23:01,160,209,759798,770212,1403,1920,2403
2025-04-19 01:53:01,162,207,760652,771100,1762,1828,2495
2025-04-19 02:23:01,162,207,761747,772147,2187,2102,2548
2025-04-19 02:53:01,163,206,762836,773417,2067,2252,2563
2025-04-19 03:23:01,164,204,763911,774468,2227,2160,2623
2025-04-19 03:53:01,166,203,764880,775376,2030,1896,2706
2025-04-19 04:23:01,166,203,765852,776350,2030,2015,2908
2025-04-19 04:53:01,166,203,766947,777344,2176,1973,3055
2025-04-19 05:23:01,167,202,768073,778293,2275,1923,3168
2025-04-19 05:53:01,168,201,769321,779416,2488,2222,3293
2025-04-19 06:23:01,168,201,770656,780767,2792,2830,3456
2025-04-19 06:53:01,168,201,772197,782053,3090,2579,3545
2025-04-19 07:23:01,168,200,773691,783391,2659,2292,3743
2025-04-19 07:53:01,169,198,775291,784995,3437,3366,3924
2025-04-19 08:23:01,171,198,776997,786827,3275,3531,4040
2025-04-19 08:53:01,172,197,778542,788533,3148,3459,4159
2025-04-19 09:23:01,173,196,780652,790403,4268,3739,4390
2025-04-19 09:53:01,174,195,782937,792527,4709,4358,4553
2025-04-19 10:23:01,175,194,785276,794571,4612,4167,4687
2025-04-19 10:53:01,174,195,787544,796843,4498,4494,4647
2025-04-19 11:23:01,174,193,789952,799376,4714,5033,4654
2025-04-19 11:53:01,176,192,792471,801691,4686,4521,4727
2025-04-19 12:23:01,174,194,794852,803760,5207,4435,4700
2025-04-19 12:53:01,174,195,796940,805894,3650,3892,4689
2025-04-19 13:23:01,175,193,799063,808314,4313,4924,4617
2025-04-19 13:53:01,176,193,801674,810551,5380,4584,4607
2025-04-19 14:23:01,175,194,803962,813039,4340,4826,4260
2025-04-19 14:53:01,174,191,806040,815248,4091,4174,4034
2025-04-19 15:23:01,173,195,808224,817363,4712,4608,3881
2025-04-19 15:53:01,172,195,810575,819668,4634,4360,3758
2025-04-19 16:23:01,174,194,812307,821150,3475,2975,3494
2025-04-19 16:53:01,173,194,814016,822502,3445,2726,3341
2025-04-19 17:23:01,174,195,815382,823715,2725,2419,3221
2025-04-19 17:53:01,174,195,816693,824844,2671,2294,3062
2025-04-19 18:23:01,172,195,818119,825980,2884,2315,3031
2025-04-19 18:53:01,171,197,819572,827175,2863,2429,2943
2025-04-19 19:23:01,171,198,820811,828239,2500,2197,2928
2025-04-19 19:53:01,170,198,822105,829453,2577,2385,2859
2025-04-19 20:23:01,168,199,823351,830759,2503,2620,2802
2025-04-19 20:53:01,168,200,824552,831945,2516,2569,2768
2025-04-19 21:23:01,168,201,825878,833196,2569,2425,2708
2025-04-19 21:53:01,166,201,827070,834321,2396,2276,2632
2025-04-19 22:23:01,165,203,828017,835432,1846,2205,2549
2025-04-19 22:53:01,165,203,828998,836465,1971,2072,2392
2025-04-19 23:23:01,165,202,829866,837305,1617,1575,2412
2025-04-19 23:53:01,165,202,830656,838311,1569,2051,2344
2025-04-20 00:23:01,166,202,831566,839253,1739,1753,2363
2025-04-20 00:53:01,166,201,832670,840339,2175,2165,2438
2025-04-20 01:23:01,166,201,833706,841422,1950,2036,2466
2025-04-20 01:53:01,167,201,834655,842317,1949,1816,2515
2025-04-20 02:23:01,167,200,835632,843158,1964,1507,2648
2025-04-20 02:53:01,168,198,836552,843911,1840,1503,2688
2025-04-20 03:23:01,169,197,837431,844608,1655,1292,2720
2025-04-20 03:53:01,170,197,838356,845416,1901,1673,2832
2025-04-20 04:23:01,170,198,839690,846737,2600,2524,2978
2025-04-20 04:53:01,170,198,840675,848042,1877,2374,3071
2025-04-20 05:23:01,171,198,841935,849015,2599,1957,3162
2025-04-20 05:53:01,171,197,843354,850639,2501,2825,3331
