Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers
2019-08-24 13:09:01,253,167,58105,61527,606,627,375
2019-08-24 13:39:01,253,164,58354,61810,495,581,375
2019-08-24 14:09:04,253,164,58640,62110,534,585,358
2019-08-24 14:40:01,259,162,58872,62277,493,441,366
2019-08-24 15:10:01,260,159,59044,62439,364,309,335
2019-08-24 15:40:01,261,158,59263,62603,380,312,321
2019-08-24 16:10:01,261,158,59503,62816,453,376,296
2019-08-24 16:40:01,261,158,59721,63052,459,449,280
2019-08-24 17:10:01,265,158,59957,63278,454,463,270
2019-08-24 17:40:01,265,158,60222,63490,501,439,263
2019-08-24 18:10:01,265,158,60346,63622,390,345,252
2019-08-24 18:40:01,266,158,60510,63792,286,303,254
2019-08-24 19:10:01,265,160,60739,64029,394,407,251
2019-08-24 19:40:01,264,160,60986,64241,480,449,239
2019-08-24 20:10:01,263,160,61167,64423,429,395,223
2019-08-24 20:40:01,262,161,61388,64561,409,325,220
2019-08-24 21:10:01,262,162,61508,64685,324,247,218
2019-08-24 21:40:01,261,164,61658,64825,270,266,193
2019-08-24 22:10:01,261,164,61797,64994,277,305,181
2019-08-24 22:40:01,259,164,61962,65208,304,387,185
2019-08-24 23:10:01,259,163,62130,65406,333,412,190
2019-08-24 23:40:01,261,164,62230,65598,261,380,167
2019-08-25 00:10:02,260,164,62329,65747,208,350,177
2019-08-25 00:41:01,260,164,62423,65950,180,334,175
2019-08-25 01:11:01,260,165,62550,66079,212,330,165
2019-08-25 01:41:01,261,165,62644,66281,222,333,176
2019-08-25 02:11:01,260,165,62735,66401,185,323,184
2019-08-25 02:41:01,259,167,62844,66551,203,296,207
2019-08-25 03:11:01,259,167,62997,66722,261,321,207
2019-08-25 03:41:01,258,168,63113,66896,270,346,194
2019-08-25 04:11:01,257,169,63264,67097,267,376,202
2019-08-25 04:41:01,257,169,63430,67335,319,441,207
2019-08-25 05:11:01,257,169,63610,67522,345,425,225
2019-08-25 05:41:01,257,169,63773,67758,345,423,232
2019-08-25 06:11:01,257,169,63928,67957,318,435,240
2019-08-25 06:41:02,257,169,64119,68235,363,498,259
2019-08-25 07:12:01,258,168,64285,68465,359,508,252
2019-08-25 07:42:01,258,168,64437,68661,371,501,283
2019-08-25 08:12:01,258,168,64562,68857,286,408,299
2019-08-25 08:42:01,258,168,64666,69034,230,375,320
2019-08-25 09:12:01,260,168,64845,69199,283,342,346
2019-08-25 09:42:01,260,168,65017,69397,356,371,363
2019-08-25 10:12:01,260,168,65196,69614,353,417,363
2019-08-25 10:42:01,260,168,65426,69905,411,509,348
2019-08-25 11:12:01,260,168,65687,70186,493,575,363
2019-08-25 11:42:01,260,168,65909,70483,479,582,380
2019-08-25 12:12:01,260,168,66209,70807,521,621,405
2019-08-25 12:42:01,260,168,66579,71219,673,743,412
2019-08-25 13:12:01,260,168,67024,71679,823,888,399
2019-08-25 13:42:01,260,168,67500,72149,947,937,366
2019-08-25 14:12:01,260,168,67921,72555,934,926,334
2019-08-25 14:42:01,260,168,68215,72935,717,787,314
2019-08-25 15:12:01,260,168,68522,73299,601,743,336
2019-08-25 15:42:01,260,167,68844,73683,682,810,336
2019-08-25 16:12:01,260,167,69096,74038,575,740,308
2019-08-25 16:42:01,259,168,69301,74360,457,680,303
2019-08-25 17:12:01,259,169,69496,74629,429,631,291
2019-08-25 17:42:01,259,169,69703,74948,404,591,277
2019-08-25 18:12:01,259,169,69902,75261,407,635,264
2019-08-25 18:42:01,259,169,70142,75510,443,568,257
2019-08-25 19:12:01,259,169,70390,75766,488,505,256
2019-08-25 19:42:01,259,169,70645,76029,508,521,257
2019-08-25 20:12:01,259,169,70931,76287,541,524,240
2019-08-25 20:42:01,259,169,71155,76587,512,559,214
2019-08-25 21:12:01,259,168,71310,76792,380,505,188
2019-08-25 21:42:01,260,168,71492,76972,341,388,187
2019-08-25 22:12:01,258,168,71675,77186,365,395,164
2019-08-25 22:42:02,259,167,71807,77356,315,385,159
2019-08-25 23:13:01,259,167,71943,77518,268,331,144
2019-08-25 23:43:01,259,167,72131,77659,329,305,140
2019-08-26 00:13:01,258,167,72324,77837,381,317,133
2019-08-26 00:43:01,259,168,72467,77942,358,288,134
2019-08-26 01:13:01,260,168,72586,78043,266,206,123
2019-08-26 01:43:01,261,167,72691,78146,225,203,132
2019-08-26 02:13:01,261,167,72819,78277,243,247,141
2019-08-26 02:43:01,260,167,72965,78435,274,291,136
2019-08-26 03:13:01,260,167,73087,78575,268,298,140
2019-08-26 03:43:01,260,167,73281,78737,316,304,154
2019-08-26 04:13:01,259,168,73453,78927,381,359,151
2019-08-26 04:43:01,259,168,73588,79110,281,347,176
2019-08-26 05:13:01,259,168,73709,79343,256,416,183
2019-08-26 05:43:01,259,168,73864,79571,284,467,196
2019-08-26 06:13:01,260,167,74069,79821,359,477,202
2019-08-26 06:43:01,260,163,74210,80000,381,476,199
2019-08-26 07:13:01,260,163,74374,80203,305,382,203
2019-08-26 07:43:01,260,164,74561,80412,352,411,224
2019-08-26 08:13:01,262,163,74735,80617,367,419,239
2019-08-26 08:43:01,262,162,74987,80869,429,459,230
2019-08-26 09:13:01,262,162,75209,81109,457,489,239
2019-08-26 09:43:01,263,161,75443,81456,460,594,261
2019-08-26 10:13:01,264,160,75656,81756,447,647,274
2019-08-26 10:43:01,265,159,75941,82034,500,578,302
2019-08-26 11:13:02,268,157,76086,82250,400,438,299
2019-08-26 11:44:01,269,157,76304,82433,353,353,311
2019-08-26 12:14:01,268,158,76655,82685,627,479,300
2019-08-26 12:44:01,270,157,76906,82905,603,474,323
2019-08-26 13:14:01,271,157,77116,83145,466,467,308
2019-08-26 13:44:01,271,156,77336,83375,432,472,290
2019-08-26 14:14:01,272,156,77522,83604,412,464,304
2019-08-26 14:44:01,273,155,77714,83826,362,398,294
2019-08-26 15:14:01,272,156,77910,84021,385,406,273
2019-08-26 15:44:02,272,156,78079,84160,356,323,272
2019-08-26 16:15:01,273,156,78249,84336,339,315,264
2019-08-26 16:45:01,273,156,78418,84478,347,327,248
2019-08-26 17:15:01,273,156,78576,84647,330,314,233
2019-08-26 17:45:01,273,156,78747,84869,335,399,241
2019-08-26 18:15:01,273,156,78947,85095,374,448,218
2019-08-26 18:45:01,273,156,79114,85337,376,472,211
2019-08-26 19:15:01,273,156,79258,85511,306,394,203
2019-08-26 19:45:01,274,155,79413,85692,300,358,194
2019-08-26 20:15:01,275,154,79564,85822,307,311,176
2019-08-26 20:45:01,276,154,79655,85937,251,252,173
2019-08-26 21:15:01,276,154,79754,86103,189,269,153
2019-08-26 21:45:02,276,154,79888,86270,235,334,154
2019-08-26 22:16:01,275,154,80006,86454,255,358,133
2019-08-26 22:46:01,275,155,80128,86575,217,286,126
2019-08-26 23:16:01,275,154,80263,86705,257,251,112
2019-08-26 23:46:01,276,154,80324,86765,201,191,110
2019-08-27 00:16:02,276,154,80369,86807,112,97,97
2019-08-27 00:47:01,276,154,80404,86841,82,76,84
2019-08-27 01:17:01,276,152,80419,86869,47,57,93
2019-08-27 01:47:01,276,152,80467,86920,65,82,112
2019-08-27 02:17:01,277,152,80519,86968,103,99,115
2019-08-27 02:47:01,277,152,80586,87025,122,113,122
2019-08-27 03:17:01,277,151,80634,87098,115,130,113
2019-08-27 03:47:01,278,150,80686,87151,102,126,120
2019-08-27 04:17:01,279,149,80743,87244,106,144,125
2019-08-27 04:47:01,279,149,80841,87366,147,211,141
2019-08-27 05:17:01,279,149,80961,87497,219,254,168
2019-08-27 05:47:01,279,149,81115,87697,275,334,176
2019-08-27 06:17:02,279,149,81269,87821,294,277,179
2019-08-27 06:48:01,279,149,81457,87981,291,266,183
2019-08-27 07:18:01,279,149,81598,88135,324,310,196
2019-08-27 07:48:01,279,148,81731,88312,280,331,215
2019-08-27 08:18:01,280,148,81878,88478,253,313,211
2019-08-27 08:48:01,280,147,82030,88661,298,349,236
2019-08-27 09:18:01,282,146,82245,88947,367,469,245
2019-08-27 09:48:01,282,146,82485,89301,459,640,238
2019-08-27 10:18:01,283,145,82707,89593,430,588,247
2019-08-27 10:48:02,284,144,82920,89929,445,632,257
2019-08-27 11:19:01,283,146,83143,90208,454,646,250
2019-08-27 11:49:01,283,146,83328,90405,413,486,265
2019-08-27 12:19:01,283,146,83569,90627,426,419,272
2019-08-27 12:49:01,283,145,83796,90932,471,531,281
2019-08-27 13:19:01,284,143,84066,91222,467,554,274
2019-08-27 13:49:01,288,139,84232,91440,405,468,254
2019-08-27 14:19:01,291,133,84390,91614,325,392,262
2019-08-27 14:49:01,293,133,84576,91852,346,412,243
2019-08-27 15:19:01,294,130,84754,92014,372,405,220
2019-08-27 15:49:01,293,130,84903,92210,331,359,0
2019-08-27 16:19:01,294,130,84999,92339,250,326,160
2019-08-27 16:49:01,293,130,85145,92519,244,308,170
2019-08-27 17:19:01,296,130,85274,92691,276,343,176
2019-08-27 17:49:01,295,128,85393,92815,250,298,190
2019-08-27 18:19:01,296,126,85537,92945,256,243,192
2019-08-27 18:49:01,299,126,85700,93120,308,304,192
2019-08-27 19:19:01,296,126,85850,93263,317,324,187
2019-08-27 19:49:01,297,127,86056,93442,334,312,206
2019-08-27 20:19:01,297,130,86291,93682,444,422,178
2019-08-27 20:49:02,297,130,86496,93907,440,467,164
2019-08-27 21:20:01,296,129,86624,94138,306,418,149
2019-08-27 21:50:02,297,127,86736,94309,220,382,134
2019-08-27 22:20:02,299,125,86835,94447,232,318,108
2019-08-27 22:50:02,300,125,86930,94568,201,263,105
2019-08-27 23:21:01,302,125,87020,94640,185,193,100
2019-08-27 23:51:01,301,124,87070,94669,142,101,95
2019-08-28 00:21:01,302,123,87096,94703,76,63,95
2019-08-28 00:51:01,301,122,87145,94752,75,84,92
2019-08-28 01:21:01,295,122,87200,94782,108,81,89
2019-08-28 01:51:01,298,122,87241,94857,102,116,93
2019-08-28 02:21:01,299,122,87288,94951,89,169,92
2019-08-28 02:51:02,299,123,87357,95023,119,167,110
2019-08-28 03:22:01,299,122,87424,95124,136,173,113
2019-08-28 03:52:01,299,122,87512,95230,157,208,121
2019-08-28 04:22:01,299,122,87628,95339,206,216,129
2019-08-28 04:52:01,300,122,87761,95471,250,242,130
2019-08-28 05:22:01,300,122,87867,95585,240,247,140
2019-08-28 05:52:01,300,122,87979,95698,227,227,156
2019-08-28 06:22:01,301,122,88086,95826,218,241,172
2019-08-28 06:52:01,302,121,88224,95953,244,257,184
2019-08-28 07:22:01,303,118,88348,96062,261,236,189
2019-08-28 07:52:01,306,115,88465,96205,242,253,189
2019-08-28 08:22:01,305,113,88614,96352,287,305,213
2019-08-28 08:52:01,306,111,88775,96520,322,326,226
2019-08-28 09:22:01,310,107,88968,96709,356,347,226
2019-08-28 09:52:01,316,102,89157,96917,383,405,247
2019-08-28 10:22:01,318,101,89378,97070,413,361,268
2019-08-28 10:52:01,321,95,89554,97300,398,383,269
2019-08-28 11:22:01,322,94,89716,97443,332,366,258
2019-08-28 11:52:01,322,94,89921,97653,368,354,254
2019-08-28 12:22:01,318,99,90162,97906,469,484,272
2019-08-28 12:52:01,318,99,90395,98154,474,501,269
2019-08-28 13:22:01,319,98,90585,98307,422,403,247
2019-08-28 13:52:01,322,96,90851,98494,481,355,245
2019-08-28 14:22:01,324,93,91011,98675,431,370,256
2019-08-28 14:52:01,326,90,91184,98861,319,356,223
2019-08-28 15:22:01,328,92,91287,98994,278,319,220
2019-08-28 15:52:01,326,91,91421,99125,237,266,201
2019-08-28 16:22:01,325,92,91534,99217,252,227,204
2019-08-28 16:52:01,325,93,91693,99333,275,211,208
2019-08-28 17:22:01,324,92,91834,99432,300,214,200
2019-08-28 17:52:01,325,89,91920,99513,220,180,181
2019-08-28 18:22:01,326,90,91997,99623,163,195,172
2019-08-28 18:52:01,327,89,92065,99687,147,176,163
2019-08-28 19:22:01,328,84,92122,99753,114,129,154
2019-08-28 19:52:01,329,84,92190,99834,131,146,153
2019-08-28 20:22:01,331,84,92279,99936,158,183,143
2019-08-28 20:52:01,327,84,92388,100076,197,247,126
2019-08-28 21:22:01,327,87,92410,100101,117,146,110
2019-08-28 21:52:01,330,85,92437,100152,51,77,106
2019-08-28 22:22:01,330,87,92474,100202,63,100,106
2019-08-28 22:52:01,330,87,92528,100248,94,96,94
2019-08-28 23:22:01,328,87,92580,100273,107,71,87
2019-08-28 23:52:01,328,90,92608,100303,81,54,88
2019-08-29 00:22:01,326,89,92651,100349,71,75,78
2019-08-29 00:52:01,326,89,92699,100385,92,82,74
2019-08-29 01:22:01,327,82,92731,100397,80,48,84
2019-08-29 01:52:01,328,81,92747,100409,42,23,89
2019-08-29 02:22:01,328,82,92769,100429,39,33,91
2019-08-29 02:52:01,328,82,92809,100495,63,95,105
2019-08-29 03:22:01,326,82,92847,100547,78,118,106
2019-08-29 03:52:01,325,83,92891,100614,82,119,112
2019-08-29 04:22:01,326,83,92958,100665,110,120,112
2019-08-29 04:52:01,328,81,93062,100772,170,147,120
2019-08-29 05:22:01,330,80,93102,100806,119,126,127
2019-08-29 05:52:01,330,78,93146,100867,68,91,137
2019-08-29 06:22:01,333,76,93205,100936,100,131,148
2019-08-29 06:52:01,334,73,93305,101058,159,191,179
2019-08-29 07:22:01,336,71,93475,101189,272,266,177
2019-08-29 07:52:02,339,69,93677,101360,379,321,189
