Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2025-02-17 11:48:01,141,227,445822,419006,3168,3386,4479,25281
2025-02-17 12:18:01,142,226,447509,420780,3591,3831,4452,25281
2025-02-17 12:48:01,143,225,449254,422839,3632,4358,4390,25281
2025-02-17 13:18:01,145,224,450705,424357,2913,3025,4161,25281
2025-02-17 13:48:01,145,223,452222,425922,3188,3362,4085,25281
2025-02-17 14:18:02,146,222,453610,427554,2843,3388,3878,25281
2025-02-17 14:49:01,148,220,454976,428884,2716,2605,3700,25281
2025-02-17 15:19:01,149,220,456170,430098,2545,2639,3389,25281
2025-02-17 15:49:01,149,220,457513,431480,2709,2820,3206,25281
2025-02-17 16:19:01,149,220,458931,432538,2793,2099,3140,25281
2025-02-17 16:49:01,146,221,460290,433760,2700,2422,3080,25281
2025-02-17 17:19:01,146,222,461547,434863,2615,2325,2987,25281
2025-02-17 17:49:01,145,224,462836,436072,2645,2500,2920,25281
2025-02-17 18:19:01,145,223,464108,437245,2642,2445,2862,25281
2025-02-17 18:49:01,144,223,465265,438329,2293,2219,2754,25281
2025-02-17 19:19:01,144,224,466348,439483,2181,2307,2664,25281
2025-02-17 19:49:02,144,225,467372,440491,2125,2103,2587,25281
2025-02-17 20:20:01,144,225,468459,441556,2170,2157,2466,25281
2025-02-17 20:50:01,142,226,469523,442561,2150,2001,2318,25281
2025-02-17 21:20:01,142,225,470449,443572,1869,2012,2202,25281
2025-02-17 21:50:01,143,225,471204,444391,1541,1658,2133,25281
2025-02-17 22:20:01,142,225,471974,445234,1589,1730,2041,25281
2025-02-17 22:50:01,143,224,472687,445987,1437,1521,1970,25281
2025-02-17 23:21:01,142,224,473409,446615,1397,1150,1946,25281
2025-02-17 23:51:01,143,225,474025,447246,1216,1233,1896,25281
2025-02-18 00:21:01,142,226,474599,447815,1177,1159,1881,25281
2025-02-18 00:51:01,141,228,475013,448308,837,993,1917,25281
2025-02-18 01:21:01,140,229,475545,448889,1089,1268,1969,25281
2025-02-18 01:51:01,141,227,476112,449488,1154,1223,2009,25281
2025-02-18 02:21:01,142,225,476634,450091,1060,1222,2044,25281
2025-02-18 02:51:01,144,225,477233,450728,1248,1313,2170,25281
2025-02-18 03:21:01,143,226,477937,451368,1405,1279,2294,25281
2025-02-18 03:51:01,141,228,478745,452202,1571,1687,2461,25281
2025-02-18 04:21:01,142,227,479571,453104,1687,1841,2588,25281
2025-02-18 04:51:01,145,223,480548,453978,1894,1695,2654,25281
