Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2025-01-15 08:39:01,117,249,638657,624904,1490,1494,3701,32400
2025-01-15 09:09:01,120,249,1669680,1561251,2477,1755,3834,32400
2025-01-15 09:39:01,120,248,1674838,1570375,3329,2018,3933,32400
2025-01-15 10:09:01,120,249,1676594,1571607,3371,2374,4175,32400
2025-01-15 10:39:01,120,248,1678545,1573147,4223,3323,4371,32400
2025-01-15 11:09:01,119,248,1680450,1574563,3707,2784,4521,32400
2025-01-15 11:39:01,117,250,1682352,1575797,3995,2611,4618,32400
2025-01-15 12:09:01,116,252,1684563,1577159,4518,2775,4694,32400
2025-01-15 12:39:01,113,250,1687049,1578827,5219,3477,4704,32400
2025-01-15 13:09:01,113,250,1690072,1581008,6146,4454,4653,32400
2025-01-15 13:39:01,114,250,1692169,1582906,4069,3792,4448,32400
2025-01-15 14:09:01,114,251,1694179,1584647,3948,3299,4241,32400
2025-01-15 14:39:02,118,248,1695933,1586388,3858,3924,4120,32400
2025-01-15 15:10:02,119,249,1697624,1587857,3382,2940,3962,32400
2025-01-15 15:41:01,118,249,1699189,1589128,2973,2480,3789,32400
2025-01-15 16:11:01,118,247,1700482,1590326,2593,2398,3582,32400
2025-01-15 16:41:01,117,249,1701846,1591301,2326,1673,3544,32400
2025-01-15 17:11:01,119,249,1703205,1592477,2869,2454,3523,32400
2025-01-15 17:41:01,119,249,1704644,1593538,2905,2120,3466,32400
2025-01-15 18:11:01,119,248,1706049,1594655,2899,2300,3454,32400
2025-01-15 18:41:01,117,248,1707366,1595704,2603,2065,3429,32400
2025-01-15 19:11:01,118,250,1708793,1596867,2977,2397,3359,32400
2025-01-15 19:41:01,116,251,1710122,1597983,2571,2192,3229,32400
2025-01-15 20:11:01,116,252,1711531,1599233,2634,2373,3121,32400
2025-01-15 20:41:01,115,253,1712912,1600279,2738,2053,2946,32400
2025-01-15 21:11:04,113,253,1714153,1601289,2524,2074,2769,32400
2025-01-15 21:42:01,111,256,1715388,1602276,2385,1933,2578,32400
2025-01-15 22:12:01,111,258,1716428,1603193,2040,1779,2425,32400
2025-01-15 22:42:01,110,258,1717240,1604003,1536,1572,2281,32400
2025-01-15 23:12:01,109,259,1718083,1604685,1509,1250,2202,32400
2025-01-15 23:42:01,108,260,1718889,1605475,1665,1641,2154,32400
2025-01-16 00:12:01,107,260,1719772,1606247,1723,1509,2098,32400
2025-01-16 00:42:01,106,259,1720654,1606940,1788,1355,2087,32400
2025-01-16 01:12:01,106,261,1721568,1607667,1848,1474,2138,32400
2025-01-16 01:42:01,106,263,1722331,1608426,1502,1452,2139,32400
2025-01-16 02:12:01,107,261,1723051,1609088,1412,1317,2115,32400
2025-01-16 02:42:01,107,262,1723744,1609777,1296,1313,2169,32400
2025-01-16 03:12:01,108,259,1724340,1610425,1100,1095,2247,32400
2025-01-16 03:42:01,111,258,1725026,1611092,1311,1134,2314,32400
2025-01-16 04:12:01,111,257,1725652,1611689,1286,1221,2361,32400
2025-01-16 04:42:01,110,257,1726457,1612350,1564,1282,2521,32400
2025-01-16 05:12:01,110,257,1727267,1613020,1607,1306,2638,32400
2025-01-16 05:42:01,110,257,1728216,1613844,1808,1606,2796,32400
2025-01-16 06:12:01,112,256,1729105,1614653,1798,1635,2997,32400
2025-01-16 06:42:01,111,257,1730122,1615395,1894,1366,3075,32400
2025-01-16 07:12:02,113,256,1731227,1616234,2151,1663,3197,32400
2025-01-16 07:43:01,112,257,1732425,1617022,2421,1594,3402,32400
2025-01-16 08:13:01,113,256,1733733,1618100,2476,2003,3650,32400
2025-01-16 08:43:01,113,256,1735088,1619225,2500,1983,3830,32400
2025-01-16 09:13:01,111,257,1736527,1620322,2967,2287,3972,32400
2025-01-16 09:43:01,111,258,1738161,1621741,3175,2678,4263,32400
2025-01-16 10:13:01,110,259,1740057,1623308,3762,3262,4383,32400
2025-01-16 10:43:01,109,260,1742182,1624974,3725,3043,4529,32400
2025-01-16 11:13:01,108,259,1743943,1626462,3417,2869,4530,32400
2025-01-16 11:43:01,110,259,1745625,1627911,3493,3020,4593,32400
2025-01-16 12:13:01,108,259,1747539,1629789,3628,3686,4694,32400
2025-01-16 12:43:01,109,257,1749959,1631752,4668,3887,4700,32400
2025-01-16 13:13:02,107,259,1752045,1633748,4444,4220,4619,32400
2025-01-16 13:44:01,104,262,1754083,1635437,3649,3145,4430,32400
2025-01-16 14:14:01,104,262,1755885,1637203,3486,3356,4302,32400
2025-01-16 14:44:01,104,262,1757666,1638779,3552,3119,4153,32400
2025-01-16 15:14:01,102,263,1759198,1640443,3069,3330,3971,32400
2025-01-16 15:44:01,102,265,1760535,1641953,2712,3015,3857,32400
2025-01-16 16:14:01,102,265,1761837,1643267,2665,2607,3711,32400
2025-01-16 16:45:01,103,265,1763368,1644575,2756,2278,3613,32400
2025-01-16 17:15:01,103,265,1764905,1645976,3350,3057,3623,32400
2025-01-16 17:45:01,103,264,1766483,1647288,2930,2430,3604,32400
2025-01-16 18:15:01,102,266,1767945,1648586,3097,2746,3547,32400
2025-01-16 18:45:01,102,266,1769567,1650029,3192,2894,3429,32400
2025-01-16 19:15:01,100,267,1771299,1651472,3391,2764,3418,32400
2025-01-16 19:45:01,99,269,1773067,1652894,3031,2690,3282,32400
2025-01-16 20:15:01,97,269,1774510,1654211,2940,2716,3220,32400
2025-01-16 20:45:01,96,271,1775904,1655614,2855,2885,3075,32400
2025-01-16 21:15:01,95,272,1777306,1656847,2912,2484,2914,32400
2025-01-16 21:45:01,94,273,1778610,1658140,2617,2594,2825,32400
2025-01-16 22:15:02,92,273,1780035,1659563,2809,2790,2634,32400
2025-01-16 22:46:01,89,275,1781452,1660965,2630,2514,2406,32400
2025-01-16 23:16:01,90,275,1782729,1662523,2440,2977,2377,32400
2025-01-16 23:46:01,89,277,1784001,1663970,2358,2566,2300,32400
2025-01-17 00:16:01,89,278,1785030,1665115,2085,2317,2220,32400
2025-01-17 00:46:01,91,273,1785938,1666363,1771,2380,2269,32400
2025-01-17 01:16:01,92,273,1786934,1667380,1927,1929,2320,32400
2025-01-17 01:46:01,93,273,1788352,1668593,2823,2348,2468,32400
