Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2019-04-25 20:35:01,82,95,9982,8700,1007,840,319,53361
2019-04-25 20:40:01,82,95,10008,8717,980,829,318,53361
2019-04-25 20:45:01,82,95,10127,8834,936,827,315,53361
2019-04-25 20:50:01,82,95,10137,8845,873,786,310,53361
2019-04-25 20:55:02,82,95,10280,8966,917,827,302,53361
2019-04-25 21:00:01,82,95,10313,9001,874,794,296,53361
2019-04-25 21:05:01,82,95,10401,9078,822,743,292,53361
2019-04-25 21:10:01,82,94,10430,9114,814,733,293,53361
2019-04-25 21:15:01,82,94,10503,9170,767,696,280,53361
2019-04-25 21:20:01,82,94,10509,9182,747,673,284,53361
2019-04-25 21:25:01,83,94,10619,9273,768,702,281,53361
2019-04-25 21:30:01,83,94,10640,9306,772,727,272,53361
2019-04-25 21:35:01,83,94,10704,9378,722,678,262,53361
2019-04-25 21:40:01,83,94,10713,9384,705,667,258,53361
2019-04-25 21:45:01,83,94,10777,9464,650,630,257,53361
2019-04-25 21:50:02,83,94,10808,9523,577,607,262,53361
2019-04-25 21:55:01,83,94,10847,9559,567,593,252,53361
2019-04-25 22:00:01,83,94,10891,9595,578,594,245,53361
2019-04-25 22:05:01,83,93,10946,9659,545,581,243,53361
2019-04-25 22:10:01,83,93,10952,9664,522,550,241,53361
2019-04-25 22:15:01,83,93,11032,9722,529,552,239,53361
2019-04-25 22:20:01,83,93,11051,9731,542,549,233,53361
2019-04-25 22:25:01,84,93,11144,9784,525,511,232,53361
2019-04-25 22:30:01,84,93,11144,9784,504,478,230,53361
2019-04-25 22:35:01,84,92,11210,9861,506,483,231,53361
2019-04-25 22:40:01,84,92,11237,9892,524,508,235,53361
2019-04-25 22:45:01,85,92,11287,9968,510,504,234,53361
2019-04-25 22:50:01,85,92,11304,9974,496,451,226,53361
2019-04-25 22:55:01,85,91,11342,10036,495,477,221,53361
2019-04-25 23:00:01,85,92,11376,10079,485,484,219,53361
2019-04-25 23:05:01,85,92,11406,10114,460,455,219,53361
2019-04-25 23:10:01,85,92,11406,10114,454,450,221,53361
2019-04-25 23:15:01,85,92,11467,10195,435,473,228,53361
2019-04-25 23:20:01,85,92,11498,10230,447,499,230,53361
2019-04-25 23:25:01,85,92,11537,10269,393,485,227,53361
2019-04-25 23:30:02,85,91,11540,10276,360,452,223,53361
2019-04-25 23:35:01,84,91,11626,10355,416,494,221,53361
2019-04-25 23:40:01,84,92,11630,10356,393,464,224,53361
2019-04-25 23:45:01,85,92,11686,10407,399,439,223,53361
2019-04-25 23:50:01,85,92,11695,10418,391,444,224,53361
2019-04-25 23:55:01,85,92,11743,10474,401,438,220,53361
2019-04-26 00:00:01,85,92,11757,10489,381,410,226,53361
2019-04-26 00:05:01,85,92,11809,10556,403,442,222,53361
2019-04-26 00:10:01,85,92,11809,10556,403,442,222,53361
2019-04-26 00:15:01,85,92,11866,10639,399,444,223,53361
2019-04-26 00:20:02,84,92,11884,10653,379,417,228,53361
2019-04-26 00:25:02,84,92,11938,10702,435,464,225,53361
2019-04-26 00:30:01,84,92,11996,10757,456,481,216,53361
2019-04-26 00:35:01,84,92,12042,10814,416,459,214,53361
2019-04-26 00:40:02,84,92,12080,10854,430,487,215,53361
2019-04-26 00:45:01,84,92,12139,10893,453,486,214,53361
2019-04-26 00:50:01,84,91,12145,10898,450,480,208,53361
2019-04-26 00:55:01,84,91,12241,10998,498,524,206,53361
2019-04-26 01:00:01,84,92,12253,11006,496,517,215,53361
2019-04-26 01:05:01,84,92,12307,11080,498,524,221,53361
2019-04-26 01:10:01,84,92,12318,11098,509,542,227,53361
2019-04-26 01:15:01,84,92,12375,11168,509,529,221,53361
2019-04-26 01:20:01,84,92,12400,11191,516,538,220,53361
2019-04-26 01:25:01,84,92,12442,11244,504,542,220,53361
2019-04-26 01:30:01,84,92,12454,11250,458,493,221,53361
2019-04-26 01:35:01,84,92,12505,11316,463,502,220,53361
2019-04-26 01:40:01,84,92,12513,11324,433,470,222,53361
2019-04-26 01:45:01,84,92,12560,11381,421,488,221,53361
2019-04-26 01:50:01,83,92,12560,11382,415,484,220,53361
2019-04-26 01:55:01,82,92,12637,11465,396,467,220,53361
2019-04-26 02:00:01,81,92,12659,11489,406,483,222,53361
2019-04-26 02:05:01,81,93,12697,11519,390,439,232,53361
2019-04-26 02:10:01,81,93,12697,11519,379,421,227,53361
2019-04-26 02:15:01,81,93,12756,11595,381,427,226,53361
2019-04-26 02:20:01,81,93,12768,11611,368,420,222,53361
2019-04-26 02:25:01,81,93,12801,11661,359,417,219,53361
2019-04-26 02:30:01,81,93,12819,11672,365,422,224,53361
2019-04-26 02:35:01,80,94,12876,11730,371,414,228,53361
2019-04-26 02:40:03,80,94,12881,11739,350,390,233,53361
2019-04-26 02:45:01,80,94,12958,11794,398,413,234,53361
2019-04-26 02:50:01,80,94,12973,11808,413,426,239,53361
2019-04-26 02:55:01,81,94,13025,11877,388,412,241,53361
2019-04-26 03:00:01,81,93,13037,11886,378,397,243,53361
2019-04-26 03:05:02,81,93,13100,11950,439,470,236,53361
2019-04-26 03:10:01,81,93,13127,11987,430,468,243,53361
2019-04-26 03:15:01,81,93,13178,12058,422,463,236,53361
2019-04-26 03:20:01,81,93,13186,12067,418,456,244,53361
2019-04-26 03:25:01,81,93,13242,12117,441,456,245,53361
2019-04-26 03:30:01,81,93,13278,12144,459,472,249,53361
2019-04-26 03:35:01,81,93,13326,12187,450,457,245,53361
2019-04-26 03:40:03,81,93,13345,12200,464,461,241,53361
2019-04-26 03:45:01,81,93,13401,12278,443,484,245,53361
2019-04-26 03:50:01,81,92,13430,12311,457,503,252,53361
2019-04-26 03:55:01,81,92,13460,12348,435,471,248,53361
2019-04-26 04:00:01,81,92,13466,12354,429,468,253,53361
2019-04-26 04:05:01,82,92,13523,12406,423,456,249,53361
2019-04-26 04:10:01,82,92,13546,12425,419,438,251,53361
2019-04-26 04:15:01,82,92,13597,12495,419,437,252,53361
2019-04-26 04:20:01,81,92,13620,12535,434,468,262,53361
2019-04-26 04:25:01,80,92,13665,12582,423,465,268,53361
2019-04-26 04:30:01,80,92,13671,12588,393,444,272,53361
2019-04-26 04:35:01,80,91,13752,12656,426,469,273,53361
2019-04-26 04:40:01,80,94,13779,12692,434,492,282,53361
2019-04-26 04:45:01,79,97,13816,12724,415,446,291,53361
2019-04-26 04:50:01,78,98,13854,12764,424,453,294,53361
2019-04-26 04:55:01,78,100,13879,12789,419,441,292,53361
2019-04-26 05:00:01,78,103,13911,12836,445,482,297,53361
2019-04-26 05:05:01,77,107,13965,12899,442,493,302,53361
2019-04-26 05:10:01,78,108,13981,12918,435,493,306,53361
2019-04-26 05:15:01,78,111,14080,13001,483,506,316,53361
2019-04-26 05:20:01,78,113,14139,13068,519,533,318,53361
2019-04-26 05:25:01,78,113,14185,13104,520,522,324,53361
2019-04-26 05:30:01,78,113,14194,13111,523,523,324,53361
2019-04-26 05:35:01,77,113,14298,13200,546,544,326,53361
2019-04-26 05:40:01,78,116,14334,13238,555,546,327,53361
2019-04-26 05:45:01,78,116,14369,13288,553,564,328,53361
2019-04-26 05:50:01,79,116,14411,13322,557,558,328,53361
2019-04-26 05:55:01,79,116,14477,13382,598,593,325,53361
2019-04-26 06:00:01,79,117,14515,13427,604,591,318,53361
2019-04-26 06:05:01,79,117,14578,13497,613,598,319,53361
2019-04-26 06:10:01,80,117,14620,13537,639,619,322,53361
2019-04-26 06:15:01,80,117,14709,13625,629,624,327,53361
2019-04-26 06:20:01,82,117,14755,13683,616,615,329,53361
2019-04-26 06:25:01,83,117,14847,13763,662,659,335,53361
2019-04-26 06:30:01,83,118,14868,13796,674,685,328,53361
2019-04-26 06:35:01,85,118,14964,13934,666,734,331,53361
2019-04-26 06:40:01,89,118,14996,13975,662,737,331,53361
2019-04-26 06:45:01,89,118,15053,14041,684,753,334,53361
2019-04-26 06:50:01,90,118,15077,14069,666,747,327,53361
2019-04-26 06:55:01,90,118,15151,14147,674,765,330,53361
2019-04-26 07:00:01,91,117,15184,14190,669,763,332,53361
2019-04-26 07:05:01,94,118,15255,14264,677,767,332,53361
2019-04-26 07:10:01,94,118,15292,14302,672,765,329,53361
2019-04-26 07:15:01,94,118,15374,14410,665,785,332,53361
2019-04-26 07:20:01,96,120,15409,14443,654,760,331,53361
2019-04-26 07:25:01,97,122,15464,14509,617,746,335,53361
2019-04-26 07:30:01,98,123,15472,14533,604,737,341,53361
2019-04-26 07:35:01,99,124,15555,14668,591,734,335,53361
2019-04-26 07:40:01,101,125,15596,14723,600,748,343,53361
2019-04-26 07:45:01,101,125,15634,14766,581,725,343,53361
2019-04-26 07:50:01,102,126,15679,14814,602,745,358,53361
2019-04-26 07:55:01,102,127,15745,14871,594,724,361,53361
2019-04-26 08:00:01,102,127,15785,14911,601,721,371,53361
2019-04-26 08:05:01,102,128,15885,15009,630,745,370,53361
2019-04-26 08:10:01,102,129,15950,15066,658,764,376,53361
2019-04-26 08:15:01,102,129,16004,15117,630,707,379,53361
2019-04-26 08:20:01,103,129,16041,15163,632,720,382,53361
2019-04-26 08:25:01,102,130,16166,15268,702,759,384,53361
2019-04-26 08:30:01,102,130,16166,15268,694,735,383,53361
2019-04-26 08:35:01,102,130,16317,15386,762,718,385,53361
2019-04-26 08:40:03,102,130,16369,15431,800,724,389,53361
2019-04-26 08:45:01,102,131,16458,15509,824,743,392,53361
2019-04-26 08:50:01,103,131,16524,15579,845,765,393,53361
2019-04-26 08:55:01,103,132,16595,15644,850,773,388,53361
2019-04-26 09:00:01,103,133,16640,15675,855,764,384,53361
2019-04-26 09:05:01,104,135,16730,15750,845,741,382,53361
2019-04-26 09:10:02,104,136,16789,15810,856,756,383,53361
2019-04-26 09:15:01,104,136,16842,15856,838,739,379,53361
2019-04-26 09:20:01,104,137,16858,15863,817,700,378,53361
2019-04-26 09:25:01,104,138,16986,15948,820,680,374,53361
2019-04-26 09:30:01,104,139,17038,16010,872,742,385,53361
2019-04-26 09:35:01,104,139,17093,16049,776,663,377,53361
2019-04-26 09:40:01,104,140,17152,16101,783,670,377,53361
2019-04-26 09:45:01,104,140,17240,16177,782,668,379,53361
2019-04-26 09:50:01,104,140,17286,16205,762,626,377,53361
2019-04-26 09:55:01,104,141,17379,16278,784,634,390,53361
2019-04-26 10:00:01,104,141,17424,16314,784,639,389,53361
2019-04-26 10:05:01,104,142,17525,16419,795,669,395,53361
2019-04-26 10:10:01,104,143,17588,16494,799,684,396,53361
2019-04-26 10:15:01,104,143,17649,16539,807,683,401,53361
2019-04-26 10:20:01,104,144,17743,16621,885,758,397,53361
2019-04-26 10:25:01,105,144,17791,16675,805,727,401,53361
2019-04-26 10:30:01,106,144,17866,16750,828,740,409,53361
2019-04-26 10:35:01,106,145,17942,16798,849,749,415,53361
2019-04-26 10:40:01,106,145,17965,16828,813,727,419,53361
2019-04-26 10:45:01,106,145,18064,16914,824,737,430,53361
2019-04-26 10:50:01,106,147,18127,16971,841,766,426,53361
2019-04-26 10:55:01,106,147,18209,17050,830,772,429,53361
2019-04-26 11:00:01,106,149,18272,17114,848,800,433,53361
2019-04-26 11:05:01,106,151,18339,17190,814,771,426,53361
2019-04-26 11:10:01,106,152,18403,17233,815,739,434,53361
2019-04-26 11:15:01,106,154,18489,17315,840,776,433,53361
2019-04-26 11:20:01,106,154,18526,17354,783,733,435,53361
2019-04-26 11:25:01,106,155,18603,17436,812,761,436,53361
2019-04-26 11:30:02,106,156,18650,17483,772,746,437,53361
2019-04-26 11:35:01,106,156,18739,17548,797,750,433,53361
2019-04-26 11:40:01,106,158,18773,17574,808,746,424,53361
2019-04-26 11:45:02,107,158,18850,17643,789,732,422,53361
2019-04-26 11:50:01,107,158,18891,17691,764,720,430,53361
2019-04-26 11:55:01,107,158,18956,17745,747,695,429,53361
2019-04-26 12:00:01,108,158,18986,17770,714,656,436,53361
2019-04-26 12:05:01,108,158,19070,17854,731,664,437,53361
2019-04-26 12:10:02,109,158,19105,17875,671,611,437,53361
2019-04-26 12:15:02,110,158,19204,17975,740,678,442,53361
2019-04-26 12:20:01,111,158,19270,18043,744,689,446,53361
2019-04-26 12:25:01,112,158,19368,18104,765,668,462,53361
2019-04-26 12:30:01,113,158,19421,18130,771,647,454,53361
2019-04-26 12:35:01,115,158,19524,18212,785,664,454,53361
2019-04-26 12:40:01,115,160,19613,18281,840,707,467,53361
2019-04-26 12:45:01,115,160,19676,18336,826,693,467,53361
2019-04-26 12:50:01,115,160,19737,18366,846,675,475,53361
2019-04-26 12:55:01,115,160,19892,18450,936,705,471,53361
2019-04-26 13:00:01,114,160,20004,18505,1018,735,476,53361
2019-04-26 13:05:01,113,160,20074,18579,1004,725,489,53361
2019-04-26 13:10:01,114,159,20196,18656,1091,781,499,53361
2019-04-26 13:15:01,114,159,20250,18712,1046,737,501,53361
2019-04-26 13:20:01,114,159,20289,18741,1019,698,495,53361
2019-04-26 13:25:01,114,160,20404,18853,1036,749,502,53361
2019-04-26 13:30:01,113,160,20483,18907,1062,777,503,53361
2019-04-26 13:35:01,113,160,20574,18965,1050,753,512,53361
2019-04-26 13:40:01,114,161,20631,19020,1018,739,502,53361
2019-04-26 13:45:01,114,160,20719,19103,1043,767,513,53361
2019-04-26 13:50:01,114,161,20786,19168,1049,802,516,53361
2019-04-26 13:55:01,113,162,20874,19238,982,788,524,53361
2019-04-26 14:00:01,113,163,20937,19314,933,809,520,53361
2019-04-26 14:05:01,113,162,21047,19400,973,821,516,53361
2019-04-26 14:10:01,113,162,21085,19443,889,787,511,53361
2019-04-26 14:15:01,113,162,21226,19583,976,871,496,53361
2019-04-26 14:20:01,113,163,21324,19676,1035,935,495,53361
2019-04-26 14:25:01,113,163,21442,19775,1038,922,485,53361
2019-04-26 14:30:01,113,164,21502,19816,1019,909,481,53361
2019-04-26 14:35:01,113,164,21617,19932,1043,967,486,53361
2019-04-26 14:40:01,113,164,21656,19970,1025,950,491,53361
2019-04-26 14:45:01,113,165,21763,20084,1044,981,486,53361
2019-04-26 14:50:01,113,165,21797,20146,1011,978,491,53361
2019-04-26 14:55:01,112,165,21956,20313,1082,1075,500,53361
2019-04-26 15:00:01,112,165,22051,20401,1114,1087,495,53361
2019-04-26 15:05:02,112,165,22156,20531,1168,1187,486,53361
2019-04-26 15:10:01,112,165,22192,20560,1107,1117,484,53361
2019-04-26 15:15:01,112,165,22314,20694,1088,1111,481,53361
2019-04-26 15:20:01,112,164,22382,20745,1058,1069,480,53361
2019-04-26 15:25:01,112,164,22486,20844,1044,1069,464,53361
2019-04-26 15:30:01,112,163,22542,20901,1040,1085,465,53361
2019-04-26 15:35:01,112,164,22619,21002,1002,1070,452,53361
2019-04-26 15:40:01,111,163,22709,21101,1053,1131,446,53361
2019-04-26 15:45:01,111,163,22773,21178,1010,1094,443,53361
2019-04-26 15:50:01,111,163,22773,21178,976,1032,433,53361
2019-04-26 15:55:01,111,163,22899,21338,943,1025,428,53361
2019-04-26 16:00:01,112,163,22981,21431,930,1030,427,53361
2019-04-26 16:05:01,112,163,23081,21538,925,1007,427,53361
2019-04-26 16:10:01,112,163,23106,21583,914,1023,428,53361
2019-04-26 16:15:01,112,163,23218,21676,904,982,421,53361
2019-04-26 16:20:01,112,163,23236,21688,854,943,412,53361
2019-04-26 16:25:01,112,163,23347,21805,861,961,407,53361
2019-04-26 16:30:01,112,163,23392,21850,850,949,400,53361
2019-04-26 16:35:01,111,164,23494,21933,875,931,398,53361
2019-04-26 16:40:01,111,166,23527,21953,818,852,392,53361
2019-04-26 16:45:01,111,166,23595,22033,822,855,398,53361
2019-04-26 16:50:02,111,166,23646,22090,815,820,395,53361
2019-04-26 16:55:01,111,166,23748,22182,849,844,393,53361
2019-04-26 17:00:01,111,166,23766,22199,785,768,399,53361
2019-04-26 17:05:01,111,166,23859,22272,778,734,391,53361
2019-04-26 17:10:01,112,165,23932,22360,826,777,387,53361
2019-04-26 17:15:01,112,165,24001,22441,783,765,381,53361
2019-04-26 17:20:01,112,165,24028,22475,792,787,376,53361
2019-04-26 17:25:01,113,164,24120,22591,773,786,372,53361
2019-04-26 17:30:01,113,164,24149,22635,757,785,369,53361
2019-04-26 17:35:01,113,164,24237,22707,743,774,366,53361
2019-04-26 17:40:01,113,164,24283,22740,756,787,365,53361
2019-04-26 17:45:01,113,162,24346,22783,751,750,367,53361
2019-04-26 17:50:01,114,162,24376,22826,730,736,363,53361
2019-04-26 17:55:01,114,162,24437,22901,689,719,363,53361
2019-04-26 18:00:01,114,161,24517,22999,751,800,364,53361
2019-04-26 18:05:01,114,161,24547,23035,688,763,367,53361
2019-04-26 18:10:02,114,160,24618,23089,672,707,364,53361
2019-04-26 18:15:01,114,160,24671,23156,670,715,353,53361
2019-04-26 18:20:01,114,160,24684,23198,656,723,353,53361
2019-04-26 18:25:01,114,160,24758,23282,638,691,350,53361
2019-04-26 18:30:01,115,160,24789,23317,640,682,353,53361
2019-04-26 18:35:01,115,160,24863,23407,626,700,347,53361
2019-04-26 18:40:01,115,160,24877,23422,594,682,340,53361
2019-04-26 18:45:01,115,160,24968,23509,622,726,346,53361
2019-04-26 18:50:01,115,160,24987,23517,611,691,348,53361
2019-04-26 18:55:01,115,160,25135,23629,698,728,346,53361
2019-04-26 19:00:01,116,160,25196,23666,679,667,347,53361
2019-04-26 19:05:01,116,160,25259,23735,712,700,352,53361
2019-04-26 19:10:01,116,161,25323,23796,705,707,348,53361
2019-04-26 19:15:01,117,161,25386,23842,715,686,353,53361
2019-04-26 19:20:01,117,161,25387,23843,703,645,351,53361
2019-04-26 19:25:01,118,161,25513,23982,755,700,352,53361
2019-04-26 19:30:01,118,161,25539,23998,750,681,344,53361
2019-04-26 19:35:01,118,160,25640,24081,777,674,347,53361
2019-04-26 19:40:01,119,160,25703,24140,826,718,351,53361
2019-04-26 19:45:01,121,160,25758,24197,790,688,347,53361
2019-04-26 19:50:01,122,160,25793,24247,806,730,344,53361
2019-04-26 19:55:01,122,161,25879,24308,744,679,340,53361
2019-04-26 20:00:01,122,162,25939,24355,743,689,352,53361
2019-04-26 20:05:02,123,162,26008,24439,747,701,346,53361
2019-04-26 20:10:01,124,162,26081,24486,758,690,344,53361
