Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2019-09-18 09:06:01,139,126,0,0,0,0,432,65025
2019-09-18 09:36:01,146,168,437,388,129,134,512,65025
2019-09-18 10:06:01,164,175,1018,946,1018,946,539,65025
2019-09-18 10:36:01,186,198,1664,1610,1227,1222,571,65025
2019-09-18 11:06:01,184,201,2461,2244,1443,1299,562,65025
2019-09-18 11:36:01,183,203,3243,2877,1579,1267,555,65025
2019-09-18 12:06:01,182,205,3914,3492,1453,1248,550,65025
2019-09-18 12:36:01,182,205,4480,4013,1237,1136,521,65025
2019-09-18 13:06:01,183,205,5023,4502,1110,1010,503,65025
2019-09-18 13:36:01,183,205,5516,5061,1034,1048,469,65025
2019-09-18 14:06:01,180,205,6041,5560,1025,1061,467,65025
2019-09-18 14:36:01,180,207,6555,6100,1039,1039,455,65025
2019-09-18 15:06:01,179,206,7082,6588,1040,1028,434,65025
2019-09-18 15:36:01,180,207,7475,6933,925,835,378,65025
2019-09-18 16:06:01,181,208,7915,7387,830,798,362,65025
2019-09-18 16:36:01,180,209,8306,7765,834,836,346,65025
2019-09-18 17:06:01,180,208,8631,8130,722,747,332,65025
2019-09-18 17:36:01,178,208,9006,8455,702,694,346,65025
2019-09-18 18:06:01,178,208,9390,8809,759,679,327,65025
2019-09-18 18:36:01,178,207,9790,9086,783,630,323,65025
2019-09-18 19:06:01,178,208,10156,9482,767,674,322,65025
2019-09-18 19:36:01,178,208,10495,9829,705,744,308,65025
2019-09-18 20:06:01,179,206,10828,10161,674,680,299,65025
2019-09-18 20:36:01,179,206,11133,10434,638,606,278,65025
2019-09-18 21:06:01,179,207,11400,10696,576,538,267,65025
2019-09-18 21:36:01,178,208,11665,10975,535,542,252,65025
2019-09-18 22:06:01,176,209,11999,11302,599,606,229,65025
2019-09-18 22:36:01,175,210,12162,11475,515,519,192,65025
2019-09-18 23:06:01,173,210,12307,11622,310,321,179,65025
2019-09-18 23:36:02,173,210,12478,11786,318,318,164,65025
2019-09-19 00:07:01,171,211,12755,11985,449,365,167,65025
2019-09-19 00:37:01,169,214,12874,12113,406,338,149,65025
2019-09-19 01:07:01,168,214,12978,12188,257,236,143,65025
2019-09-19 01:37:01,165,214,13097,12262,225,150,150,65025
2019-09-19 02:07:01,164,218,13182,12370,214,196,171,65025
2019-09-19 02:37:01,162,219,13251,12465,156,206,171,65025
2019-09-19 03:07:01,161,219,13353,12591,197,264,174,65025
2019-09-19 03:37:01,159,220,13500,12712,249,247,186,65025
2019-09-19 04:07:02,159,220,13636,12828,289,240,190,65025
2019-09-19 04:37:02,158,220,13792,12984,298,277,204,65025
2019-09-19 05:08:01,158,220,14011,13162,377,334,200,65025
2019-09-19 05:38:01,158,220,14146,13327,361,349,222,65025
2019-09-19 06:08:01,159,220,14307,13513,320,366,246,65025
2019-09-19 06:38:01,159,219,14477,13716,336,391,265,65025
2019-09-19 07:08:01,160,218,14655,13917,350,404,283,65025
2019-09-19 07:38:01,160,223,14920,14187,478,510,295,65025
2019-09-19 08:08:01,160,225,15211,14403,559,489,323,65025
2019-09-19 08:38:01,159,225,15452,14631,537,445,327,65025
2019-09-19 09:08:01,158,227,15764,14906,553,507,349,65025
2019-09-19 09:38:01,158,228,16079,15235,629,614,348,65025
2019-09-19 10:08:01,157,228,16463,15606,701,702,373,65025
2019-09-19 10:38:01,158,227,16816,15931,755,737,411,65025
2019-09-19 11:08:01,157,227,17226,16270,763,666,414,65025
2019-09-19 11:38:01,157,229,17569,16579,729,633,437,65025
2019-09-19 12:08:01,156,229,17984,16928,767,663,459,65025
2019-09-19 12:38:02,157,229,18366,17351,800,772,457,65025
2019-09-19 13:09:01,157,229,18857,17819,876,890,465,65025
2019-09-19 13:39:01,156,230,19255,18201,880,847,459,65025
2019-09-19 14:09:01,156,230,19591,18601,727,790,420,65025
2019-09-19 14:39:01,156,231,19964,18980,718,774,398,65025
2019-09-19 15:09:01,157,231,20334,19405,752,816,387,65025
2019-09-19 15:39:01,155,234,20653,19699,689,719,333,65025
2019-09-19 16:09:01,155,234,20901,20002,577,643,323,65025
2019-09-19 16:39:01,155,233,21111,20253,507,635,327,65025
2019-09-19 17:09:02,156,233,21440,20518,539,522,348,65025
2019-09-19 17:40:01,156,233,21760,20808,650,558,371,65025
2019-09-19 18:10:01,156,234,22109,21137,674,624,364,65025
2019-09-19 18:40:01,154,237,22534,21434,784,634,347,65025
2019-09-19 19:10:01,154,238,22838,21779,734,646,343,65025
2019-09-19 19:40:01,154,238,23147,22145,609,716,322,65025
2019-09-19 20:10:01,156,237,23413,22418,553,618,308,65025
2019-09-19 20:40:01,156,237,23707,22738,561,600,297,65025
2019-09-19 21:10:01,156,237,24091,23100,681,683,255,65025
2019-09-19 21:40:01,155,236,24300,23384,594,646,237,65025
2019-09-19 22:10:01,156,237,24547,23599,458,499,229,65025
2019-09-19 22:40:02,155,236,24747,23803,449,419,200,65025
2019-09-19 23:10:03,157,235,24885,23991,362,422,197,65025
2019-09-19 23:41:01,157,235,25102,24228,371,437,189,65025
2019-09-20 00:11:01,156,236,25271,24411,389,423,191,65025
2019-09-20 00:41:01,156,236,25367,24577,233,318,182,65025
2019-09-20 01:11:01,156,237,25480,24791,221,393,190,65025
2019-09-20 01:41:01,156,237,25646,24992,289,420,197,65025
2019-09-20 02:11:01,155,236,25832,25177,352,388,195,65025
2019-09-20 02:41:01,155,236,25993,25314,348,324,202,65025
2019-09-20 03:11:01,155,236,26165,25446,317,266,218,65025
2019-09-20 03:41:01,154,237,26417,25612,433,302,233,65025
2019-09-20 04:11:01,155,235,26702,25837,544,389,245,65025
2019-09-20 04:41:02,155,235,27015,26143,599,531,254,65025
2019-09-20 05:12:01,153,237,27301,26415,554,520,257,65025
