Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,SquaredWinMargin
2020-01-25 08:08:02,80,69,3,5,0,0,598,45796
2020-01-25 08:39:01,120,107,817,791,149,200,740,45796
2020-01-25 09:09:02,122,133,1748,1616,1790,1652,793,45796
2020-01-25 09:40:01,124,136,2783,2617,1962,1826,793,45796
2020-01-25 10:10:01,125,138,3947,3936,2169,2314,806,45796
2020-01-25 10:40:01,125,138,5042,5078,2259,2461,774,45796
2020-01-25 11:10:02,125,138,6089,6178,2141,2242,771,45796
2020-01-25 11:41:01,125,139,7234,7356,2192,2278,762,45796
2020-01-25 12:11:01,126,139,8350,8580,2261,2402,738,45796
2020-01-25 12:41:01,126,139,9424,9625,2190,2269,729,45796
2020-01-25 13:11:01,126,139,10396,10675,2046,2096,673,45796
2020-01-25 13:41:01,126,139,11392,11643,1968,2018,647,45796
2020-01-25 14:11:01,127,137,12156,12495,1692,1771,626,45796
2020-01-25 14:41:01,127,137,13032,13326,1640,1683,622,45796
2020-01-25 15:11:01,127,137,13875,14288,1735,1808,593,45796
2020-01-25 15:41:01,127,137,14669,15063,1637,1737,542,45796
2020-01-25 16:11:01,127,137,15271,15671,1396,1383,511,45796
2020-01-25 16:41:01,127,137,15891,16251,1222,1188,506,45796
2020-01-25 17:11:01,127,137,16501,16968,1234,1303,490,45796
2020-01-25 17:41:01,127,137,17031,17596,1140,1345,459,45796
2020-01-25 18:11:01,127,137,17471,18169,970,1202,462,45796
2020-01-25 18:41:01,127,137,17950,18636,919,1040,437,45796
2020-01-25 19:11:01,126,137,18361,19131,900,974,446,45796
2020-01-25 19:41:01,127,137,18824,19651,874,1015,449,45796
2020-01-25 20:11:01,127,137,19307,20244,950,1119,462,45796
2020-01-25 20:41:02,126,137,19763,20808,939,1157,422,45796
2020-01-25 21:12:01,126,137,20235,21409,932,1171,434,45796
2020-01-25 21:42:01,126,138,20751,21938,988,1130,409,45796
2020-01-25 22:12:01,126,138,21231,22494,997,1085,398,45796
2020-01-25 22:42:01,126,138,21765,23012,1014,1074,362,45796
2020-01-25 23:12:01,126,138,22217,23518,989,1024,375,45796
2020-01-25 23:42:01,126,137,22750,24114,985,1102,375,45796
2020-01-26 00:12:01,124,138,23218,24588,1028,1107,354,45796
2020-01-26 00:42:01,123,140,23687,25004,892,867,333,45796
2020-01-26 01:12:01,123,140,24096,25283,821,646,323,45796
2020-01-26 01:42:01,123,140,24470,25650,780,646,311,45796
2020-01-26 02:12:01,121,140,24818,25996,722,713,325,45796
2020-01-26 02:42:01,120,141,25131,26275,677,645,346,45796
2020-01-26 03:12:01,121,141,25440,26545,622,549,364,45796
2020-01-26 03:42:01,121,141,25841,26891,758,660,393,45796
2020-01-26 04:12:01,121,141,26241,27315,801,770,419,45796
2020-01-26 04:42:01,121,141,26666,27741,825,850,437,45796
2020-01-26 05:12:01,120,141,27082,28216,840,903,472,45796
2020-01-26 05:42:01,119,141,27563,28683,959,1006,492,45796
2020-01-26 06:12:01,118,141,28144,29245,1062,1029,490,45796
2020-01-26 06:42:02,120,140,28603,29762,1012,1060,528,45796
2020-01-26 07:13:01,119,140,29131,30306,994,1028,524,45796
2020-01-26 07:43:01,119,140,29621,30797,1018,1035,523,45796
2020-01-26 08:13:01,118,140,30195,31394,1064,1088,539,45796
2020-01-26 08:43:01,118,140,30790,31893,1161,1057,540,45796
2020-01-26 09:13:02,118,140,31556,32504,1362,1110,561,45796
2020-01-26 09:44:01,118,141,32224,33028,1434,1136,608,45796
2020-01-26 10:14:01,118,141,32955,33616,1402,1116,633,45796
2020-01-26 10:44:01,118,141,33817,34252,1637,1260,636,45796
2020-01-26 11:14:01,118,142,34545,34827,1590,1212,619,45796
2020-01-26 11:44:01,117,143,35190,35281,1306,987,614,45796
2020-01-26 12:14:01,116,142,35829,35712,1249,859,621,45796
2020-01-26 12:44:01,115,142,36495,36177,1287,870,593,45796
2020-01-26 13:14:01,115,143,37051,36664,1222,952,566,45796
2020-01-26 13:44:01,114,145,37483,36999,963,786,508,45796
2020-01-26 14:14:01,114,145,37899,37317,803,632,530,45796
2020-01-26 14:44:01,114,145,38442,37700,978,734,500,45796
2020-01-26 15:14:01,112,147,38880,38065,970,746,470,45796
2020-01-26 15:44:01,110,148,39308,38414,873,722,484,45796
2020-01-26 16:14:01,110,148,39668,38781,762,707,480,45796
2020-01-26 16:44:01,109,149,40023,39147,675,721,440,45796
2020-01-26 17:14:01,107,150,40352,39401,684,620,424,45796
2020-01-26 17:44:01,105,152,40680,39692,662,538,399,45796
2020-01-26 18:14:01,104,150,41033,40008,636,589,399,45796
2020-01-26 18:44:01,104,151,41376,40387,696,695,405,45796
2020-01-26 19:14:01,101,152,41973,40835,942,831,398,45796
2020-01-26 19:44:01,101,152,42388,41189,963,775,372,45796
2020-01-26 20:14:01,102,151,42725,41496,723,636,350,45796
2020-01-26 20:44:01,101,150,43039,41811,621,591,337,45796
2020-01-26 21:14:01,99,151,43271,42022,530,499,322,45796
2020-01-26 21:44:02,99,153,43446,42206,407,395,312,45796
2020-01-26 22:15:01,98,155,43610,42358,343,323,283,45796
2020-01-26 22:45:01,97,155,43767,42481,305,264,277,45796
2020-01-26 23:15:01,97,155,43978,42635,378,299,254,45796
2020-01-26 23:45:01,97,155,44183,42815,416,332,248,45796
2020-01-27 00:15:01,97,155,44407,43035,402,372,251,45796
2020-01-27 00:45:01,97,155,44652,43240,451,415,262,45796
2020-01-27 01:15:01,97,155,44911,43515,504,481,251,45796
2020-01-27 01:45:01,97,155,45119,43768,467,528,263,45796
2020-01-27 02:15:01,97,155,45356,43948,441,422,261,45796
2020-01-27 02:45:01,96,155,45593,44125,474,357,273,45796
2020-01-27 03:15:02,96,158,45853,44309,505,368,262,45796
2020-01-27 03:46:01,96,159,46104,44528,495,389,289,45796
2020-01-27 04:16:01,95,160,46425,44760,572,446,297,45796
2020-01-27 04:46:01,95,161,46622,44930,483,382,288,45796
2020-01-27 05:16:01,95,162,46851,45125,436,371,293,45796
2020-01-27 05:46:01,96,162,47153,45332,522,400,306,45796
2020-01-27 06:16:01,98,163,47486,45609,630,485,315,45796
2020-01-27 06:46:01,98,163,47842,45927,691,581,304,45796
2020-01-27 07:16:02,98,165,48172,46288,715,720,337,45796
2020-01-27 07:47:01,98,165,48517,46609,657,661,338,45796
2020-01-27 08:17:01,98,165,48831,46943,638,627,333,45796
2020-01-27 08:47:01,98,165,49140,47320,630,719,340,45796
2020-01-27 09:17:01,99,164,49453,47604,625,665,377,45796
2020-01-27 09:47:01,99,164,49663,47819,509,492,428,45796
2020-01-27 10:17:01,99,164,49995,48100,542,493,432,45796
2020-01-27 10:47:01,99,165,50368,48485,708,668,434,45796
2020-01-27 11:17:01,99,166,50680,48738,620,577,423,45796
2020-01-27 11:47:01,99,166,50830,48868,457,386,427,45796
2020-01-27 12:17:01,99,166,50983,49045,295,313,406,45796
2020-01-27 12:47:01,99,166,51192,49228,356,358,420,45796
2020-01-27 13:17:02,98,168,51463,49457,488,423,432,45796
2020-01-27 13:48:01,98,168,51833,49726,578,452,403,45796
2020-01-27 14:18:01,99,167,52176,50013,682,532,378,45796
2020-01-27 14:48:01,99,167,52536,50254,708,532,349,45796
2020-01-27 15:18:01,99,167,52803,50456,716,470,328,45796
2020-01-27 15:48:01,99,167,52904,50574,368,320,316,45796
2020-01-27 16:18:01,99,167,53048,50723,251,273,349,45796
2020-01-27 16:48:01,99,167,53324,50971,421,398,379,45796
2020-01-27 17:18:02,99,167,53683,51318,668,625,384,45796
2020-01-27 17:49:01,99,167,54047,51671,636,637,363,45796
2020-01-27 18:19:01,99,167,54244,51879,444,453,369,45796
2020-01-27 18:49:01,98,167,54441,52093,370,402,344,45796
2020-01-27 19:19:01,99,167,54679,52301,438,427,351,45796
2020-01-27 19:49:01,99,167,55013,52531,536,401,351,45796
2020-01-27 20:19:01,98,168,55251,52706,572,405,331,45796
2020-01-27 20:49:01,98,168,55400,52865,387,334,320,45796
2020-01-27 21:19:01,98,168,55564,53017,291,288,287,45796
2020-01-27 21:49:01,98,168,55702,53163,274,274,268,45796
2020-01-27 22:19:01,98,168,55915,53287,361,277,244,45796
2020-01-27 22:49:01,98,168,56124,53407,425,245,235,45796
2020-01-27 23:19:01,98,168,56265,53552,359,273,236,45796
2020-01-27 23:49:01,98,168,56406,53704,305,309,237,45796
2020-01-28 00:19:01,98,168,56556,53816,285,236,235,45796
2020-01-28 00:49:01,98,168,56697,53955,293,252,236,45796
2020-01-28 01:19:01,98,168,56838,54123,282,310,241,45796
2020-01-28 01:49:01,98,169,56982,54291,263,321,236,45796
2020-01-28 02:19:01,98,169,57142,54466,282,301,248,45796
2020-01-28 02:49:01,98,169,57302,54633,325,346,257,45796
2020-01-28 03:19:01,98,169,57434,54793,265,308,264,45796
2020-01-28 03:49:01,98,169,57603,54958,305,324,261,45796
2020-01-28 04:19:01,98,169,57795,55149,365,358,265,45796
2020-01-28 04:49:01,98,169,57931,55352,336,394,281,45796
2020-01-28 05:19:01,97,169,58191,55599,370,421,290,45796
2020-01-28 05:49:01,97,169,58434,55828,509,494,308,45796
2020-01-28 06:19:01,72,170,58599,56009,408,411,305,45796
2020-01-28 06:49:01,96,169,58817,56206,331,341,325,45796
2020-01-28 07:19:01,96,170,59012,56407,360,356,324,45796
2020-01-28 07:49:01,96,170,59185,56579,372,378,332,45796
2020-01-28 08:19:01,96,170,59314,56727,310,329,334,45796
2020-01-28 08:49:01,96,171,59513,56913,343,350,344,45796
2020-01-28 09:19:01,96,171,59775,57120,462,394,336,45796
2020-01-28 09:49:01,96,171,59978,57324,465,412,347,45796
2020-01-28 10:19:01,96,171,60200,57510,426,396,389,45796
2020-01-28 10:49:01,96,171,60466,57711,487,388,422,45796
2020-01-28 11:19:01,96,171,60851,57982,651,473,436,45796
2020-01-28 11:49:01,96,171,61207,58241,655,490,433,45796
2020-01-28 12:19:01,96,171,61449,58413,600,402,431,45796
2020-01-28 12:49:01,96,171,61776,58697,569,456,429,45796
2020-01-28 13:19:01,94,172,62190,59022,741,608,413,45796
2020-01-28 13:49:01,93,173,62557,59254,707,489,387,45796
2020-01-28 14:19:01,93,173,62803,59446,554,380,355,45796
2020-01-28 14:49:01,93,173,63038,59690,481,436,359,45796
2020-01-28 15:19:01,93,174,63308,59947,466,450,370,45796
2020-01-28 15:49:01,93,174,63606,60221,573,536,356,45796
2020-01-28 16:19:01,93,174,63893,60491,543,501,344,45796
2020-01-28 16:49:01,93,174,64170,60725,525,460,342,45796
2020-01-28 17:19:01,93,174,64546,60992,653,505,353,45796
2020-01-28 17:49:01,93,174,64865,61276,641,515,355,45796
2020-01-28 18:19:01,92,175,65215,61524,618,502,345,45796
2020-01-28 18:49:01,91,175,65478,61749,613,474,332,45796
2020-01-28 19:19:01,91,175,65756,61964,541,439,302,45796
2020-01-28 19:49:01,90,175,65943,62102,465,353,282,45796
2020-01-28 20:19:01,90,175,66128,62295,374,333,263,45796
2020-01-28 20:49:01,90,176,66280,62450,380,371,254,45796
2020-01-28 21:19:01,90,176,66489,62609,336,262,258,45796
2020-01-28 21:49:01,90,177,66650,62758,324,263,241,45796
2020-01-28 22:19:01,90,177,66820,62885,333,283,218,45796
2020-01-28 22:49:02,90,177,66970,63011,327,258,220,45796
2020-01-28 23:20:01,90,177,67106,63172,259,264,191,45796
2020-01-28 23:50:01,90,178,67257,63312,257,282,196,45796
2020-01-29 00:20:01,90,178,67378,63440,277,269,192,45796
2020-01-29 00:50:01,90,178,67502,63567,245,255,209,45796
2020-01-29 01:20:01,90,178,67624,63687,248,250,0,45796
2020-01-29 01:50:01,90,178,67757,63819,255,252,224,45796
2020-01-29 02:20:01,89,178,67876,63933,269,260,227,45796
2020-01-29 02:50:01,89,178,67994,64076,237,257,229,45796
2020-01-29 03:20:01,89,178,68129,64238,253,305,233,45796
2020-01-29 03:50:01,89,177,68308,64405,314,329,239,45796
2020-01-29 04:20:02,89,178,68479,64539,358,299,251,45796
2020-01-29 04:51:01,89,178,68607,64688,299,283,253,45796
2020-01-29 05:21:01,89,178,68731,64803,252,262,236,45796
2020-01-29 05:51:01,90,178,68888,64943,281,255,275,45796
2020-01-29 06:21:01,90,178,69120,65139,389,337,290,45796
2020-01-29 06:51:01,90,178,69385,65374,497,431,304,45796
2020-01-29 07:21:01,90,178,69645,65585,537,453,316,45796
2020-01-29 07:51:01,90,178,69885,65814,498,431,318,45796
2020-01-29 08:21:01,90,178,70209,66021,566,443,330,45796
2020-01-29 08:51:01,90,178,70480,66254,595,440,350,45796
2020-01-29 09:21:01,90,177,70807,66538,668,592,348,45796
2020-01-29 09:51:01,90,178,71084,66758,599,507,350,45796
2020-01-29 10:21:01,90,178,71426,67071,619,532,356,45796
2020-01-29 10:51:01,90,178,71743,67330,659,572,360,45796
2020-01-29 11:21:01,90,178,72036,67556,636,507,360,45796
2020-01-29 11:51:01,90,178,72311,67825,568,495,385,45796
2020-01-29 12:21:01,90,178,72681,68148,644,593,371,45796
2020-01-29 12:51:01,90,178,73011,68476,713,665,366,45796
2020-01-29 13:21:01,90,178,73309,68770,636,623,352,45796
2020-01-29 13:51:01,90,178,73558,69060,547,584,330,45796
2020-01-29 14:21:01,90,177,73823,69299,515,531,350,45796
2020-01-29 14:51:01,90,177,74085,69555,525,495,364,45796
2020-01-29 15:21:01,90,178,74411,69870,586,569,363,45796
2020-01-29 15:51:01,90,178,74684,70079,599,524,348,45796
2020-01-29 16:21:01,90,178,74970,70320,560,456,342,45796
2020-01-29 16:51:01,89,179,75230,70540,546,461,331,45796
2020-01-29 17:21:01,89,178,75508,70769,590,504,333,45796
2020-01-29 17:51:01,89,178,75762,70970,532,430,318,45796
2020-01-29 18:21:01,90,178,76050,71165,542,397,338,45796
2020-01-29 18:51:01,89,178,76254,71332,492,362,317,45796
2020-01-29 19:21:01,89,178,76511,71477,462,312,314,45796
2020-01-29 19:51:01,89,178,76720,71606,464,264,328,45796
2020-01-29 20:21:01,88,178,76961,71768,450,292,316,45796
2020-01-29 20:51:01,88,178,77208,71968,488,362,315,45796
2020-01-29 21:21:01,88,178,77518,72194,555,428,294,45796
2020-01-29 21:51:02,88,178,77729,72406,536,449,267,45796
2020-01-29 22:22:01,89,178,77891,72588,373,394,263,45796
2020-01-29 22:52:02,88,178,78036,72724,309,311,244,45796
2020-01-29 23:23:01,87,178,78181,72877,317,318,238,45796
2020-01-29 23:53:01,87,178,78368,73009,332,285,235,45796
2020-01-30 00:23:02,86,180,78491,73117,333,258,220,45796
2020-01-30 00:54:01,86,180,78658,73217,285,204,208,45796
2020-01-30 01:24:02,86,182,78782,73321,291,199,204,45796
2020-01-30 01:55:02,86,182,78903,73393,245,176,206,45796
2020-01-30 02:25:02,86,182,79058,73476,272,154,206,45796
2020-01-30 02:56:02,86,182,79155,73585,223,180,208,45796
2020-01-30 03:27:01,86,182,79298,73681,240,205,230,45796
2020-01-30 03:57:01,86,182,79422,73813,267,228,244,45796
2020-01-30 04:27:01,86,182,79554,73946,248,257,242,45796
2020-01-30 04:57:01,86,182,79736,74093,305,273,248,45796
2020-01-30 05:27:01,86,182,79892,74237,341,291,272,45796
2020-01-30 05:57:01,86,182,80057,74346,321,253,276,45796
2020-01-30 06:27:01,86,182,80228,74469,329,240,280,45796
2020-01-30 06:57:01,86,182,80393,74596,336,250,302,45796
2020-01-30 07:27:01,86,182,80628,74766,417,308,292,45796
2020-01-30 07:57:01,86,182,80842,74957,449,361,288,45796
2020-01-30 08:27:01,86,182,81043,75148,416,382,0,45796
2020-01-30 08:57:01,86,182,81242,75298,400,341,0,45796
2020-01-30 09:27:01,86,182,81441,75441,403,296,0,45796
2020-01-30 09:57:01,84,182,81642,75618,377,310,0,45796
2020-01-30 10:27:01,84,183,81848,75834,410,391,280,45796
2020-01-30 10:57:01,84,183,82083,76030,441,412,337,45796
2020-01-30 11:27:01,84,183,82374,76222,540,396,350,45796
2020-01-30 11:57:01,84,183,82608,76399,525,369,352,45796
2020-01-30 12:27:01,84,182,82890,76596,526,379,370,45796
2020-01-30 12:57:01,84,181,83152,76834,524,438,350,45796
2020-01-30 13:27:01,84,181,83495,77072,597,470,355,45796
2020-01-30 13:57:01,84,181,83776,77313,633,487,337,45796
2020-01-30 14:27:01,84,182,84057,77548,563,481,348,45796
2020-01-30 14:57:01,83,182,84312,77792,535,479,342,45796
2020-01-30 15:27:01,84,183,84546,77991,475,421,326,45796
2020-01-30 15:57:01,84,183,84766,78176,454,384,309,45796
2020-01-30 16:27:01,84,183,84964,78356,426,367,311,45796
2020-01-30 16:57:01,84,183,85138,78471,371,295,323,45796
2020-01-30 17:27:01,84,183,85328,78596,373,250,314,45796
2020-01-30 17:57:01,83,183,85561,78776,399,296,330,45796
2020-01-30 18:27:02,83,183,85830,79061,505,469,341,45796
2020-01-30 18:58:01,83,184,86138,79362,582,590,343,45796
2020-01-30 19:28:01,83,184,86389,79588,528,509,340,45796
2020-01-30 19:58:01,83,184,86592,79859,429,491,303,45796
2020-01-30 20:28:01,83,184,86857,80082,473,502,271,45796
2020-01-30 20:58:01,83,184,87092,80285,495,432,256,45796
2020-01-30 21:28:01,83,184,87325,80495,468,415,237,45796
2020-01-30 21:58:01,83,184,87573,80682,478,391,228,45796
2020-01-30 22:28:01,82,185,87771,80841,424,326,217,45796
2020-01-30 22:58:01,83,184,87944,80977,367,277,209,45796
2020-01-30 23:28:01,83,184,88083,81108,314,276,200,45796
2020-01-30 23:58:01,81,185,88234,81253,260,247,199,45796
2020-01-31 00:28:01,81,184,88298,81334,178,214,195,45796
2020-01-31 00:58:01,81,184,88381,81401,147,147,192,45796
2020-01-31 01:28:01,81,184,88522,81511,224,178,184,45796
2020-01-31 01:58:02,81,184,88601,81613,215,204,187,45796
