Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WinMargin
2021-07-23 07:29:01,764,721,224,168,565842,586901,2062,2336,2532,168454,154638,228
2021-07-23 07:59:01,783,720,225,168,567161,588461,2422,2856,2598,168846,154998,228
2021-07-23 08:29:01,817,720,225,168,568666,590065,2834,3216,2684,169254,155358,228
2021-07-23 08:59:02,847,737,225,168,569965,591401,2858,3004,2770,169678,155727,228
2021-07-23 09:30:01,886,792,225,168,571407,592791,2776,2756,2890,170136,156136,228
2021-07-23 10:00:01,930,821,225,168,572985,594338,2960,2869,2992,170601,156546,228
2021-07-23 10:30:01,973,846,224,168,574453,595737,2991,2868,3113,171087,156969,228
2021-07-23 11:00:01,1000,878,225,168,575875,597174,2842,2764,3221,171587,157408,228
2021-07-23 11:30:01,1021,891,225,168,577544,598798,3149,3134,0,172098,157854,228
2021-07-23 12:00:01,991,925,226,168,579265,600374,3457,3273,3396,172593,158316,228
2021-07-23 12:30:01,1024,960,226,168,580906,601751,3379,2950,3559,173105,158796,228
2021-07-23 13:00:01,1089,989,226,167,582303,603357,3007,2880,0,173650,159291,228
2021-07-23 13:30:01,1115,993,226,167,583930,605361,2983,3576,3806,174207,159787,228
2021-07-23 14:00:01,1088,1030,228,167,585739,607421,3459,4087,3826,174751,160302,228
2021-07-23 14:30:01,1076,1012,227,168,587559,609632,3642,4283,3763,175289,160808,228
2021-07-23 15:00:02,1048,996,227,168,589156,611552,3437,4149,3660,175813,161306,228
2021-07-23 15:31:01,1030,941,227,168,590688,613815,3018,4165,3541,176345,161792,228
2021-07-23 16:01:01,1004,930,227,168,592214,615476,3020,3871,3475,176847,162257,228
2021-07-23 16:31:01,991,932,226,168,593881,617257,3326,3636,3389,177343,162723,228
2021-07-23 17:01:01,974,926,226,168,595645,618929,3412,3460,3307,177830,163186,228
2021-07-23 17:31:01,936,961,226,169,597503,620558,3606,3255,3305,178298,163667,228
2021-07-23 18:01:01,912,898,224,171,599303,622218,3600,3262,3273,178754,164116,228
2021-07-23 18:31:01,933,894,224,171,600898,624116,3430,3654,3251,179220,164563,228
2021-07-23 19:01:01,931,879,224,170,602417,625802,3156,3608,3236,179686,165002,228
2021-07-23 19:31:01,889,902,224,170,604339,627671,3519,3636,3246,180130,165453,228
2021-07-23 20:01:01,875,859,225,168,606128,629482,3481,3582,3186,180568,165883,228
2021-07-23 20:31:01,879,896,225,170,608029,631455,3644,3796,3191,181007,166331,228
2021-07-23 21:01:01,837,890,225,169,609867,633513,3763,4062,3093,181426,166776,228
2021-07-23 21:31:01,842,839,226,169,611552,635343,3485,3882,3009,181847,167195,228
2021-07-23 22:01:01,806,773,226,169,613053,637012,3136,3481,2837,182250,167582,228
2021-07-23 22:31:01,798,742,226,169,614570,638788,2998,3348,2756,182649,167953,228
2021-07-23 23:01:01,712,684,228,168,615868,640163,2738,3126,2568,183005,168295,228
2021-07-23 23:31:01,673,661,229,167,617016,641410,2403,2583,2449,183341,168625,228
2021-07-24 00:01:01,628,629,230,167,618073,642468,2205,2303,2291,183655,168940,228
2021-07-24 00:31:01,603,597,229,167,619024,643410,1887,1873,2218,183957,169238,228
2021-07-24 01:01:01,617,604,229,168,619961,644282,1890,1809,2186,184265,169540,228
2021-07-24 01:31:01,631,561,229,168,620926,645211,1925,1817,2126,184581,169821,228
2021-07-24 02:01:01,626,558,228,168,621845,646108,1875,1814,2121,184894,170100,228
2021-07-24 02:31:01,669,565,227,168,622693,647118,1747,1915,2138,185228,170382,228
2021-07-24 03:01:01,685,574,228,168,623597,648006,1783,1934,2191,185571,170669,228
2021-07-24 03:31:01,709,555,227,168,624533,648950,1842,1832,2200,185925,170947,228
2021-07-24 04:01:01,709,597,228,169,625451,649872,1873,1868,2216,186280,171245,228
2021-07-24 04:31:02,708,612,229,169,626240,650758,1711,1807,2264,186634,171551,228
2021-07-24 05:01:02,718,653,228,171,627171,651732,1693,1856,2359,186993,171878,228
2021-07-24 05:32:01,746,709,229,170,628131,652797,1842,1971,2496,187378,172244,228
2021-07-24 06:02:01,759,755,229,170,629395,653841,2223,2110,2583,187758,172622,228
2021-07-24 06:32:01,797,788,227,172,630560,655125,2452,2324,2793,188156,173016,228
2021-07-24 07:02:01,827,765,225,174,631877,656491,2522,2679,2824,188570,173398,228
2021-07-24 07:32:01,887,798,226,173,633150,657792,2578,2651,2932,189013,173797,228
2021-07-24 08:02:01,911,801,226,173,634426,659029,2516,2472,3022,189469,174198,228
2021-07-24 08:32:02,993,846,226,173,635700,660464,2449,2654,3181,189966,174621,228
2021-07-24 09:03:01,1016,842,226,172,637214,661955,2768,2848,3272,190490,175056,228
2021-07-24 09:33:01,1035,862,227,171,638716,663679,2940,3083,3384,191008,175487,228
2021-07-24 10:03:01,1032,901,227,170,640541,665686,3259,3703,3457,191524,175937,228
2021-07-24 10:33:01,1073,939,228,168,642459,667693,3754,4014,3578,192060,176407,228
2021-07-24 11:03:01,1089,968,227,167,644547,669915,3867,4123,3648,192605,176891,228
2021-07-24 11:33:01,1083,977,228,167,646695,671825,4279,4157,3707,193146,177379,228
2021-07-24 12:03:01,1078,1016,227,167,648478,673550,3877,3552,3822,193685,177887,228
2021-07-24 12:33:02,1114,1031,226,170,650430,675616,3816,3905,3937,194243,178403,228
2021-07-24 13:04:01,1141,1049,226,170,652490,677926,3853,4210,4038,194832,178945,228
2021-07-24 13:34:01,1113,1026,226,168,654641,680129,3959,4245,4056,195388,179458,228
2021-07-24 14:04:01,1103,982,226,169,656748,682300,4094,4311,4021,195940,179949,228
2021-07-24 14:34:02,1128,993,226,170,658427,684212,3935,4264,3998,196504,180445,228
2021-07-24 15:05:01,1074,993,226,170,660045,686142,3202,3733,3879,197059,180958,228
2021-07-24 15:35:02,1046,960,227,168,661804,688253,3379,4034,3747,197582,181438,228
2021-07-24 16:05:02,982,895,227,169,663444,690145,3405,4006,3579,198073,181886,228
2021-07-24 16:36:02,954,876,228,167,665038,692049,3250,3837,3482,198566,182339,228
2021-07-24 17:07:01,941,837,229,166,666665,693847,3053,3415,3297,199052,182771,228
2021-07-24 17:37:01,863,816,229,166,668569,695544,3445,3344,3196,199483,183179,228
2021-07-24 18:07:01,842,780,228,167,669801,696958,3136,3113,3128,199904,183569,228
2021-07-24 18:37:01,836,774,227,167,670801,698350,2105,2713,3113,200322,183956,228
2021-07-24 19:07:01,817,796,227,167,671873,699624,1986,2532,3087,200731,184354,228
2021-07-24 19:37:01,808,823,229,166,672998,701252,2211,2926,3103,201135,184765,228
2021-07-24 20:07:01,827,808,230,166,674284,703002,2416,3381,3093,201548,185169,228
2021-07-24 20:37:01,811,759,231,165,675402,704646,2431,3421,3080,201954,185549,228
2021-07-24 21:07:01,790,788,231,164,676554,706013,2217,2838,2996,202349,185943,228
2021-07-24 21:37:01,760,787,231,165,677916,707587,2469,2859,2960,202729,186336,228
2021-07-24 22:07:01,748,782,231,165,679218,708918,2734,2964,2848,203103,186727,228
2021-07-24 22:37:02,688,737,230,165,680588,710380,2542,2725,2715,203447,187096,228
2021-07-24 23:08:01,650,704,230,166,681781,711640,2490,2665,2545,203783,187460,228
2021-07-24 23:38:01,586,669,229,166,682845,712702,2224,2308,2421,204076,187794,228
2021-07-25 00:08:01,574,618,229,166,683801,713702,2031,2042,2290,204363,188103,228
2021-07-25 00:38:01,595,611,228,166,684751,714640,1893,1925,2275,204660,188409,228
2021-07-25 01:08:01,581,592,227,168,685850,715725,2068,2041,2225,204951,188705,228
2021-07-25 01:38:01,566,603,227,168,686634,716709,1855,2071,2207,205234,189006,228
2021-07-25 02:08:01,608,623,227,168,687550,717680,1699,1940,2227,205538,189318,228
2021-07-25 02:38:01,620,614,227,168,688480,718673,1849,1968,2243,205848,189625,228
2021-07-25 03:08:01,619,603,227,168,689261,719570,1724,1897,2229,206157,189926,228
2021-07-25 03:38:01,621,621,227,168,690080,720507,1593,1829,2227,206468,190237,228
2021-07-25 04:08:01,621,653,226,169,691061,721385,1846,1870,2293,206778,190563,228
2021-07-25 04:38:01,631,710,226,169,692060,722433,1991,1937,2367,207094,190918,228
2021-07-25 05:08:01,664,718,226,168,693053,723400,1951,1977,2481,207426,191277,228
2021-07-25 05:38:01,691,722,225,170,693927,724400,1799,1946,2585,207771,191638,228
2021-07-25 06:08:01,744,767,225,170,694875,725467,1821,2068,2711,208143,192022,228
2021-07-25 06:38:01,675,672,225,169,695610,726630,1817,2411,2791,208481,192358,228
2021-07-25 07:08:01,764,715,224,170,696919,728217,2071,2796,2880,208863,192715,228
2021-07-25 07:38:01,815,784,225,169,698212,729747,2523,3026,3052,209270,193107,228
2021-07-25 08:08:01,828,818,227,169,699416,731209,2435,2952,3169,209684,193516,228
2021-07-25 08:38:01,872,868,228,168,700647,732672,2444,2936,3281,210120,193950,228
2021-07-25 09:08:01,854,894,228,169,702066,734257,2572,2950,3340,210547,194397,228
2021-07-25 09:38:02,926,929,227,170,703881,736054,3207,3270,3463,211010,194862,228
2021-07-25 10:09:01,921,923,228,169,705371,737720,3371,3506,3556,211486,195338,228
2021-07-25 10:39:01,976,959,228,168,706981,739457,3194,3405,3693,211974,195818,228
2021-07-25 11:09:01,1026,979,228,169,708648,741175,3164,3328,3812,212487,196307,228
2021-07-25 11:39:01,1030,994,226,169,710391,743148,3379,3673,3955,213002,196804,228
2021-07-25 12:09:01,1046,1055,226,169,711832,744825,3160,3592,4108,213525,197332,228
2021-07-25 12:39:01,1087,1079,224,170,713427,746754,2992,3488,4257,214068,197871,228
2021-07-25 13:09:01,1115,1065,224,171,714997,748901,3101,4081,4281,214626,198404,228
2021-07-25 13:39:01,1106,1024,224,170,716671,751128,3091,4077,4211,215179,198916,228
2021-07-25 14:09:01,1079,1001,225,169,718324,753149,3171,4102,4131,215718,199416,228
2021-07-25 14:39:01,1012,965,227,166,719915,755140,3267,4046,3926,216224,199899,228
2021-07-25 15:09:01,1039,889,226,166,721693,757105,3368,3934,3770,216744,200343,228
2021-07-25 15:39:01,999,923,228,166,723226,758674,3328,3481,3654,217243,200805,228
2021-07-25 16:09:01,994,954,227,167,724726,759966,2986,2817,3654,217740,201282,228
2021-07-25 16:39:01,963,974,226,166,726184,761544,2929,2766,3585,218222,201769,228
2021-07-25 17:09:01,935,945,227,167,727753,763028,2943,3020,3498,218689,202241,228
2021-07-25 17:39:01,938,941,227,167,729306,764491,3133,2952,3493,219158,202712,228
2021-07-25 18:09:01,887,921,227,168,730735,765983,3000,2972,3406,219602,203172,228
2021-07-25 18:39:01,858,896,226,168,732230,767374,2809,2805,3371,220031,203620,228
2021-07-25 19:09:01,839,859,226,169,733422,768642,2686,2683,3266,220450,204050,228
2021-07-25 19:39:01,793,867,226,169,734894,770000,2776,2682,3202,220847,204483,228
2021-07-25 20:09:01,756,828,226,169,736076,771303,2665,2659,3111,221225,204897,228
2021-07-25 20:39:01,707,786,226,169,737292,772507,2379,2461,2974,221578,205290,228
2021-07-25 21:09:01,690,722,226,168,738399,773633,2339,2344,2785,221923,205651,228
2021-07-25 21:39:01,665,699,226,165,739573,775010,2271,2509,2668,222256,206001,228
2021-07-25 22:09:01,634,674,226,166,740627,776271,2232,2633,2493,222573,206338,228
2021-07-25 22:39:02,603,664,225,167,741741,777540,2165,2526,2316,222875,206670,228
2021-07-25 23:10:01,569,673,224,169,742876,778850,2191,2501,2205,223168,207018,228
2021-07-25 23:40:01,518,631,224,170,743907,780116,2166,2576,2069,223427,207333,228
2021-07-26 00:10:01,519,592,223,171,744730,781063,1802,2140,1980,223687,207629,228
2021-07-26 00:40:01,516,587,222,172,745622,782022,1525,1751,1946,223945,207923,228
2021-07-26 01:10:01,523,559,222,173,746424,782937,1708,1884,1889,224206,208202,228
2021-07-26 01:40:01,532,539,221,174,747290,783855,1617,1806,1873,224472,208472,228
2021-07-26 02:10:01,525,535,221,174,748040,784605,1517,1548,1847,224735,208739,228
2021-07-26 02:40:01,525,526,221,173,748595,785294,1209,1312,1860,224997,209002,228
2021-07-26 03:10:01,523,538,221,173,749075,785901,1019,1267,1882,225259,209271,228
2021-07-26 03:40:01,551,550,221,173,749758,786596,1173,1304,1937,225534,209546,228
2021-07-26 04:10:02,573,540,221,173,750458,787233,1302,1257,1950,225821,209816,228
2021-07-26 04:41:01,570,590,222,173,751250,788029,1481,1445,1997,226115,210121,228
2021-07-26 05:11:01,557,628,220,174,752190,788762,1671,1448,2037,226394,210435,228
2021-07-26 05:41:01,563,650,220,174,753111,789671,1732,1514,2144,226675,210760,228
2021-07-26 06:11:01,601,660,220,174,753875,790479,1692,1763,2227,226976,211090,228
2021-07-26 06:41:01,665,654,219,175,754763,791462,1660,1806,2336,227308,211417,228
2021-07-26 07:11:01,693,695,219,175,755685,792491,1789,1973,2369,227655,211764,228
2021-07-26 07:41:01,724,721,218,177,756567,793405,1684,1783,2547,228017,212125,228
2021-07-26 08:11:01,750,748,218,177,757634,794404,1928,1849,2660,228392,212499,228
2021-07-26 08:41:01,768,814,218,177,758809,795462,2121,1956,2854,228776,212906,228
2021-07-26 09:11:01,836,841,218,177,759688,796400,1907,1862,2960,229194,213326,228
2021-07-26 09:41:01,880,868,218,177,760804,797613,1989,2161,3090,229634,213760,228
2021-07-26 10:11:01,907,932,218,177,761927,798823,2164,2399,3244,230087,214226,228
2021-07-26 10:41:01,923,942,218,176,763136,800244,2161,2434,3333,230549,214697,228
2021-07-26 11:11:01,931,1023,218,176,764469,801693,2400,2689,3486,231014,215209,228
2021-07-26 11:41:01,967,1029,219,175,765854,803226,2616,2886,3621,231498,215723,228
2021-07-26 12:11:01,1028,1051,218,175,767322,804734,2782,2936,3830,232012,216249,228
2021-07-26 12:41:01,1039,1061,219,174,768897,806213,3036,2993,3919,232531,216779,228
2021-07-26 13:11:01,1057,1031,217,172,770303,807794,2850,2909,3852,233060,217295,228
2021-07-26 13:41:01,1066,1009,219,172,771828,809686,2827,3322,3815,233593,217799,228
2021-07-26 14:11:01,1016,1011,218,171,773283,811219,2933,3355,3750,234101,218305,228
2021-07-26 14:41:01,977,931,219,171,774812,813069,2802,3233,3607,234589,218770,228
2021-07-26 15:11:01,988,901,219,171,776106,814594,2764,3389,3487,235083,219221,228
2021-07-26 15:41:01,942,866,218,171,777764,816348,2974,3240,3416,235554,219654,228
2021-07-26 16:11:02,868,847,219,171,779281,817702,3115,3069,3252,235989,220078,228
2021-07-26 16:42:01,845,856,219,172,781133,819405,2989,2662,3238,236425,220520,228
2021-07-26 17:12:01,853,853,219,173,782546,820809,2900,2811,3233,236852,220946,228
2021-07-26 17:42:01,852,880,219,172,783775,822315,2646,2910,3313,237278,221386,228
2021-07-26 18:12:01,824,874,218,171,785114,823827,2568,3018,3274,237690,221823,228
2021-07-26 18:42:01,836,868,218,174,786295,825407,2522,3096,3233,238108,222257,228
2021-07-26 19:12:01,801,850,217,174,787496,827003,2397,3192,3192,238508,222682,228
2021-07-26 19:42:01,806,844,216,174,788719,828515,2437,3102,3118,238911,223104,228
2021-07-26 20:12:01,787,845,216,174,789998,829830,2507,2828,3098,239305,223527,228
2021-07-26 20:42:01,743,826,217,174,791157,831472,2439,2956,2999,239676,223940,228
2021-07-26 21:12:01,699,805,216,173,792240,832754,2245,2925,2831,240026,224342,228
2021-07-26 21:42:01,665,720,216,174,793253,834246,2104,2776,2624,240358,224702,228
2021-07-26 22:12:01,615,665,216,173,794219,835428,1954,2680,2461,240666,225035,228
2021-07-26 22:42:01,598,600,217,170,794949,836730,1690,2474,2316,240965,225335,228
2021-07-26 23:12:01,580,549,217,169,795673,837633,1455,2205,2162,241255,225609,228
2021-07-26 23:42:01,591,517,217,169,796417,838482,1473,1759,2012,241550,225868,228
2021-07-27 00:12:01,577,480,219,169,797065,839308,1392,1675,1944,241839,226108,228
2021-07-27 00:42:01,533,460,221,167,797601,840111,1186,1629,1889,242105,226338,228
2021-07-27 01:12:01,506,451,222,167,798148,840772,1090,1474,1831,242358,226563,228
2021-07-27 01:42:01,511,467,221,167,798641,841411,1044,1301,1798,242614,226797,228
2021-07-27 02:12:01,542,461,221,167,799261,842128,1121,1363,1803,242885,227027,228
2021-07-27 02:42:01,545,447,222,165,799966,842959,1329,1559,1795,243157,227251,228
2021-07-27 03:12:01,576,467,221,165,800889,843804,1632,1677,1853,243445,227484,228
2021-07-27 03:42:01,541,466,222,166,801623,844593,1659,1636,1822,243716,227717,228
2021-07-27 04:12:01,538,478,222,166,802314,845379,1429,1575,1822,243985,227956,228
2021-07-27 04:42:01,563,502,223,163,802996,846219,1382,1638,1877,244266,228207,228
2021-07-27 05:12:01,583,537,224,165,803613,846937,1301,1564,1961,244558,228476,228
2021-07-27 05:42:01,604,573,223,164,804329,847810,1335,1599,2074,244860,228762,228
2021-07-27 06:12:01,639,570,224,164,805020,848538,1412,1603,2128,245179,229047,228
2021-07-27 06:42:01,593,518,223,164,805587,849079,1467,1460,2159,245476,229306,228
2021-07-27 07:12:01,649,592,223,164,806342,849936,1495,1538,2306,245800,229602,228
2021-07-27 07:42:01,700,599,222,161,807274,851000,1685,1952,2439,246150,229902,228
2021-07-27 08:12:01,723,646,223,162,808221,852022,1823,2021,2556,246512,230225,228
2021-07-27 08:42:01,761,660,225,162,809169,853005,1826,1916,2669,246892,230555,228
2021-07-27 09:12:01,770,689,225,160,810120,854010,1864,1962,2776,247277,230899,228
2021-07-27 09:42:01,807,716,228,157,810968,855061,1721,1977,2915,247681,231257,228
2021-07-27 10:12:01,829,730,228,156,811884,856216,1766,2217,3038,248095,231622,228
2021-07-27 10:42:01,871,783,230,154,812868,857499,1852,2400,3167,248531,232014,228
2021-07-27 11:12:01,919,807,230,154,814007,858649,2058,2379,3289,248990,232417,228
2021-07-27 11:42:01,931,861,229,155,815049,859874,2055,2243,3475,249456,232848,228
2021-07-27 12:12:02,967,904,229,157,816206,861124,2121,2341,3650,249939,233300,228
2021-07-27 12:43:01,1071,922,230,155,817761,863110,2528,3102,3815,250492,233776,228
2021-07-27 13:13:01,1073,916,233,149,819286,864650,2925,3377,3818,251029,234234,228
2021-07-27 13:43:01,1086,905,233,151,820580,865993,2542,2693,3827,251572,234687,228
2021-07-27 14:13:01,1066,932,234,150,822015,867417,2664,2683,3816,252105,235153,228
2021-07-27 14:43:01,1033,921,235,150,823213,869039,2664,3086,3685,252621,235613,228
2021-07-27 15:13:01,1002,901,237,149,824651,870601,2605,3201,3565,253122,236064,228
2021-07-27 15:43:01,974,833,237,150,825941,872300,2717,3220,3382,253609,236480,228
2021-07-27 16:13:01,910,751,238,149,827262,873902,2482,3202,0,254064,236856,228
2021-07-27 16:43:01,876,788,238,148,828428,875272,2391,2855,3153,254502,237250,228
2021-07-27 17:13:01,875,773,238,148,829627,876416,2284,2432,3150,254940,237636,228
2021-07-27 17:43:01,886,760,239,145,830958,877932,2555,2683,3170,255383,238016,228
2021-07-27 18:13:01,838,757,242,144,832292,879351,2758,2992,3148,255802,238395,228
2021-07-27 18:43:01,852,765,238,148,833625,880804,2734,2929,3133,256228,238777,228
2021-07-27 19:13:02,829,748,239,146,835138,882151,2826,2772,3019,256643,239151,228
2021-07-27 19:44:01,812,716,237,149,836727,883755,2918,2723,2982,257062,239521,228
2021-07-27 20:14:01,769,693,237,148,838220,885027,2944,2719,2899,257446,239867,228
2021-07-27 20:44:01,733,652,235,150,839351,886253,2605,2479,2736,257813,240193,228
2021-07-27 21:14:02,663,634,235,152,840323,887261,2123,2258,2579,258145,240511,228
2021-07-27 21:45:01,647,569,235,149,841171,888520,1823,2267,2468,258479,240804,228
2021-07-27 22:15:02,610,547,235,149,842029,889449,1726,2202,2284,258784,241078,228
2021-07-27 22:46:01,590,516,238,147,842796,890392,1706,1941,2149,259089,241345,228
2021-07-27 23:16:01,556,513,236,147,843645,891311,1637,1886,2035,259367,241601,228
2021-07-27 23:46:01,526,493,235,146,844377,892262,1543,1853,1954,259630,241848,228
2021-07-28 00:16:01,513,484,236,148,845216,893249,1555,1915,1866,259886,242090,228
2021-07-28 00:46:01,514,463,236,149,845935,894221,1604,2018,1826,260143,242321,228
2021-07-28 01:16:01,504,428,235,148,846525,894883,1288,1616,1757,260395,242535,228
2021-07-28 01:46:01,541,442,235,146,847173,895614,1243,1393,1779,260666,242756,228
2021-07-28 02:16:01,529,431,234,146,847905,896255,1380,1375,1787,260930,242972,228
2021-07-28 02:46:01,540,448,235,147,848666,897062,1500,1455,1785,261200,243196,228
2021-07-28 03:16:01,508,440,235,148,849389,897671,1476,1381,1772,261454,243416,228
2021-07-28 03:46:01,518,435,233,149,850108,898303,1452,1251,1781,261713,243633,228
2021-07-28 04:16:02,521,446,234,150,850982,899044,1610,1394,1814,261974,243856,228
2021-07-28 04:46:02,556,452,233,148,851691,899781,1608,1500,1866,262252,244082,228
2021-07-28 05:17:01,607,483,233,148,852463,900516,1448,1460,2008,262565,244332,228
2021-07-28 05:47:01,659,523,235,147,853362,901368,1671,1520,2099,262895,244593,228
2021-07-28 06:17:01,690,557,236,145,854496,902338,2052,1838,2208,263240,244872,228
2021-07-28 06:47:01,740,603,236,146,855859,903563,2574,2252,2373,263610,245173,228
2021-07-28 07:17:01,787,609,235,145,857142,904779,2604,2457,2395,264003,245478,228
2021-07-28 07:47:01,812,630,236,145,858409,905823,2556,2248,2502,264409,245793,228
2021-07-28 08:17:01,820,687,236,146,859438,906830,2308,2062,2605,264819,246136,228
2021-07-28 08:47:01,894,709,236,145,860676,908209,2186,2385,2759,265266,246491,228
2021-07-28 09:17:01,904,745,237,142,862015,909534,2529,2700,2849,265718,246863,228
2021-07-28 09:47:01,904,760,239,142,863256,911003,2518,2699,2944,266170,247243,228
2021-07-28 10:17:01,916,789,239,141,864352,912139,2344,2617,3071,266628,247638,228
2021-07-28 10:47:01,929,785,239,141,865520,913670,2268,2671,3156,267093,248030,228
2021-07-28 11:17:01,987,786,239,142,866608,914874,2197,2591,3226,267586,248423,228
2021-07-28 11:47:01,1022,844,238,143,867829,916128,2333,2501,3394,268097,248845,228
2021-07-28 12:17:01,1032,872,237,143,869222,917431,2649,2565,3513,268613,249281,228
2021-07-28 12:47:01,1051,890,238,140,870541,919133,2793,3077,3593,269139,249726,228
2021-07-28 13:17:02,1065,902,239,140,871887,920409,2685,2974,3619,269671,250177,228
2021-07-28 13:48:01,1082,873,238,139,873660,922122,3239,3092,3614,270230,250628,228
2021-07-28 14:18:01,1041,879,241,138,875241,923672,3303,3242,3545,270751,251068,228
2021-07-28 14:48:01,1000,826,239,136,876937,925354,3189,3148,3358,271251,251481,228
2021-07-28 15:18:01,914,802,240,138,878269,926829,2958,3101,3188,271708,251882,228
2021-07-28 15:48:01,890,762,240,140,879807,928382,2938,3107,3116,272153,252263,228
2021-07-28 16:18:01,848,771,238,138,881179,929728,2716,2766,3078,272577,252648,228
2021-07-28 16:48:01,858,760,238,142,882428,931060,2560,2656,3042,273006,253028,228
2021-07-28 17:18:01,887,761,238,142,883528,932349,2358,2636,3063,273449,253409,228
2021-07-28 17:48:01,847,787,237,141,884778,933832,2351,2738,3084,273873,253802,228
