Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WinMargin
2022-05-03 20:46:01,867,767,261,269,63869,64482,3961,4461,1835,14036,12681,325
2022-05-03 21:16:01,830,696,261,269,65693,66586,3950,4379,1704,14451,13029,325
2022-05-03 21:46:01,748,651,261,269,67272,68482,3403,4000,1584,14825,13355,325
2022-05-03 22:16:01,667,601,261,269,68754,70384,3061,3799,1426,15158,13655,325
2022-05-03 22:46:01,633,575,261,269,70091,72056,2819,3574,1378,15475,13943,325
2022-05-03 23:16:01,610,549,261,269,71346,73467,2594,3082,1340,15780,14217,325
2022-05-03 23:46:01,555,503,261,269,72567,74910,2476,2854,1231,16057,14469,325
2022-05-04 00:16:01,534,479,260,269,73435,76113,2089,2645,1183,16324,14708,325
2022-05-04 00:46:01,507,506,260,269,74452,77425,1885,2515,1168,16578,14961,325
2022-05-04 01:16:01,519,474,260,269,75588,78576,2154,2462,1160,16837,15198,325
2022-05-04 01:46:01,522,502,260,269,76555,79570,2103,2145,1159,17098,15449,325
2022-05-04 02:16:01,533,516,259,270,77428,80688,1842,2113,1194,17365,15707,325
2022-05-04 02:46:01,526,534,259,270,78261,81671,1706,2101,1207,17628,15974,325
2022-05-04 03:16:01,523,528,258,270,79073,82733,1645,2046,1194,17889,16238,325
2022-05-04 03:46:01,500,505,258,271,79828,83582,1567,1911,1195,18139,16491,325
2022-05-04 04:16:01,538,560,258,271,80497,84276,1424,1545,1261,18408,16771,325
2022-05-04 04:46:01,594,593,258,271,81305,85076,1477,1494,1341,18705,17067,325
2022-05-04 05:16:01,631,611,258,271,82122,85964,1627,1689,1376,19021,17373,325
2022-05-04 05:46:01,655,621,258,271,83154,86981,1849,1905,1445,19348,17683,325
2022-05-04 06:16:01,657,630,258,271,84211,87931,2087,1966,1444,19677,17998,325
2022-05-04 06:46:01,679,665,259,270,85296,88953,2142,1971,1509,20016,18331,325
2022-05-04 07:16:01,740,672,258,271,86335,89939,2124,2009,1616,20386,18667,325
2022-05-04 07:46:01,777,732,258,271,87481,91041,2182,2089,1676,20775,19033,325
2022-05-04 08:16:02,840,765,258,271,88687,92391,2456,2575,1821,21195,19416,325
2022-05-04 08:46:02,891,826,258,271,89995,93782,2546,2816,1893,21640,19829,325
2022-05-04 09:17:01,977,859,258,271,91412,95486,2726,3096,2046,22145,20272,325
2022-05-04 09:47:01,1021,897,258,271,93096,97132,3099,3351,2123,22655,20721,325
2022-05-04 10:17:01,1043,939,258,271,94644,98836,3245,3361,2222,23177,21190,325
2022-05-04 10:47:01,1071,985,258,271,96225,100731,3129,3599,2277,23712,21683,325
2022-05-04 11:17:01,1134,1027,258,271,97948,102798,3402,4089,2377,24279,22196,325
2022-05-04 11:47:01,1120,1032,257,272,100067,104817,3840,4085,2420,24839,22712,325
2022-05-04 12:17:01,1174,1065,257,272,101900,106762,3954,3965,2478,25426,23245,325
2022-05-04 12:47:01,1212,1088,257,272,103959,108814,3892,3997,2539,26032,23789,325
2022-05-04 13:17:01,1199,1094,257,272,106049,110814,4174,4072,2541,26632,24336,325
2022-05-04 13:47:01,1152,1101,257,272,108635,113163,4676,4349,2488,27208,24886,325
2022-05-04 14:17:01,1181,1064,257,269,110962,115642,4921,4847,2496,27798,25418,325
2022-05-04 14:47:01,1115,1027,258,269,113444,118211,4810,5048,2423,28356,25932,325
2022-05-04 15:17:02,953,926,258,268,115395,120199,4433,4561,2120,28833,26395,325
2022-05-04 15:48:01,894,933,258,268,117237,122140,3866,4006,2073,29294,26877,325
2022-05-04 16:18:01,926,945,258,268,119057,124157,3663,3957,2100,29757,27349,325
2022-05-04 16:48:01,921,944,258,268,121077,126208,3836,4067,2071,30218,27821,325
2022-05-04 17:18:01,948,924,257,268,122966,128264,3909,4107,2084,30692,28283,325
2022-05-04 17:48:01,894,886,256,269,125058,130358,4080,4275,2021,31139,28726,325
2022-05-04 18:18:01,885,913,256,269,126546,132247,3597,4001,2009,31581,29183,325
2022-05-04 18:48:01,838,879,256,269,128089,134164,3031,3807,1906,32000,29622,325
2022-05-04 19:18:01,823,836,253,270,129419,136036,2892,3808,1900,32412,30040,325
2022-05-04 19:48:01,761,787,253,271,130749,137802,2693,3709,1754,32792,30434,325
2022-05-04 20:18:01,697,739,253,271,131860,139561,2525,3677,1631,33141,30803,325
2022-05-04 20:48:01,704,718,253,271,133010,141055,2261,3253,1597,33493,31162,325
2022-05-04 21:18:01,676,710,253,271,134054,142600,2237,3115,1559,33831,31517,325
2022-05-04 21:48:01,664,659,253,271,135423,144262,2414,3207,1472,34163,31847,325
2022-05-04 22:18:01,615,592,253,272,136701,145733,2659,3147,1392,34470,32143,325
2022-05-04 22:48:01,553,559,252,272,137800,147095,2276,2770,1298,34747,32422,325
2022-05-04 23:18:02,522,531,252,273,138657,147925,1962,2195,1223,35008,32688,325
2022-05-04 23:49:01,514,481,252,273,139619,148814,1811,1696,1144,35273,32936,325
2022-05-05 00:19:01,497,450,252,273,140481,149684,1824,1752,1107,35522,33161,325
2022-05-05 00:49:01,497,438,252,273,141262,150529,1643,1715,1060,35770,33380,325
2022-05-05 01:19:01,485,430,252,273,141926,151422,1447,1735,1052,36013,33595,325
2022-05-05 01:49:01,497,432,252,273,142643,152360,1394,1829,1079,36261,33811,325
2022-05-05 02:19:01,495,402,252,273,143262,153261,1337,1842,1056,36509,34012,325
2022-05-05 02:49:01,495,411,252,273,143934,154004,1255,1576,1048,36756,34218,325
2022-05-05 03:19:01,486,452,252,273,144789,154741,1559,1528,1084,36999,34444,325
2022-05-05 03:49:01,494,469,252,273,145661,155646,1731,1646,1121,37246,34678,325
2022-05-05 04:19:01,521,476,252,273,146351,156427,1561,1686,1170,37507,34916,325
2022-05-05 04:49:01,539,470,252,273,147147,157323,1486,1677,1180,37776,35151,325
2022-05-05 05:19:01,545,481,252,273,147931,158234,1605,1847,1191,38049,35392,325
2022-05-05 05:49:02,614,520,252,273,148810,159224,1638,1873,1290,38356,35652,325
2022-05-05 06:20:01,634,540,252,273,149735,160310,1802,2066,1360,38683,35931,325
2022-05-05 06:50:01,658,554,252,273,150714,161401,1928,2201,1410,39012,36208,325
2022-05-05 07:20:02,718,597,252,273,151670,162603,1917,2268,1535,39372,36506,325
2022-05-05 07:51:01,786,660,252,273,152778,164021,2071,2629,1635,39777,36847,325
2022-05-05 08:21:02,846,725,252,273,154181,165974,2552,3408,1772,40201,37210,325
2022-05-05 08:52:02,881,761,252,273,155595,167680,2804,3660,1836,40656,37603,325
2022-05-05 09:23:01,917,797,252,273,157083,169421,2842,3393,1947,41129,38015,325
2022-05-05 09:53:01,891,817,252,273,158483,170841,2875,3048,1962,41575,38423,325
2022-05-05 10:23:01,943,859,252,273,160238,172178,3054,2621,2037,42046,38853,325
2022-05-05 10:53:01,970,889,252,273,162133,173808,3690,2984,2116,42531,39297,325
2022-05-05 11:23:02,1011,943,252,273,163792,175478,3703,3450,2217,43037,39769,325
2022-05-05 11:54:01,1049,979,252,273,165494,177246,3385,3455,2245,43579,40275,325
2022-05-05 12:24:01,1074,1001,252,273,167130,178908,3264,3425,2304,44116,40775,325
2022-05-05 12:54:02,1054,990,252,273,169036,180836,3387,3373,2339,44643,41270,325
2022-05-05 13:25:01,1045,963,252,273,170846,182705,3546,3578,2284,45183,41768,325
2022-05-05 13:55:02,1018,965,252,273,172958,184621,3849,3717,2253,45692,42250,325
2022-05-05 14:26:01,989,955,252,273,175661,187241,4201,3941,2221,46203,42744,325
2022-05-05 14:56:01,959,944,252,273,177778,189206,4049,3846,2126,46682,43216,325
2022-05-05 15:26:01,958,921,252,273,179748,191315,4093,4074,2119,47161,43676,325
2022-05-05 15:56:01,908,913,252,273,181629,193316,3852,4111,2031,47615,44133,325
2022-05-05 16:26:01,889,910,252,273,183286,195146,3542,3837,2006,48060,44588,325
2022-05-05 16:56:01,890,921,252,273,185115,197016,3488,3702,2009,48505,45048,325
2022-05-05 17:26:01,889,909,252,273,186997,199018,3710,3872,2018,48949,45503,325
2022-05-05 17:56:01,901,927,252,273,188994,201185,3880,4171,2016,49400,45966,325
2022-05-05 18:26:01,885,963,252,273,191009,203210,4018,4198,2040,49842,46448,325
2022-05-05 18:56:01,894,936,252,273,193111,205753,4117,4569,2010,50289,46916,325
2022-05-05 19:26:01,853,898,252,273,195156,207900,4148,4690,1945,50716,47365,325
2022-05-05 19:56:01,808,791,252,273,197235,210159,4125,4407,1777,51120,47760,325
2022-05-05 20:26:01,756,741,252,273,199372,212085,4215,4185,1713,51498,48131,325
2022-05-05 20:56:01,740,708,252,273,201225,213996,3991,3837,1617,51868,48485,325
2022-05-05 21:26:01,703,683,252,273,203104,215725,3730,3642,1536,52219,48826,325
2022-05-05 21:56:01,644,630,252,273,204807,217560,3583,3566,1432,52541,49141,325
2022-05-05 22:26:01,578,583,252,273,206119,218962,3014,3243,1324,52830,49433,325
2022-05-05 22:56:01,535,548,252,273,207297,220088,2493,2529,1236,53098,49707,325
2022-05-05 23:26:02,531,524,252,273,208217,221139,2125,2172,1199,53363,49969,325
2022-05-05 23:56:02,523,501,252,273,209195,222101,1951,2025,1145,53625,50219,325
2022-05-06 00:27:01,517,497,252,273,210065,222927,1850,1793,1150,53892,50476,325
2022-05-06 00:57:02,503,502,252,273,210995,223904,1801,1807,1137,54144,50727,325
2022-05-06 01:28:01,522,483,252,273,211776,224790,1838,2028,1151,54413,50976,325
2022-05-06 01:58:01,498,474,252,273,212610,225551,1608,1648,1102,54662,51213,325
2022-05-06 02:28:01,511,449,252,273,213276,226143,1502,1354,1105,54918,51438,325
2022-05-06 02:58:01,501,457,252,273,213949,226732,1344,1182,1099,55168,51666,325
2022-05-06 03:28:01,492,484,252,273,214536,227247,1260,1106,1123,55414,51908,325
2022-05-06 03:58:01,508,502,252,273,215127,227894,1178,1165,1158,55668,52159,325
2022-05-06 04:28:01,541,514,252,273,215634,228528,1097,1282,1231,55939,52416,325
2022-05-06 04:58:01,591,546,252,273,216238,229199,1108,1310,1268,56234,52689,325
2022-05-06 05:28:01,636,585,252,273,216983,230046,1347,1514,1379,56552,52982,325
2022-05-06 05:58:01,672,617,252,273,217803,230998,1567,1800,1450,56888,53290,325
2022-05-06 06:28:01,713,673,252,273,218676,231999,1700,1987,1565,57245,53627,325
2022-05-06 06:58:01,706,671,252,273,219737,233048,1935,2054,1556,57598,53962,325
2022-05-06 07:28:01,691,638,252,273,220465,233746,1772,1707,1611,57943,54281,325
2022-05-06 07:58:01,748,699,251,273,221559,235046,1879,2108,1709,58317,54631,325
2022-05-06 08:28:01,835,772,251,273,222690,236343,2228,2566,1840,58735,55017,325
2022-05-06 08:58:01,863,824,252,273,224167,237792,2601,2759,1905,59166,55429,325
2022-05-06 09:28:01,895,847,252,273,225383,239199,2679,2846,1966,59614,55852,325
2022-05-06 09:58:01,901,897,252,273,226794,240602,2646,2806,2038,60064,56301,325
2022-05-06 10:28:01,935,915,252,273,228007,242148,2623,2961,2083,60532,56758,325
2022-05-06 10:58:01,953,971,252,273,229411,243749,2604,3164,2169,61008,57244,325
2022-05-06 11:28:01,989,1022,252,273,230988,245483,3098,3429,2281,61503,57755,325
2022-05-06 11:58:01,1042,1059,253,272,232774,247428,3364,3680,2357,62024,58284,325
2022-05-06 12:28:01,1117,1094,253,270,234354,249274,3318,3784,2499,62582,58831,325
2022-05-06 12:58:01,1153,1119,254,270,236518,251639,3672,4045,2538,63159,59391,325
2022-05-06 13:28:01,1190,1131,254,270,238575,253680,4132,4360,2604,63754,59956,325
2022-05-06 13:58:01,1180,1140,254,270,240639,255712,4092,4042,2575,64344,60526,325
2022-05-06 14:28:02,1173,1151,254,270,242775,257825,4190,4133,2582,64930,61102,325
2022-05-06 14:59:01,1115,1103,254,270,245044,260124,4453,4450,2471,65506,61672,325
2022-05-06 15:29:01,1056,1010,254,270,247169,262118,4542,4297,2311,66034,62177,325
2022-05-06 15:59:01,991,993,254,271,249181,264005,4137,3858,2227,66530,62673,325
2022-05-06 16:29:01,984,966,254,273,250872,265803,3681,3681,2190,67022,63156,325
2022-05-06 16:59:01,950,943,257,274,253032,267757,3911,3801,2093,67497,63628,325
2022-05-06 17:29:01,936,941,258,273,254896,269678,4019,3869,2077,67965,64098,325
2022-05-06 17:59:01,918,918,259,273,256912,271602,4018,3949,2063,68424,64557,325
2022-05-06 18:29:02,888,913,259,273,258777,273222,4062,3599,2002,68868,65014,325
2022-05-06 19:00:02,876,895,259,273,260775,274867,3877,3223,1978,69321,65476,325
2022-05-06 19:31:01,898,864,259,275,262483,276455,3588,3161,1948,69784,65923,325
2022-05-06 20:01:01,861,815,259,277,264136,277875,3367,3013,1902,70215,66330,325
2022-05-06 20:31:01,831,770,259,276,265423,279159,2940,2679,1842,70630,66715,325
2022-05-06 21:01:01,827,792,259,276,266870,280654,2801,2842,1808,71044,67111,325
2022-05-06 21:31:01,812,789,260,275,268127,281979,2598,2729,1780,71450,67506,325
2022-05-06 22:01:01,759,784,260,276,269564,283398,2735,2780,1716,71829,67898,325
2022-05-06 22:31:01,710,718,259,277,270923,284702,2816,2762,1601,72184,68257,325
2022-05-06 23:01:01,680,685,259,277,272236,285846,2686,2463,1546,72524,68599,325
2022-05-06 23:31:01,661,650,259,276,273295,286797,2353,2079,1486,72855,68924,325
2022-05-07 00:01:01,646,629,259,276,274476,287755,2250,1898,1429,73178,69239,325
2022-05-07 00:31:01,651,621,259,276,275573,288718,2310,1951,1423,73503,69549,325
2022-05-07 01:01:01,610,614,259,276,276739,289603,2254,1859,1391,73808,69856,325
2022-05-07 01:31:02,608,601,259,276,277667,290476,2160,1837,1354,74112,70157,325
2022-05-07 02:02:01,624,571,259,276,278609,291368,1847,1700,1329,74435,70452,325
2022-05-07 02:32:01,614,567,259,276,279427,292101,1793,1661,1325,74742,70735,325
2022-05-07 03:02:01,620,599,259,276,280270,292901,1702,1568,1349,75052,71035,325
2022-05-07 03:32:01,615,612,259,276,281106,293807,1621,1660,1369,75359,71341,325
2022-05-07 04:02:01,613,626,258,276,281902,294618,1649,1751,1393,75666,71654,325
2022-05-07 04:32:01,642,641,259,276,282646,295403,1554,1620,1481,75987,71974,325
2022-05-07 05:02:01,707,682,259,276,283662,296440,1756,1806,1563,76340,72315,325
2022-05-07 05:32:01,771,722,259,276,284800,297471,2222,2147,1668,76726,72676,325
2022-05-07 06:02:02,803,757,259,277,286260,298781,2655,2404,1739,77127,73055,325
2022-05-07 06:33:01,849,813,259,277,287880,300004,2963,2437,1853,77566,73475,325
2022-05-07 07:03:01,918,840,259,277,289509,301509,3311,2782,1966,78025,73895,325
2022-05-07 07:33:02,946,859,259,277,291116,303136,3261,3175,2014,78498,74324,325
2022-05-07 08:04:01,1018,858,259,277,292787,304839,3217,3195,2115,79024,74767,325
2022-05-07 08:34:01,1107,877,259,277,294643,306576,3447,3291,2219,79577,75206,325
2022-05-07 09:04:01,1145,912,259,277,296510,308337,3774,3565,2317,80150,75662,325
2022-05-07 09:34:01,1184,976,259,277,298203,310078,3549,3516,2383,80742,76150,325
2022-05-07 10:04:01,1214,1003,259,277,300080,311979,3375,3414,2463,81349,76651,325
2022-05-07 10:34:01,1256,1046,260,276,302163,314266,3906,4176,2575,81977,77174,325
2022-05-07 11:04:01,1246,1051,260,276,304567,316710,4442,4679,2553,82600,77700,325
2022-05-07 11:34:02,1293,1105,261,275,306707,318861,4285,4331,2708,83247,78253,325
2022-05-07 12:05:02,1310,1151,260,275,309560,321545,4785,4645,2796,83923,78847,325
2022-05-07 12:36:01,1347,1195,259,276,311993,323932,4836,4639,2834,84619,79465,325
2022-05-07 13:06:01,1328,1210,259,276,314417,326427,4680,4784,2835,85283,80070,325
2022-05-07 13:36:01,1266,1151,261,275,316604,328937,4493,4899,2724,85916,80645,325
2022-05-07 14:06:01,1211,1130,261,274,318755,331056,4356,4648,2616,86522,81210,325
2022-05-07 14:36:01,1200,1129,261,274,320582,332838,3977,3850,2584,87122,81775,325
2022-05-07 15:06:01,1117,1140,261,274,322452,334764,3686,3687,2505,87680,82345,325
2022-05-07 15:36:01,1067,1077,261,274,324275,336510,3714,3713,2383,88214,82883,325
2022-05-07 16:06:01,1062,1059,261,274,326130,338292,3780,3615,2337,88745,83413,325
2022-05-07 16:36:01,1027,1019,261,274,327891,339976,3584,3442,2265,89258,83922,325
2022-05-07 17:06:02,940,929,261,274,329332,341412,3268,3210,2093,89728,84387,325
2022-05-07 17:37:01,918,924,261,274,330653,342854,2718,2812,2031,90202,84864,325
2022-05-07 18:07:01,917,905,261,274,332135,344539,2761,3070,1997,90661,85316,325
2022-05-07 18:37:01,882,917,261,274,333637,345969,3170,3232,2010,91102,85775,325
2022-05-07 19:07:01,868,907,261,274,335180,347726,3109,3272,1959,91536,86228,325
2022-05-07 19:37:01,841,883,261,274,336602,349199,2977,3249,1920,91956,86670,325
2022-05-07 20:07:01,796,854,261,274,337998,350658,2874,3000,1858,92354,87097,325
2022-05-07 20:37:01,757,856,261,274,339346,352248,2759,3081,1790,92733,87525,325
2022-05-07 21:07:01,737,851,261,274,340845,353933,2855,3364,1732,93101,87950,325
2022-05-07 21:37:01,741,807,261,274,342256,355332,2875,3031,1739,93472,88354,325
2022-05-07 22:07:01,713,746,261,274,343652,356653,2847,2749,1623,93828,88727,325
2022-05-07 22:37:01,674,688,261,274,344942,357622,2770,2342,1517,94165,89071,325
2022-05-07 23:07:01,636,673,261,274,346131,358645,2551,2043,1481,94483,89407,325
2022-05-07 23:37:01,635,646,261,275,347174,359774,2243,2170,1424,94801,89730,325
2022-05-08 00:07:01,635,612,261,275,348442,361000,2334,2353,1386,95118,90036,325
2022-05-08 00:37:01,595,577,261,275,349608,362098,2421,2310,1328,95416,90325,325
2022-05-08 01:07:01,597,577,261,275,350649,363149,2181,2150,1322,95714,90613,325
2022-05-08 01:37:01,595,582,261,275,351466,364042,1871,1955,1322,96012,90904,325
2022-05-08 02:07:01,619,580,261,275,352304,364926,1620,1748,1336,96321,91194,325
2022-05-08 02:37:01,609,599,261,275,353301,365937,1851,1913,1353,96626,91494,325
2022-05-08 03:07:01,635,589,261,275,354273,366918,1969,1990,1389,96943,91788,325
2022-05-08 03:37:01,669,608,261,275,355118,367764,1795,1805,1457,97278,92092,325
2022-05-08 04:07:01,679,600,261,275,355971,368556,1711,1660,1462,97617,92392,325
2022-05-08 04:37:01,676,655,261,275,356922,369305,1810,1543,1498,97955,92720,325
2022-05-08 05:07:01,676,685,261,275,357940,370277,1973,1727,1533,98293,93062,325
2022-05-08 05:37:01,723,738,261,275,358706,371149,1807,1870,1660,98655,93431,325
2022-05-08 06:07:01,783,769,261,275,359718,372089,1794,1827,1748,99046,93816,325
2022-05-08 06:37:01,831,821,261,275,360700,372913,1991,1767,1855,99462,94226,325
2022-05-08 07:07:01,849,858,261,275,362086,374110,2372,2027,1932,99886,94655,325
2022-05-08 07:37:02,922,893,261,275,363319,375288,2721,2453,2002,100348,95102,325
2022-05-08 08:08:01,961,909,261,275,364821,376720,2773,2645,2081,100844,95572,325
2022-05-08 08:38:01,980,906,261,275,366252,378359,3095,3235,2120,101334,96025,325
2022-05-08 09:08:01,1001,943,261,275,367847,379795,3055,3100,2185,101834,96496,325
2022-05-08 09:38:01,1051,983,261,275,369457,381433,3222,3091,2278,102360,96988,325
2022-05-08 10:08:01,1069,1020,261,275,371264,383154,3433,3351,2331,102894,97498,325
2022-05-08 10:38:01,1107,1076,261,275,372795,384764,3348,3362,2430,103448,98036,325
2022-05-08 11:08:01,1132,1089,261,275,374659,386832,3415,3667,2485,104014,98580,325
2022-05-08 11:38:01,1195,1113,261,275,376517,388952,3739,4213,2560,104611,99137,325
2022-05-08 12:08:01,1242,1112,261,275,378936,391389,4291,4569,2629,105232,99693,325
2022-05-08 12:38:01,1241,1097,262,274,381146,393656,4629,4693,2598,105853,100241,325
2022-05-08 13:08:01,1215,1107,262,274,383721,396281,4786,4914,2595,106460,100795,325
2022-05-08 13:38:01,1204,1083,263,273,385885,398598,4760,4963,2565,107062,101336,325
2022-05-08 14:08:01,1163,1037,265,271,388214,401265,4593,5120,2448,107644,101855,325
2022-05-08 14:38:01,1124,968,265,271,390205,403398,4407,4803,2332,108206,102339,325
2022-05-08 15:08:01,1103,973,265,271,391916,405196,3711,3938,2297,108757,102825,325
2022-05-08 15:38:01,1064,920,266,270,393635,407134,3547,3843,2186,109289,103285,325
2022-05-08 16:08:01,1014,892,266,270,395273,408827,3504,3763,2084,109796,103731,325
2022-05-08 16:38:01,986,857,267,267,397167,410884,3555,3757,2053,110289,104160,325
2022-05-08 17:08:01,970,853,268,265,398938,412718,3685,3902,2002,110774,104586,325
2022-05-08 17:38:01,989,901,269,265,400470,414350,3382,3514,2056,111269,105037,325
2022-05-08 18:08:01,965,855,269,265,402190,416033,3278,3338,2003,111751,105464,325
2022-05-08 18:38:01,932,853,269,265,403738,417610,3173,3250,1955,112217,105891,325
2022-05-08 19:08:02,894,835,269,264,405308,419318,3170,3328,1922,112665,106308,325
2022-05-08 19:39:01,857,793,270,263,406856,421128,3103,3508,1846,113107,106718,325
2022-05-08 20:09:02,840,741,270,263,408284,422803,2861,3390,1749,113527,107089,325
2022-05-08 20:40:02,759,725,272,263,409450,424368,2524,3189,1646,113919,107463,325
2022-05-08 21:11:01,708,656,272,263,410545,425664,2253,2865,1544,114285,107802,325
2022-05-08 21:41:01,684,634,272,263,411553,427049,2028,2673,1484,114627,108119,325
2022-05-08 22:11:01,632,579,272,263,412709,428335,2164,2674,1372,114943,108408,325
2022-05-08 22:41:01,570,548,273,262,413651,429271,2138,2262,1283,115228,108682,325
2022-05-08 23:11:01,519,492,273,261,414375,430151,1594,1763,1178,115488,108928,325
2022-05-08 23:41:01,509,465,273,262,414983,430943,1274,1655,1098,115742,109161,325
2022-05-09 00:11:01,500,439,273,261,415630,431725,1233,1495,1065,115992,109380,325
2022-05-09 00:41:01,504,422,273,261,416143,432349,1165,1404,1044,116244,109591,325
2022-05-09 01:11:01,503,411,273,261,416680,432956,1022,1210,1046,116496,109797,325
2022-05-09 01:41:01,489,388,273,261,417322,433545,1221,1223,998,116740,109991,325
2022-05-09 02:11:01,483,413,273,261,417928,434143,1254,1192,1014,116982,110197,325
2022-05-09 02:41:02,488,417,273,262,418600,434727,1271,1171,1034,117226,110406,325
2022-05-09 03:12:01,475,442,273,263,419159,435275,1166,1085,1043,117471,110634,325
2022-05-09 03:42:01,486,459,273,263,419701,435840,1073,1075,1084,117714,110864,325
2022-05-09 04:12:01,489,474,273,263,420350,436436,1200,1178,1105,117959,111101,325
2022-05-09 04:42:01,499,495,273,263,420818,437006,1124,1177,1145,118208,111348,325
2022-05-09 05:12:01,517,488,273,263,421430,437655,1076,1203,1141,118467,111592,325
2022-05-09 05:42:01,558,511,273,263,421994,438316,1143,1253,1215,118746,111848,325
2022-05-09 06:12:01,600,532,273,263,422690,438911,1275,1272,1255,119046,112114,325
2022-05-09 06:42:01,606,546,273,263,423380,439623,1447,1371,1316,119349,112387,325
2022-05-09 07:12:01,512,457,273,263,423841,440116,1139,1199,1316,119605,112615,325
2022-05-09 07:42:01,615,544,273,263,424536,440847,1100,1164,1430,119912,112887,325
2022-05-09 08:12:01,660,616,273,263,425367,441786,1506,1656,1512,120242,113195,325
2022-05-09 08:42:01,721,679,273,262,426293,442867,1705,1956,1660,120603,113535,325
2022-05-09 09:12:01,780,711,273,263,427542,444388,2177,2607,1749,120993,113890,325
2022-05-09 09:42:01,853,755,273,263,428774,445845,2409,2895,1859,121419,114268,325
2022-05-09 10:12:01,860,791,273,263,430221,447179,2663,2749,1920,121849,114663,325
2022-05-09 10:42:01,912,841,273,263,431661,448602,2839,2719,2033,122305,115084,325
2022-05-09 11:12:01,994,893,273,263,433131,450326,2860,3130,2123,122802,115530,325
2022-05-09 11:42:01,1028,935,273,263,434490,452072,2700,3355,2226,123316,115998,325
2022-05-09 12:12:01,1069,950,273,263,435988,453747,2820,3351,2252,123851,116473,325
2022-05-09 12:42:01,1062,948,273,263,437475,455633,2996,3571,2298,124382,116947,325
2022-05-09 13:12:01,1063,952,273,261,438850,457261,2797,3420,2303,124913,117423,325
2022-05-09 13:42:02,1044,935,275,261,440328,459176,2731,3376,2300,125435,117890,325
2022-05-09 14:12:02,1030,884,275,261,441971,461248,2968,3774,2186,125950,118332,325
2022-05-09 14:43:01,990,893,275,260,443443,463196,2948,3870,2162,126462,118794,325
2022-05-09 15:13:01,910,865,276,259,445092,465166,2930,3642,2088,126917,119226,325
2022-05-09 15:43:01,904,881,276,259,446381,466999,2903,3761,2055,127369,119667,325
2022-05-09 16:13:01,897,860,277,256,447666,468525,2594,3386,1996,127817,120097,325
2022-05-09 16:43:01,890,808,278,255,448857,470053,2453,3014,1992,128262,120501,325
2022-05-09 17:13:01,892,843,278,254,450127,471518,2351,2843,1956,128708,120922,325
2022-05-09 17:43:01,840,837,278,254,451369,472911,2294,2647,1904,129128,121341,325
2022-05-09 18:13:01,842,845,278,254,452584,474211,2368,2573,1885,129549,121763,325
2022-05-09 18:43:01,858,799,279,253,453944,475728,2522,2773,1876,129978,122163,325
2022-05-09 19:13:01,847,752,279,251,455287,477131,2641,2837,1835,130402,122539,325
2022-05-09 19:43:02,840,712,280,250,456410,478625,2275,2780,1776,130822,122895,325
2022-05-09 20:14:01,789,688,281,250,457945,480032,2465,2601,1666,131229,123250,325
2022-05-09 20:44:01,729,653,282,247,459094,481285,2472,2462,1579,131594,123577,325
2022-05-09 21:14:01,729,616,283,246,460136,482384,2147,2302,1497,131958,123885,325
