Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours,WinMargin
2021-06-29 19:34:01,872,931,194,199,55247,52542,4182,4437,2056,12286,11973,-224
2021-06-29 20:04:01,883,902,194,199,57495,54614,4258,4422,2020,12728,12424,-224
2021-06-29 20:34:01,860,869,193,200,59731,56732,4491,4197,1939,13158,12859,-224
2021-06-29 21:04:01,791,841,192,200,61786,58693,4387,4117,1827,13553,13279,-224
2021-06-29 21:34:01,707,763,191,201,63726,60454,4026,3737,1708,13907,13661,-224
2021-06-29 22:04:01,689,740,188,203,65511,62116,3682,3389,1611,14251,14031,-224
2021-06-29 22:34:01,670,677,187,205,67148,63559,3445,3114,1513,14586,14369,-224
2021-06-29 23:04:01,602,631,185,206,68488,64806,3008,2719,1437,14887,14685,-224
2021-06-29 23:34:01,600,591,183,207,69816,66133,2743,2573,1373,15187,14980,-224
2021-06-30 00:04:01,571,574,182,208,70949,67355,2418,2516,1286,15473,15267,-224
2021-06-30 00:34:01,557,552,182,208,72208,68604,2395,2470,1257,15751,15543,-224
2021-06-30 01:04:01,527,537,182,208,73474,69832,2528,2479,1231,16015,15812,-224
2021-06-30 01:34:02,537,546,182,208,74812,71140,2612,2545,1255,16283,16085,-224
2021-06-30 02:05:01,540,522,182,208,75844,72231,2274,2315,1248,16562,16355,-224
2021-06-30 02:35:01,540,527,181,209,76874,73335,2129,2273,1262,16832,16618,-224
2021-06-30 03:05:01,544,549,179,209,77767,74323,1935,2093,1259,17104,16893,-224
2021-06-30 03:35:02,543,546,179,210,78671,75288,1772,1953,1256,17376,17166,-224
2021-06-30 04:06:01,560,550,179,210,79639,76293,1885,1966,1302,17665,17450,-224
2021-06-30 04:36:01,594,592,178,211,80798,77493,2128,2207,1384,17962,17746,-224
2021-06-30 05:06:01,635,623,178,211,81912,78558,2402,2383,1444,18279,18057,-224
2021-06-30 05:36:01,679,681,178,211,83222,79855,2338,2376,1549,18619,18398,-224
2021-06-30 06:06:01,742,698,178,211,84764,81280,2896,2763,1642,18990,18747,-224
2021-06-30 06:36:01,770,729,178,211,86351,82780,3000,2834,1697,19375,19111,-224
2021-06-30 07:06:01,819,739,178,211,88095,84302,3233,2920,1773,19784,19481,-224
2021-06-30 07:36:01,847,772,176,211,89905,85895,3534,3084,1840,20208,19867,-224
2021-06-30 08:06:01,828,786,176,211,91705,87406,3397,3020,1841,20622,20260,-224
2021-06-30 08:36:01,847,821,176,211,93539,89110,3629,3202,1905,21045,20670,-224
2021-06-30 09:06:01,890,850,176,211,95439,90742,3781,3349,1984,21490,21095,-224
2021-06-30 09:36:01,895,836,177,211,97371,92583,3935,3585,2012,21938,21513,-224
2021-06-30 10:06:02,917,868,178,211,99044,94243,3527,3495,2071,22397,21948,-224
2021-06-30 10:37:01,919,899,178,211,100966,96410,3628,3794,2123,22871,22412,-224
2021-06-30 11:07:01,913,926,178,211,103058,98162,3829,3616,2225,23328,22875,-224
2021-06-30 11:37:01,1013,994,179,210,104946,100004,3707,3389,2385,23834,23372,-224
2021-06-30 12:07:02,1083,1043,178,210,107133,102052,4110,3916,2489,24376,23894,-224
2021-06-30 12:38:01,1143,1062,178,211,109553,104506,4682,4561,2580,24966,24442,-224
2021-06-30 13:08:01,1182,1136,178,211,112003,106666,5000,4701,2659,25557,25010,-224
2021-06-30 13:38:01,1155,1103,178,210,114438,109066,4931,4615,2611,26135,25561,-224
2021-06-30 14:08:01,1097,1060,178,210,116791,111264,4786,4598,2494,26683,26091,-224
2021-06-30 14:38:02,1034,987,179,210,119289,113543,4859,4521,2341,27200,26585,-224
2021-06-30 15:09:01,976,946,179,210,121668,115598,4720,4167,2206,27704,27074,-224
2021-06-30 15:39:01,929,897,179,210,123785,117509,4542,4022,2109,28169,27522,-224
2021-06-30 16:09:02,904,866,179,210,125661,119228,4099,3711,2021,28621,27955,-224
2021-06-30 16:40:01,918,828,181,208,127433,120815,3440,3103,1993,29095,28383,-224
2021-06-30 17:10:01,887,841,180,208,129237,122645,3515,3329,1973,29539,28804,-224
2021-06-30 17:40:02,907,828,180,209,131031,124520,3507,3626,1973,29993,29218,-224
2021-06-30 18:11:01,888,819,179,210,133152,126533,3693,3512,1947,30451,29641,-224
2021-06-30 18:41:01,913,830,178,210,135128,128401,3760,3526,1984,30908,30056,-224
2021-06-30 19:11:01,913,839,179,209,137227,130438,4035,3857,1967,31364,30475,-224
2021-06-30 19:41:01,910,813,178,211,138973,132488,3847,4050,1916,31819,30882,-224
2021-06-30 20:11:01,862,797,178,211,140941,134244,3688,3776,1870,32250,31280,-224
2021-06-30 20:41:01,817,747,178,211,142764,136254,3788,3749,1798,32659,31654,-224
2021-06-30 21:11:01,786,742,179,210,144642,138068,3677,3819,1722,33052,32025,-224
2021-06-30 21:41:02,728,677,180,209,146387,139932,3689,3789,1614,33416,32363,-224
2021-06-30 22:12:02,668,649,180,209,148314,141833,3674,3768,1520,33761,32699,-224
2021-06-30 22:43:01,601,606,180,209,149924,143235,3533,3308,1412,34071,33012,-224
2021-06-30 23:13:01,602,560,180,209,151258,144787,2812,2891,1349,34372,33292,-224
2021-06-30 23:43:01,576,569,180,208,152534,146095,2622,2857,1292,34660,33576,-224
2021-07-01 00:13:01,565,515,179,208,153866,147469,2608,2683,1243,34943,33834,-224
2021-07-01 00:43:01,576,508,178,211,155367,148855,2892,2818,1255,35231,34088,-224
2021-07-01 01:13:01,561,501,177,211,156675,150267,2778,2761,1234,35511,34338,-224
2021-07-01 01:43:01,580,502,179,210,157938,151625,2478,2709,1247,35801,34589,-224
2021-07-01 02:13:01,597,523,179,210,159305,152955,2671,2727,1275,36100,34851,-224
2021-07-01 02:43:01,576,564,179,210,160657,154297,2719,2672,1294,36388,35133,-224
2021-07-01 03:13:01,551,559,179,210,161964,155783,2661,2812,1268,36663,35412,-224
2021-07-01 03:43:01,595,578,179,210,163062,156949,2399,2615,1331,36961,35701,-224
2021-07-01 04:13:01,615,586,179,210,164322,158151,2430,2447,1369,37268,35994,-224
2021-07-01 04:43:01,647,596,179,210,165494,159451,2368,2440,1421,37592,36292,-224
2021-07-01 05:13:01,670,630,179,210,166868,160809,2585,2693,1469,37927,36607,-224
2021-07-01 05:43:01,686,687,179,209,168328,162352,2896,2960,1555,38270,36951,-224
2021-07-01 06:13:01,678,697,179,209,169990,164055,3121,3246,1561,38609,37299,-224
2021-07-01 06:43:01,700,737,180,209,171501,165629,3146,3259,1620,38959,37668,-224
2021-07-01 07:13:01,750,745,180,209,172979,167129,2942,2994,1683,39334,38040,-224
2021-07-01 07:43:01,774,752,180,209,174496,168823,2928,3163,1726,39721,38416,-224
2021-07-01 08:13:01,789,767,180,209,176132,170500,3137,3332,1769,40115,38800,-224
2021-07-01 08:43:01,813,797,180,209,177826,172019,3371,3175,1864,40522,39198,-224
2021-07-01 09:13:01,835,817,180,209,179646,173721,3379,3172,1910,40939,39607,-224
2021-07-01 09:43:02,883,875,180,209,181320,175342,3527,3367,2013,41381,40044,-224
2021-07-01 10:14:02,975,927,180,209,183120,177071,3413,3292,2185,41885,40523,-224
2021-07-01 10:45:01,1043,963,180,209,185088,178984,3587,3512,2318,42423,41021,-224
2021-07-01 11:15:01,1048,990,179,209,186871,180747,3578,3522,2348,42947,41516,-224
2021-07-01 11:45:02,1069,1011,180,209,188678,182348,3574,3340,2413,43482,42021,-224
2021-07-01 12:15:02,1099,1079,180,209,190851,184211,4127,3569,2521,44032,42561,-224
2021-07-01 12:46:01,1147,1164,177,210,193027,186419,4102,3838,2626,44624,43162,-224
2021-07-01 13:16:02,1138,1185,177,211,195241,188464,4235,4023,2654,45193,43755,-224
2021-07-01 13:47:01,1124,1165,177,211,197296,190617,4245,4138,2578,45774,44356,-224
2021-07-01 14:17:01,1034,1088,176,153,199610,192729,4204,4186,2436,46291,44900,-224
2021-07-01 14:47:01,1030,1072,176,173,201411,194446,4127,3837,2355,46806,45436,-224
2021-07-01 15:17:01,953,1018,175,191,203398,196571,3712,3849,2205,47282,45945,-224
2021-07-01 15:47:01,911,972,175,190,205210,198308,3914,3936,2124,47738,46431,-224
2021-07-01 16:17:01,838,908,175,192,206759,199717,3377,3156,1993,48157,46885,-224
2021-07-01 16:47:01,840,890,175,192,208018,201085,2861,2817,1969,48577,47330,-224
2021-07-01 17:17:01,848,892,176,191,209464,202339,2674,2556,1992,49001,47776,-224
2021-07-01 17:47:01,869,885,176,191,210855,203441,2838,2361,2004,49435,48219,-224
2021-07-01 18:17:01,870,882,176,191,212347,204690,2862,2337,2015,49870,48660,-224
2021-07-01 18:47:01,825,879,176,191,213850,205969,2906,2478,1973,50283,49099,-224
2021-07-01 19:17:01,789,861,175,212,215433,207196,3028,2438,1896,50677,49530,-224
2021-07-01 19:47:01,790,854,175,213,216667,208508,2839,2567,1868,51072,49957,-224
2021-07-01 20:17:02,766,835,176,212,218023,209974,2597,2710,1808,51455,50375,-224
2021-07-01 20:48:01,751,792,175,212,219453,211305,2848,2871,1738,51843,50784,-224
2021-07-01 21:18:01,683,722,175,213,221013,212704,2943,2726,1623,52185,51145,-224
2021-07-01 21:48:01,647,653,174,212,222302,213914,2800,2575,1502,52508,51471,-224
2021-07-01 22:18:01,622,631,176,212,223549,214970,2516,2184,1406,52819,51787,-224
2021-07-01 22:48:01,598,580,176,212,224974,216063,2605,2078,1342,53118,52077,-224
2021-07-01 23:18:01,575,541,176,212,226284,217094,2690,2060,1274,53406,52347,-224
2021-07-01 23:48:01,577,550,177,211,227621,218165,2667,2115,1295,53694,52622,-224
2021-07-02 00:18:01,567,532,176,212,228927,219041,2583,1895,1266,53978,52888,-224
2021-07-02 00:48:01,569,538,176,212,230119,219887,2501,1725,1269,54262,53157,-224
2021-07-02 01:18:01,543,537,176,212,231286,220839,2361,1801,1239,54534,53426,-224
2021-07-02 01:48:01,571,561,175,212,232327,221671,2079,1648,1276,54819,53706,-224
2021-07-02 02:18:01,545,532,176,212,233374,222544,2093,1713,1255,55092,53972,-224
2021-07-02 02:48:02,556,525,174,213,234286,223374,1936,1682,1278,55370,54235,-224
2021-07-02 03:19:01,548,566,177,211,235263,224146,1841,1625,1285,55653,54527,-224
2021-07-02 03:49:01,551,564,176,212,236223,224983,2013,1659,1303,55928,54809,-224
2021-07-02 04:19:01,557,571,176,212,237240,225771,1981,1626,1310,56207,55095,-224
2021-07-02 04:49:01,596,596,176,212,238201,226570,1875,1498,1402,56505,55393,-224
2021-07-02 05:19:02,625,620,176,211,239241,227455,2003,1686,1457,56818,55703,-224
2021-07-02 05:50:02,655,647,176,212,240232,228351,2020,1772,1518,57156,56037,-224
2021-07-02 06:20:02,683,704,176,212,241369,229279,2152,1856,1598,57497,56389,-224
2021-07-02 06:51:01,710,741,176,212,242573,230298,2150,1802,1670,57864,56772,-224
2021-07-02 07:21:01,750,736,176,212,243672,231206,2041,1733,1708,58239,57140,-224
2021-07-02 07:51:01,809,754,176,212,244722,231978,2149,1680,1823,58644,57517,-224
2021-07-02 08:21:01,847,817,175,212,246039,233022,2385,1830,1952,59067,57925,-224
2021-07-02 08:51:01,859,853,175,212,247210,234079,2488,2101,1997,59497,58352,-224
2021-07-02 09:21:01,873,851,176,212,248465,235346,2431,2329,2033,59933,58777,-224
2021-07-02 09:51:01,887,868,176,212,249581,236477,2365,2394,2064,60377,59211,-224
2021-07-02 10:21:01,890,905,176,212,250918,237730,2453,2384,2091,60822,59664,-224
2021-07-02 10:51:01,944,917,177,211,252210,239021,2622,2542,2179,61294,60122,-224
2021-07-02 11:21:01,955,929,175,212,253693,240329,2775,2600,2186,61771,60587,-224
2021-07-02 11:51:01,979,968,175,212,254964,241529,2788,2527,2300,62261,61071,-224
2021-07-02 12:21:01,1068,1007,175,212,256427,242925,2730,2613,2422,62795,61574,-224
2021-07-02 12:51:01,1083,1039,176,212,257973,244224,3034,2684,2492,63336,62094,-224
2021-07-02 13:21:01,1064,1063,176,212,259827,245723,3419,2807,2502,63868,62625,-224
2021-07-02 13:51:01,1048,1062,175,212,261620,247205,3674,3001,2481,64392,63156,-224
2021-07-02 14:21:01,1116,1057,176,211,263409,248861,3581,3100,2519,64950,63685,-224
2021-07-02 14:51:01,1111,1063,177,211,264999,250337,3444,3190,2498,65506,64216,-224
2021-07-02 15:21:01,1042,1048,177,211,266713,251976,3299,3110,2388,66027,64740,-224
2021-07-02 15:51:02,992,1006,177,211,268234,253448,3249,3120,2312,66523,65243,-224
2021-07-02 16:22:01,937,987,177,211,269876,254931,3168,2963,2217,67007,65753,-224
2021-07-02 16:52:02,905,975,177,211,271266,256329,3104,2976,2149,67459,66241,-224
2021-07-02 17:22:02,865,932,177,211,272795,257854,2916,2904,2081,67892,66707,-224
2021-07-02 17:53:01,843,922,177,211,274360,259388,3094,3060,2051,68327,67183,-224
2021-07-02 18:23:01,891,905,177,211,275895,261052,3066,3175,2068,68773,67635,-224
2021-07-02 18:53:01,919,932,177,211,277471,262555,3089,3107,2113,69232,68101,-224
2021-07-02 19:23:01,903,910,177,211,279244,264229,3286,3143,2064,69684,68556,-224
2021-07-02 19:53:01,889,891,177,211,280980,265749,3519,3205,2038,70128,69002,-224
2021-07-02 20:23:01,891,881,177,211,282869,267317,3625,3091,2015,70574,69442,-224
2021-07-02 20:53:01,845,844,177,211,284384,268694,3400,2913,1912,70996,69864,-224
2021-07-02 21:23:01,790,813,177,211,285806,270017,2840,2630,1869,71391,70271,-224
2021-07-02 21:53:01,755,807,177,211,287189,271437,2859,2829,1811,71769,70674,-224
2021-07-02 22:23:01,732,780,176,211,288744,272882,2929,2837,1735,72135,71064,-224
2021-07-02 22:53:01,728,723,176,211,290010,274049,2826,2617,1658,72499,71426,-224
2021-07-02 23:23:01,679,672,176,211,291470,275224,2730,2343,1546,72838,71762,-224
2021-07-02 23:53:01,629,656,175,215,292554,276194,2500,2125,1473,73153,72090,-224
2021-07-03 00:23:01,606,641,175,215,293625,277139,2140,1919,1417,73456,72410,-224
2021-07-03 00:53:02,595,607,175,218,294528,278055,1996,1875,1400,73753,72714,-224
2021-07-03 01:24:01,611,610,175,219,295521,278987,1899,1848,1414,74069,73029,-224
2021-07-03 01:54:01,602,588,175,219,296634,279818,2093,1769,1378,74370,73323,-224
2021-07-03 02:24:01,577,588,175,219,297737,280727,2140,1728,1370,74658,73617,-224
2021-07-03 02:54:02,624,584,175,219,298800,281534,2155,1715,1405,74971,73909,-224
2021-07-03 03:25:01,631,604,175,219,299917,282444,2120,1646,1449,75296,74221,-224
2021-07-03 03:55:01,617,628,175,219,300930,283293,2072,1692,1442,75605,74535,-224
2021-07-03 04:25:01,672,639,174,221,302013,284269,2096,1831,1493,75941,74855,-224
2021-07-03 04:55:01,716,658,174,221,303001,285111,2157,1880,1598,76299,75184,-224
2021-07-03 05:25:01,748,723,174,223,304117,286097,2156,1851,1669,76673,75545,-224
2021-07-03 05:55:02,780,753,173,222,305334,287351,2351,2307,1747,77063,75922,-224
2021-07-03 06:26:01,817,794,175,222,306919,288632,2716,2469,1845,77485,76332,-224
2021-07-03 06:56:01,840,804,175,223,308261,289780,2845,2350,1885,77905,76734,-224
2021-07-03 07:26:01,874,847,175,223,309895,291000,2917,2353,1944,78342,77157,-224
2021-07-03 07:56:01,858,846,175,223,311505,292351,3196,2547,1953,78771,77580,-224
2021-07-03 08:26:01,860,845,175,223,313300,293774,3433,2802,1944,79201,78003,-224
2021-07-03 08:56:01,887,878,175,223,314942,295105,3517,2815,2046,79645,78442,-224
2021-07-03 09:26:01,943,926,175,223,316854,296694,3465,2854,2153,80116,78905,-224
2021-07-03 09:56:01,950,935,174,223,318537,298302,3596,3199,2199,80591,79372,-224
2021-07-03 10:26:01,986,965,175,222,320203,300102,3364,3450,2268,81084,79855,-224
2021-07-03 10:56:01,903,873,175,223,321631,301673,3212,3531,2287,81536,80291,-224
2021-07-03 11:26:01,1009,980,174,223,323176,303172,3008,3132,2426,82040,80781,-224
2021-07-03 11:56:01,1069,1038,174,223,324831,304747,3101,2985,2515,82575,81300,-224
2021-07-03 12:26:01,1100,1070,174,224,326504,306588,3285,3265,2565,83125,81835,-224
2021-07-03 12:56:01,1100,1089,174,222,328040,308429,3179,3628,2593,83675,82380,-224
2021-07-03 13:26:01,1108,1150,175,223,330138,310570,3658,4007,2646,84229,82955,-224
2021-07-03 13:56:01,1095,1150,175,223,332269,312915,4198,4430,2608,84776,83530,-224
2021-07-03 14:26:01,1052,1137,175,223,334323,315155,4213,4577,2527,85302,84098,-224
2021-07-03 14:56:01,1042,1111,175,223,336256,317314,4010,4353,2456,85823,84654,-224
2021-07-03 15:26:01,1028,1101,175,223,338360,319340,3904,3994,2469,86337,85204,-224
2021-07-03 15:56:01,1045,1056,175,223,340462,321403,4115,4044,2415,86860,85732,-224
2021-07-03 16:26:01,1010,1016,175,223,342774,323543,4412,4204,2310,87365,86240,-224
2021-07-03 16:56:01,968,974,175,223,344757,325457,4223,3999,2219,87849,86727,-224
2021-07-03 17:26:01,955,968,175,223,346642,327282,3801,3668,2173,88326,87211,-224
2021-07-03 17:56:01,890,925,174,224,348518,328819,3782,3372,2061,88771,87674,-224
2021-07-03 18:26:01,873,923,175,223,350402,330460,3802,3214,2043,89208,88135,-224
2021-07-03 18:56:01,866,886,175,222,352069,332077,3579,3262,2003,89641,88578,-224
2021-07-03 19:26:01,885,898,176,220,353649,333646,3319,3270,2014,90083,89027,-224
2021-07-03 19:56:01,878,889,175,220,355244,335058,3240,3008,1991,90522,89472,-224
2021-07-03 20:26:01,842,872,175,222,356974,336659,3209,2964,1934,90943,89908,-224
2021-07-03 20:56:01,802,859,174,222,358792,338347,3419,3144,1893,91344,90337,-224
2021-07-03 21:26:01,767,874,173,223,360426,339825,3442,3144,1865,91728,90774,-224
2021-07-03 21:56:01,742,843,170,225,361969,341362,3280,3111,1800,92099,91196,-224
2021-07-03 22:26:01,718,807,171,225,363633,342930,3217,3091,1718,92458,91599,-224
2021-07-03 22:56:01,695,778,171,225,365394,344450,3441,3099,1666,92805,91988,-224
2021-07-03 23:26:01,720,711,171,225,366769,346022,3092,3073,1615,93165,92344,-224
2021-07-03 23:56:01,678,650,171,225,368068,347292,2634,2828,1499,93504,92669,-224
2021-07-04 00:26:01,693,658,171,225,369106,348409,2176,2251,1526,93851,92998,-224
2021-07-04 00:56:02,653,631,170,225,370167,349447,2108,2133,1484,94177,93314,-224
2021-07-04 01:27:01,682,608,172,222,371397,350665,2229,2183,1465,94529,93628,-224
2021-07-04 01:57:01,663,622,172,221,372409,351512,2069,1877,1453,94861,93939,-224
2021-07-04 02:27:01,656,634,172,222,373511,352398,2145,1776,1470,95189,94256,-224
2021-07-04 02:57:01,682,628,172,222,374553,353341,2173,1844,1500,95530,94570,-224
2021-07-04 03:27:01,708,652,172,222,375645,354282,2110,1869,1563,95884,94896,-224
2021-07-04 03:57:01,698,686,172,222,376808,355516,2191,2122,1589,96233,95239,-224
2021-07-04 04:27:01,751,694,172,223,377929,356517,2276,2248,1640,96608,95586,-224
2021-07-04 04:57:01,787,736,172,223,379170,357467,2543,2128,1734,97002,95954,-224
2021-07-04 05:27:01,815,759,172,224,380441,358566,2429,2011,1785,97409,96333,-224
2021-07-04 05:57:01,828,785,173,223,381771,359775,2601,2308,1851,97823,96726,-224
2021-07-04 06:27:01,852,781,173,223,383305,360996,2819,2382,1908,98249,97116,-224
2021-07-04 06:57:01,877,800,173,223,384821,362310,2970,2453,1947,98688,97516,-224
2021-07-04 07:27:01,892,829,173,223,386604,363848,3285,2850,2012,99134,97931,-224
2021-07-04 07:57:01,934,873,172,222,388203,365309,3320,2971,2085,99601,98367,-224
2021-07-04 08:27:02,946,903,172,222,389790,366882,3256,3079,2162,100074,98819,-224
2021-07-04 08:58:01,987,946,173,223,391731,368528,3508,3154,2240,100584,99307,-224
2021-07-04 09:28:01,1001,999,173,223,393327,370130,3199,2989,2298,101084,99807,-224
2021-07-04 09:58:01,1015,981,173,222,395130,371821,3252,3213,2366,101592,100297,-224
2021-07-04 10:28:01,1038,1016,173,222,397094,373616,3573,3327,2393,102111,100805,-224
2021-07-04 10:58:01,1040,1048,172,223,399054,375375,3872,3524,2455,102631,101329,-224
2021-07-04 11:28:01,1078,1041,172,224,400881,377301,3806,3791,2514,103170,101850,-224
2021-07-04 11:58:01,1086,1068,172,224,402816,379316,3841,3931,2595,103713,102384,-224
2021-07-04 12:28:01,1109,1123,173,224,404727,381097,3915,3881,2666,104267,102945,-224
2021-07-04 12:58:01,1115,1133,173,224,406526,383030,3581,3626,2666,104825,103512,-224
2021-07-04 13:28:01,1113,1153,172,225,408224,384820,3504,3791,2674,105381,104088,-224
2021-07-04 13:58:01,1095,1101,171,223,410257,386881,3627,3792,2547,105929,104639,-224
2021-07-04 14:28:01,1033,1079,170,223,412129,388959,3896,4113,2459,106445,105178,-224
2021-07-04 14:58:01,1020,1012,170,224,414210,391048,4025,4245,2350,106955,105684,-224
2021-07-04 15:28:01,991,974,169,225,416297,393156,4075,4137,2276,107451,106171,-224
2021-07-04 15:58:01,956,897,169,226,418180,394992,4002,4014,2153,107929,106620,-224
2021-07-04 16:28:01,884,907,168,225,419901,396766,3454,3550,2111,108371,107073,-224
2021-07-04 16:58:01,875,879,166,227,421395,398308,3200,3297,2012,108808,107513,-224
2021-07-04 17:28:01,843,865,166,228,422996,399817,3102,3073,1959,109230,107945,-224
2021-07-04 17:58:01,806,792,166,228,424492,401268,3057,2946,1838,109633,108341,-224
2021-07-04 18:28:01,755,764,166,226,426032,402730,3094,2972,1758,110010,108723,-224
2021-07-04 18:58:01,734,756,167,223,427428,404168,2899,2889,1750,110377,109101,-224
2021-07-04 19:28:01,760,742,167,224,428845,405602,2823,2883,1741,110757,109472,-224
2021-07-04 19:58:01,779,761,168,224,430276,406966,2838,2796,1786,111147,109853,-224
2021-07-04 20:28:01,754,761,167,225,431800,408542,2916,2895,1749,111524,110233,-224
2021-07-04 20:58:01,771,742,167,226,433248,409952,2976,2988,1734,111909,110604,-224
2021-07-04 21:28:01,744,731,167,226,434754,411496,2953,2957,1713,112281,110970,-224
2021-07-04 21:58:01,705,715,167,226,436085,412750,2823,2768,1649,112634,111327,-224
2021-07-04 22:28:01,689,694,167,226,437515,414025,2724,2489,1605,112978,111674,-224
2021-07-04 22:58:01,662,673,166,226,438886,415396,2738,2615,1503,113309,112011,-224
2021-07-04 23:28:01,642,651,166,227,440401,416753,2927,2757,1467,113630,112336,-224
2021-07-04 23:58:01,591,603,164,226,441723,418026,2851,2630,1399,113926,112638,-224
2021-07-05 00:28:01,601,632,165,226,442991,419225,2591,2474,1417,114226,112954,-224
2021-07-05 00:58:01,581,617,163,228,444394,420365,2615,2284,1390,114517,113262,-224
2021-07-05 01:28:01,568,619,163,228,445645,421649,2555,2369,1362,114801,113572,-224
2021-07-05 01:58:01,573,626,164,226,446765,422800,2268,2376,1395,115087,113885,-224
2021-07-05 02:28:02,563,595,165,226,447809,423894,2183,2217,1339,115369,114182,-224
2021-07-05 02:59:01,558,594,164,226,448894,424923,2133,2110,1316,115657,114489,-224
2021-07-05 03:29:01,547,604,164,228,449987,425910,2124,1986,1319,115931,114791,-224
2021-07-05 03:59:01,577,596,164,228,451049,426722,2162,1798,1340,116219,115089,-224
2021-07-05 04:29:01,626,599,164,226,452157,427804,2143,1856,1383,116532,115389,-224
2021-07-05 04:59:01,645,608,164,226,453182,429021,2081,2242,1449,116855,115693,-224
2021-07-05 05:29:01,637,657,164,226,454230,430130,2108,2371,1495,117173,116021,-224
2021-07-05 05:59:02,693,688,163,228,455377,431222,2196,2202,1582,117520,116365,-224
2021-07-05 06:30:01,727,732,163,228,456873,432501,2638,2362,1676,117895,116743,-224
2021-07-05 07:00:01,766,742,162,230,458330,433771,2932,2522,1704,118278,117114,-224
2021-07-05 07:30:01,782,789,161,230,459755,435211,2811,2680,1791,118669,117509,-224
2021-07-05 08:00:01,835,824,161,231,461298,436877,2950,3069,1907,119087,117921,-224
2021-07-05 08:30:01,847,905,159,231,463254,438583,3448,3304,1991,119510,118373,-224
2021-07-05 09:00:01,847,953,159,231,464636,439985,3239,3029,2061,119934,118850,-224
2021-07-05 09:30:01,910,965,158,232,466205,441695,3002,3176,2142,120389,119332,-224
2021-07-05 10:00:02,940,997,157,231,467862,443293,3042,3151,2258,120859,119831,-224
2021-07-05 10:31:01,992,1051,157,232,470016,445179,3704,3384,2378,121371,120374,-224
2021-07-05 11:01:01,1056,1119,157,232,471736,446884,3765,3544,2457,121899,120933,-224
2021-07-05 11:31:01,1108,1141,156,230,473634,448759,3670,3597,2581,122453,121504,-224
2021-07-05 12:01:01,1089,1131,156,233,475421,450385,3624,3449,2635,122998,122069,-224
2021-07-05 12:31:02,1136,1177,154,234,477224,452320,3608,3529,2697,123566,122658,-224
2021-07-05 13:02:01,1137,1240,154,233,479310,454359,3980,4010,2754,124153,123299,-224
2021-07-05 13:32:02,1154,1246,154,233,481540,456331,4170,3881,2766,124731,123922,-224
2021-07-05 14:03:01,1111,1211,152,235,483704,458457,4318,4025,2696,125304,124547,-224
2021-07-05 14:33:01,971,1087,151,237,486027,460676,4496,4376,2599,125790,125091,-224
2021-07-05 15:03:01,1015,1151,151,237,487905,462570,4401,4135,2501,126297,125666,-224
2021-07-05 15:33:02,1008,1107,152,237,489733,464478,3938,3907,2475,126802,126220,-224
2021-07-05 16:04:01,942,1041,151,238,491710,466156,3812,3667,2329,127288,126758,-224
2021-07-05 16:34:01,940,1022,152,238,493322,467784,3398,3167,2257,127758,127269,-224
2021-07-05 17:04:01,919,1023,151,238,495048,469453,3334,3356,2246,128217,127780,-224
