Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-10-06 09:18:01,141,126,41,34,9,6,6/hr,777
2020-10-06 09:48:01,155,160,692,636,161,131,131/hr,878
2020-10-06 10:18:01,158,161,1377,1332,1262,1226,1226/hr,892
2020-10-06 10:48:01,158,164,2070,2009,1287,1273,1273/hr,937
2020-10-06 11:18:01,158,165,2922,2941,1552,1606,1606/hr,917
2020-10-06 11:48:01,158,165,3867,3880,1813,1889,1889/hr,904
2020-10-06 12:18:01,158,165,4900,4824,1887,1772,1772/hr,848
2020-10-06 12:48:01,158,165,5666,5667,1606,1671,1671/hr,810
2020-10-06 13:18:01,158,165,6386,6451,1411,1518,1518/hr,780
2020-10-06 13:48:01,158,165,7054,7159,1388,1492,1492/hr,736
2020-10-06 14:18:01,158,165,7874,7916,1447,1432,1432/hr,730
2020-10-06 14:48:01,158,165,8585,8589,1429,1316,1316/hr,708
2020-10-06 15:18:01,158,165,9257,9246,1345,1300,1300/hr,704
2020-10-06 15:48:01,158,165,9991,10036,1322,1400,1400/hr,685
2020-10-06 16:18:01,158,165,10878,10813,1557,1507,1507/hr,675
2020-10-06 16:48:01,158,165,11565,11595,1579,1565,1565/hr,0
2020-10-06 17:18:01,158,165,12127,12295,1260,1494,1494/hr,589
2020-10-06 17:48:01,158,165,12673,12944,1013,1237,1237/hr,604
2020-10-06 18:18:01,158,165,13142,13461,992,1149,1149/hr,630
2020-10-06 18:48:01,158,165,13601,13995,928,1051,1051/hr,564
2020-10-06 19:18:01,158,165,14088,14534,916,1040,1040/hr,540
2020-10-06 19:48:01,158,165,14584,15031,916,977,977/hr,526
2020-10-06 20:18:01,158,165,15135,15556,1052,1027,1027/hr,529
2020-10-06 20:48:01,158,165,15617,16095,990,1030,1030/hr,479
2020-10-06 21:18:01,158,165,16068,16630,839,946,946/hr,469
2020-10-06 21:48:01,158,165,16496,17062,906,951,951/hr,448
2020-10-06 22:18:01,158,165,16955,17572,878,943,943/hr,411
2020-10-06 22:48:02,158,165,17388,18019,829,907,907/hr,398
2020-10-06 23:19:01,157,165,17978,18716,876,998,998/hr,385
2020-10-06 23:49:01,158,165,18313,19074,760,848,848/hr,360
2020-10-07 00:19:02,158,165,18615,19354,649,698,698/hr,324
2020-10-07 00:50:01,157,165,18849,19568,535,494,494/hr,298
2020-10-07 01:20:01,157,165,19002,19711,386,357,357/hr,293
2020-10-07 01:50:02,157,165,19178,19896,329,328,328/hr,299
2020-10-07 02:21:01,157,165,19455,20165,453,455,455/hr,321
2020-10-07 02:51:01,157,165,19763,20462,579,568,568/hr,347
2020-10-07 03:21:01,157,165,20267,20854,893,755,755/hr,350
2020-10-07 03:51:01,155,168,20625,21146,863,684,684/hr,355
2020-10-07 04:21:01,155,168,20883,21425,617,572,572/hr,385
2020-10-07 04:51:01,154,168,21328,21832,703,685,685/hr,388
2020-10-07 05:21:02,154,168,21783,22272,885,837,837/hr,409
2020-10-07 05:52:01,155,168,22222,22631,903,801,801/hr,431
2020-10-07 06:22:01,154,168,22749,23043,966,773,773/hr,449
2020-10-07 06:52:02,153,168,23273,23595,1082,995,995/hr,464
2020-10-07 07:23:01,153,169,23775,24043,1026,1000,1000/hr,460
2020-10-07 07:53:01,153,167,24137,24427,799,811,811/hr,485
2020-10-07 08:23:01,154,168,24463,24817,689,774,774/hr,529
2020-10-07 08:53:01,155,167,24869,25181,736,761,761/hr,561
2020-10-07 09:23:01,155,167,25398,25654,981,868,868/hr,580
2020-10-07 09:53:01,155,167,25983,26175,1097,984,984/hr,581
2020-10-07 10:23:01,155,166,26420,26638,1023,984,984/hr,594
2020-10-07 10:53:01,155,167,26902,27155,928,994,994/hr,625
2020-10-07 11:23:01,155,167,27366,27634,946,997,997/hr,633
2020-10-07 11:53:01,154,167,27846,28153,916,993,993/hr,681
2020-10-07 12:23:01,154,167,28601,28914,1255,1275,1275/hr,680
2020-10-07 12:53:01,154,168,29388,29730,1570,1592,1592/hr,672
2020-10-07 13:23:01,154,168,29971,30402,1371,1491,1491/hr,654
2020-10-07 13:53:01,154,168,30409,30870,1021,1140,1140/hr,659
2020-10-07 14:23:01,154,168,30887,31316,931,929,929/hr,646
