Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-04-08 09:54:01,137,175,548,464,191,191,191/hr,725
2020-04-08 10:24:01,173,189,1267,1230,1267,1230,1230/hr,766
2020-04-08 10:54:01,193,194,2001,2002,1453,1538,1538/hr,800
2020-04-08 11:24:01,194,195,2990,2912,1723,1682,1682/hr,786
2020-04-08 11:54:01,195,195,3969,3824,1969,1822,1822/hr,779
2020-04-08 12:24:01,194,196,5099,4872,2109,1960,1960/hr,764
2020-04-08 12:54:01,193,196,6207,6014,2239,2189,2189/hr,760
2020-04-08 13:24:01,192,196,7253,7054,2154,2182,2182/hr,723
2020-04-08 13:54:01,193,196,8230,7967,2023,1953,1953/hr,678
2020-04-08 14:24:01,192,196,8943,8625,1690,1571,1571/hr,643
2020-04-08 14:54:01,191,198,9565,9330,1335,1365,1365/hr,606
2020-04-08 15:24:01,188,199,10252,10094,1309,1469,1469/hr,556
2020-04-08 15:54:01,189,198,10857,10829,1295,1503,1503/hr,551
2020-04-08 16:24:01,188,199,11474,11425,1229,1339,1339/hr,516
2020-04-08 16:54:01,187,200,12051,12100,1207,1271,1271/hr,506
2020-04-08 17:24:01,188,198,12632,12705,1162,1288,1288/hr,483
2020-04-08 17:54:01,188,198,13251,13279,1201,1179,1179/hr,471
2020-04-08 18:24:01,189,199,13787,13799,1157,1094,1094/hr,436
2020-04-08 18:54:01,189,199,14261,14322,1010,1042,1042/hr,434
2020-04-08 19:24:01,188,200,14703,14785,918,988,988/hr,391
2020-04-08 19:54:01,188,200,15200,15222,939,900,900/hr,390
2020-04-08 20:24:01,187,200,15592,15610,892,824,824/hr,371
2020-04-08 20:54:01,187,200,15921,15890,727,672,672/hr,357
2020-04-08 21:24:01,187,200,16355,16280,765,670,670/hr,355
2020-04-08 21:54:01,187,199,16850,16702,933,813,813/hr,352
2020-04-08 22:24:01,188,198,17201,17043,849,764,764/hr,329
2020-04-08 22:54:01,188,198,17424,17292,574,591,591/hr,317
2020-04-08 23:24:01,188,198,17756,17527,556,484,484/hr,316
2020-04-08 23:54:01,188,198,18112,17720,688,427,427/hr,332
2020-04-09 00:24:01,188,198,18363,17933,610,419,419/hr,330
2020-04-09 00:54:01,188,199,18616,18114,508,398,398/hr,326
2020-04-09 01:24:01,188,199,18911,18346,550,415,415/hr,330
2020-04-09 01:54:01,188,198,19321,18651,712,542,542/hr,330
2020-04-09 02:24:01,187,198,19747,18946,835,602,602/hr,334
2020-04-09 02:54:01,187,198,20129,19272,813,623,623/hr,350
2020-04-09 03:24:01,187,198,20460,19583,720,638,638/hr,341
2020-04-09 03:54:01,187,198,20846,19894,719,625,625/hr,359
2020-04-09 04:24:01,187,198,21288,20302,833,724,724/hr,363
2020-04-09 04:54:01,188,198,21648,20630,804,736,736/hr,386
2020-04-09 05:24:01,188,198,22007,20981,720,680,680/hr,414
2020-04-09 05:54:01,188,197,22355,21302,709,673,673/hr,422
2020-04-09 06:24:01,188,197,22739,21702,732,721,721/hr,442
2020-04-09 06:54:02,188,197,23194,22023,850,700,700/hr,470
2020-04-09 07:25:01,188,198,23662,22421,922,719,719/hr,474
2020-04-09 07:55:01,188,198,24136,22851,942,828,828/hr,494
2020-04-09 08:25:01,188,198,24495,23241,859,849,849/hr,526
2020-04-09 08:55:01,188,198,24935,23685,799,834,834/hr,530
2020-04-09 09:25:01,188,197,25343,24118,851,877,877/hr,510
2020-04-09 09:55:01,188,197,25798,24525,864,840,840/hr,522
2020-04-09 10:25:01,190,196,26169,24984,825,866,866/hr,554
2020-04-09 10:55:01,192,193,26599,25475,805,951,951/hr,586
2020-04-09 11:25:01,192,192,27150,26151,980,1168,1168/hr,605
2020-04-09 11:55:01,193,192,27711,26916,1115,1443,1443/hr,604
2020-04-09 12:25:01,193,192,28187,27610,1049,1495,1495/hr,638
2020-04-09 12:55:01,194,191,28724,28311,1017,1399,1399/hr,634
2020-04-09 13:25:01,195,190,29308,28956,1124,1351,1351/hr,600
2020-04-09 13:55:01,196,187,29771,29605,1046,1297,1297/hr,576
2020-04-09 14:25:01,197,186,30265,30377,960,1428,1428/hr,565
2020-04-09 14:55:01,198,184,30740,31104,969,1500,1500/hr,559
2020-04-09 15:25:01,200,182,31200,31762,932,1385,1385/hr,533
2020-04-09 15:55:01,200,182,31609,32383,869,1279,1279/hr,535
2020-04-09 16:25:01,200,182,32068,32977,868,1215,1215/hr,531
2020-04-09 16:55:01,200,182,32565,33514,956,1132,1132/hr,542
2020-04-09 17:25:01,200,180,32946,33948,878,976,976/hr,518
2020-04-09 17:55:02,199,180,33374,34398,809,887,887/hr,526
2020-04-09 18:26:01,199,180,33827,34943,870,998,998/hr,502
2020-04-09 18:56:01,200,178,34291,35446,920,1048,1048/hr,513
2020-04-09 19:26:01,202,177,34691,35884,837,934,934/hr,469
2020-04-09 19:56:01,202,177,34998,36260,723,815,815/hr,448
2020-04-09 20:26:01,202,177,35341,36598,650,712,712/hr,435
2020-04-09 20:56:01,202,177,35662,36995,633,725,725/hr,443
2020-04-09 21:26:01,202,177,36129,37496,814,936,936/hr,432
2020-04-09 21:56:01,202,177,36559,37894,898,900,900/hr,416
2020-04-09 22:26:01,202,177,36948,38265,818,776,776/hr,396
2020-04-09 22:56:01,202,177,37246,38589,690,701,701/hr,363
2020-04-09 23:26:01,202,177,37547,38899,601,633,633/hr,360
2020-04-09 23:56:01,202,178,37839,39281,599,689,689/hr,360
2020-04-10 00:26:01,202,177,38158,39596,610,697,697/hr,355
2020-04-10 00:56:01,202,177,38471,39931,619,660,660/hr,336
2020-04-10 01:26:01,202,177,38727,40225,575,646,646/hr,326
2020-04-10 01:56:02,202,177,38885,40405,415,476,476/hr,345
2020-04-10 02:27:01,202,177,39126,40576,403,356,356/hr,344
2020-04-10 02:57:01,202,177,39324,40806,442,402,402/hr,346
2020-04-10 03:27:01,202,177,39600,41096,480,530,530/hr,354
2020-04-10 03:57:01,204,177,39900,41430,584,634,634/hr,368
2020-04-10 04:27:01,207,177,40252,41786,660,693,693/hr,401
2020-04-10 04:57:01,207,180,40601,42238,701,809,809/hr,419
2020-04-10 05:27:01,207,180,40898,42560,644,776,776/hr,434
2020-04-10 05:57:01,205,182,41270,42947,666,708,708/hr,494
2020-04-10 06:27:01,206,182,41691,43432,776,876,876/hr,510
2020-04-10 06:57:01,206,182,42063,43938,761,981,981/hr,531
2020-04-10 07:27:01,208,181,42544,44563,857,1132,1132/hr,564
2020-04-10 07:57:01,208,181,43104,45174,1042,1241,1241/hr,606
2020-04-10 08:27:01,209,181,43661,45832,1118,1269,1269/hr,605
2020-04-10 08:57:01,209,180,44172,46479,1068,1303,1303/hr,596
2020-04-10 09:27:01,210,180,44680,47099,997,1236,1236/hr,609
2020-04-10 09:57:01,210,180,45165,47655,993,1176,1176/hr,624
2020-04-10 10:27:01,210,180,45764,48411,1066,1294,1294/hr,684
2020-04-10 10:57:01,211,180,46256,48998,1145,1361,1361/hr,728
2020-04-10 11:27:01,210,181,46755,49569,991,1159,1159/hr,751
2020-04-10 11:57:01,210,181,47366,50328,1110,1330,1330/hr,794
2020-04-10 12:27:01,210,181,48046,51042,1291,1473,1473/hr,778
2020-04-10 12:57:01,210,180,48778,51775,1399,1463,1463/hr,782
2020-04-10 13:27:01,210,180,49565,52612,1488,1577,1577/hr,765
2020-04-10 13:57:01,211,179,50196,53367,1420,1594,1594/hr,752
2020-04-10 14:27:01,212,178,50777,54095,1226,1502,1502/hr,705
2020-04-10 14:57:01,213,176,51359,54754,1166,1389,1389/hr,640
2020-04-10 15:27:01,213,176,51834,55149,1064,1066,1066/hr,575
2020-04-10 15:57:01,214,175,52228,55583,873,859,859/hr,569
2020-04-10 16:27:01,214,175,52702,56058,873,910,910/hr,564
2020-04-10 16:57:01,214,175,53139,56513,928,949,949/hr,561
2020-04-10 17:27:01,212,176,53648,57002,965,958,958/hr,554
2020-04-10 17:57:01,213,176,54115,57443,980,931,931/hr,532
2020-04-10 18:27:01,213,176,54597,57923,952,922,922/hr,535
2020-04-10 18:57:01,209,176,55189,58337,1074,881,881/hr,525
2020-04-10 19:27:01,209,176,55735,58785,1141,863,863/hr,503
2020-04-10 19:57:01,211,177,56182,59204,999,877,877/hr,521
2020-04-10 20:27:01,211,177,56680,59624,946,841,841/hr,524
2020-04-10 20:57:01,211,176,57132,60128,951,927,927/hr,493
2020-04-10 21:27:01,211,176,57567,60510,876,867,867/hr,482
2020-04-10 21:57:01,210,175,57955,60939,821,815,815/hr,472
2020-04-10 22:27:01,209,176,58359,61299,796,792,792/hr,448
2020-04-10 22:57:01,208,178,58860,61742,912,801,801/hr,421
2020-04-10 23:27:01,207,180,59294,62188,913,862,862/hr,422
2020-04-10 23:57:01,208,180,59653,62519,860,835,835/hr,425
2020-04-11 00:27:01,208,180,59991,62866,709,686,686/hr,403
2020-04-11 00:57:02,208,180,60338,63297,688,777,777/hr,400
2020-04-11 01:28:01,207,180,60762,63768,763,901,901/hr,389
2020-04-11 01:58:01,207,180,61067,64152,707,840,840/hr,408
2020-04-11 02:28:01,208,180,61437,64560,694,818,818/hr,400
2020-04-11 02:58:01,208,179,61673,64887,633,771,771/hr,408
2020-04-11 03:28:01,209,179,61937,65163,499,603,603/hr,420
2020-04-11 03:58:01,209,179,62279,65548,600,632,632/hr,434
