Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-07-05 07:46:01,0,0,0,0,0,0,0/hr,477
2019-07-05 08:16:01,98,104,143,197,28,46,46/hr,925
2019-07-05 08:46:01,107,114,808,841,808,841,841/hr,1066
2019-07-05 09:16:01,109,121,1812,1738,1669,1541,1541/hr,1147
2019-07-05 09:46:01,111,121,2813,2606,2005,1766,1766/hr,1092
2019-07-05 10:16:01,112,132,3811,3440,1999,1701,1701/hr,1105
2019-07-05 10:46:01,114,131,4916,4474,2105,1870,1870/hr,1084
2019-07-05 11:16:01,119,130,6079,5570,2268,2130,2130/hr,1086
2019-07-05 11:46:01,120,130,7264,6631,2347,2156,2156/hr,1076
2019-07-05 12:16:01,119,130,8316,7872,2239,2303,2303/hr,1056
2019-07-05 12:46:01,119,131,9514,9016,2250,2386,2386/hr,1070
2019-07-05 13:16:01,119,130,10755,10132,2439,2261,2261/hr,1098
2019-07-05 13:46:01,118,129,11917,11308,2403,2292,2292/hr,1119
2019-07-05 14:16:01,120,129,13427,12634,2672,2502,2502/hr,1089
2019-07-05 14:46:01,121,129,14575,13727,2658,2419,2419/hr,1019
2019-07-05 15:16:01,122,128,15638,14808,2216,2180,2180/hr,947
2019-07-05 15:46:01,122,127,16436,15698,1861,1972,1972/hr,888
2019-07-05 16:16:01,123,127,17326,16730,1688,1922,1922/hr,865
2019-07-05 16:46:01,124,127,18223,17701,1787,2003,2003/hr,829
2019-07-05 17:16:01,123,127,19054,18826,1728,2098,2098/hr,792
2019-07-05 17:46:01,124,127,19793,19883,1571,2182,2182/hr,738
2019-07-05 18:16:02,123,122,20569,20942,1533,2127,2127/hr,740
2019-07-05 18:47:01,123,123,21092,21587,1271,1673,1673/hr,732
2019-07-05 19:17:01,124,123,21616,22288,1047,1345,1345/hr,720
2019-07-05 19:47:01,124,122,22149,22833,1063,1245,1245/hr,681
2019-07-05 20:17:01,128,121,22789,23488,1178,1200,1200/hr,674
2019-07-05 20:47:01,129,121,23538,24137,1422,1336,1336/hr,679
2019-07-05 21:17:01,130,120,24379,24843,1593,1358,1358/hr,630
2019-07-05 21:47:01,130,117,24961,25374,1374,1179,1179/hr,572
2019-07-05 22:17:02,130,119,25426,25867,1051,1027,1027/hr,540
2019-07-05 22:48:01,130,120,26039,26411,1087,1053,1053/hr,532
2019-07-05 23:18:01,152,121,26506,26980,1081,1116,1116/hr,529
2019-07-05 23:48:01,182,121,27220,27586,1198,1183,1183/hr,490
2019-07-06 00:18:01,200,121,27684,27942,1163,954,954/hr,469
2019-07-06 00:48:01,215,121,28119,28435,880,865,865/hr,460
2019-07-06 01:18:02,222,121,28626,28894,949,960,960/hr,478
2019-07-06 01:48:02,221,122,29060,29272,967,842,842/hr,468
2019-07-06 02:19:01,222,121,29401,29602,784,701,701/hr,465
2019-07-06 02:49:01,223,123,29674,29943,616,711,711/hr,465
2019-07-06 03:19:01,232,123,30108,30347,718,755,755/hr,490
2019-07-06 03:49:01,233,122,30478,30679,788,745,745/hr,493
2019-07-06 04:19:01,238,127,30814,30971,700,619,619/hr,529
2019-07-06 04:49:01,242,147,31236,31344,733,664,664/hr,548
2019-07-06 05:19:02,244,162,31684,31857,879,888,888/hr,580
2019-07-06 05:50:01,242,173,32271,32437,993,1060,1060/hr,602
2019-07-06 06:20:01,253,184,32804,33085,1099,1210,1210/hr,644
2019-07-06 06:50:01,263,194,33512,33817,1255,1389,1389/hr,665
2019-07-06 07:20:01,273,198,34239,34787,1408,1690,1690/hr,729
2019-07-06 07:50:01,281,201,34920,35619,1433,1830,1830/hr,740
2019-07-06 08:20:01,283,201,35816,36441,1603,1688,1688/hr,774
2019-07-06 08:50:02,279,209,36585,37231,1639,1594,1594/hr,782
2019-07-06 09:21:01,285,209,37367,38073,1538,1591,1591/hr,837
2019-07-06 09:51:01,286,211,38267,38985,1664,1718,1718/hr,842
2019-07-06 10:21:01,287,211,39144,39958,1776,1879,1879/hr,890
2019-07-06 10:51:01,286,216,40000,40965,1684,1953,1953/hr,912
2019-07-06 11:21:01,286,216,40801,41774,1724,1886,1886/hr,909
2019-07-06 11:51:01,288,219,41807,42865,1833,1946,1946/hr,900
2019-07-06 12:21:01,287,219,42734,43946,1791,2085,2085/hr,903
2019-07-06 12:51:01,287,219,43607,44965,1848,2191,2191/hr,886
2019-07-06 13:21:02,287,219,44524,45985,1863,2126,2126/hr,926
2019-07-06 13:52:01,288,220,45605,47081,2011,2143,2143/hr,924
2019-07-06 14:22:01,292,220,46632,48099,2107,2122,2122/hr,944
2019-07-06 14:52:01,294,218,47647,49186,1948,2016,2016/hr,894
2019-07-06 15:22:02,301,219,48755,50402,2055,2277,2277/hr,862
2019-07-06 15:53:01,304,218,49543,51337,1916,2191,2191/hr,774
2019-07-06 16:23:01,307,216,50344,52086,1614,1642,1642/hr,671
2019-07-06 16:53:01,310,213,50892,52691,1285,1290,1290/hr,671
2019-07-06 17:23:01,314,213,51627,53426,1318,1371,1371/hr,669
2019-07-06 17:53:01,316,211,52295,54088,1372,1415,1415/hr,652
2019-07-06 18:23:01,319,211,52870,54817,1151,1331,1331/hr,624
2019-07-06 18:53:01,319,210,53419,55433,1132,1355,1355/hr,651
2019-07-06 19:23:01,321,208,54009,55993,1173,1217,1217/hr,664
2019-07-06 19:53:01,321,207,54543,56566,1111,1117,1117/hr,614
2019-07-06 20:23:01,321,208,55052,57169,1072,1204,1204/hr,587
2019-07-06 20:53:01,323,208,55623,57741,1110,1200,1200/hr,550
2019-07-06 21:23:01,323,208,56156,58275,1129,1134,1134/hr,556
2019-07-06 21:53:01,323,208,56747,58906,1130,1194,1194/hr,526
2019-07-06 22:23:01,325,206,57220,59394,1045,1102,1102/hr,513
2019-07-06 22:53:01,325,205,57779,59915,1013,1000,1000/hr,486
2019-07-06 23:23:01,327,205,58265,60408,1014,992,992/hr,456
2019-07-06 23:53:01,327,205,58717,60876,929,890,890/hr,457
2019-07-07 00:23:01,329,205,59005,61302,724,880,880/hr,461
2019-07-07 00:53:01,329,205,59375,61710,721,887,887/hr,466
2019-07-07 01:23:01,329,200,59759,62183,735,867,867/hr,437
2019-07-07 01:53:01,333,201,59974,62453,611,758,758/hr,418
2019-07-07 02:23:01,334,201,60260,62824,509,654,654/hr,430
2019-07-07 02:53:01,335,201,60614,63136,632,643,643/hr,461
2019-07-07 03:23:01,333,202,60915,63413,675,610,610/hr,470
2019-07-07 03:53:01,333,200,61200,63750,598,648,648/hr,498
2019-07-07 04:23:01,334,200,61564,64153,638,744,744/hr,488
2019-07-07 04:53:01,334,198,61951,64648,738,895,895/hr,518
2019-07-07 05:23:01,334,198,62368,65131,815,986,986/hr,538
2019-07-07 05:53:01,334,199,62802,65657,830,979,979/hr,544
2019-07-07 06:23:01,335,199,63196,66106,857,999,999/hr,577
2019-07-07 06:53:01,336,200,63654,66642,879,1032,1032/hr,616
2019-07-07 07:23:01,336,200,64277,67287,1037,1124,1124/hr,643
