Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-11-27 22:20:02,0,0,0,0,0,0,0/hr,287
2019-11-27 22:51:01,124,139,13022,14520,787,767,767/hr,268
2019-11-27 23:21:01,124,139,13285,14873,586,715,715/hr,243
2019-11-27 23:51:01,124,138,13587,15167,548,619,619/hr,198
2019-11-28 00:21:01,123,140,13801,15393,478,485,485/hr,175
2019-11-28 00:51:01,123,139,14021,15632,434,465,465/hr,170
2019-11-28 01:21:01,123,140,14176,15822,375,429,429/hr,165
2019-11-28 01:51:01,123,140,14283,15960,247,315,315/hr,173
2019-11-28 02:21:01,123,139,14444,16128,271,308,308/hr,189
2019-11-28 02:51:01,123,138,14609,16345,310,370,370/hr,182
2019-11-28 03:21:01,125,137,14743,16495,295,374,374/hr,192
2019-11-28 03:51:02,126,136,14919,16677,313,338,338/hr,196
2019-11-28 04:22:01,125,136,15264,16897,527,406,406/hr,206
2019-11-28 04:52:01,125,137,15541,17101,622,424,424/hr,219
2019-11-28 05:22:01,125,137,15770,17359,510,465,465/hr,223
2019-11-28 05:52:01,125,137,15998,17587,459,491,491/hr,220
2019-11-28 06:22:01,125,137,16321,17834,551,479,479/hr,221
2019-11-28 06:52:01,125,137,16642,18101,640,512,512/hr,228
2019-11-28 07:22:02,125,137,16902,18293,581,459,459/hr,254
2019-11-28 07:53:01,125,137,17164,18488,493,358,358/hr,265
2019-11-28 08:23:01,125,137,17479,18771,577,478,478/hr,284
2019-11-28 08:53:01,125,137,17813,19127,635,617,617/hr,308
2019-11-28 09:23:01,125,137,18214,19512,705,697,697/hr,327
2019-11-28 09:53:01,125,137,18649,19943,928,910,910/hr,347
2019-11-28 10:23:01,126,136,19139,20381,926,869,869/hr,380
2019-11-28 10:53:01,126,136,19592,20748,944,806,806/hr,383
2019-11-28 11:23:01,126,136,20104,21155,965,774,774/hr,427
2019-11-28 11:53:01,126,136,20747,21661,1155,913,913/hr,454
2019-11-28 12:23:01,126,136,21492,22527,1387,1373,1373/hr,455
2019-11-28 12:53:01,126,136,22149,23283,1402,1623,1623/hr,439
2019-11-28 13:23:01,126,136,22843,23897,1351,1371,1371/hr,400
2019-11-28 13:53:01,126,136,23423,24356,1274,1074,1074/hr,383
2019-11-28 14:23:01,125,136,23917,24833,1025,926,926/hr,371
2019-11-28 14:53:01,125,136,24311,25260,852,854,854/hr,349
2019-11-28 15:23:01,123,138,24671,25598,662,646,646/hr,374
2019-11-28 15:53:01,123,138,24918,25933,591,670,670/hr,332
2019-11-28 16:23:01,123,138,25219,26279,553,681,681/hr,292
2019-11-28 16:53:01,124,137,25542,26663,634,727,727/hr,298
2019-11-28 17:23:02,124,137,25896,27048,678,772,772/hr,286
2019-11-28 17:54:01,124,137,26227,27369,677,687,687/hr,276
2019-11-28 18:24:02,124,137,26583,27709,678,654,654/hr,287
2019-11-28 18:55:01,124,137,27023,28158,689,691,691/hr,276
2019-11-28 19:25:01,123,137,27368,28531,667,695,695/hr,283
2019-11-28 19:55:01,123,137,27734,28865,712,709,709/hr,301
2019-11-28 20:25:01,123,136,28124,29239,756,709,709/hr,295
2019-11-28 20:55:01,123,136,28560,29655,826,791,791/hr,295
2019-11-28 21:25:01,124,136,28836,29975,712,737,737/hr,268
2019-11-28 21:55:01,124,136,29106,30283,546,632,632/hr,269
2019-11-28 22:25:01,124,136,29506,30744,674,781,781/hr,260
2019-11-28 22:55:02,124,135,29831,31137,734,852,852/hr,235
2019-11-28 23:26:01,125,135,30071,31394,567,653,653/hr,223
2019-11-28 23:56:01,125,135,30283,31606,456,472,472/hr,207
2019-11-29 00:26:01,126,135,30460,31827,390,435,435/hr,190
2019-11-29 00:56:01,126,135,30688,32010,407,400,400/hr,194
2019-11-29 01:26:01,125,136,30838,32170,378,343,343/hr,186
2019-11-29 01:56:01,126,136,30981,32362,294,352,352/hr,190
2019-11-29 02:26:01,128,135,31149,32545,312,375,375/hr,209
2019-11-29 02:56:02,129,135,31411,32774,469,437,437/hr,194
2019-11-29 03:27:01,131,134,31629,32944,486,405,405/hr,192
2019-11-29 03:57:01,130,134,31853,33177,442,405,405/hr,194
2019-11-29 04:27:02,130,135,32117,33415,487,472,472/hr,195
2019-11-29 04:58:01,130,135,32297,33681,445,504,504/hr,219
2019-11-29 05:28:02,130,135,32494,33921,378,507,507/hr,230
2019-11-29 05:59:01,130,135,32711,34188,415,508,508/hr,268
2019-11-29 06:29:01,131,135,32987,34545,484,620,620/hr,278
2019-11-29 06:59:01,131,134,33301,34883,590,695,695/hr,272
2019-11-29 07:29:01,134,133,33533,35084,565,558,558/hr,303
2019-11-29 07:59:01,133,132,33814,35375,514,492,492/hr,292
2019-11-29 08:29:01,134,131,34138,35682,605,598,598/hr,320
2019-11-29 08:59:01,136,129,34484,35949,670,573,573/hr,359
2019-11-29 09:29:01,136,129,34786,36289,609,602,602/hr,379
2019-11-29 09:59:01,135,129,35157,36636,673,687,687/hr,391
2019-11-29 10:29:01,135,131,35504,37022,719,733,733/hr,432
2019-11-29 10:59:01,135,131,35870,37379,714,743,743/hr,439
2019-11-29 11:29:02,135,131,36233,37738,715,676,676/hr,466
2019-11-29 11:59:02,135,131,36637,38181,752,815,815/hr,484
2019-11-29 12:30:01,135,131,37091,38745,859,1007,1007/hr,477
2019-11-29 13:00:01,135,131,37625,39309,959,1065,1065/hr,497
2019-11-29 13:30:01,135,130,38158,39947,1093,1209,1209/hr,481
2019-11-29 14:00:02,135,130,38627,40585,1000,1276,1276/hr,502
2019-11-29 14:31:01,135,129,39172,41303,971,1342,1342/hr,471
2019-11-29 15:01:01,136,129,39540,41824,857,1145,1145/hr,447
2019-11-29 15:31:01,137,129,39958,42277,779,974,974/hr,416
2019-11-29 16:01:01,137,129,40391,42730,848,905,905/hr,396
2019-11-29 16:31:02,136,129,40806,43155,824,845,845/hr,392
2019-11-29 17:02:01,136,129,41262,43658,840,913,913/hr,373
2019-11-29 17:32:01,134,129,41667,44051,824,856,856/hr,359
2019-11-29 18:02:01,134,129,42010,44415,749,757,757/hr,341
2019-11-29 18:32:01,134,128,42340,44785,646,717,717/hr,356
2019-11-29 19:02:01,135,128,42669,45155,720,780,780/hr,349
2019-11-29 19:32:01,135,128,43032,45535,693,755,755/hr,354
2019-11-29 20:02:01,135,128,43456,45913,789,758,758/hr,324
2019-11-29 20:32:01,135,128,43874,46339,815,776,776/hr,319
2019-11-29 21:02:01,135,130,44279,46710,776,716,716/hr,307
2019-11-29 21:32:01,134,130,44632,46987,703,589,589/hr,327
2019-11-29 22:02:01,134,130,44983,47293,711,591,591/hr,327
2019-11-29 22:32:01,134,129,45371,47570,730,571,571/hr,315
2019-11-29 23:02:01,136,129,45645,47847,664,557,557/hr,292
2019-11-29 23:32:01,136,129,45905,48115,538,546,546/hr,276
2019-11-30 00:02:01,136,130,46153,48461,491,590,590/hr,249
2019-11-30 00:32:01,137,129,46388,48716,485,602,602/hr,249
2019-11-30 01:02:01,137,129,46642,48975,493,520,520/hr,228
2019-11-30 01:32:01,137,129,46869,49151,491,441,441/hr,247
2019-11-30 02:02:01,137,129,47141,49343,499,369,369/hr,259
2019-11-30 02:32:01,138,128,47428,49604,547,454,454/hr,264
2019-11-30 03:02:01,138,128,47717,49936,577,597,597/hr,271
2019-11-30 03:32:01,139,127,47975,50206,547,603,603/hr,283
2019-11-30 04:02:01,138,128,48259,50549,529,614,614/hr,282
2019-11-30 04:32:01,139,127,48517,50777,535,566,566/hr,259
2019-11-30 05:02:01,139,126,48802,51036,542,488,488/hr,262
2019-11-30 05:32:01,141,124,49050,51261,533,484,484/hr,277
2019-11-30 06:02:01,140,125,49297,51483,501,452,452/hr,286
2019-11-30 06:32:01,140,124,49499,51700,417,433,433/hr,299
2019-11-30 07:02:01,140,125,49707,51899,410,416,416/hr,322
2019-11-30 07:32:02,140,126,49952,52178,456,481,481/hr,364
2019-11-30 08:03:01,140,126,50233,52528,530,630,630/hr,389
2019-11-30 08:33:01,140,126,50515,52937,581,775,775/hr,413
2019-11-30 09:03:01,140,127,50850,53356,586,800,800/hr,418
2019-11-30 09:33:01,140,126,51212,53752,698,807,807/hr,460
2019-11-30 10:03:01,140,125,51529,54106,622,730,730/hr,458
2019-11-30 10:33:01,143,124,51763,54478,554,751,751/hr,448
2019-11-30 11:03:01,143,124,52039,54809,517,709,709/hr,344
2019-11-30 11:33:01,143,124,52276,55093,514,615,615/hr,371
2019-11-30 12:03:02,143,124,52589,55450,541,576,576/hr,560
2019-11-30 12:34:01,142,124,53042,55882,778,782,782/hr,601
2019-11-30 13:04:01,142,125,53609,56477,925,948,948/hr,587
2019-11-30 13:34:03,142,124,54332,57073,1241,1122,1122/hr,562
2019-11-30 14:05:01,141,123,54868,57769,993,1055,1055/hr,501
2019-11-30 14:35:01,143,122,55135,58127,605,877,877/hr,458
2019-11-30 15:05:01,146,118,55415,58417,548,649,649/hr,443
2019-11-30 15:35:01,149,117,55594,58746,459,620,620/hr,444
2019-11-30 16:05:01,149,116,55944,59156,532,741,741/hr,439
2019-11-30 16:35:01,148,117,56149,59443,599,718,718/hr,427
2019-11-30 17:05:01,147,117,56475,59789,536,637,637/hr,418
2019-11-30 17:35:01,147,117,56917,60204,776,771,771/hr,411
2019-11-30 18:05:01,147,118,57254,60603,784,822,822/hr,388
2019-11-30 18:35:01,147,118,57532,60879,615,678,678/hr,388
2019-11-30 19:05:01,147,118,57851,61199,600,607,607/hr,393
2019-11-30 19:35:01,148,118,58223,61606,691,727,727/hr,401
2019-11-30 20:05:01,148,119,58615,62030,763,832,832/hr,394
2019-11-30 20:35:01,147,119,58961,62356,740,751,751/hr,376
2019-11-30 21:05:01,147,119,59335,62703,725,676,676/hr,341
2019-11-30 21:35:01,147,119,59594,63093,633,736,736/hr,312
2019-11-30 22:05:01,145,119,59816,63437,484,735,735/hr,295
2019-11-30 22:35:01,144,120,60101,63719,509,627,627/hr,278
2019-11-30 23:05:01,144,121,60308,63948,496,511,511/hr,279
2019-11-30 23:35:01,144,121,60521,64162,424,443,443/hr,259
2019-12-01 00:05:01,144,122,60731,64363,424,415,415/hr,252
2019-12-01 00:35:01,144,122,60891,64550,370,388,388/hr,238
2019-12-01 01:05:01,144,122,61078,64770,347,410,410/hr,220
2019-12-01 01:35:02,144,122,61255,64991,390,467,467/hr,231
2019-12-01 02:06:02,144,122,61466,65202,395,433,433/hr,257
2019-12-01 02:37:01,144,121,61707,65460,459,477,477/hr,278
2019-12-01 03:07:01,143,122,61969,65682,503,482,482/hr,288
2019-12-01 03:37:01,143,122,62260,65965,555,508,508/hr,298
2019-12-01 04:07:01,141,121,62507,66270,539,590,590/hr,300
2019-12-01 04:37:01,142,123,62782,66627,525,663,663/hr,297
2019-12-01 05:07:01,142,123,63029,66964,511,676,676/hr,320
