Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-09-30 09:41:01,143,153,176,258,16,20,20/hr,472
2019-09-30 10:11:01,144,158,829,901,829,901,901/hr,523
2019-09-30 10:41:01,146,164,1354,1520,1221,1283,1283/hr,527
2019-09-30 11:11:01,148,165,1911,2188,1082,1287,1287/hr,509
2019-09-30 11:41:01,147,169,2565,2821,1211,1301,1301/hr,511
2019-09-30 12:11:01,150,168,3187,3422,1276,1235,1235/hr,523
2019-09-30 12:41:02,150,169,3909,4115,1446,1369,1369/hr,499
2019-09-30 13:11:02,152,170,4433,4650,1246,1227,1227/hr,494
2019-09-30 13:42:01,152,170,5013,5256,1107,1141,1141/hr,451
2019-09-30 14:12:01,155,169,5460,5727,1027,1077,1077/hr,425
2019-09-30 14:42:01,156,169,5801,6203,788,949,949/hr,415
2019-09-30 15:14:01,155,169,6097,6676,608,933,933/hr,393
2019-09-30 15:44:01,156,169,6420,7174,623,957,957/hr,382
2019-09-30 16:14:01,157,168,6724,7624,659,998,998/hr,382
2019-09-30 16:44:01,157,168,6943,7926,524,753,753/hr,354
2019-09-30 17:14:01,157,169,7200,8217,485,601,601/hr,308
2019-09-30 17:44:01,157,168,7471,8641,527,694,694/hr,330
2019-09-30 18:14:01,157,168,7725,9010,528,795,795/hr,0
2019-09-30 18:44:01,157,168,7963,9292,500,666,666/hr,282
2019-09-30 19:14:01,157,169,8208,9619,479,602,602/hr,271
2019-09-30 19:44:01,157,169,8512,9921,549,629,629/hr,271
2019-09-30 20:14:01,156,168,8775,10326,567,707,707/hr,268
2019-09-30 20:44:01,156,168,8991,10670,490,766,766/hr,245
2019-09-30 21:14:02,156,168,9157,10954,398,666,666/hr,228
2019-09-30 21:45:01,155,169,9363,11232,372,562,562/hr,232
2019-09-30 22:15:01,155,170,9524,11494,363,521,521/hr,207
2019-09-30 22:45:01,155,170,9704,11783,341,552,552/hr,187
2019-09-30 23:15:01,154,171,9931,11992,406,498,498/hr,176
2019-09-30 23:45:01,154,171,10076,12228,327,443,443/hr,183
2019-10-01 00:15:01,153,171,10257,12465,326,473,473/hr,171
2019-10-01 00:45:01,150,172,10320,12628,262,426,426/hr,159
2019-10-01 01:15:02,148,174,10378,12755,117,269,269/hr,163
2019-10-01 01:46:01,147,175,10443,12881,127,243,243/hr,160
2019-10-01 02:16:01,147,175,10508,13004,132,251,251/hr,162
2019-10-01 02:46:01,147,175,10581,13203,139,336,336/hr,169
2019-10-01 03:16:01,147,177,10703,13365,190,329,329/hr,169
2019-10-01 03:46:01,147,177,10821,13554,241,350,350/hr,172
2019-10-01 04:16:01,145,178,10976,13652,268,282,282/hr,181
2019-10-01 04:46:01,143,179,11083,13765,264,216,216/hr,194
2019-10-01 05:16:01,143,179,11244,13975,270,325,325/hr,198
2019-10-01 05:46:01,143,179,11407,14190,328,423,423/hr,211
2019-10-01 06:16:01,142,181,11618,14449,371,476,476/hr,224
2019-10-01 06:46:01,142,181,11895,14720,493,536,536/hr,247
2019-10-01 07:16:01,142,181,12186,15022,514,509,509/hr,263
2019-10-01 07:46:01,142,180,12546,15239,658,506,506/hr,279
2019-10-01 08:16:01,143,180,12910,15557,791,583,583/hr,292
2019-10-01 08:46:01,145,182,13254,15827,652,551,551/hr,286
2019-10-01 09:16:01,145,183,13592,16171,684,614,614/hr,309
2019-10-01 09:46:01,145,186,13832,16564,588,749,749/hr,318
2019-10-01 10:16:01,146,185,14055,16788,463,617,617/hr,333
2019-10-01 10:46:01,146,186,14351,17046,514,480,480/hr,344
2019-10-01 11:16:01,147,185,14673,17341,582,518,518/hr,358
2019-10-01 11:46:01,148,184,14982,17629,652,602,602/hr,372
2019-10-01 12:16:01,148,184,15260,17940,588,601,601/hr,376
2019-10-01 12:46:01,148,183,15493,18185,523,564,564/hr,323
2019-10-01 13:16:01,148,183,15695,18343,353,306,306/hr,340
2019-10-01 13:46:01,148,183,16053,18652,562,470,470/hr,347
2019-10-01 14:16:01,148,183,16472,19036,716,635,635/hr,346
2019-10-01 14:46:02,148,182,17040,19607,903,884,884/hr,308
2019-10-01 15:17:01,147,183,17486,19997,910,876,876/hr,299
2019-10-01 15:47:01,147,183,17787,20391,747,786,786/hr,298
2019-10-01 16:17:01,147,184,18174,20815,684,827,827/hr,296
2019-10-01 16:47:01,147,184,18448,21105,660,725,725/hr,297
2019-10-01 17:17:01,147,184,18759,21494,595,686,686/hr,296
2019-10-01 17:47:01,147,184,19045,21830,608,739,739/hr,290
2019-10-01 18:17:01,146,186,19308,22131,562,646,646/hr,289
2019-10-01 18:47:01,146,186,19560,22505,526,696,696/hr,280
2019-10-01 19:17:01,146,186,19788,22754,495,642,642/hr,273
2019-10-01 19:47:01,145,186,19957,22991,405,498,498/hr,257
2019-10-01 20:17:01,145,187,20111,23214,327,467,467/hr,231
2019-10-01 20:47:01,145,187,20321,23480,368,494,494/hr,234
2019-10-01 21:17:01,145,187,20583,23749,472,535,535/hr,223
2019-10-01 21:47:01,145,187,20803,24003,482,525,525/hr,221
2019-10-01 22:17:01,145,187,20955,24231,371,484,484/hr,216
2019-10-01 22:47:02,144,188,21147,24501,375,542,542/hr,203
2019-10-01 23:18:01,144,188,21368,24780,409,555,555/hr,183
2019-10-01 23:48:01,144,188,21563,25007,416,508,508/hr,176
2019-10-02 00:18:01,144,188,21821,25285,461,515,515/hr,179
2019-10-02 00:48:01,144,188,22031,25564,478,568,568/hr,161
2019-10-02 01:18:01,143,188,22236,25829,460,603,603/hr,163
2019-10-02 01:48:01,143,188,22394,26084,359,538,538/hr,155
2019-10-02 02:18:01,143,188,22537,26321,301,492,492/hr,165
2019-10-02 02:48:01,143,188,22738,26538,351,462,462/hr,163
2019-10-02 03:18:01,143,188,22943,26716,406,395,395/hr,182
2019-10-02 03:48:01,143,188,23114,26950,388,428,428/hr,181
2019-10-02 04:18:01,143,188,23332,27135,395,425,425/hr,185
2019-10-02 04:48:01,143,188,23493,27337,379,387,387/hr,195
2019-10-02 05:18:01,143,188,23693,27624,398,528,528/hr,196
2019-10-02 05:48:01,143,187,23915,27903,433,575,575/hr,202
2019-10-02 06:18:01,144,187,24108,28115,416,490,490/hr,201
2019-10-02 06:48:01,143,188,24142,28190,194,239,239/hr,215
2019-10-02 07:18:01,143,188,24249,28327,156,236,236/hr,247
2019-10-02 07:48:01,143,188,24441,28564,309,389,389/hr,256
2019-10-02 08:18:01,143,188,24662,28875,392,536,536/hr,275
2019-10-02 08:48:01,143,189,24889,29093,450,534,534/hr,278
2019-10-02 09:18:01,143,189,25048,29194,421,348,348/hr,306
2019-10-02 09:48:01,143,188,25149,29314,260,223,223/hr,336
2019-10-02 10:18:01,143,188,25262,29440,215,246,246/hr,351
2019-10-02 10:48:01,143,189,25368,29533,221,221,221/hr,375
2019-10-02 11:18:01,143,189,25495,29653,236,225,225/hr,383
2019-10-02 11:48:01,143,189,25586,29761,216,239,239/hr,393
2019-10-02 12:18:01,142,188,25811,30030,321,386,386/hr,391
2019-10-02 12:48:01,142,190,26092,30465,508,705,705/hr,357
2019-10-02 13:18:01,141,190,26356,30847,553,819,819/hr,345
2019-10-02 13:48:01,141,189,26783,31327,723,896,896/hr,342
2019-10-02 14:18:02,140,191,27081,31670,697,762,762/hr,328
2019-10-02 14:49:01,140,191,27371,32017,590,693,693/hr,320
2019-10-02 15:19:01,140,191,27601,32286,546,646,646/hr,313
2019-10-02 15:49:01,141,191,27872,32519,504,503,503/hr,296
2019-10-02 16:19:01,141,191,28121,32757,526,470,470/hr,299
2019-10-02 16:49:01,141,191,28290,32959,376,396,396/hr,294
2019-10-02 17:19:01,141,191,28515,33160,383,358,358/hr,289
2019-10-02 17:49:01,141,188,28753,33341,471,388,388/hr,295
2019-10-02 18:19:01,142,189,28911,33505,334,299,299/hr,284
2019-10-02 18:49:01,141,190,29038,33696,287,355,355/hr,267
2019-10-02 19:19:01,142,190,29202,33902,307,414,414/hr,275
2019-10-02 19:49:01,142,189,29459,34282,403,572,572/hr,298
2019-10-02 20:19:01,143,189,29681,34507,429,495,495/hr,271
2019-10-02 20:49:01,143,189,29803,34724,344,447,447/hr,233
2019-10-02 21:19:01,143,189,29968,34929,288,425,425/hr,218
2019-10-02 21:49:01,142,189,30214,35094,442,377,377/hr,209
2019-10-02 22:19:01,142,190,30391,35226,423,296,296/hr,190
2019-10-02 22:49:01,142,190,30541,35368,329,288,288/hr,170
2019-10-02 23:19:01,142,190,30660,35506,270,285,285/hr,164
2019-10-02 23:49:01,142,190,30766,35714,219,335,335/hr,168
2019-10-03 00:19:01,142,190,30884,35888,223,382,382/hr,157
2019-10-03 00:49:01,142,190,31062,36083,295,370,370/hr,160
2019-10-03 01:19:01,142,190,31255,36319,371,431,431/hr,171
2019-10-03 01:49:01,142,190,31417,36554,314,423,423/hr,162
2019-10-03 02:19:01,142,190,31577,36680,280,293,293/hr,170
2019-10-03 02:49:01,142,190,31751,36860,347,317,317/hr,170
2019-10-03 03:19:01,142,190,31933,36978,355,298,298/hr,177
2019-10-03 03:49:01,142,190,32103,37066,352,206,206/hr,194
2019-10-03 04:19:01,142,190,32270,37201,311,213,213/hr,195
2019-10-03 04:49:01,142,190,32438,37416,347,351,351/hr,194
2019-10-03 05:19:01,142,190,32626,37589,356,392,392/hr,212
2019-10-03 05:49:01,142,190,32838,37797,401,381,381/hr,220
2019-10-03 06:19:01,141,190,33026,37990,402,406,406/hr,238
2019-10-03 06:49:01,141,190,33269,38225,379,377,377/hr,238
2019-10-03 07:19:01,140,191,33356,38361,275,323,323/hr,254
2019-10-03 07:49:01,140,192,33452,38512,199,312,312/hr,263
2019-10-03 08:19:01,140,192,33604,38629,248,267,267/hr,270
2019-10-03 08:49:01,140,192,33817,38855,369,345,345/hr,280
2019-10-03 09:19:01,140,192,34055,39070,482,472,472/hr,289
2019-10-03 09:49:02,140,192,34299,39375,413,466,466/hr,306
2019-10-03 10:19:02,140,192,34558,39666,430,530,530/hr,311
2019-10-03 10:50:01,140,192,34923,39894,539,416,416/hr,343
2019-10-03 11:20:01,140,192,35125,40088,458,351,351/hr,353
