Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2025-04-11 05:32:02,0,0,0,0,0,0,0/hr,2497
2025-04-11 06:03:01,171,198,160753,167384,2109,1652,1652/hr,2657
2025-04-11 06:33:01,171,198,161900,168588,2295,2412,2412/hr,2926
2025-04-11 07:03:01,171,198,163449,170128,3071,3075,3075/hr,3194
2025-04-11 07:33:01,171,198,164973,171560,3098,2899,2899/hr,3471
2025-04-11 08:03:01,171,198,166813,173352,3745,3738,3738/hr,3629
2025-04-11 08:33:01,171,198,168784,175148,3671,3457,3457/hr,3703
2025-04-11 09:03:01,170,199,170940,177306,4383,4361,4361/hr,3831
2025-04-11 09:33:01,170,198,172958,179225,4032,3836,3836/hr,3954
2025-04-11 10:03:01,173,196,175266,181410,4940,4566,4566/hr,4208
2025-04-11 10:33:01,174,195,177294,183525,4172,4412,4412/hr,4308
2025-04-11 11:03:01,174,195,179884,186364,5455,5962,5962/hr,4365
2025-04-11 11:33:01,173,195,182172,189043,4444,5264,5264/hr,4512
2025-04-11 12:03:01,173,196,184692,192388,4882,6638,6638/hr,4641
2025-04-11 12:33:01,173,196,187604,195775,6009,7072,7072/hr,4684
2025-04-11 13:03:01,173,196,190688,198951,6316,6462,6462/hr,4697
2025-04-11 13:33:01,173,196,193335,201509,5935,5654,5654/hr,4599
2025-04-11 14:03:01,173,196,196273,204290,5762,5339,5339/hr,4410
2025-04-11 14:33:01,172,197,198865,206627,5424,4815,4815/hr,4315
2025-04-11 15:03:02,172,197,201612,209279,5354,5184,5184/hr,4101
2025-04-11 15:34:01,173,196,204175,211987,5133,5476,5476/hr,3993
2025-04-11 16:04:01,173,196,206376,214442,4511,4996,4996/hr,3790
2025-04-11 16:34:01,173,196,208569,217019,4538,5341,5341/hr,3659
2025-04-11 17:04:01,173,196,210851,219489,4701,5104,5104/hr,3515
2025-04-11 17:34:01,173,196,212906,221736,4151,4493,4493/hr,3494
2025-04-11 18:04:01,172,197,214838,224077,3605,4319,4319/hr,3414
2025-04-11 18:34:02,172,197,216608,226526,3370,4460,4460/hr,3353
2025-04-11 19:05:01,172,197,218699,229395,4166,5715,5715/hr,3289
2025-04-11 19:35:01,172,197,220874,232045,4530,5466,5466/hr,3217
2025-04-11 20:05:01,173,196,223329,234612,5145,5339,5339/hr,3213
2025-04-11 20:35:01,173,196,225266,236786,3865,4238,4238/hr,3111
2025-04-11 21:05:01,173,196,227520,239034,4712,4798,4798/hr,2958
2025-04-11 21:35:01,174,195,229267,240758,3314,3235,3235/hr,2853
2025-04-11 22:05:02,174,195,231133,242684,3781,3913,3913/hr,2736
2025-04-11 22:36:02,174,195,232788,244260,3281,3170,3170/hr,2614
2025-04-11 23:07:01,174,195,234448,245612,3168,2572,2572/hr,2561
2025-04-11 23:37:01,173,196,235606,246720,2268,2161,2161/hr,2493
2025-04-12 00:07:01,172,197,236994,248077,2712,2642,2642/hr,2480
2025-04-12 00:37:01,172,197,238304,249241,2525,2125,2125/hr,2542
2025-04-12 01:07:01,172,197,239669,250546,2591,2575,2575/hr,2596
2025-04-12 01:37:01,171,198,240658,251646,2034,2213,2213/hr,2540
2025-04-12 02:07:01,172,197,241788,252714,2226,2039,2039/hr,2553
2025-04-12 02:37:01,172,197,242965,253764,2052,1844,1844/hr,2668
2025-04-12 03:07:01,172,197,244128,254911,2331,2286,2286/hr,2739
2025-04-12 03:37:01,171,197,245151,255980,1969,1993,1993/hr,2912
2025-04-12 04:07:01,171,198,246726,257508,2818,2727,2727/hr,3021
2025-04-12 04:37:01,171,197,248297,259032,3059,2902,2902/hr,3151
2025-04-12 05:07:01,172,197,249898,260727,3212,3415,3415/hr,3335
2025-04-12 05:37:01,172,197,251622,262367,3046,2836,2836/hr,3512
2025-04-12 06:07:01,172,197,253466,264483,3768,4305,4305/hr,3617
2025-04-12 06:37:02,172,197,255224,266236,3066,3196,3196/hr,3769
2025-04-12 07:08:01,172,197,257416,268188,4199,3790,3790/hr,3911
2025-04-12 07:38:01,172,197,259798,270272,4478,3904,3904/hr,4088
2025-04-12 08:08:01,172,197,262808,272834,5390,4465,4465/hr,4209
2025-04-12 08:38:01,173,196,265330,275131,4456,4197,4197/hr,4352
2025-04-12 09:08:01,173,196,268153,277712,5189,4601,4601/hr,4421
2025-04-12 09:38:01,173,194,271034,280326,5794,5218,5218/hr,4552
2025-04-12 10:08:01,174,195,274549,283286,6716,5701,5701/hr,4760
2025-04-12 10:38:01,174,194,277760,286294,6091,5582,5582/hr,4896
2025-04-12 11:08:01,175,194,281705,290177,7577,7307,7307/hr,4985
2025-04-12 11:38:01,174,195,285526,293988,7305,7302,7302/hr,5065
2025-04-12 12:08:01,174,195,289767,297950,7430,6930,6930/hr,5068
2025-04-12 12:38:01,173,196,293260,301700,7138,7457,7457/hr,5062
2025-04-12 13:08:01,175,194,296931,305721,6744,7461,7461/hr,5012
2025-04-12 13:38:01,174,194,299977,308811,5810,5772,5772/hr,4871
2025-04-12 14:08:01,175,193,302948,311660,5726,5474,5474/hr,4679
2025-04-12 14:38:01,175,194,305735,314497,5152,5230,5230/hr,4516
2025-04-12 15:08:01,175,194,308262,317639,4638,5738,5738/hr,4322
2025-04-12 15:38:01,174,195,310528,320126,4017,4544,4544/hr,4113
2025-04-12 16:08:01,174,195,313163,322722,4946,4829,4829/hr,3876
2025-04-12 16:38:01,173,195,315564,325241,5069,5362,5362/hr,3601
2025-04-12 17:08:01,173,195,317778,327811,3716,4452,4452/hr,3503
2025-04-12 17:38:02,171,197,319676,330170,3704,4579,4579/hr,3392
2025-04-12 18:09:01,171,198,321824,332842,3391,4370,4370/hr,3330
2025-04-12 18:39:01,170,199,323428,335113,3210,4549,4549/hr,3259
2025-04-12 19:09:02,170,199,325172,337058,4293,4855,4855/hr,3226
2025-04-12 19:40:01,170,198,326934,338833,3558,3596,3596/hr,3129
2025-04-12 20:10:01,169,200,328243,340525,2565,3322,3322/hr,2990
2025-04-12 20:40:01,170,199,329581,342105,3129,3692,3692/hr,2961
2025-04-12 21:10:01,170,199,330817,343383,2488,2563,2563/hr,2875
2025-04-12 21:40:01,170,199,332528,344926,3450,3115,3115/hr,2831
2025-04-12 22:10:01,170,199,334180,346461,3330,3088,3088/hr,2725
2025-04-12 22:40:01,169,199,335501,347762,2640,2613,2613/hr,2585
2025-04-12 23:10:01,170,199,336876,349184,2759,2840,2840/hr,2545
2025-04-12 23:40:01,170,199,338122,350550,2456,2676,2676/hr,2527
