Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-02-06 09:20:01,83,65,0,1,0,3,3/hr,503
2020-02-06 09:50:01,118,85,553,457,59,75,75/hr,578
2020-02-06 10:20:01,127,86,1201,1112,1201,1111,1111/hr,582
2020-02-06 10:50:01,129,110,1826,1783,1273,1326,1326/hr,600
2020-02-06 11:20:01,129,110,2524,2521,1322,1409,1409/hr,570
2020-02-06 11:50:01,130,112,3117,3079,1222,1219,1219/hr,533
2020-02-06 12:20:01,130,112,3743,3722,1274,1236,1236/hr,508
2020-02-06 12:50:02,130,112,4379,4339,1262,1260,1260/hr,479
2020-02-06 13:21:01,130,112,4891,4885,1148,1163,1163/hr,463
2020-02-06 13:51:01,130,112,5372,5484,999,1147,1147/hr,439
2020-02-06 14:21:01,130,125,5863,6003,972,1082,1082/hr,423
2020-02-06 14:51:01,130,125,6374,6491,1011,1015,1015/hr,413
2020-02-06 15:21:02,130,124,6846,6893,983,890,890/hr,427
2020-02-06 15:52:01,130,124,7288,7313,914,822,822/hr,419
2020-02-06 16:22:01,130,124,7740,7787,894,895,895/hr,414
2020-02-06 16:52:01,130,124,8199,8224,902,874,874/hr,414
2020-02-06 17:22:01,130,124,8711,8708,980,940,940/hr,439
2020-02-06 17:52:01,130,124,9209,9137,991,901,901/hr,444
2020-02-06 18:22:01,130,124,9738,9714,1029,1007,1007/hr,412
2020-02-06 18:52:01,130,124,10197,10218,988,1083,1083/hr,417
2020-02-06 19:22:01,130,124,10733,10674,994,962,962/hr,389
2020-02-06 19:52:02,130,125,11178,11068,981,851,851/hr,390
2020-02-06 20:23:01,130,125,11602,11505,862,826,826/hr,357
2020-02-06 20:53:01,130,125,12122,11914,945,846,846/hr,352
2020-02-06 21:23:02,130,125,12660,12414,1067,914,914/hr,328
2020-02-06 21:54:01,130,125,13089,12792,927,813,813/hr,293
2020-02-06 22:24:01,129,125,13500,13170,850,765,765/hr,275
2020-02-06 22:54:01,129,125,13793,13550,705,758,758/hr,262
2020-02-06 23:24:01,129,125,14098,13840,560,620,620/hr,248
2020-02-06 23:54:01,129,125,14439,14129,624,559,559/hr,239
2020-02-07 00:24:01,129,125,14685,14417,587,573,573/hr,252
2020-02-07 00:54:01,129,125,14976,14757,519,593,593/hr,231
2020-02-07 01:24:01,128,126,15185,15063,450,583,583/hr,233
2020-02-07 01:54:01,128,126,15360,15275,413,559,559/hr,232
2020-02-07 02:24:01,128,126,15594,15501,412,437,437/hr,242
2020-02-07 02:54:02,128,126,15846,15753,486,478,478/hr,255
2020-02-07 03:25:01,128,126,16144,16064,519,539,539/hr,271
2020-02-07 03:55:01,128,126,16430,16351,595,590,590/hr,277
