Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-01-15 08:57:02,154,154,450,459,158,168,168/hr,881
2020-01-15 09:28:01,185,185,1260,1271,1260,1271,1271/hr,939
2020-01-15 09:58:01,186,196,2153,2227,1732,1799,1799/hr,957
2020-01-15 10:28:02,189,200,3191,3318,1860,2001,2001/hr,928
2020-01-15 10:59:01,188,201,4322,4552,2108,2263,2263/hr,763
2020-01-15 11:29:01,188,201,5481,5874,2231,2453,2453/hr,888
2020-01-15 11:59:01,188,200,6744,7151,2375,2554,2554/hr,899
2020-01-15 12:29:01,190,200,8136,8547,2677,2710,2710/hr,892
2020-01-15 12:59:01,192,199,9441,9925,2638,2701,2701/hr,844
2020-01-15 13:29:01,192,200,10429,10902,2130,2144,2144/hr,809
2020-01-15 13:59:01,191,200,11245,11920,1674,1899,1899/hr,738
2020-01-15 14:29:01,190,201,12001,12769,1549,1830,1830/hr,704
2020-01-15 14:59:01,190,201,12663,13484,1446,1608,1608/hr,666
2020-01-15 15:29:01,190,201,13410,14205,1449,1449,1449/hr,637
2020-01-15 15:59:01,189,201,14170,14985,1421,1404,1404/hr,587
2020-01-15 16:29:01,189,202,14757,15666,1403,1520,1520/hr,601
2020-01-15 16:59:01,188,202,15290,16342,1120,1358,1358/hr,605
2020-01-15 17:29:01,188,202,15871,17078,1114,1416,1416/hr,613
2020-01-15 17:59:01,188,203,16565,17929,1275,1587,1587/hr,633
2020-01-15 18:29:01,187,204,17311,18704,1408,1554,1554/hr,626
2020-01-15 18:59:01,187,204,18079,19504,1516,1576,1576/hr,609
2020-01-15 19:29:01,186,205,18774,20237,1524,1595,1595/hr,605
2020-01-15 19:59:01,185,205,19494,21033,1423,1535,1535/hr,580
2020-01-15 20:29:01,184,206,20131,21700,1279,1367,1367/hr,531
2020-01-15 20:59:02,183,207,20584,22173,1119,1169,1169/hr,492
2020-01-15 21:30:01,180,208,21111,22720,973,1007,1007/hr,456
2020-01-15 22:00:01,179,209,21572,23163,962,974,974/hr,435
2020-01-15 22:30:02,178,209,22050,23581,947,859,859/hr,411
2020-01-15 23:01:01,177,209,22547,24061,985,925,925/hr,396
2020-01-15 23:31:01,177,209,23023,24541,975,963,963/hr,370
2020-01-16 00:01:01,176,210,23398,24914,851,850,850/hr,353
2020-01-16 00:31:01,176,210,23788,25264,786,744,744/hr,350
2020-01-16 01:01:01,176,210,24195,25642,812,753,753/hr,344
2020-01-16 01:31:01,176,209,24538,25988,753,733,733/hr,345
2020-01-16 02:01:01,176,209,24912,26370,708,732,732/hr,352
2020-01-16 02:31:01,175,209,25336,26726,798,737,737/hr,374
2020-01-16 03:01:01,173,212,25773,27121,859,745,745/hr,387
2020-01-16 03:31:01,171,210,26119,27441,761,696,696/hr,400
2020-01-16 04:01:01,170,213,26569,27827,798,705,705/hr,429
2020-01-16 04:31:02,170,213,27045,28288,889,851,851/hr,422
2020-01-16 05:02:01,168,215,27552,28774,973,924,924/hr,437
2020-01-16 05:32:01,168,214,28054,29264,1013,979,979/hr,452
2020-01-16 06:02:01,167,214,28573,29793,1036,1032,1032/hr,460
2020-01-16 06:32:01,168,212,28980,30238,906,965,965/hr,475
2020-01-16 07:02:01,169,212,29508,30719,955,944,944/hr,448
2020-01-16 07:32:01,170,210,29889,31083,913,864,864/hr,483
2020-01-16 08:02:01,170,209,30219,31419,731,721,721/hr,507
2020-01-16 08:32:01,174,207,30647,31805,723,700,700/hr,515
2020-01-16 09:02:01,175,206,31147,32218,944,809,809/hr,547
2020-01-16 09:32:01,173,209,31720,32643,1073,839,839/hr,550
2020-01-16 10:02:01,174,209,32277,33144,1137,947,947/hr,540
2020-01-16 10:32:01,173,210,32859,33679,1139,1036,1036/hr,547
2020-01-16 11:02:01,173,209,33424,34245,1147,1103,1103/hr,598
2020-01-16 11:32:01,172,209,34048,34924,1197,1243,1243/hr,595
2020-01-16 12:02:01,169,211,34732,35490,1323,1250,1250/hr,595
2020-01-16 12:32:01,167,212,35354,36121,1318,1206,1206/hr,607
2020-01-16 13:02:01,163,214,36025,36776,1262,1297,1297/hr,606
2020-01-16 13:32:01,163,217,36585,37377,1204,1267,1267/hr,602
2020-01-16 14:02:01,163,215,37057,37978,1075,1248,1248/hr,587
2020-01-16 14:32:01,163,215,37544,38496,966,1119,1119/hr,552
2020-01-16 15:02:01,163,216,38142,39040,1086,1070,1070/hr,542
2020-01-16 15:32:01,163,216,38861,39661,1320,1166,1166/hr,537
2020-01-16 16:02:01,162,217,39506,40253,1368,1214,1214/hr,509
2020-01-16 16:32:01,162,217,40032,40725,1181,1062,1062/hr,509
2020-01-16 17:02:01,162,216,40590,41215,1102,974,974/hr,496
2020-01-16 17:32:01,162,216,41123,41681,1078,944,944/hr,488
2020-01-16 18:02:01,160,216,41620,42097,1032,884,884/hr,479
2020-01-16 18:32:01,161,214,42072,42558,913,867,867/hr,495
2020-01-16 19:02:01,162,214,42606,43071,996,984,984/hr,476
2020-01-16 19:32:01,162,214,43157,43585,1085,1032,1032/hr,479
2020-01-16 20:02:01,162,215,43705,44165,1100,1087,1087/hr,454
2020-01-16 20:32:01,162,214,44249,44595,1105,1019,1019/hr,445
2020-01-16 21:02:01,161,216,44713,45119,1001,951,951/hr,435
2020-01-16 21:32:02,161,215,45176,45534,929,942,942/hr,401
2020-01-16 22:03:01,161,214,45574,45949,871,840,840/hr,375
2020-01-16 22:33:01,161,215,45968,46325,820,796,796/hr,353
2020-01-16 23:03:01,162,216,46343,46682,781,748,748/hr,333
2020-01-16 23:33:01,162,214,46632,46976,647,645,645/hr,332
2020-01-17 00:03:01,162,214,46901,47285,524,581,581/hr,327
2020-01-17 00:33:01,163,214,47140,47548,494,549,549/hr,316
2020-01-17 01:03:01,161,215,47431,47865,534,586,586/hr,339
2020-01-17 01:33:01,161,216,47691,48127,551,577,577/hr,338
2020-01-17 02:03:01,161,217,48009,48401,576,531,531/hr,344
2020-01-17 02:33:01,157,218,48276,48710,555,566,566/hr,344
2020-01-17 03:03:01,158,218,48509,48918,498,505,505/hr,353
2020-01-17 03:33:01,158,219,48722,49145,435,428,428/hr,366
2020-01-17 04:03:01,157,221,48988,49379,473,458,458/hr,378
2020-01-17 04:33:01,158,222,49309,49709,597,582,582/hr,395
2020-01-17 05:03:01,158,224,49585,50068,611,708,708/hr,412
