Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2024-06-16 10:14:01,210,257,290,196,0,0,0/hr,4092
2024-06-16 10:44:01,278,298,5058,4426,9161,8081,8081/hr,4605
2024-06-16 11:14:01,278,300,9150,8646,8792,8425,8425/hr,4682
2024-06-16 11:44:01,289,301,14046,13133,8890,8603,8603/hr,4663
2024-06-16 12:14:01,288,302,18349,17182,9127,8423,8423/hr,4414
2024-06-16 12:44:01,285,302,23212,21519,9105,8256,8256/hr,4169
2024-06-16 13:14:01,282,304,26949,25050,8559,7754,7754/hr,3927
2024-06-16 13:44:01,281,304,30688,28305,7430,6693,6693/hr,3687
2024-06-16 14:14:01,280,303,34015,31576,7031,6437,6437/hr,3388
2024-06-16 14:44:01,280,303,37785,34702,7067,6368,6368/hr,3070
2024-06-16 15:14:01,281,303,40535,37250,6502,5677,5677/hr,2844
2024-06-16 15:44:01,278,304,43109,39602,5289,4857,4857/hr,2618
2024-06-16 16:14:01,278,304,44876,41645,4317,4360,4360/hr,2412
2024-06-16 16:44:01,278,304,47141,43798,4013,4170,4170/hr,2266
2024-06-16 17:14:02,277,305,48937,45561,4323,4164,4164/hr,2163
2024-06-16 17:44:02,277,305,50695,47477,3618,3760,3760/hr,2060
2024-06-16 18:15:01,277,305,52183,49386,3230,3794,3794/hr,1989
2024-06-16 18:45:01,277,305,53743,51131,3033,3619,3619/hr,1979
2024-06-16 19:15:01,276,305,55229,52608,3039,3196,3196/hr,1895
2024-06-16 19:45:01,275,306,56854,54297,3107,3147,3147/hr,1810
2024-06-16 20:15:01,274,307,58300,55768,3067,3147,3147/hr,1726
2024-06-16 20:45:02,272,308,59710,57282,2852,2977,2977/hr,1628
2024-06-16 21:16:01,273,308,61130,58674,2850,2880,2880/hr,1600
2024-06-16 21:46:01,271,309,62500,59872,2771,2556,2556/hr,1493
2024-06-16 22:16:01,269,311,63482,60930,2381,2320,2320/hr,1475
2024-06-16 22:46:01,268,311,64695,61927,2187,2055,2055/hr,1407
2024-06-16 23:16:01,268,311,65644,62701,2157,1764,1764/hr,1345
2024-06-16 23:46:01,268,311,66511,63425,1794,1463,1463/hr,1293
2024-06-17 00:16:01,268,311,67160,64013,1513,1303,1303/hr,1236
2024-06-17 00:46:01,268,310,68039,64790,1523,1356,1356/hr,1259
2024-06-17 01:16:01,268,311,68952,65440,1786,1418,1418/hr,1302
2024-06-17 01:46:01,269,311,69927,66317,1876,1524,1524/hr,1354
2024-06-17 02:16:01,269,311,70960,67104,1997,1659,1659/hr,1420
2024-06-17 02:46:02,269,311,72131,68076,2198,1756,1756/hr,1454
2024-06-17 03:17:01,269,311,73022,68920,2068,1829,1829/hr,1531
2024-06-17 03:47:02,269,311,74163,69797,2037,1722,1722/hr,1576
2024-06-17 04:18:01,270,310,75209,70672,2204,1754,1754/hr,1661
2024-06-17 04:48:01,269,311,76205,71684,2036,1881,1881/hr,1689
2024-06-17 05:18:01,269,311,77211,72667,2001,1998,1998/hr,1701
2024-06-17 05:48:01,269,311,78384,73732,2195,2084,2084/hr,1786
2024-06-17 06:18:01,269,311,79585,75094,2354,2413,2413/hr,1945
2024-06-17 06:48:01,270,309,81519,76824,3120,3066,3066/hr,1987
2024-06-17 07:18:01,270,309,82816,78029,3303,3000,3000/hr,1963
2024-06-17 07:48:01,271,308,84560,79462,3173,2747,2747/hr,2089
2024-06-17 08:18:01,272,307,86445,80992,3630,2952,2952/hr,2187
2024-06-17 08:48:01,271,308,88189,82687,3689,3206,3206/hr,2288
2024-06-17 09:18:01,269,308,89785,84293,3269,3242,3242/hr,2367
