Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2020-09-23 02:21:01,0,0,0,0,0,0,0/hr,0
2020-09-23 02:51:01,0,0,0,0,0,0,0/hr,0
2020-09-23 03:21:01,121,280,164528,143582,714,610,610/hr,371
2020-09-23 03:51:01,121,281,164866,143838,698,555,555/hr,376
2020-09-23 04:21:02,121,280,165125,144148,539,537,537/hr,397
2020-09-23 04:51:02,121,281,165413,144370,524,503,503/hr,400
2020-09-23 05:22:01,121,281,165654,144617,538,477,477/hr,422
2020-09-23 05:52:01,120,280,165897,144904,489,543,543/hr,427
2020-09-23 06:22:01,119,281,166133,145172,458,499,499/hr,452
2020-09-23 06:52:01,120,281,166498,145462,601,559,559/hr,482
2020-09-23 07:22:01,120,281,166867,145751,741,583,583/hr,490
2020-09-23 07:52:01,120,281,167232,146119,737,657,657/hr,515
2020-09-23 08:22:02,120,281,167672,146546,810,800,800/hr,513
2020-09-23 08:53:01,120,282,168065,146904,770,742,742/hr,530
2020-09-23 09:23:01,119,282,168469,147250,826,731,731/hr,554
2020-09-23 09:53:01,119,281,168845,147514,803,627,627/hr,576
2020-09-23 10:23:01,120,281,169130,147757,661,511,511/hr,622
2020-09-23 10:53:01,121,281,169508,148156,665,645,645/hr,638
2020-09-23 11:23:01,120,282,169941,148578,792,787,787/hr,666
2020-09-23 11:53:01,120,282,170340,148983,832,828,828/hr,667
2020-09-23 12:23:01,120,283,170776,149345,822,755,755/hr,691
2020-09-23 12:53:02,120,283,171276,149798,912,801,801/hr,669
2020-09-23 13:24:01,120,283,171771,150287,933,909,909/hr,658
2020-09-23 13:54:01,120,283,172242,150704,922,866,866/hr,621
2020-09-23 14:24:01,120,283,172739,151067,1013,825,825/hr,607
2020-09-23 14:54:01,120,283,173099,151443,863,745,745/hr,595
2020-09-23 15:24:01,120,283,173491,151808,760,749,749/hr,601
2020-09-23 15:54:01,120,283,173906,152145,799,695,695/hr,586
2020-09-23 16:24:01,120,283,174336,152441,842,622,622/hr,606
2020-09-23 16:54:01,120,283,174773,152735,870,593,593/hr,609
2020-09-23 17:24:01,116,285,175303,153112,977,681,681/hr,600
2020-09-23 17:54:01,116,287,175795,153578,1023,844,844/hr,610
2020-09-23 18:24:01,116,285,176299,154044,1003,932,932/hr,618
2020-09-23 18:54:01,115,284,176766,154507,988,957,957/hr,580
2020-09-23 19:24:01,115,286,177200,154880,904,828,828/hr,534
2020-09-23 19:54:01,115,287,177609,155331,845,832,832/hr,484
2020-09-23 20:24:01,116,286,177961,155685,795,827,827/hr,467
2020-09-23 20:54:01,116,286,178318,155954,701,612,612/hr,447
2020-09-23 21:24:01,117,285,178682,156243,732,561,561/hr,429
2020-09-23 21:54:01,117,285,178932,156475,614,521,521/hr,418
2020-09-23 22:24:01,117,283,179157,156684,477,443,443/hr,415
2020-09-23 22:54:01,117,283,179378,156907,451,439,439/hr,407
2020-09-23 23:24:01,117,284,179565,157137,412,462,462/hr,398
2020-09-23 23:54:01,120,282,179735,157426,362,520,520/hr,384
2020-09-24 00:24:01,120,280,179917,157632,356,496,496/hr,382
2020-09-24 00:54:01,120,282,180139,157982,404,556,556/hr,378
2020-09-24 01:24:01,120,282,180294,158262,377,609,609/hr,368
