Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,ColonialCasualityRateHr,SteamPlayers
2019-02-08 10:10:01,0,0,0,0,0,0,0/hr,0
2019-02-08 10:15:01,0,0,0,0,0,0,0/hr,478
2019-02-08 10:20:01,88,199,198026,195090,816,754,754/hr,480
2019-02-08 10:25:01,88,198,198095,195136,828,744,744/hr,480
2019-02-08 10:30:02,88,198,198136,195180,802,689,689/hr,489
2019-02-08 10:35:01,88,198,198233,195237,832,688,688/hr,490
2019-02-08 10:40:01,88,198,198327,195321,881,724,724/hr,478
2019-02-08 10:45:01,87,198,198410,195387,891,730,730/hr,485
2019-02-08 10:50:01,87,198,198468,195481,913,783,783/hr,498
2019-02-08 10:55:01,88,199,198552,195578,923,833,833/hr,505
2019-02-08 11:00:01,89,199,198590,195625,897,806,806/hr,510
2019-02-08 11:05:02,89,199,198693,195732,889,855,855/hr,510
2019-02-08 11:10:01,89,198,198779,195846,902,907,907/hr,500
2019-02-08 11:15:01,90,198,198877,195945,928,932,932/hr,508
2019-02-08 11:20:01,90,196,198930,196010,904,920,920/hr,511
2019-02-08 11:25:01,90,195,198982,196093,887,957,957/hr,507
2019-02-08 11:30:01,90,195,199058,196188,922,1008,1008/hr,506
2019-02-08 11:35:01,91,195,199158,196305,925,1068,1068/hr,511
2019-02-08 11:40:01,91,195,199191,196352,864,1031,1031/hr,520
2019-02-08 11:45:01,91,195,199261,196424,851,1037,1037/hr,527
2019-02-08 11:50:01,91,195,199379,196549,911,1068,1068/hr,529
2019-02-08 11:55:01,91,196,199473,196637,921,1059,1059/hr,532
2019-02-08 12:00:01,91,196,199509,196672,919,1047,1047/hr,545
2019-02-08 12:05:01,90,195,199669,196827,976,1095,1095/hr,549
2019-02-08 12:10:01,91,195,199712,196858,933,1012,1012/hr,547
2019-02-08 12:15:01,93,195,199835,197021,958,1076,1076/hr,555
2019-02-08 12:20:01,93,195,199903,197077,973,1067,1067/hr,548
2019-02-08 12:25:01,93,195,200051,197259,1069,1166,1166/hr,556
2019-02-08 12:30:01,93,195,200082,197326,1024,1138,1138/hr,545
2019-02-08 12:35:01,94,195,200157,197409,999,1104,1104/hr,546
2019-02-08 12:40:02,94,195,200234,197469,1062,1140,1140/hr,545
2019-02-08 12:45:02,94,194,200312,197552,1018,1093,1093/hr,537
2019-02-08 12:50:01,93,195,200433,197680,1054,1131,1131/hr,529
2019-02-08 12:55:01,93,195,200537,197821,1064,1184,1184/hr,521
2019-02-08 13:00:01,93,195,200593,197888,1084,1216,1216/hr,523
2019-02-08 13:05:01,93,195,200717,198035,1048,1208,1208/hr,511
2019-02-08 13:10:01,93,195,200762,198080,1050,1222,1222/hr,519
2019-02-08 13:15:01,94,194,200854,198172,1019,1151,1151/hr,516
2019-02-08 13:20:01,94,193,200922,198250,1019,1173,1173/hr,527
2019-02-08 13:25:01,95,193,201017,198338,966,1079,1079/hr,518
2019-02-08 13:30:01,94,192,201100,198426,1018,1100,1100/hr,512
2019-02-08 13:35:01,95,192,201170,198516,1013,1107,1107/hr,503
2019-02-08 13:40:01,94,192,201217,198565,983,1096,1096/hr,509
2019-02-08 13:45:01,95,192,201303,198630,991,1078,1078/hr,517
2019-02-08 13:50:01,95,192,201362,198692,929,1012,1012/hr,516
2019-02-08 13:55:01,96,192,201452,198758,915,937,937/hr,505
2019-02-08 14:00:01,95,190,201497,198821,904,933,933/hr,502
2019-02-08 14:05:02,96,190,201609,198935,923,931,931/hr,498
2019-02-08 14:10:01,98,189,201639,198991,877,911,911/hr,493
2019-02-08 14:15:01,98,189,201775,199080,921,908,908/hr,493
2019-02-08 14:20:01,97,189,201789,199094,867,844,844/hr,487
2019-02-08 14:25:01,97,188,201903,199177,886,839,839/hr,494
2019-02-08 14:30:01,97,188,201973,199263,873,837,837/hr,503
2019-02-08 14:35:01,97,188,202111,199376,941,860,860/hr,500
2019-02-08 14:40:01,96,188,202172,199440,955,875,875/hr,505
2019-02-08 14:45:02,96,187,202338,199559,1064,946,946/hr,506
2019-02-08 14:50:01,96,187,202399,199606,1037,914,914/hr,505
2019-02-08 14:55:01,96,185,202559,199709,1107,951,951/hr,509
2019-02-08 15:00:01,95,185,202618,199772,1121,951,951/hr,501
2019-02-08 15:05:01,96,184,202732,199853,1123,918,918/hr,483
2019-02-08 15:10:01,97,184,202795,199921,1156,930,930/hr,494
2019-02-08 15:15:01,98,183,202851,200026,1076,946,946/hr,498
2019-02-08 15:20:01,99,183,202888,200068,1099,974,974/hr,501
2019-02-08 15:25:01,99,184,202916,200085,1013,908,908/hr,505
2019-02-08 15:30:01,99,184,202977,200180,1004,917,917/hr,502
2019-02-08 15:35:01,100,184,203066,200256,955,880,880/hr,495
2019-02-08 15:40:01,100,184,203173,200362,1001,922,922/hr,501
2019-02-08 15:45:01,100,184,203276,200458,938,899,899/hr,500
2019-02-08 15:50:01,100,182,203304,200487,905,881,881/hr,522
2019-02-08 15:55:01,102,182,203363,200535,804,826,826/hr,514
2019-02-08 16:00:01,103,183,203463,200641,845,869,869/hr,513
2019-02-08 16:05:02,105,183,203521,200704,792,854,854/hr,524
2019-02-08 16:10:02,105,182,203557,200743,769,783,783/hr,526
2019-02-08 16:15:01,106,182,203727,200903,876,877,877/hr,529
2019-02-08 16:20:01,106,182,203760,200930,872,862,862/hr,524
2019-02-08 16:25:01,107,182,203911,201049,995,964,964/hr,519
2019-02-08 16:30:01,107,181,204011,201142,1034,962,962/hr,519
2019-02-08 16:35:01,107,180,204058,201195,992,939,939/hr,501
2019-02-08 16:40:01,107,182,204080,201222,907,860,860/hr,481
2019-02-08 16:45:02,107,180,204187,201297,962,882,882/hr,475
2019-02-08 16:50:01,107,180,204196,201311,892,824,824/hr,482
2019-02-08 16:55:01,109,179,204251,201366,888,831,831/hr,485
2019-02-08 17:00:01,108,178,204340,201451,877,810,810/hr,479
2019-02-08 17:05:01,108,176,204415,201523,894,819,819/hr,471
2019-02-08 17:10:01,109,175,204441,201550,884,807,807/hr,466
2019-02-08 17:15:01,108,174,204538,201617,811,714,714/hr,464
2019-02-08 17:20:01,109,174,204588,201662,828,732,732/hr,460
2019-02-08 17:25:01,109,173,204636,201700,725,651,651/hr,462
2019-02-08 17:30:01,108,171,204684,201764,673,622,622/hr,471
2019-02-08 17:35:01,108,170,204785,201854,727,659,659/hr,466
2019-02-08 17:40:01,108,169,204789,201855,709,633,633/hr,460
2019-02-08 17:45:01,109,169,204895,201937,708,640,640/hr,461
2019-02-08 17:50:01,111,167,204922,201964,726,653,653/hr,458
2019-02-08 17:55:01,111,166,204977,202013,726,647,647/hr,448
2019-02-08 18:00:01,112,167,205019,202041,679,590,590/hr,453
2019-02-08 18:05:01,113,166,205058,202063,643,540,540/hr,452
2019-02-08 18:10:01,113,167,205119,202134,678,584,584/hr,459
2019-02-08 18:15:01,112,168,205169,202178,631,561,561/hr,463
2019-02-08 18:20:01,112,168,205211,202218,623,556,556/hr,470
2019-02-08 18:25:01,112,169,205297,202322,661,622,622/hr,488
2019-02-08 18:30:01,112,171,205316,202341,632,577,577/hr,493
2019-02-08 18:35:01,112,171,205414,202421,629,567,567/hr,503
2019-02-08 18:40:01,111,171,205505,202517,716,662,662/hr,500
2019-02-08 18:45:01,112,171,205590,202640,695,703,703/hr,501
2019-02-08 18:50:01,112,171,205638,202693,716,729,729/hr,496
2019-02-08 18:55:02,112,171,205681,202736,722,758,758/hr,494
2019-02-08 19:00:01,111,170,205780,202860,761,819,819/hr,496
2019-02-08 19:05:01,112,168,205875,202939,817,876,876/hr,498
2019-02-08 19:10:01,112,168,205967,203039,848,905,905/hr,506
2019-02-08 19:15:01,113,172,206022,203081,853,903,903/hr,503
2019-02-08 19:20:01,112,171,206156,203216,945,998,998/hr,499
2019-02-08 19:25:01,112,171,206213,203282,916,960,960/hr,506
2019-02-08 19:30:01,112,171,206300,203372,984,1031,1031/hr,516
2019-02-08 19:35:01,112,173,206458,203508,1044,1087,1087/hr,511
2019-02-08 19:40:01,112,173,206512,203564,1007,1047,1047/hr,503
2019-02-08 19:45:01,111,173,206608,203679,1018,1039,1039/hr,508
2019-02-08 19:50:01,111,173,206677,203723,1039,1030,1030/hr,514
2019-02-08 19:55:01,110,173,206799,203859,1118,1123,1123/hr,507
2019-02-08 20:00:01,110,173,206870,203930,1090,1070,1070/hr,496
2019-02-08 20:05:01,110,173,206990,204073,1115,1134,1134/hr,493
2019-02-08 20:10:01,109,173,207063,204148,1096,1109,1109/hr,490
2019-02-08 20:15:01,109,173,207149,204251,1127,1170,1170/hr,500
2019-02-08 20:20:01,109,173,207246,204332,1090,1116,1116/hr,496
2019-02-08 20:25:01,109,172,207337,204496,1124,1214,1214/hr,492
2019-02-08 20:30:01,109,172,207423,204548,1123,1176,1176/hr,486
2019-02-08 20:35:01,110,171,207515,204664,1057,1156,1156/hr,484
2019-02-08 20:40:01,110,172,207581,204729,1069,1165,1165/hr,474
2019-02-08 20:45:01,110,173,207666,204821,1058,1142,1142/hr,467
2019-02-08 20:50:02,110,173,207721,204865,1005,1097,1097/hr,461
