Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2023-11-28 18:58:02,777,613,385,153,2877857,2759132,3054,2292,2140,1013989,940079
2023-11-28 19:29:01,737,581,384,153,2879003,2760276,2871,2396,1990,1014370,940379
2023-11-28 19:59:02,730,551,380,154,2880110,2761293,2282,2175,1853,1014735,940655
2023-11-28 20:30:04,672,528,381,155,2881082,2762267,2083,1994,1789,1015083,940928
2023-11-28 21:00:06,621,509,382,154,2881879,2763021,1831,1722,1712,1015394,941183
2023-11-28 21:31:01,573,482,381,153,2882792,2763761,1731,1514,1626,1015689,941431
2023-11-28 22:01:02,569,443,381,153,2883645,2764610,1784,1593,1526,1015973,941653
2023-11-28 22:32:01,522,447,379,155,2884601,2765538,1829,1800,1438,1016243,941884
2023-11-28 23:02:01,536,437,377,156,2885517,2766415,1842,1749,1377,1016511,942102
2023-11-28 23:32:01,502,388,376,156,2886398,2767347,1788,1821,1342,1016762,942296
2023-11-29 00:02:01,480,362,379,154,2887038,2768116,1490,1623,1316,1017002,942477
2023-11-29 00:32:01,473,339,381,153,2887673,2768824,1291,1486,1253,1017239,942647
2023-11-29 01:02:02,484,334,383,153,2888324,2769425,1318,1310,1254,1017481,942814
2023-11-29 01:33:01,509,320,384,154,2888916,2770171,1249,1358,1260,1017743,942979
2023-11-29 02:03:01,530,326,395,154,2889339,2770902,1032,1501,1296,1018008,943142
2023-11-29 02:33:01,539,302,397,153,2889807,2771590,848,1310,1320,1018278,943293
2023-11-29 03:03:01,542,304,398,152,2890263,2772077,889,1083,1353,1018549,943445
2023-11-29 03:33:01,573,310,401,149,2890730,2772558,957,996,1374,1018835,943600
2023-11-29 04:03:01,599,346,403,149,2891239,2773035,954,944,1469,1019135,943773
2023-11-29 04:33:01,645,391,404,147,2891726,2773609,1027,1105,1541,1019457,943968
2023-11-29 05:03:01,703,423,405,146,2892404,2774299,1200,1313,1687,1019809,944180
2023-11-29 05:33:01,743,431,403,143,2893105,2774994,1398,1391,1766,1020180,944395
2023-11-29 06:03:01,748,425,404,145,2893986,2775703,1500,1337,1838,1020554,944608
2023-11-29 06:33:01,751,433,405,145,2894782,2776438,1707,1480,1890,1020930,944824
2023-11-29 07:03:02,798,471,406,143,2895748,2777325,1756,1579,1968,1021329,945060
2023-11-29 07:34:01,816,473,406,141,2896750,2778300,1919,1826,2047,1021751,945304
2023-11-29 08:04:01,840,489,408,141,2897710,2779242,1946,1911,2101,1022171,945549
2023-11-29 08:34:01,916,520,409,140,2898696,2780174,1998,1851,2290,1022629,945809
2023-11-29 09:04:02,982,539,409,138,2899993,2781159,2337,1913,2419,1023120,946079
2023-11-29 09:35:01,1022,532,409,138,2901052,2782243,2197,1934,2732,1023648,946353
2023-11-29 10:05:01,1076,554,413,134,2902228,2783382,2165,2194,3433,1024186,946630
2023-11-29 10:35:02,1121,578,414,130,2903567,2784545,2567,2336,5070,1024746,946919
2023-11-29 11:05:02,1108,631,415,130,2905020,2785483,2624,1877,5286,1025300,947235
2023-11-29 11:36:01,1094,640,415,130,2906292,2786500,2556,1799,5400,1025865,947565
2023-11-29 12:06:01,1084,663,415,129,2907734,2787689,2522,2036,5431,1026407,947897
2023-11-29 12:36:02,1070,646,413,125,2908918,2788742,2637,2246,5362,1026943,948220
2023-11-29 13:07:02,984,605,413,125,2910433,2789783,2497,1874,5035,1027451,948533
2023-11-29 13:38:01,931,576,409,125,2911543,2790723,2256,1786,4805,1027932,948830
2023-11-29 14:08:02,903,599,411,127,2912711,2791684,2269,1899,4530,1028384,949130
2023-11-29 14:39:02,898,573,410,126,2913833,2792852,2290,2130,4428,1028848,949426
2023-11-29 15:09:02,863,545,412,123,2914989,2793887,2295,2221,4240,1029279,949698
2023-11-29 15:39:02,829,538,415,121,2916022,2794815,2205,1977,4062,1029694,949967
2023-11-29 16:10:01,822,566,415,119,2917117,2795704,2241,1921,3852,1030118,950260
2023-11-29 16:40:02,772,578,416,118,2918104,2796577,2110,1776,3782,1030504,950549
2023-11-29 17:10:03,755,568,418,118,2919062,2797344,1983,1669,3716,1030882,950833
2023-11-29 17:40:03,761,536,418,117,2919990,2798067,1937,1553,3629,1031262,951101
2023-11-29 18:11:01,758,508,416,118,2920764,2798744,1715,1406,3538,1031654,951363
2023-11-29 18:41:01,710,480,413,118,2921479,2799345,1517,1290,3330,1032009,951603
2023-11-29 19:11:01,698,474,414,118,2922336,2800013,1579,1271,3239,1032358,951840
2023-11-29 19:41:01,673,436,413,122,2923089,2800718,1627,1364,3153,1032694,952058
2023-11-29 20:11:01,661,390,414,122,2924102,2801398,1788,1394,2955,1033025,952253
2023-11-29 20:41:02,621,368,415,121,2925079,2802059,2072,1389,2787,1033335,952437
2023-11-29 21:12:01,607,329,416,123,2925821,2802565,1735,1185,2658,1033649,952607
2023-11-29 21:42:01,553,297,417,122,2926428,2803117,1351,1061,2511,1033925,952756
2023-11-29 22:12:01,469,278,421,121,2927115,2803614,1293,1051,2376,1034160,952895
2023-11-29 22:42:01,429,253,424,120,2927607,2804068,1196,965,2150,1034374,953021
2023-11-29 23:12:02,432,266,425,120,2927987,2804466,909,858,2043,1034590,953154
2023-11-29 23:43:02,427,257,425,119,2928428,2804963,834,915,1922,1034811,953287
2023-11-30 00:14:01,426,256,426,117,2928850,2805486,845,954,1924,1035031,953419
2023-11-30 00:44:01,434,263,426,118,2929259,2805980,811,990,1850,1035248,953551
2023-11-30 01:14:01,406,278,425,117,2929713,2806420,852,923,1850,1035451,953690
2023-11-30 01:44:01,403,262,425,116,2930256,2806840,1016,870,1861,1035652,953821
2023-11-30 02:14:01,421,260,438,117,2930701,2807367,1015,968,1948,1035863,953951
2023-11-30 02:44:01,464,281,438,119,2931143,2807760,851,843,1980,1036095,954091
2023-11-30 03:14:02,499,262,438,119,2931639,2808214,987,893,2071,1036345,954222
2023-11-30 03:45:02,484,269,436,119,2931942,2808528,792,759,2128,1036595,954361
2023-11-30 04:15:03,521,294,436,121,2932309,2808889,649,659,2214,1036855,954508
2023-11-30 04:46:02,565,298,436,119,2932785,2809234,818,680,2304,1037147,954662
2023-11-30 05:16:02,574,298,436,118,2933170,2809632,866,760,2450,1037434,954811
2023-11-30 05:47:01,592,338,438,116,2933719,2810186,803,843,2580,1037740,954986
2023-11-30 06:17:01,648,374,439,116,2934382,2810870,1121,1156,2780,1038064,955173
2023-11-30 06:47:01,672,391,440,116,2935249,2811492,1533,1309,2885,1038400,955368
2023-11-30 07:17:01,679,424,441,116,2936142,2812214,1764,1348,2968,1038739,955580
2023-11-30 07:47:01,705,418,440,116,2937209,2813008,1991,1538,3107,1039092,955789
2023-11-30 08:17:01,796,435,439,118,2938119,2813784,2010,1578,3410,1039490,956007
2023-11-30 08:47:01,806,451,441,118,2939004,2814547,1795,1540,3500,1039893,956232
2023-11-30 09:17:01,855,468,441,117,2939856,2815473,1743,1689,3671,1040320,956466
2023-11-30 09:47:01,875,494,440,117,2940712,2816391,1707,1844,3809,1040758,956713
2023-11-30 10:17:01,905,470,439,117,2941638,2817464,1789,1996,3886,1041210,956948
2023-11-30 10:47:02,980,496,440,112,2942722,2818379,2045,2043,3966,1041701,957196
2023-11-30 11:18:01,984,522,444,111,2943997,2819470,2364,2011,4080,1042209,957466
2023-11-30 11:48:01,988,524,442,111,2945225,2820559,2506,2181,4130,1042703,957728
2023-11-30 12:18:01,1018,513,442,110,2946845,2821673,2884,2233,4126,1043212,957984
2023-11-30 12:48:03,989,513,444,106,2948256,2822685,2994,2086,3983,1043707,958241
2023-11-30 13:19:01,929,539,447,103,2949642,2823612,2825,1956,3924,1044186,958519
2023-11-30 13:49:01,879,521,447,103,2951011,2824645,2805,2013,3807,1044626,958780
2023-11-30 14:19:02,859,481,448,103,2952219,2825539,2576,1916,3708,1045055,959020
2023-11-30 14:49:02,822,444,449,103,2953242,2826301,2247,1672,3562,1045466,959242
2023-11-30 15:20:03,822,469,450,103,2954137,2827078,1928,1545,3435,1045891,959485
2023-11-30 15:50:03,843,470,450,102,2955249,2827914,2056,1615,3349,1046313,959720
2023-11-30 16:21:01,647,464,448,103,2956803,2828675,2759,1673,3039,1046647,959959
2023-11-30 16:51:01,631,482,446,104,2957658,2829492,2464,1613,2992,1046962,960200
2023-11-30 17:21:02,671,446,443,107,2958435,2830450,1680,1786,3032,1047298,960424
2023-11-30 17:52:01,655,431,443,104,2959211,2831088,1535,1567,2998,1047636,960646
2023-11-30 18:22:01,622,431,444,108,2960035,2831786,1626,1357,2953,1047947,960862
2023-11-30 18:52:01,605,428,447,105,2960749,2832375,1603,1345,2859,1048250,961076
2023-11-30 19:22:01,565,435,448,106,2961348,2832971,1315,1196,2796,1048532,961293
2023-11-30 19:52:01,509,416,447,106,2962026,2833672,1280,1303,2590,1048787,961501
2023-11-30 20:22:01,499,390,447,105,2962722,2834364,1404,1423,2542,1049036,961696
2023-11-30 20:52:01,468,338,446,107,2963386,2834927,1361,1256,2375,1049270,961865
2023-11-30 21:22:01,451,321,447,107,2963920,2835581,1198,1213,2281,1049496,962026
2023-11-30 21:52:01,432,295,447,106,2964459,2836196,1032,1262,2157,1049712,962173
2023-11-30 22:22:02,420,278,447,104,2964970,2836766,1019,1143,2052,1049922,962312
2023-11-30 22:53:01,399,253,446,105,2965526,2837354,1066,1169,1943,1050128,962443
2023-11-30 23:23:01,388,237,446,104,2966054,2837921,1096,1172,1860,1050322,962561
2023-11-30 23:53:01,368,227,446,102,2966566,2838443,1028,1057,1822,1050506,962675
2023-12-01 00:23:01,376,200,446,99,2967007,2838957,945,1015,1778,1050694,962775
2023-12-01 00:53:01,351,184,449,102,2967498,2839430,914,975,1743,1050869,962867
2023-12-01 01:23:01,381,201,452,98,2967933,2839933,917,981,1749,1051060,962967
2023-12-01 01:53:01,382,194,453,96,2968304,2840339,844,969,1748,1051251,963064
2023-12-01 02:23:01,384,217,451,95,2968648,2840680,716,752,1819,1051443,963173
2023-12-01 02:53:01,386,202,452,95,2969022,2841006,683,629,1803,1051636,963274
2023-12-01 03:23:01,407,217,453,95,2969441,2841356,788,655,1894,1051839,963382
2023-12-01 03:53:01,422,212,454,94,2969850,2841753,827,748,2003,1052050,963488
2023-12-01 04:23:01,490,252,454,94,2970326,2842111,902,768,2093,1052295,963614
2023-12-01 04:53:01,530,260,455,93,2970837,2842564,982,811,2242,1052560,963744
2023-12-01 05:23:01,573,274,456,90,2971275,2842994,939,874,2362,1052847,963881
2023-12-01 05:53:02,589,296,457,91,2971702,2843377,902,846,2486,1053142,964029
2023-12-01 06:24:01,621,321,455,90,2972105,2843871,801,861,2588,1053462,964195
2023-12-01 06:54:01,659,353,455,87,2972681,2844360,954,948,2737,1053792,964372
2023-12-01 07:24:01,609,334,455,86,2973070,2844806,891,840,2776,1054096,964539
2023-12-01 07:54:02,689,394,457,86,2973575,2845394,875,1020,3060,1054441,964736
2023-12-01 08:25:03,832,462,460,87,2974540,2846417,1452,1550,3269,1054871,964975
2023-12-01 08:56:02,891,450,461,85,2975503,2847547,1801,2008,3467,1055331,965207
2023-12-01 09:27:02,919,436,461,81,2976687,2848682,2013,1941,3611,1055806,965432
2023-12-01 09:58:01,1048,443,462,81,2977813,2849696,2282,2152,3842,1056347,965661
2023-12-01 10:28:01,1168,479,464,80,2979243,2850814,2579,2132,4044,1056931,965900
2023-12-01 10:58:01,1162,536,464,81,2980781,2852038,3058,2427,4254,1057512,966168
2023-12-01 11:28:01,1192,596,465,80,2982293,2853064,3106,2289,4375,1058108,966466
2023-12-01 11:58:01,1148,648,463,80,2983728,2854211,2938,2164,4392,1058682,966790
2023-12-01 12:28:01,1151,626,461,81,2985353,2855573,3059,2511,4381,1059258,967103
2023-12-01 12:58:01,1094,614,460,81,2986881,2857032,3196,2853,4355,1059805,967410
2023-12-01 13:28:01,1067,631,462,80,2988399,2858551,3087,2996,4350,1060338,967726
2023-12-01 13:58:01,819,542,462,79,2989759,2859718,2881,2688,3984,1060748,967997
2023-12-01 14:28:01,871,568,464,78,2991027,2860891,2622,2378,3799,1061183,968281
2023-12-01 14:58:01,897,560,462,79,2992308,2862079,2639,2446,3807,1061632,968561
2023-12-01 15:28:01,905,546,459,82,2993410,2863335,2463,2499,3456,1062084,968834
2023-12-01 15:58:02,959,566,461,81,2994713,2864595,2477,2569,3651,1062564,969117
