Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2021-11-05 17:10:02,670,723,198,340,323969,310974,2177,2257,2487,84001,101404
2021-11-05 17:40:02,679,705,199,340,325107,312173,2017,2213,2494,84340,101757
2021-11-05 18:10:02,671,726,199,340,326301,313363,2187,2206,2501,84676,102120
2021-11-05 18:41:01,642,714,199,340,327576,314716,2122,2189,2470,85007,102488
2021-11-05 19:11:01,594,691,200,340,328495,315688,1867,1937,2352,85304,102834
2021-11-05 19:41:01,562,656,201,339,329494,316912,1923,2206,2281,85585,103162
2021-11-05 20:11:02,536,614,202,339,330547,318144,2239,2656,2150,85853,103469
2021-11-05 20:42:01,553,612,202,338,331706,319330,2216,2416,2091,86139,103785
2021-11-05 21:12:01,504,577,203,338,332694,320438,2149,2298,1982,86391,104074
2021-11-05 21:42:01,481,548,203,338,333624,321206,1898,1857,1920,86632,104348
2021-11-05 22:12:01,436,502,203,338,334540,322039,1847,1604,1794,86850,104599
2021-11-05 22:42:01,382,471,203,338,335336,322768,1713,1566,1697,87041,104834
2021-11-05 23:12:01,358,427,203,338,335953,323321,1416,1285,1561,87220,105048
2021-11-05 23:42:01,364,407,202,338,336491,323835,1155,1067,1501,87402,105251
2021-11-06 00:12:01,345,384,203,338,337025,324291,1076,973,1411,87574,105443
2021-11-06 00:42:01,321,376,203,339,337563,324763,1078,935,1320,87735,105631
2021-11-06 01:12:01,327,361,204,338,337984,325158,993,906,1272,87898,105812
2021-11-06 01:42:01,320,348,204,338,338401,325582,850,829,1245,88058,105986
2021-11-06 02:12:01,318,334,204,338,338802,325927,822,769,1233,88217,106153
2021-11-06 02:42:01,356,351,202,340,339175,326294,780,718,1247,88395,106328
2021-11-06 03:12:01,373,391,202,340,339591,326566,816,653,1304,88582,106524
2021-11-06 03:42:01,403,384,203,340,340104,327084,929,790,1369,88783,106716
2021-11-06 04:12:01,415,396,203,340,340650,327532,1060,969,1399,88991,106914
2021-11-06 04:42:01,435,430,203,340,341263,327969,1157,888,1460,89208,107129
2021-11-06 05:12:02,443,453,203,340,341966,328564,1330,1050,1510,89430,107355
2021-11-06 05:43:01,459,491,203,340,342753,329249,1491,1283,1613,89667,107609
2021-11-06 06:13:01,475,509,203,340,343435,329854,1497,1311,1690,89904,107863
2021-11-06 06:43:01,537,526,203,340,344251,330481,1498,1233,1788,90173,108126
2021-11-06 07:13:01,558,545,203,341,345019,331207,1590,1362,1835,90452,108399
2021-11-06 07:43:02,573,554,203,341,345790,331947,1540,1488,1903,90738,108676
2021-11-06 08:14:01,591,561,203,341,346521,332701,1492,1486,1993,91043,108966
2021-11-06 08:44:01,627,580,203,341,347483,333538,1793,1663,2079,91357,109256
2021-11-06 09:14:01,684,627,203,341,348400,334371,1890,1681,2248,91699,109569
2021-11-06 09:44:01,699,644,203,341,349309,335277,1847,1759,2279,92048,109891
2021-11-06 10:14:01,704,648,205,339,350210,336228,1874,1919,2356,92400,110215
2021-11-06 10:44:01,743,689,205,339,351349,337174,2053,1904,2417,92772,110560
2021-11-06 11:14:01,738,710,208,336,352672,338286,2410,2034,2514,93141,110915
2021-11-06 11:44:01,774,707,208,336,354164,339381,2855,2229,2551,93528,111268
2021-11-06 12:14:01,762,710,207,336,355435,340582,2775,2299,2576,93909,111623
2021-11-06 12:44:01,747,760,208,336,356574,341692,2411,2313,2566,94282,112003
2021-11-06 13:14:01,735,801,208,336,357752,342791,2323,2219,2711,94650,112404
2021-11-06 13:44:01,749,809,208,336,359088,343837,2551,2172,2732,95024,112808
2021-11-06 14:14:01,731,833,208,337,360710,344990,2955,2199,2737,95390,113225
2021-11-06 14:44:01,706,833,206,337,362185,346104,3097,2268,2628,95743,113641
2021-11-06 15:14:01,692,804,208,337,363664,347166,2956,2177,2592,96089,114043
2021-11-06 15:44:01,679,774,208,338,365164,348205,2915,2081,2542,96428,114430
2021-11-06 16:14:01,665,775,208,338,366477,349168,2733,1971,2547,96761,114818
2021-11-06 16:44:01,640,735,207,338,367642,350175,2499,1995,2463,97081,115185
2021-11-06 17:14:01,641,737,207,339,368785,351092,2293,1910,2476,97401,115554
2021-11-06 17:44:01,618,688,206,339,369877,351955,2227,1757,2397,97710,115898
2021-11-06 18:14:01,592,676,206,339,370969,352789,2172,1680,2351,98006,116236
2021-11-06 18:44:01,569,678,206,339,371881,353598,2024,1662,2308,98291,116575
2021-11-06 19:14:01,558,673,206,339,372793,354509,1837,1729,2225,98570,116911
2021-11-06 19:44:01,532,640,206,339,373827,355446,1974,1870,2178,98836,117231
2021-11-06 20:14:01,495,646,206,339,374851,356383,2060,1882,2103,99083,117554
2021-11-06 20:44:01,461,624,205,340,375741,357248,1948,1843,2016,99314,117866
2021-11-06 21:14:01,449,627,204,341,376723,358128,1864,1742,1968,99538,118180
2021-11-06 21:44:01,393,583,203,342,377701,359102,1963,1859,1810,99735,118471
2021-11-06 22:14:01,371,545,202,343,378491,359918,1797,1820,1715,99920,118744
2021-11-06 22:44:01,371,537,200,344,379377,360662,1695,1571,1661,100106,119012
2021-11-06 23:14:01,350,507,200,345,380095,361337,1669,1494,1576,100281,119266
2021-11-06 23:44:01,315,480,200,346,380736,362051,1375,1401,1490,100438,119506
2021-11-07 00:14:01,327,454,197,347,381270,362574,1136,1208,1477,100602,119733
2021-11-07 00:44:01,313,447,197,349,381747,363064,1011,1017,1406,100758,119956
2021-11-07 01:14:01,314,458,197,349,382239,363535,981,970,1392,100915,120185
2021-11-07 01:44:01,294,452,197,348,382783,364059,1031,997,1346,101062,120411
2021-11-07 01:14:01,303,452,196,349,383204,364503,950,958,1372,101214,120637
2021-11-07 01:44:02,311,453,196,349,383692,365061,953,1052,1387,101370,120864
2021-11-07 02:15:01,326,479,195,350,384339,365612,1148,1105,1413,101538,121111
2021-11-07 02:45:02,354,490,192,351,385037,366249,1321,1166,1445,101715,121356
2021-11-07 03:16:02,360,480,192,353,385636,366902,1276,1292,1444,101901,121604
2021-11-07 03:47:01,378,497,191,354,386292,367490,1234,1162,1522,102096,121861
2021-11-07 04:17:01,390,504,191,353,386908,368013,1228,1066,1585,102291,122113
2021-11-07 04:47:01,405,517,191,354,387515,368632,1202,1138,1617,102494,122371
2021-11-07 05:17:01,439,526,189,355,388260,369252,1359,1246,1720,102713,122634
2021-11-07 05:47:01,439,551,190,354,389042,369972,1516,1336,1825,102933,122910
2021-11-07 06:17:01,454,584,189,353,389840,370657,1608,1434,1880,103160,123202
2021-11-07 06:47:01,496,634,190,353,390579,371220,1547,1250,1968,103408,123519
2021-11-07 07:17:01,501,643,189,353,391346,371878,1523,1239,2064,103658,123840
2021-11-07 07:47:02,407,557,189,354,392242,372598,1649,1331,2088,103862,124119
2021-11-07 08:18:01,504,665,189,354,393181,373279,1831,1400,2153,104122,124462
2021-11-07 08:48:01,505,680,189,354,394372,374233,2171,1663,2222,104375,124802
2021-11-07 09:18:01,535,692,188,355,395485,375267,2273,1981,2284,104642,125148
2021-11-07 09:48:01,543,703,188,356,396797,376384,2466,2193,2310,104914,125500
2021-11-07 10:18:01,582,698,187,357,397841,377472,2347,2191,2394,105205,125849
2021-11-07 10:48:02,599,741,187,357,398972,378561,2115,2139,2468,105504,126220
2021-11-07 11:19:01,506,673,185,359,400063,379677,2215,2202,2558,105766,126567
2021-11-07 11:49:01,599,759,184,362,401180,380710,2240,2184,2561,106065,126947
2021-11-07 12:19:01,620,787,185,361,402303,381821,2260,2146,2587,106375,127340
2021-11-07 12:49:01,607,829,184,361,403591,383000,2385,2236,2624,106679,127755
2021-11-07 13:19:01,603,831,184,363,404997,384275,2693,2470,2582,106980,128170
2021-11-07 13:49:01,599,785,183,363,406393,385435,2819,2449,2522,107280,128563
2021-11-07 14:19:01,600,754,183,364,407813,386669,2773,2314,2444,107580,128940
2021-11-07 14:49:01,571,713,181,364,409165,387812,2674,2294,2351,107865,129296
2021-11-07 15:19:01,497,673,180,366,410674,388953,2833,2229,2215,108114,129633
2021-11-07 15:49:01,483,631,180,367,411826,389901,2764,2164,2140,108355,129948
2021-11-07 16:19:01,467,576,179,367,412778,390803,2159,1904,2044,108589,130236
2021-11-07 16:49:01,454,589,179,368,413618,391597,1757,1673,2013,108816,130531
2021-11-07 17:19:01,472,598,179,369,414384,392353,1579,1523,2028,109052,130830
2021-11-07 17:49:01,468,611,180,368,415286,393204,1644,1576,2015,109286,131135
2021-11-07 18:19:01,438,588,178,369,416352,394046,1971,1679,1952,109505,131429
2021-11-07 18:49:01,419,604,178,368,417261,394876,1994,1695,1939,109714,131731
2021-11-07 19:19:01,416,575,178,369,418217,395743,1844,1710,1845,109922,132019
2021-11-07 19:49:01,395,556,179,368,419076,396580,1811,1707,1789,110120,132297
2021-11-07 20:19:01,344,531,176,372,419865,397336,1580,1532,1689,110292,132562
2021-11-07 20:49:01,300,505,175,373,420610,398083,1483,1460,1583,110442,132815
2021-11-07 21:19:01,298,469,175,373,421277,398878,1386,1518,1458,110591,133049
2021-11-07 21:49:01,267,447,173,374,421903,399576,1292,1496,1387,110724,133273
2021-11-07 22:19:01,226,425,170,375,422403,400160,1128,1297,1274,110837,133485
2021-11-07 22:49:02,205,395,168,377,422881,400665,1012,1102,1194,110940,133683
2021-11-07 23:20:03,216,356,168,375,423153,400978,733,811,1125,111051,133867
2021-11-07 23:51:01,234,340,167,377,423453,401282,566,613,1091,111172,134042
2021-11-08 00:21:01,227,337,165,378,423782,401589,598,574,1069,111286,134211
2021-11-08 00:51:01,212,325,163,380,424107,401844,674,580,1007,111392,134373
2021-11-08 01:21:01,219,315,162,380,424392,402131,572,500,981,111501,134531
2021-11-08 01:51:01,219,296,162,379,424689,402409,594,582,950,111611,134679
2021-11-08 02:21:01,230,281,162,378,424923,402702,541,579,916,111726,134819
2021-11-08 02:51:01,229,315,161,377,425155,402936,432,487,963,111840,134977
2021-11-08 03:21:01,229,304,160,377,425431,403229,511,533,969,111955,135129
2021-11-08 03:51:01,226,319,163,378,425706,403496,523,540,992,112068,135288
2021-11-08 04:21:01,244,341,164,378,425998,403821,538,572,1025,112190,135459
2021-11-08 04:51:01,245,353,165,377,426375,404173,652,672,1095,112312,135635
2021-11-08 05:21:01,263,395,164,376,426707,404508,701,683,1147,112444,135833
2021-11-08 05:51:01,279,413,166,375,427093,404916,675,683,1204,112583,136039
2021-11-08 06:21:01,271,423,167,374,427438,405391,734,881,1201,112719,136251
2021-11-08 06:51:01,301,427,166,374,427743,405806,643,899,1279,112869,136464
2021-11-08 07:21:01,327,430,165,375,428199,406343,747,915,1367,113033,136679
