Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2022-07-02 00:46:01,0,0,0,0,0,0,0,0,893,111396,116777
2022-07-02 00:47:01,349,405,0,0,0,0,0,0,893,111402,116784
2022-07-02 01:17:01,358,405,149,343,471648,447619,1150,984,901,111581,116987
2022-07-02 01:47:02,358,395,149,343,472252,448098,1161,975,884,111760,117184
2022-07-02 02:18:02,352,403,149,344,472822,448594,1212,1009,896,111942,117393
2022-07-02 02:49:01,363,397,148,344,473382,449036,1129,940,913,112130,117598
2022-07-02 03:19:01,376,414,147,346,473998,449541,1195,937,927,112318,117805
2022-07-02 03:49:01,387,447,147,346,474620,450046,1263,1019,974,112511,118028
2022-07-02 04:19:01,414,477,147,347,475201,450563,1205,1030,1031,112718,118267
2022-07-02 04:49:01,438,455,147,347,475854,451244,1222,1181,1054,112937,118494
2022-07-02 05:19:01,486,479,148,346,476693,451976,1511,1436,1110,113180,118734
2022-07-02 05:49:02,501,497,147,347,477615,452776,1804,1576,1164,113431,118982
2022-07-02 06:20:01,536,507,147,347,478462,453409,1779,1442,1187,113708,119244
2022-07-02 06:50:01,566,520,148,346,479253,454107,1661,1345,1278,113991,119504
2022-07-02 07:20:01,601,546,148,346,480064,454778,1517,1317,1321,114291,119777
2022-07-02 07:50:02,631,584,148,347,480998,455577,1704,1470,1381,114607,120069
2022-07-02 08:21:01,678,625,148,347,482133,456623,2078,1853,1469,114957,120392
2022-07-02 08:51:01,686,655,148,347,483323,457752,2324,2188,1532,115300,120719
2022-07-02 09:21:02,756,643,148,347,484263,458794,2147,2222,1570,115678,121041
2022-07-02 09:52:01,758,624,148,347,485702,460104,2418,2327,1546,116070,121363
2022-07-02 10:22:01,763,661,148,347,487122,461417,2852,2627,1590,116451,121694
2022-07-02 10:52:02,753,692,149,347,488410,462865,2750,2837,1606,116828,122040
2022-07-02 11:23:01,775,724,151,344,489851,464163,2585,2681,1674,117228,122414
2022-07-02 11:53:01,779,739,152,344,491270,465497,2629,2531,1707,117617,122783
2022-07-02 12:23:01,808,774,152,344,492520,466556,2592,2312,1752,118021,123170
2022-07-02 12:53:01,801,803,153,344,493906,467792,2613,2287,1828,118422,123572
2022-07-02 13:23:01,851,792,153,344,495367,469077,2747,2411,1830,118847,123968
2022-07-02 13:53:01,822,764,153,344,496962,470429,3016,2629,1809,119258,124350
2022-07-02 14:23:01,804,769,152,344,498514,471695,3181,2676,1761,119660,124734
2022-07-02 14:53:01,735,738,151,344,499867,472923,2687,2289,1664,120028,125103
2022-07-02 15:23:01,671,715,153,344,501198,474188,2561,2499,1604,120363,125461
2022-07-02 15:53:01,630,702,150,347,502395,475282,2569,2400,1514,120678,125812
2022-07-02 16:23:01,628,693,150,347,503811,476437,2603,2219,1478,120992,126158
2022-07-02 16:53:01,590,665,150,347,505060,477506,2676,2230,1429,121287,126491
2022-07-02 17:23:02,582,650,150,347,506368,478676,2496,2173,1384,121579,126816
2022-07-02 17:54:01,570,625,150,347,507663,480072,2386,2394,1325,121873,127139
2022-07-02 18:24:01,547,599,151,346,508788,481235,2186,2236,1286,122146,127438
2022-07-02 18:54:01,506,607,150,347,509787,482185,2140,2132,1260,122399,127742
2022-07-02 19:24:01,514,610,148,349,510731,483068,1912,1772,1281,122656,128047
2022-07-02 19:54:01,512,563,148,349,511621,483966,1858,1794,1223,122912,128328
2022-07-02 20:24:01,511,574,147,350,512690,484873,1939,1746,1230,123168,128615
2022-07-02 20:54:01,499,578,148,349,513779,485923,2112,1898,1205,123417,128904
2022-07-02 21:24:01,481,536,147,350,514842,486929,2153,2039,1160,123658,129172
2022-07-02 21:54:01,459,496,147,350,515643,487648,1879,1737,1091,123887,129420
2022-07-02 22:24:01,414,478,146,351,516457,488343,1605,1396,1035,124094,129659
2022-07-02 22:54:01,380,462,146,350,517125,488882,1388,1141,964,124284,129890
2022-07-02 23:24:01,365,441,145,351,517959,489492,1485,1113,919,124467,130111
2022-07-02 23:54:01,348,428,145,352,518518,489941,1378,1034,893,124641,130325
2022-07-03 00:24:02,370,406,145,353,518957,490428,1020,950,871,124826,130528
2022-07-03 00:55:02,377,400,145,353,519623,491013,1089,1056,873,125021,130735
2022-07-03 01:25:02,386,394,145,354,520120,491548,1109,1060,899,125214,130932
2022-07-03 01:55:02,400,396,145,355,520666,492068,1027,1048,921,125414,131130
2022-07-03 02:26:01,404,436,145,355,521311,492619,1148,1013,949,125622,131355
2022-07-03 02:56:01,392,426,146,355,521961,493194,1230,1081,940,125818,131568
2022-07-03 03:26:01,412,443,147,356,522540,493746,1253,1156,981,126024,131789
2022-07-03 03:56:01,421,437,147,357,523081,494302,1142,1123,985,126235,132008
2022-07-03 04:26:01,438,470,147,357,523693,494739,1154,995,1019,126454,132243
2022-07-03 04:56:01,462,483,146,358,524417,495355,1368,1068,1078,126685,132484
2022-07-03 05:26:01,468,533,145,359,525417,496111,1738,1389,1130,126919,132751
2022-07-03 05:56:01,486,551,145,359,526184,496808,1762,1455,1167,127162,133026
2022-07-03 06:26:01,494,570,144,360,527133,497565,1722,1461,1205,127409,133311
2022-07-03 06:56:01,499,562,142,362,528011,498394,1827,1586,1208,127658,133592
2022-07-03 07:26:01,517,589,142,362,528763,498995,1644,1438,1252,127917,133887
2022-07-03 07:56:01,557,616,143,362,529704,499786,1701,1397,1335,128195,134195
2022-07-03 08:26:01,606,656,143,362,530748,500831,2035,1886,1418,128498,134523
2022-07-03 08:56:01,613,665,143,362,531884,502064,2219,2297,1445,128805,134855
2022-07-03 09:26:01,656,678,143,361,533037,503254,2293,2451,1488,129133,135194
2022-07-03 09:56:01,709,662,145,360,534431,504426,2585,2410,1550,129487,135525
2022-07-03 10:26:01,733,747,143,360,535587,505460,2464,2179,1625,129854,135899
2022-07-03 10:56:01,707,768,143,361,536918,506573,2481,2145,1644,130207,136283
2022-07-03 11:26:01,755,798,142,361,538291,507866,2785,2456,1726,130585,136682
2022-07-03 11:56:01,779,841,140,363,539764,509223,3020,2797,1785,130974,137102
2022-07-03 12:26:01,782,870,140,363,541366,510645,3102,2800,1861,131365,137537
2022-07-03 12:56:01,785,862,140,363,542985,512072,3215,2862,1858,131758,137968
2022-07-03 13:26:01,762,854,140,363,544680,513656,3424,3102,1812,132139,138395
2022-07-03 13:56:01,682,843,139,364,546371,515017,3424,3008,1717,132480,138817
2022-07-03 14:26:01,677,820,138,365,547911,516360,3262,2732,1667,132818,139227
2022-07-03 14:56:01,646,731,139,364,549319,517519,2948,2502,1558,133141,139592
2022-07-03 15:26:01,620,665,139,364,550541,518670,2646,2323,1438,133451,139925
2022-07-03 15:56:01,553,648,139,363,551843,519760,2519,2296,1363,133728,140249
2022-07-03 16:26:01,551,609,138,363,553011,520790,2479,2125,1289,134003,140553
2022-07-03 16:56:01,557,579,137,364,554029,521615,2195,1862,1259,134282,140843
2022-07-03 17:26:01,560,572,137,364,555195,522638,2264,1899,1261,134562,141129
2022-07-03 17:56:01,536,535,135,365,556201,523553,2181,1944,1207,134830,141396
2022-07-03 18:26:01,502,535,136,366,557204,524445,2008,1807,1181,135081,141664
2022-07-03 18:56:01,501,564,136,366,558193,525315,2044,1803,1200,135331,141946
2022-07-03 19:26:01,511,563,136,366,559145,526182,1949,1743,1210,135587,142227
2022-07-03 19:56:01,500,555,136,366,560063,527046,1870,1731,1176,135837,142505
2022-07-03 20:26:01,486,553,136,366,560970,527946,1827,1763,1179,136080,142781
2022-07-03 20:56:01,463,535,136,365,561918,528761,1865,1722,1126,136311,143049
2022-07-03 21:26:01,462,538,135,365,562879,529608,1924,1678,1117,136542,143318
2022-07-03 21:56:01,418,523,134,365,563811,530269,1915,1516,1058,136751,143579
2022-07-03 22:26:02,373,499,134,367,564517,530909,1681,1323,1005,136938,143829
2022-07-03 22:57:01,348,472,131,367,565208,531444,1372,1099,922,137118,144073
2022-07-03 23:27:01,324,466,128,369,565733,531862,1170,904,888,137280,144306
2022-07-03 23:57:01,299,435,128,373,566158,532272,962,832,847,137429,144523
2022-07-04 00:27:01,311,405,128,374,566633,532778,902,921,818,137585,144726
2022-07-04 00:57:01,304,381,128,374,567141,533201,982,936,794,137737,144916
2022-07-04 01:27:01,326,354,129,373,567666,533669,1020,906,781,137900,145093
2022-07-04 01:57:01,315,362,129,373,568337,534222,1216,1016,786,138057,145274
2022-07-04 02:27:01,322,353,130,373,568895,534762,1237,1086,775,138218,145451
2022-07-04 02:57:02,334,352,130,374,569462,535199,1125,977,780,138385,145627
2022-07-04 03:28:01,332,388,127,375,570079,535593,1186,833,838,138557,145827
2022-07-04 03:58:01,338,369,127,375,570649,536087,1182,885,808,138726,146012
2022-07-04 04:28:01,348,373,127,375,571168,536548,1099,958,821,138900,146198
2022-07-04 04:58:01,338,388,128,376,571640,536905,988,801,842,139069,146392
2022-07-04 05:28:01,350,425,128,375,572171,537346,951,757,881,139244,146605
2022-07-04 05:58:01,394,436,127,377,572683,537817,1043,912,935,139441,146823
2022-07-04 06:28:01,418,482,127,378,573339,538398,1181,1069,996,139650,147064
2022-07-04 06:58:01,414,449,126,378,574051,539179,1410,1422,996,139857,147288
2022-07-04 07:28:01,411,448,127,376,574590,539726,1314,1357,1042,140062,147512
2022-07-04 07:58:01,451,526,128,376,575208,540286,1229,1168,1155,140288,147775
2022-07-04 08:28:01,473,550,128,376,575943,540913,1330,1163,1204,140524,148050
2022-07-04 08:58:01,524,571,128,376,576885,541741,1676,1485,1269,140786,148336
2022-07-04 09:28:01,555,591,126,378,577720,542580,1765,1683,1301,141064,148631
2022-07-04 09:58:01,575,625,126,378,578635,543337,1689,1491,1373,141351,148944
2022-07-04 10:28:02,616,702,126,378,579757,544353,2040,1777,1485,141660,149295
2022-07-04 10:59:01,634,724,125,379,581009,545405,2336,2034,1540,141987,149669
2022-07-04 11:29:01,672,741,125,379,582256,546600,2503,2248,1609,142323,150039
2022-07-04 11:59:01,689,760,125,379,583532,547702,2576,2309,1649,142667,150419
2022-07-04 12:29:01,734,829,125,378,584924,548984,2607,2343,1730,143034,150834
2022-07-04 12:59:01,689,825,125,379,586595,550399,3102,2709,1722,143379,151246
2022-07-04 13:29:01,715,846,125,380,587979,551760,3117,2843,1730,143736,151669
