Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2021-05-31 11:52:01,574,531,208,183,348022,343103,2378,2440,1941,95179,92606
2021-05-31 12:22:01,893,788,223,182,365909,355363,2619,2666,1973,95625,93000
2021-05-31 12:52:01,961,804,223,182,367346,357060,2770,3065,2047,96106,93402
2021-05-31 13:22:01,975,799,223,182,368834,358574,2963,3211,2050,96593,93801
2021-05-31 13:52:01,943,775,224,181,370503,360224,3094,3097,1964,97065,94189
2021-05-31 14:22:01,880,772,224,181,372061,361636,3085,2870,1889,97505,94575
2021-05-31 14:52:01,856,780,224,181,373739,363301,3238,3082,1845,97933,94965
2021-05-31 15:22:01,798,753,225,180,375267,364846,3161,3140,1746,98332,95341
2021-05-31 15:52:02,778,703,225,180,376684,366383,2814,2943,1647,98721,95693
2021-05-31 16:23:01,734,644,226,179,377939,367765,2684,2929,1573,99100,96026
2021-05-31 16:53:01,713,604,224,179,379107,369066,2266,2510,1486,99457,96328
2021-05-31 17:23:01,684,598,226,177,380101,370013,2049,2141,1453,99799,96627
2021-05-31 17:53:01,679,593,227,176,381131,371183,2033,2136,1439,100138,96923
2021-05-31 18:23:01,656,554,229,175,382103,372269,2007,2263,1425,100466,97200
2021-05-31 18:53:01,646,569,228,176,383024,373205,1844,1929,1392,100789,97485
2021-05-31 19:23:01,628,579,228,177,383755,374003,1562,1650,1374,101103,97774
2021-05-31 19:53:01,621,548,229,176,384729,375067,1680,1848,1342,101414,98048
2021-05-31 20:23:01,563,546,229,174,385520,376066,1646,1983,1251,101695,98321
2021-05-31 20:53:01,526,533,231,174,386386,377003,1664,1931,1193,101958,98588
2021-05-31 21:23:01,515,507,231,174,387247,377983,1692,1884,1163,102216,98841
2021-05-31 21:53:01,500,466,231,174,388063,378777,1630,1688,1101,102466,99074
2021-05-31 22:23:02,505,402,231,174,388790,379648,1619,1720,1043,102718,99275
2021-05-31 22:54:01,485,401,231,173,389515,380297,1306,1411,1006,102969,99482
2021-05-31 23:24:01,455,396,231,171,390066,380864,1209,1125,960,103196,99680
2021-05-31 23:54:01,440,381,233,172,390650,381434,1136,1140,931,103416,99871
2021-06-01 00:24:01,418,383,233,172,391241,381880,1180,1017,916,103625,100062
2021-06-01 00:54:01,428,378,234,171,391869,382484,1233,1044,917,103839,100251
2021-06-01 01:24:01,416,361,235,170,392337,383021,1079,1145,895,104047,100432
2021-06-01 01:54:01,404,350,235,170,392832,383465,981,991,854,104249,100607
2021-06-01 02:24:01,398,365,235,170,393287,383883,939,868,871,104448,100789
2021-06-01 02:54:01,416,376,234,170,393866,384372,1046,920,887,104656,100977
2021-06-01 03:24:01,405,370,235,170,394447,384900,1157,1001,881,104859,101162
2021-06-01 03:54:01,408,387,235,170,394942,385400,1019,1026,908,105063,101356
2021-06-01 04:24:01,414,407,235,170,395401,385884,948,987,922,105270,101559
2021-06-01 04:54:01,411,434,235,170,395927,386407,986,1008,975,105475,101776
2021-06-01 05:24:01,425,423,235,170,396548,386969,1147,1085,979,105688,101988
2021-06-01 05:54:01,448,470,235,169,397275,387590,1352,1185,1047,105912,102223
2021-06-01 06:24:01,464,478,234,170,397841,388196,1298,1230,1085,106144,102462
2021-06-01 06:54:01,512,501,233,170,398494,388845,1228,1262,1135,106400,102712
2021-06-01 07:24:01,526,531,231,170,399088,389461,1252,1277,1174,106663,102978
2021-06-01 07:54:01,557,580,231,170,399873,390148,1384,1298,1272,106941,103268
2021-06-01 08:24:01,585,558,232,170,400850,391048,1790,1600,1334,107234,103547
2021-06-01 08:54:01,621,575,230,170,401820,391916,2010,1825,1380,107544,103834
2021-06-01 09:24:01,653,615,230,173,402672,392682,1758,1567,1466,107871,104142
2021-06-01 09:54:01,714,663,232,172,403676,393671,1889,1804,1567,108228,104473
2021-06-01 10:24:01,722,706,232,171,404827,394671,2166,1997,1617,108589,104826
2021-06-01 10:54:01,753,719,233,172,405921,395792,2258,2128,1665,108965,105186
2021-06-01 11:24:01,789,753,233,172,406840,396909,1996,2228,1733,109360,105562
2021-06-01 11:54:01,865,807,233,172,408014,398197,2101,2415,1853,109792,105966
2021-06-01 12:24:01,905,831,233,172,409385,399585,2522,2634,1944,110245,106381
2021-06-01 12:54:01,937,848,233,172,410748,401004,2694,2822,1998,110713,106805
2021-06-01 13:24:02,917,817,231,173,412558,402446,3218,2859,1957,111172,107214
2021-06-01 13:55:02,850,857,232,173,414637,404167,3883,3164,1913,111611,107657
2021-06-01 14:26:00,790,825,231,173,416324,405778,3716,3213,1794,112019,108083
2021-06-01 14:56:00,767,807,232,172,417838,407263,3100,3070,1767,112402,108486
2021-06-01 15:26:00,720,748,232,172,419112,408514,2834,2781,1644,112762,108860
2021-06-01 15:56:00,713,731,232,172,420359,409829,2543,2591,1612,113119,109226
2021-06-01 16:26:01,684,681,232,172,421590,410981,2501,2478,1487,113461,109566
2021-06-01 16:57:01,676,675,232,172,422954,412363,2631,2572,1497,113810,109915
2021-06-01 17:27:01,667,637,232,170,424210,413559,2578,2558,1439,114144,110233
2021-06-01 17:57:01,682,634,231,171,425392,414772,2513,2518,1458,114485,110550
2021-06-01 18:27:01,677,599,230,173,426426,415940,2250,2433,1408,114823,110850
2021-06-01 18:57:01,664,582,230,173,427526,417160,2108,2358,1390,115155,111141
2021-06-01 19:27:01,613,557,230,173,428697,418284,2253,2327,1303,115462,111419
2021-06-01 19:57:01,567,550,230,173,429853,419428,2353,2282,1268,115745,111694
2021-06-01 20:27:01,554,518,231,172,430874,420481,2096,2152,1201,116022,111953
2021-06-01 20:57:01,545,480,232,170,431708,421513,1867,2079,1125,116295,112193
2021-06-01 21:27:01,516,489,233,169,432475,422182,1601,1701,1106,116553,112438
2021-06-01 21:57:01,512,444,233,167,433259,422874,1551,1353,1059,116809,112660
2021-06-01 22:27:01,465,399,235,166,434044,423549,1543,1335,966,117041,112859
2021-06-01 22:57:01,444,360,240,165,434723,424271,1472,1401,917,117263,113039
2021-06-01 23:27:01,427,335,241,164,435305,424806,1244,1236,860,117477,113207
2021-06-01 23:57:02,399,343,241,164,435844,425274,1120,1009,817,117676,113379
2021-06-02 00:28:01,393,366,241,164,436403,425688,1097,905,824,117879,113568
2021-06-02 00:58:01,388,384,241,164,437116,426414,1323,1197,857,118073,113760
2021-06-02 01:28:01,388,370,240,164,437799,427027,1420,1375,840,118267,113945
2021-06-02 01:58:01,392,377,241,164,438435,427701,1322,1295,858,118463,114133
2021-06-02 02:28:01,408,369,241,164,438915,428307,1116,1280,861,118667,114318
2021-06-02 02:58:01,426,389,241,164,439454,428897,1008,1193,896,118880,114512
2021-06-02 03:28:01,423,395,241,163,440031,429535,1096,1183,922,119092,114710
2021-06-02 03:58:01,451,409,241,164,440676,430216,1233,1315,966,119317,114914
2021-06-02 04:28:01,439,444,241,164,441384,430876,1335,1334,969,119537,115136
2021-06-02 04:58:01,468,463,241,164,442094,431554,1432,1353,1034,119771,115368
2021-06-02 05:28:01,453,473,241,164,442750,432221,1368,1346,1050,119997,115604
2021-06-02 05:58:01,499,521,241,164,443550,432940,1444,1386,1151,120247,115865
2021-06-02 06:28:01,519,526,240,165,444309,433708,1572,1511,1169,120506,116128
2021-06-02 06:58:01,515,526,238,166,444974,434415,1330,1445,1181,120764,116391
2021-06-02 07:28:01,538,527,238,166,445792,435212,1482,1494,1197,121033,116654
2021-06-02 07:58:01,573,546,238,166,446686,436097,1723,1694,1255,121319,116927
2021-06-02 08:28:01,603,551,238,166,447509,436877,1734,1683,1293,121621,117203
2021-06-02 08:58:01,664,625,238,166,448441,437715,1750,1621,1437,121953,117515
2021-06-02 09:28:01,670,656,238,166,449488,438697,1947,1830,1480,122288,117843
2021-06-02 09:58:02,694,656,238,166,450571,439682,2151,2013,1526,122635,118171
2021-06-02 10:29:02,723,677,238,167,451855,440875,2354,2180,1567,123009,118521
2021-06-02 11:00:01,763,715,238,167,453123,442066,2554,2409,1666,123403,118890
2021-06-02 11:30:02,767,735,238,167,454496,443181,2625,2290,1678,123786,119258
2021-06-02 12:01:01,799,756,237,168,455699,444455,2435,2290,1722,124199,119648
2021-06-02 12:31:01,822,803,237,168,456903,445737,2415,2595,1808,124610,120050
2021-06-02 13:01:01,853,832,237,167,458454,447534,2657,2998,1884,125036,120466
2021-06-02 13:31:02,811,810,238,166,460063,449025,3058,3158,1823,125442,120871
2021-06-02 14:02:01,776,780,238,167,461911,450653,3365,2952,1797,125843,121274
2021-06-02 14:32:02,772,730,238,166,463373,452312,2994,3062,1705,126229,121639
2021-06-02 15:03:01,774,708,239,166,464804,453642,2714,2848,1692,126629,122005
2021-06-02 15:33:02,710,677,240,164,466223,454922,2690,2467,1571,126984,122343
2021-06-02 16:04:01,656,668,240,163,467971,456606,2984,2748,1488,127323,122688
2021-06-02 16:34:01,635,621,242,161,469271,457862,2773,2737,1415,127640,122999
2021-06-02 17:04:02,610,636,243,162,470467,459193,2543,2663,1389,127945,123317
2021-06-02 17:35:01,591,619,241,163,471778,460443,2486,2574,1345,128251,123637
2021-06-02 18:05:02,534,596,241,163,472931,461502,2448,2281,1272,128518,123935
2021-06-02 18:36:01,523,592,241,163,473772,462421,1981,1959,1244,128788,124240
2021-06-02 19:06:01,522,597,240,163,474769,463497,1845,2001,1256,129049,124539
2021-06-02 19:36:02,527,588,238,163,475703,464778,1955,2376,1250,129312,124833
2021-06-02 20:07:01,513,583,236,166,476775,466095,2031,2603,1236,129577,125134
2021-06-02 20:37:02,509,563,235,165,477666,467068,1985,2283,1186,129832,125416
2021-06-02 21:08:01,484,528,234,168,478814,468071,2088,2031,1126,130082,125689
2021-06-02 21:38:01,450,501,234,169,479713,468934,2009,1902,1054,130307,125939
2021-06-02 22:08:01,431,465,232,170,480552,469699,1734,1630,1010,130522,126172
2021-06-02 22:38:01,397,455,232,170,481244,470493,1569,1603,950,130721,126399
2021-06-02 23:08:01,352,433,230,172,481900,471239,1359,1547,885,130897,126616
2021-06-02 23:38:01,331,402,230,172,482483,471862,1243,1368,824,131062,126817
2021-06-03 00:08:01,338,376,230,175,483146,472654,1256,1399,795,131231,127005
2021-06-03 00:38:01,348,371,230,175,483722,473309,1255,1456,791,131405,127190
2021-06-03 01:08:01,362,361,230,175,484296,473867,1155,1221,813,131586,127371
2021-06-03 01:38:01,378,375,230,175,484950,474445,1230,1140,832,131775,127558
2021-06-03 02:08:01,386,384,230,175,485568,474972,1279,1109,861,131968,127750
2021-06-03 02:38:01,387,392,230,175,486127,475517,1198,1074,880,132162,127946
2021-06-03 03:08:01,394,424,229,175,486754,476068,1216,1115,922,132359,128158
2021-06-03 03:38:02,414,461,231,174,487489,476780,1377,1284,967,132566,128389
2021-06-03 04:09:01,449,476,227,177,488266,477479,1471,1390,1010,132798,128634
2021-06-03 04:39:01,477,493,226,177,489045,478259,1495,1430,1072,133036,128881
2021-06-03 05:09:01,501,504,226,179,489884,478981,1623,1509,1124,133287,129133
2021-06-03 05:39:01,526,515,226,179,490690,479722,1684,1477,1149,133550,129390
2021-06-03 06:09:01,527,550,227,177,491559,480405,1631,1362,1180,133813,129665
2021-06-03 06:39:01,540,565,226,179,492352,481037,1696,1364,1211,134083,129948
2021-06-03 07:09:01,571,598,226,179,493162,481734,1615,1345,1262,134369,130247
2021-06-03 07:39:01,581,610,226,179,493909,482651,1500,1621,1325,134659,130552
2021-06-03 08:09:01,603,637,226,179,494746,483551,1590,1835,1370,134961,130870
2021-06-03 08:39:01,632,650,226,179,495727,484444,1797,1762,1423,135277,131195
2021-06-03 09:09:01,653,665,226,179,496969,485324,2305,1797,1458,135603,131528
2021-06-03 09:39:01,666,693,225,180,498211,486295,2432,1837,1487,135936,131874
2021-06-03 10:09:01,667,704,224,180,499384,487359,2451,2107,1559,136270,132226
2021-06-03 10:39:01,694,711,223,180,500382,488303,2167,2007,1580,136617,132582
2021-06-03 11:09:01,739,744,223,180,501327,489255,1970,1920,1647,136986,132954
