Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2022-02-18 10:19:01,1527,1457,259,267,1130,1077,499,663,3397,763,728
2022-02-18 10:49:01,1680,1663,259,269,6331,5742,6959,6304,3682,1603,1560
2022-02-18 11:19:01,1650,1734,259,269,10463,9511,9635,8701,3686,2428,2427
2022-02-18 11:49:01,1583,1734,259,269,14934,13233,8837,7694,3658,3220,3294
2022-02-18 12:19:01,1596,1699,259,269,18245,16594,7748,7056,3615,4018,4143
2022-02-18 12:49:01,1457,1661,259,269,22097,20239,7183,7025,3422,4746,4974
2022-02-18 13:19:01,1397,1604,260,269,25574,23812,7377,7262,3309,5445,5776
2022-02-18 13:49:01,1283,1546,258,270,28991,27626,7000,7488,3127,6086,6549
2022-02-18 14:19:01,1232,1489,256,272,31562,30634,6098,6955,3002,6702,7293
2022-02-18 14:49:01,1145,1347,256,272,34120,33461,5116,5797,2750,7275,7967
2022-02-18 15:19:01,1068,1285,255,273,36578,35639,4882,4800,2591,7809,8609
2022-02-18 15:49:01,1014,1215,255,273,38929,37839,4808,4372,2479,8316,9217
2022-02-18 16:19:01,961,1177,255,273,40923,39757,4762,4499,2365,8796,9805
2022-02-18 16:49:01,907,1133,255,273,43167,42047,4305,4273,2273,9250,10372
2022-02-18 17:19:01,870,1066,255,273,45080,44027,4126,4190,2162,9685,10905
2022-02-18 17:49:01,873,1022,254,274,46850,45800,3613,3713,2092,10121,11416
2022-02-18 18:19:01,848,980,253,274,48530,47339,3458,3323,2028,10545,11906
2022-02-18 18:49:01,831,995,253,274,50229,49067,3355,3278,2009,10961,12403
2022-02-18 19:19:01,858,945,252,275,51896,50877,3346,3544,1986,11390,12876
2022-02-18 19:49:01,829,923,251,275,53664,52732,3435,3666,1945,11804,13337
2022-02-18 20:19:01,775,849,251,275,55410,54483,3613,3689,1821,12192,13762
2022-02-18 20:49:01,763,845,251,275,57142,56160,3480,3427,1771,12573,14184
2022-02-18 21:19:01,718,813,251,275,58655,57626,3224,3135,1722,12932,14591
2022-02-18 21:49:01,670,762,251,275,60046,59013,2951,2909,1581,13267,14972
2022-02-18 22:19:02,645,729,251,275,61227,60145,2579,2513,1519,13590,15336
2022-02-18 22:49:02,609,703,251,275,62383,61198,2340,2169,1474,13894,15688
