Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,WinMargin
2024-08-30 06:41:01,270,316,92507,87138,3362,2552,2614,-289
2024-08-30 07:11:01,270,316,94546,88628,3643,2667,2682,-289
2024-08-30 07:41:01,270,316,96515,90239,3883,3086,2790,-289
2024-08-30 08:11:01,271,315,98839,92077,4301,3382,2888,-289
2024-08-30 08:41:01,271,315,100909,94137,4212,3886,2952,-289
2024-08-30 09:11:01,271,315,102885,95958,3998,3867,2996,-289
2024-08-30 09:41:01,271,315,104858,97577,3801,3325,3057,-289
2024-08-30 10:11:01,270,315,106770,99185,3817,3157,3153,-289
2024-08-30 10:41:01,270,315,108897,100933,3993,3321,3273,-289
2024-08-30 11:11:01,270,315,111311,103242,4535,4107,3415,-289
2024-08-30 11:41:01,271,314,113640,105530,4727,4628,3439,-289
2024-08-30 12:11:01,271,313,116145,107803,4764,4476,3536,-289
2024-08-30 12:41:01,271,314,118709,110578,5076,5047,3560,-289
2024-08-30 13:11:01,271,314,121273,113439,5163,5667,3536,-289
2024-08-30 13:41:01,272,313,123917,116020,5042,5356,3490,-289
2024-08-30 14:11:02,270,315,126715,118690,5467,5237,3380,-289
2024-08-30 14:42:01,270,315,129346,121411,5383,5272,3206,-289
2024-08-30 15:12:01,270,315,131986,124155,5261,5517,3128,-289
2024-08-30 15:42:01,270,315,134239,126599,4984,5291,2928,-289
2024-08-30 16:12:01,270,315,136415,129120,4416,4937,2815,-289
2024-08-30 16:42:01,268,316,138611,131659,4080,4797,2687,-289
2024-08-30 17:12:01,267,317,140590,134197,3988,4851,2585,-289
2024-08-30 17:42:01,266,318,142778,136683,4021,4797,2475,-289
2024-08-30 18:12:01,266,318,144963,138906,4370,4709,2437,-289
2024-08-30 18:42:01,266,318,146966,140964,4180,4260,2351,-289
2024-08-30 19:12:01,266,318,148835,143097,3692,4057,2340,-289
2024-08-30 19:42:02,263,319,150977,145214,3832,4008,2323,-289
2024-08-30 20:13:01,262,322,152837,147245,3779,3862,2233,-289
2024-08-30 20:43:01,261,322,154624,149223,3520,3868,2204,-289
2024-08-30 21:13:01,261,322,156495,151288,3457,3858,2115,-289
2024-08-30 21:43:01,259,324,158295,153235,3672,4027,2063,-289
2024-08-30 22:13:01,259,323,160168,155274,3537,3867,1966,-289
2024-08-30 22:43:01,257,325,161639,156973,3365,3791,1896,-289
2024-08-30 23:13:01,256,326,163140,158652,2902,3314,1847,-289
2024-08-30 23:43:01,256,324,164463,160206,2565,2836,1829,-289
2024-08-31 00:13:01,256,324,165382,161318,1984,2321,1832,-289
2024-08-31 00:43:02,256,325,166148,162365,1574,2109,1819,-289
2024-08-31 01:13:02,255,326,167102,163515,1802,2303,1727,-289
2024-08-31 01:44:01,254,326,168381,164799,2027,2176,1933,-289
2024-08-31 02:14:01,254,326,169637,165907,2349,2160,2037,-289
2024-08-31 02:44:01,254,326,171102,167270,2701,2460,2143,-289
2024-08-31 03:14:01,252,327,172596,168922,2954,3016,2257,-289
2024-08-31 03:44:01,251,328,174244,170712,3144,3442,2319,-289
2024-08-31 04:14:01,251,328,175980,172469,3383,3547,2457,-289
2024-08-31 04:44:01,252,327,177867,174288,3608,3544,2595,-289
2024-08-31 05:14:01,252,327,179463,176002,3460,3530,2695,-289
2024-08-31 05:44:01,252,327,181076,177844,3193,3543,2768,-289
2024-08-31 06:14:01,252,327,182740,179801,3252,3788,2894,-289
2024-08-31 06:44:01,251,327,184773,181816,3667,3901,3005,-289
2024-08-31 07:14:01,250,328,187062,183978,4346,4184,3088,-289
2024-08-31 07:44:01,249,328,189307,186424,4533,4735,3143,-289
2024-08-31 08:14:01,248,329,191658,189055,4538,5064,3287,-289
2024-08-31 08:44:01,248,329,194404,191261,5136,4867,3350,-289
2024-08-31 09:14:02,248,329,197077,193685,5497,4697,3463,-289
2024-08-31 09:45:01,248,329,200331,196273,5922,5006,3549,-289
2024-08-31 10:15:01,248,328,203597,198906,6526,5232,3539,-289
2024-08-31 10:45:01,249,327,207041,201835,6475,5460,3570,-289
2024-08-31 11:15:01,250,327,210038,204762,6024,5648,3628,-289
2024-08-31 11:45:01,250,327,213081,207432,5903,5455,3679,-289
2024-08-31 12:15:01,249,328,215846,210179,5700,5322,3694,-289
2024-08-31 12:45:01,249,328,218990,213229,5777,5801,3667,-289
2024-08-31 13:15:01,248,329,222015,216299,6122,6138,3697,-289
2024-08-31 13:45:01,247,330,225445,219487,6408,6231,3586,-289
2024-08-31 14:15:01,247,330,228659,222935,6614,6697,3388,-289
2024-08-31 14:45:01,247,330,231741,226230,6036,6504,3246,-289
2024-08-31 15:15:01,245,331,234561,229464,5695,6300,3120,-289
2024-08-31 15:45:01,244,331,237486,231900,5537,5427,3021,-289
2024-08-31 16:15:01,244,331,239913,234447,5373,4994,2849,-289
2024-08-31 16:45:01,244,331,242209,236811,4789,4992,2741,-289
2024-08-31 17:15:01,245,331,244430,238945,4384,4423,2606,-289
2024-08-31 17:45:01,245,331,246604,240920,4408,4123,2494,-289
2024-08-31 18:15:01,245,331,248453,242595,4025,3644,2360,-289
2024-08-31 18:45:01,244,332,250204,244368,3622,3473,2338,-289
2024-08-31 19:15:01,244,332,252023,246147,3523,3502,2329,-289
2024-08-31 19:45:01,244,332,253772,247637,3694,3405,2295,-289
2024-08-31 20:15:01,244,332,255568,249085,3547,2949,2339,-289
2024-08-31 20:45:02,244,331,257454,250850,3523,3160,2249,-289
2024-08-31 21:16:01,245,331,259187,252445,3620,3323,2189,-289
2024-08-31 21:46:01,245,330,260995,254264,3537,3409,2125,-289
2024-08-31 22:16:01,245,331,262578,255713,3439,3311,2063,-289
2024-08-31 22:46:01,243,333,264370,257480,3248,3121,2017,-289
2024-08-31 23:16:01,242,333,266055,258886,3405,3132,1997,-289
2024-08-31 23:46:01,241,334,267336,259968,2979,2497,1929,-289
2024-09-01 00:16:01,242,334,268557,261165,2428,2244,1869,-289
2024-09-01 00:46:01,242,334,269734,262358,2340,2330,1909,-289
2024-09-01 01:16:01,241,335,271073,263691,2523,2535,2009,-289
2024-09-01 01:46:01,241,335,272740,265250,2945,2828,2123,-289
2024-09-01 02:16:01,241,335,274684,266975,3743,3310,2217,-289
2024-09-01 02:46:01,241,335,276711,268609,3961,3352,2316,-289
2024-09-01 03:16:01,241,335,278414,270351,3667,3351,2408,-289
2024-09-01 03:46:01,241,335,280294,271917,3588,3308,2499,-289
2024-09-01 04:16:01,241,335,282098,273719,3687,3370,2575,-289
2024-09-01 04:46:01,241,335,284198,275707,3829,3669,2624,-289
2024-09-01 05:16:01,241,335,286276,277751,4037,3896,2770,-289
2024-09-01 05:46:01,241,334,288501,279867,4384,4237,2892,-289
2024-09-01 06:16:01,241,334,290744,281884,4463,4146,2967,-289
2024-09-01 06:46:01,241,334,293205,284409,4704,4542,3095,-289
2024-09-01 07:16:01,241,334,295763,287131,5134,5409,3198,-289
2024-09-01 07:46:01,242,333,298468,289540,5258,5052,3270,-289
2024-09-01 08:16:01,242,333,300991,292040,5085,4735,3365,-289
2024-09-01 08:46:01,243,332,303414,294336,4965,4853,3385,-289
2024-09-01 09:16:01,243,332,306388,297143,5301,5042,3419,-289
2024-09-01 09:46:01,243,332,309672,299814,6336,5467,3436,-289
2024-09-01 10:16:01,242,333,312961,302300,6590,5164,3478,-289
2024-09-01 10:46:01,242,333,316237,304909,6531,5052,3562,-289
2024-09-01 11:16:01,242,333,319361,307631,6375,5326,3666,-289
2024-09-01 11:46:01,242,333,322565,310544,6354,5678,3764,-289
2024-09-01 12:16:01,241,334,325884,313379,6683,5933,3749,-289
2024-09-01 12:46:01,242,333,329294,316252,6618,5605,3739,-289
2024-09-01 13:16:01,242,333,332510,318919,6556,5465,3598,-289
2024-09-01 13:46:01,241,334,335853,321579,6559,5327,3505,-289
2024-09-01 14:16:01,241,334,338838,324204,6329,5237,3353,-289
2024-09-01 14:46:01,240,335,341621,326884,5543,5139,3201,-289
2024-09-01 15:16:01,240,335,344280,329333,5343,5113,3000,-289
2024-09-01 15:46:01,240,335,347277,331764,5888,5009,2779,-289
2024-09-01 16:16:01,240,335,350084,334313,5871,5022,2647,-289
2024-09-01 16:46:01,237,336,352714,336930,5483,5196,2449,-289
2024-09-01 17:16:01,234,337,354770,339073,4827,4907,2367,-289
2024-09-01 17:46:01,232,339,356804,340983,4068,4039,2304,-289
2024-09-01 18:16:01,232,339,358806,342771,4038,3699,2282,-289
2024-09-01 18:46:01,232,339,360766,344816,3962,3848,2221,-289
2024-09-01 19:16:01,232,339,362648,346510,3932,3780,2179,-289
2024-09-01 19:46:01,232,339,364725,348357,3857,3440,2211,-289
2024-09-01 20:16:01,231,339,366751,350185,4014,3588,2137,-289
2024-09-01 20:46:01,230,340,368456,351790,3728,3432,2084,-289
2024-09-01 21:16:01,229,341,370202,353322,3356,3066,2028,-289
2024-09-01 21:46:01,228,342,371812,354903,3356,3113,1995,-289
2024-09-01 22:16:02,227,342,373520,356473,3356,3217,1912,-289
2024-09-01 22:47:01,226,343,375134,357953,3213,2979,1804,-289
2024-09-01 23:17:01,226,343,376540,359087,3021,2617,1739,-289
2024-09-01 23:47:01,224,344,377778,360243,2655,2289,1697,-289
2024-09-02 00:17:01,225,344,378971,361157,2438,2067,1669,-289
2024-09-02 00:47:01,225,344,380167,362082,2405,1854,1648,-289
2024-09-02 01:17:01,225,344,381325,362940,2364,1768,1605,-289
2024-09-02 01:47:01,225,344,382498,363846,2360,1799,1612,-289
2024-09-02 02:17:01,225,344,383761,364865,2474,1948,1666,-289
2024-09-02 02:47:01,224,344,384949,365931,2420,2051,1695,-289
2024-09-02 03:17:01,222,345,386014,366878,2275,2038,1716,-289
2024-09-02 03:47:01,222,346,387416,367886,2463,1949,1802,-289
2024-09-02 04:17:01,223,345,388660,368876,2682,2045,1914,-289
2024-09-02 04:47:01,223,345,389895,370096,2480,2208,1994,-289
2024-09-02 05:17:01,222,345,391280,371328,2621,2458,2088,-289
2024-09-02 05:47:01,222,345,392762,372543,2904,2478,2186,-289
2024-09-02 06:17:01,221,345,394528,374094,3252,2764,2353,-289
2024-09-02 06:47:01,219,347,396424,375750,3760,3272,2480,-289
2024-09-02 07:17:01,218,348,397785,376924,3132,2769,2605,-289
2024-09-02 07:47:01,218,348,399840,378570,3521,2952,2753,-289
2024-09-02 08:17:01,218,348,402074,380455,4289,3532,2966,-289
2024-09-02 08:47:01,217,349,404164,382198,4438,3701,3030,-289
2024-09-02 09:17:01,216,350,406338,384160,4282,3724,3167,-289
2024-09-02 09:47:01,216,350,408625,386070,4519,3933,3306,-289
2024-09-02 10:17:01,216,350,411064,388276,4790,4235,3542,-289
2024-09-02 10:47:01,216,350,413685,390524,5110,4555,3622,-289
2024-09-02 11:17:01,215,350,416361,392976,5321,4722,3754,-289
2024-09-02 11:47:01,215,350,419135,395442,5538,4993,3746,-289
2024-09-02 12:17:01,215,350,422099,397964,5655,4880,3803,-289
2024-09-02 12:47:01,216,349,425350,400558,6181,5098,3795,-289
2024-09-02 13:17:01,216,349,428427,403164,6397,5268,3686,-289
2024-09-02 13:47:01,216,349,431507,405762,6080,5123,3567,-289
2024-09-02 14:17:01,217,348,434311,408179,5816,5007,3404,-289
2024-09-02 14:47:02,217,349,437015,410645,5446,4905,3313,-289
2024-09-02 15:18:01,216,350,439635,412922,5167,4669,3077,-289
2024-09-02 15:48:01,217,349,441769,415135,4751,4491,2916,-289
2024-09-02 16:18:01,217,349,444117,417190,4575,4326,2809,-289
2024-09-02 16:48:01,216,350,446405,419101,4574,3853,2623,-289
2024-09-02 17:18:01,216,350,448681,421376,4533,4206,2570,-289
2024-09-02 17:48:01,216,350,450987,423383,4468,4170,2500,-289
2024-09-02 18:18:01,216,350,453118,425285,4346,3822,2451,-289
2024-09-02 18:48:01,216,349,455109,427262,4155,3914,2380,-289
2024-09-02 19:18:01,216,353,456890,428852,3788,3602,2263,-289
2024-09-02 19:48:01,217,353,458803,430624,3711,3379,2218,-289
2024-09-02 20:18:01,218,352,460723,432122,3841,3277,2120,-289
2024-09-02 20:48:01,218,352,462482,433497,3681,2863,2008,-289
2024-09-02 21:18:01,218,354,464146,434872,3452,2804,1900,-289
2024-09-02 21:48:01,217,355,466052,436292,3502,2753,1834,-289
2024-09-02 22:18:01,217,355,467623,437688,3621,2973,1735,-289
2024-09-02 22:48:01,215,357,468972,438784,2926,2498,1612,-289
2024-09-02 23:18:01,214,359,470224,439749,2615,2055,1544,-289
2024-09-02 23:48:01,213,359,471514,440895,2479,2056,1513,-289
2024-09-03 00:18:01,213,359,472578,441914,2307,2123,1492,-289
2024-09-03 00:48:01,213,359,473621,442906,2066,1993,1488,-289
2024-09-03 01:18:01,212,360,474742,443818,2169,1909,1485,-289
2024-09-03 01:48:01,213,359,475989,444926,2310,1982,1531,-289
2024-09-03 02:18:01,213,359,477183,446004,2443,2198,1578,-289
2024-09-03 02:48:01,213,359,478624,447145,2638,2213,1635,-289
2024-09-03 03:18:01,213,359,480020,448195,2862,2247,1650,-289
2024-09-03 03:48:01,214,358,481509,449347,2884,2201,1784,-289
2024-09-03 04:18:01,213,359,482827,450350,2828,2167,1856,-289
2024-09-03 04:48:01,213,359,484124,451369,2684,2095,1901,-289
2024-09-03 05:18:01,213,359,485341,452535,2478,2184,1998,-289
2024-09-03 05:48:01,213,359,486815,453756,2660,2360,2099,-289
2024-09-03 06:18:01,213,358,488349,454988,2965,2430,2229,-289
2024-09-03 06:48:01,215,357,489926,456302,3133,2579,2433,-289
2024-09-03 07:18:01,215,357,491630,457881,3309,2909,2576,-289
2024-09-03 07:48:01,216,356,493212,459447,3288,3148,2665,-289
2024-09-03 08:18:01,216,356,494963,461191,3333,3306,2800,-289
2024-09-03 08:48:01,216,356,496503,462914,3269,3503,2920,-289
2024-09-03 09:18:01,216,356,498212,464744,3270,3533,3038,-289
2024-09-03 09:48:01,217,355,500349,466738,3918,3896,3186,-289
2024-09-03 10:18:01,217,354,502497,468744,4289,3995,3471,-289
2024-09-03 10:48:01,218,354,504787,470504,4379,3691,3544,-289
2024-09-03 11:18:01,219,353,507424,472553,5004,3826,3617,-289
2024-09-03 11:48:01,217,355,509949,474699,5258,4292,3650,-289
2024-09-03 12:18:01,217,355,512784,477087,5339,4465,3615,-289
2024-09-03 12:48:01,216,355,515712,479634,5801,4967,3541,-289
2024-09-03 13:18:01,214,356,518667,482230,5954,5210,3447,-289
2024-09-03 13:48:01,213,357,521474,484411,5922,4730,3291,-289
2024-09-03 14:18:01,213,356,524025,486710,5484,4583,3176,-289
2024-09-03 14:48:01,214,356,526650,488849,5225,4468,2895,-289
2024-09-03 15:18:01,213,355,529040,490638,5047,3943,2801,-289
2024-09-03 15:48:01,212,357,530964,492193,4322,3356,2507,-289
2024-09-03 16:18:01,210,359,532854,493703,3829,3041,2703,-289
2024-09-03 16:48:01,210,359,534755,495354,3823,3165,2676,-289
2024-09-03 17:18:01,212,357,536773,497242,3923,3543,2710,-289
2024-09-03 17:48:01,211,358,538955,498938,4270,3652,2672,-289
2024-09-03 18:18:01,212,357,541204,500703,4498,3541,2687,-289
2024-09-03 18:48:01,212,357,543516,502486,4446,3491,2631,-289
2024-09-03 19:18:01,213,357,545739,504449,4526,3754,2561,-289
2024-09-03 19:48:01,213,357,548029,506337,4549,3859,2434,-289
2024-09-03 20:18:01,212,357,550217,508049,4395,3544,2261,-289
2024-09-03 20:48:01,211,357,552200,509655,4217,3349,2093,-289
2024-09-03 21:18:01,212,358,553833,511104,3688,3124,1969,-289
2024-09-03 21:48:01,212,358,555239,512375,3028,2710,1913,-289
2024-09-03 22:18:01,211,358,556687,513464,2812,2321,1795,-289
2024-09-03 22:48:01,212,357,558100,514721,2843,2328,1704,-289
2024-09-03 23:18:01,212,356,559717,516123,3052,2686,1657,-289
2024-09-03 23:48:01,212,357,561099,517296,2945,2525,1564,-289
2024-09-04 00:18:01,210,357,562306,518181,2562,2036,1513,-289
2024-09-04 00:48:01,210,359,563312,518857,2196,1551,1495,-289
2024-09-04 01:18:01,210,359,564393,519643,2019,1453,1491,-289
2024-09-04 01:48:01,210,358,565320,520410,2017,1558,1544,-289
2024-09-04 02:18:01,212,357,566293,521176,1902,1543,1616,-289
2024-09-04 02:48:01,212,356,567316,522099,1994,1705,1664,-289
2024-09-04 03:18:01,212,358,568350,523047,2117,1938,1739,-289
2024-09-04 03:48:01,212,357,569477,524040,2151,1938,1807,-289
2024-09-04 04:18:01,214,356,570888,525316,2576,2310,1850,-289
2024-09-04 04:48:01,213,357,572254,526426,2811,2432,1933,-289
2024-09-04 05:18:01,214,356,573621,527605,2765,2305,2061,-289
2024-09-04 05:48:01,216,355,574916,528694,2675,2280,2146,-289
2024-09-04 06:18:01,216,355,576407,530020,2867,2482,2342,-289
2024-09-04 06:48:01,215,355,578025,531366,3113,2679,2433,-289
2024-09-04 07:18:01,215,355,579665,532755,3286,2770,2524,-289
2024-09-04 07:48:01,214,356,581377,534365,3396,3052,2598,-289
2024-09-04 08:18:01,213,357,583271,535962,3773,3337,2704,-289
2024-09-04 08:48:01,213,357,585130,537690,3764,3332,2830,-289
2024-09-04 09:18:01,213,358,587095,539538,3819,3569,2895,-289
2024-09-04 09:48:01,215,356,589403,541407,4329,3787,3033,-289
2024-09-04 10:18:01,215,357,591572,543360,4594,3869,3139,-289
2024-09-04 10:48:01,215,356,593864,545630,4536,4277,3270,-289
2024-09-04 11:18:01,216,356,596136,547793,4882,4726,3367,-289
2024-09-04 11:48:01,217,355,598530,550035,4601,4432,3440,-289
2024-09-04 12:18:01,216,354,601000,552093,4972,4353,3485,-289
2024-09-04 12:48:01,218,354,603590,554606,5245,4761,3422,-289
2024-09-04 13:18:01,220,352,606255,556987,5361,4975,3473,-289
2024-09-04 13:48:01,220,352,609034,559707,5511,5172,3358,-289
2024-09-04 14:18:01,220,351,612278,562449,5988,5348,3261,-289
2024-09-04 14:48:01,222,349,614970,564824,5816,5072,3087,-289
2024-09-04 15:18:01,222,350,617174,566817,4999,4475,2884,-289
2024-09-04 15:48:01,223,349,619085,568603,3894,3644,2758,-289
2024-09-04 16:18:01,222,349,621054,570266,3980,3505,2741,-289
2024-09-04 16:48:02,221,350,623283,572099,4125,3430,2703,-289
2024-09-04 17:19:02,219,353,625483,573900,4458,3562,2637,-289
2024-09-04 17:50:01,217,355,627504,575619,4158,3519,2674,-289
2024-09-04 18:20:01,217,355,629485,577140,4082,3284,2615,-289
2024-09-04 18:50:01,216,356,631716,578650,4129,2905,2553,-289
2024-09-04 19:20:01,216,356,633533,580196,4087,3098,2508,-289
2024-09-04 19:50:01,216,356,635464,581840,3704,3186,2473,-289
2024-09-04 20:20:01,217,355,637400,583677,3895,3512,2292,-289
2024-09-04 20:50:01,217,355,639341,585284,3748,3239,2223,-289
2024-09-04 21:20:01,216,355,641377,586867,3825,3108,2099,-289
2024-09-04 21:50:01,215,357,642991,588389,3594,3069,1918,-289
2024-09-04 22:20:07,215,357,644573,589722,3114,2834,1851,-289
2024-09-04 22:51:01,214,358,646075,591049,3084,2662,1670,-289
2024-09-04 23:21:01,214,358,647659,592397,3090,2678,1656,-289
2024-09-04 23:51:01,214,357,649124,593648,2952,2474,1603,-289
2024-09-05 00:21:01,217,354,650530,594839,2714,2291,1605,-289
2024-09-05 00:51:01,217,354,651955,596061,2823,2413,1594,-289
2024-09-05 01:21:01,217,355,653346,597323,2823,2485,1618,-289
2024-09-05 01:51:01,217,355,654778,598577,2842,2530,1609,-289
2024-09-05 02:21:01,218,355,656224,599828,2868,2438,1632,-289
2024-09-05 02:51:01,219,354,657514,600913,2666,2270,1624,-289
2024-09-05 03:21:01,219,355,658680,601909,2503,2131,1640,-289
2024-09-05 03:51:01,219,355,659813,602849,2285,1927,1738,-289
2024-09-05 04:21:02,219,355,661165,604001,2516,2114,1897,-289
2024-09-05 04:52:01,219,355,662521,605234,2621,2312,1920,-289
2024-09-05 05:22:01,219,355,663838,606434,2629,2394,2059,-289
2024-09-05 05:52:01,219,353,665581,607978,2951,2685,2189,-289
2024-09-05 06:22:01,219,353,667075,609356,3035,2768,2292,-289
2024-09-05 06:52:01,221,353,669002,610875,3419,2894,2485,-289
2024-09-05 07:22:01,221,351,671031,612588,3900,3137,2601,-289
2024-09-05 07:52:01,222,354,673431,614470,4457,3634,2725,-289
2024-09-05 08:22:01,221,356,675615,616254,4443,3613,2810,-289
2024-09-05 08:52:01,221,357,677935,617920,4543,3424,2886,-289
2024-09-05 09:22:01,221,357,680540,619810,4774,3395,3023,-289
2024-09-05 09:52:01,221,356,682416,621512,4361,3439,3061,-289
2024-09-05 10:22:01,220,358,684380,623397,3726,3493,3211,-289
2024-09-05 10:52:01,220,358,686620,625498,4208,3992,3294,-289
2024-09-05 11:22:01,219,359,689357,627991,4770,4381,3360,-289
2024-09-05 11:52:02,220,359,692031,630400,5436,4901,3410,-289
2024-09-05 12:23:01,219,360,695193,633089,5424,4613,3412,-289
2024-09-05 12:53:01,219,360,698236,635411,5586,4498,3359,-289
2024-09-05 13:23:01,219,358,701239,637588,6091,4554,3245,-289
2024-09-05 13:53:02,221,357,703803,639669,5734,4375,3214,-289
2024-09-05 14:23:02,220,358,706265,641677,4689,3855,3039,-289
2024-09-05 14:54:01,221,358,709022,643928,4670,3823,2811,-289
2024-09-05 15:24:01,221,357,711023,645505,4183,3373,2690,-289
2024-09-05 15:54:01,220,358,712989,647115,3967,3185,2616,-289
2024-09-05 16:24:01,220,359,714895,648546,3876,3042,2516,-289
2024-09-05 16:54:01,220,359,716897,650151,3903,3034,2480,-289
2024-09-05 17:24:01,220,359,718815,651579,3923,3040,2492,-289
2024-09-05 17:54:01,219,360,721050,653418,4151,3268,2458,-289
2024-09-05 18:24:01,219,360,723047,655108,4237,3534,2461,-289
2024-09-05 18:54:01,218,360,724940,656641,3886,3208,2440,-289
2024-09-05 19:24:01,221,358,726783,658065,3742,2964,2345,-289
2024-09-05 19:54:01,220,359,728794,659725,3854,3080,2242,-289
2024-09-05 20:24:01,220,359,730491,661144,3704,3085,2192,-289
2024-09-05 20:54:01,220,359,731861,662754,3121,3079,2043,-289
2024-09-05 21:24:01,220,358,733315,664182,2833,3047,1984,-289
2024-09-05 21:54:01,220,359,734972,665677,3111,2923,1915,-289
2024-09-05 22:24:01,219,359,736192,666857,2865,2662,1832,-289
2024-09-05 22:54:01,220,359,737411,668055,2435,2373,1734,-289
2024-09-05 23:24:01,220,359,738397,669062,2245,2251,1679,-289
2024-09-05 23:54:01,219,360,739534,669967,2112,1911,1660,-289
2024-09-06 00:24:01,218,360,740643,670829,2235,1735,1671,-289
2024-09-06 00:54:01,218,361,741870,671771,2336,1805,1685,-289
2024-09-06 01:24:01,218,362,742966,672526,2327,1701,1700,-289
2024-09-06 01:54:01,218,363,744025,673342,2145,1559,1671,-289
2024-09-06 02:24:01,217,362,745094,674143,2131,1613,1726,-289
2024-09-06 02:54:01,217,362,746224,675092,2199,1750,1760,-289
2024-09-06 03:24:02,218,361,747492,676199,2499,2133,1816,-289
2024-09-06 03:55:01,218,361,748901,677260,2674,2167,1862,-289
2024-09-06 04:25:01,218,361,750049,678433,2556,2237,1934,-289
2024-09-06 04:55:01,218,362,751292,679706,2421,2487,1982,-289
2024-09-06 05:25:01,217,362,752097,680603,2040,2149,1816,-289
2024-09-06 05:55:02,218,363,753368,681840,2209,2258,2062,-289
2024-09-06 06:26:01,219,363,754853,683263,2758,2666,2268,-289
2024-09-06 06:56:02,220,362,756766,684902,3324,2946,2443,-289
2024-09-06 07:27:01,220,362,758745,686533,3635,3036,2548,-289
2024-09-06 07:57:01,220,362,760721,688166,3859,3146,2621,-289
2024-09-06 08:27:01,221,361,762518,689895,3693,3314,2723,-289
2024-09-06 08:57:01,221,361,764534,691555,3815,3391,2824,-289
2024-09-06 09:27:01,221,361,766449,693310,3960,3444,2912,-289
2024-09-06 09:57:01,222,360,768498,694880,4096,3405,2984,-289
2024-09-06 10:27:01,222,360,770528,696549,4088,3254,3103,-289
2024-09-06 10:57:01,222,360,772655,698711,4229,3912,3194,-289
2024-09-06 11:27:01,221,360,775054,701052,4545,4519,3271,-289
2024-09-06 11:57:01,222,359,778101,703378,5476,4710,3333,-289
2024-09-06 12:27:01,222,359,781024,706050,5818,4933,3398,-289
2024-09-06 12:57:01,224,357,783658,708458,5547,5074,3380,-289
2024-09-06 13:27:01,225,356,786616,710938,5573,4857,3416,-289
2024-09-06 13:57:01,224,356,789419,713146,5783,4710,3306,-289
2024-09-06 14:27:01,224,358,791846,715341,5223,4397,3280,-289
2024-09-06 14:57:01,225,357,794342,717374,4953,4279,3121,-289
2024-09-06 15:27:01,224,359,796624,719473,4834,4132,2981,-289
