Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,WinMargin
2019-11-29 14:31:01,135,129,39172,41303,971,1342,471,207
2019-11-29 15:01:01,136,129,39540,41824,857,1145,447,207
2019-11-29 15:31:01,137,129,39958,42277,779,974,416,207
2019-11-29 16:01:01,137,129,40391,42730,848,905,396,207
2019-11-29 16:31:02,136,129,40806,43155,824,845,392,207
2019-11-29 17:02:01,136,129,41262,43658,840,913,373,207
2019-11-29 17:32:01,134,129,41667,44051,824,856,359,207
2019-11-29 18:02:01,134,129,42010,44415,749,757,341,207
2019-11-29 18:32:01,134,128,42340,44785,646,717,356,207
2019-11-29 19:02:01,135,128,42669,45155,720,780,349,207
2019-11-29 19:32:01,135,128,43032,45535,693,755,354,207
2019-11-29 20:02:01,135,128,43456,45913,789,758,324,207
2019-11-29 20:32:01,135,128,43874,46339,815,776,319,207
2019-11-29 21:02:01,135,130,44279,46710,776,716,307,207
2019-11-29 21:32:01,134,130,44632,46987,703,589,327,207
2019-11-29 22:02:01,134,130,44983,47293,711,591,327,207
2019-11-29 22:32:01,134,129,45371,47570,730,571,315,207
2019-11-29 23:02:01,136,129,45645,47847,664,557,292,207
2019-11-29 23:32:01,136,129,45905,48115,538,546,276,207
2019-11-30 00:02:01,136,130,46153,48461,491,590,249,207
2019-11-30 00:32:01,137,129,46388,48716,485,602,249,207
2019-11-30 01:02:01,137,129,46642,48975,493,520,228,207
2019-11-30 01:32:01,137,129,46869,49151,491,441,247,207
2019-11-30 02:02:01,137,129,47141,49343,499,369,259,207
2019-11-30 02:32:01,138,128,47428,49604,547,454,264,207
2019-11-30 03:02:01,138,128,47717,49936,577,597,271,207
2019-11-30 03:32:01,139,127,47975,50206,547,603,283,207
2019-11-30 04:02:01,138,128,48259,50549,529,614,282,207
2019-11-30 04:32:01,139,127,48517,50777,535,566,259,207
2019-11-30 05:02:01,139,126,48802,51036,542,488,262,207
2019-11-30 05:32:01,141,124,49050,51261,533,484,277,207
2019-11-30 06:02:01,140,125,49297,51483,501,452,286,207
2019-11-30 06:32:01,140,124,49499,51700,417,433,299,207
2019-11-30 07:02:01,140,125,49707,51899,410,416,322,207
2019-11-30 07:32:02,140,126,49952,52178,456,481,364,207
2019-11-30 08:03:01,140,126,50233,52528,530,630,389,207
2019-11-30 08:33:01,140,126,50515,52937,581,775,413,207
2019-11-30 09:03:01,140,127,50850,53356,586,800,418,207
2019-11-30 09:33:01,140,126,51212,53752,698,807,460,207
2019-11-30 10:03:01,140,125,51529,54106,622,730,458,207
2019-11-30 10:33:01,143,124,51763,54478,554,751,448,207
2019-11-30 11:03:01,143,124,52039,54809,517,709,344,207
2019-11-30 11:33:01,143,124,52276,55093,514,615,371,207
2019-11-30 12:03:02,143,124,52589,55450,541,576,560,207
2019-11-30 12:34:01,142,124,53042,55882,778,782,601,207
2019-11-30 13:04:01,142,125,53609,56477,925,948,587,207
2019-11-30 13:34:03,142,124,54332,57073,1241,1122,562,207
2019-11-30 14:05:01,141,123,54868,57769,993,1055,501,207
2019-11-30 14:35:01,143,122,55135,58127,605,877,458,207
2019-11-30 15:05:01,146,118,55415,58417,548,649,443,207
2019-11-30 15:35:01,149,117,55594,58746,459,620,444,207
2019-11-30 16:05:01,149,116,55944,59156,532,741,439,207
2019-11-30 16:35:01,148,117,56149,59443,599,718,427,207
2019-11-30 17:05:01,147,117,56475,59789,536,637,418,207
2019-11-30 17:35:01,147,117,56917,60204,776,771,411,207
2019-11-30 18:05:01,147,118,57254,60603,784,822,388,207
2019-11-30 18:35:01,147,118,57532,60879,615,678,388,207
2019-11-30 19:05:01,147,118,57851,61199,600,607,393,207
2019-11-30 19:35:01,148,118,58223,61606,691,727,401,207
2019-11-30 20:05:01,148,119,58615,62030,763,832,394,207
2019-11-30 20:35:01,147,119,58961,62356,740,751,376,207
2019-11-30 21:05:01,147,119,59335,62703,725,676,341,207
2019-11-30 21:35:01,147,119,59594,63093,633,736,312,207
2019-11-30 22:05:01,145,119,59816,63437,484,735,295,207
2019-11-30 22:35:01,144,120,60101,63719,509,627,278,207
2019-11-30 23:05:01,144,121,60308,63948,496,511,279,207
2019-11-30 23:35:01,144,121,60521,64162,424,443,259,207
2019-12-01 00:05:01,144,122,60731,64363,424,415,252,207
2019-12-01 00:35:01,144,122,60891,64550,370,388,238,207
2019-12-01 01:05:01,144,122,61078,64770,347,410,220,207
2019-12-01 01:35:02,144,122,61255,64991,390,467,231,207
2019-12-01 02:06:02,144,122,61466,65202,395,433,257,207
2019-12-01 02:37:01,144,121,61707,65460,459,477,278,207
2019-12-01 03:07:01,143,122,61969,65682,503,482,288,207
2019-12-01 03:37:01,143,122,62260,65965,555,508,298,207
2019-12-01 04:07:01,141,121,62507,66270,539,590,300,207
2019-12-01 04:37:01,142,123,62782,66627,525,663,297,207
2019-12-01 05:07:01,142,123,63029,66964,511,676,320,207
2019-12-01 05:37:01,143,123,63287,67351,505,724,306,207
2019-12-01 06:07:01,142,123,63555,67702,526,743,325,207
2019-12-01 06:37:01,142,123,63828,68068,542,722,348,207
2019-12-01 07:07:01,143,122,64100,68473,545,773,375,207
2019-12-01 07:37:01,142,120,64376,68806,549,738,408,207
2019-12-01 08:07:01,143,121,64700,69181,638,752,452,207
2019-12-01 08:37:01,144,120,65042,69630,656,824,452,207
2019-12-01 09:07:01,145,120,65350,69994,658,827,435,207
2019-12-01 09:37:01,147,118,65585,70300,554,680,432,207
2019-12-01 10:07:02,146,119,65823,70620,475,626,430,207
2019-12-01 10:38:01,145,120,66065,70947,471,634,469,207
2019-12-01 11:08:01,145,120,66398,71351,576,731,487,207
2019-12-01 11:38:01,144,119,66662,71773,602,832,469,207
2019-12-01 12:08:01,145,119,67034,72242,636,892,495,207
2019-12-01 12:38:02,145,118,67533,72718,882,940,487,207
2019-12-01 13:09:02,145,119,67940,73247,887,1016,482,207
2019-12-01 13:40:01,145,119,68322,73658,790,944,425,207
2019-12-01 14:10:01,146,118,68704,74117,765,869,428,207
2019-12-01 14:40:02,145,119,68963,74475,643,816,410,207
2019-12-01 15:11:01,145,117,69334,74918,603,780,381,207
2019-12-01 15:41:01,146,117,69612,75173,677,767,347,207
2019-12-01 16:11:01,148,115,69789,75344,414,365,330,207
2019-12-01 16:41:01,150,114,69931,75480,336,329,319,207
2019-12-01 17:11:01,150,114,70058,75580,266,231,350,207
2019-12-01 17:41:01,150,114,70181,75722,254,246,363,207
2019-12-01 18:11:01,150,115,70444,75958,393,377,367,207
2019-12-01 18:41:01,150,115,70710,76198,539,492,331,207
2019-12-01 19:11:01,150,115,70944,76535,507,583,326,207
2019-12-01 19:41:01,150,115,71238,76846,512,625,324,207
2019-12-01 20:11:01,149,116,71541,77033,589,471,309,207
2019-12-01 20:41:02,150,115,71729,77260,506,424,285,207
2019-12-01 21:12:01,151,115,71996,77524,456,491,265,207
2019-12-01 21:42:02,152,115,72281,77726,558,467,223,207
2019-12-01 22:13:01,151,116,72497,77918,503,395,194,207
2019-12-01 22:43:01,152,116,72600,78067,321,340,181,207
2019-12-01 23:13:01,152,116,72694,78185,186,250,164,207
2019-12-01 23:43:02,152,116,72767,78282,166,207,171,207
2019-12-02 00:13:02,152,116,72856,78383,162,198,175,207
2019-12-02 00:44:01,152,115,72981,78488,223,217,178,207
2019-12-02 01:14:01,152,115,73088,78608,235,225,176,207
2019-12-02 01:44:01,152,115,73211,78746,235,261,168,207
2019-12-02 02:14:01,152,115,73385,78919,296,311,162,207
2019-12-02 02:44:01,151,115,73513,79097,300,344,176,207
2019-12-02 03:14:01,153,115,73621,79243,236,324,183,207
2019-12-02 03:44:01,153,115,73740,79423,227,326,183,207
2019-12-02 04:14:01,153,115,73868,79610,247,371,195,207
2019-12-02 04:44:01,153,115,74001,79743,263,326,201,207
2019-12-02 05:14:01,153,115,74140,79888,245,233,201,207
2019-12-02 05:44:01,154,115,74279,80025,255,277,219,207
2019-12-02 06:14:01,154,114,74355,80210,219,323,222,207
2019-12-02 06:44:02,155,114,74470,80331,167,265,235,207
2019-12-02 07:14:02,155,114,74618,80503,256,281,240,207
2019-12-02 07:45:01,155,114,74885,80729,360,338,265,207
2019-12-02 08:15:01,155,114,75165,80925,503,358,299,207
2019-12-02 08:45:01,155,115,75506,81190,621,461,296,207
2019-12-02 09:15:01,156,114,75825,81476,662,551,297,207
2019-12-02 09:45:01,157,113,76070,81752,564,562,298,207
2019-12-02 10:15:01,155,114,76382,82025,557,549,350,207
2019-12-02 10:45:01,155,114,76714,82299,644,547,363,207
2019-12-02 11:15:01,155,114,77069,82577,686,552,368,207
2019-12-02 11:45:01,155,114,77389,82872,675,573,370,207
2019-12-02 12:15:01,156,114,77826,83222,757,647,372,207
2019-12-02 12:45:01,156,114,78259,83483,870,611,375,207
2019-12-02 13:15:02,156,114,78631,83739,867,561,370,207
2019-12-02 13:46:01,155,114,78932,84033,673,550,343,207
2019-12-02 14:16:01,155,114,79307,84325,679,587,323,207
2019-12-02 14:46:01,155,114,79569,84559,637,526,306,207
2019-12-02 15:16:01,155,114,79893,84820,610,512,323,207
2019-12-02 15:46:01,156,114,80175,85056,606,497,303,207
2019-12-02 16:16:01,156,114,80504,85300,611,482,327,207
2019-12-02 16:46:01,156,114,80824,85544,649,488,335,207
2019-12-02 17:16:01,156,114,81100,85749,597,449,327,207
2019-12-02 17:46:01,156,114,81402,86030,578,486,313,207
2019-12-02 18:16:01,156,114,81697,86248,597,499,301,207
2019-12-02 18:46:01,156,114,81957,86448,555,418,284,207
2019-12-02 19:16:01,156,114,82213,86667,521,424,284,207
2019-12-02 19:46:01,156,114,82457,86896,500,448,271,207
2019-12-02 20:16:01,156,114,82646,87097,432,438,269,207
2019-12-02 20:46:01,156,114,82868,87346,411,450,262,207
2019-12-02 21:16:01,156,114,83175,87543,530,447,260,207
2019-12-02 21:46:01,156,114,83469,87782,601,436,233,207
2019-12-02 22:16:01,155,115,83726,87964,552,423,202,207
2019-12-02 22:46:01,155,115,83772,88031,303,249,192,207
2019-12-02 23:16:01,155,115,83861,88151,152,202,201,207
2019-12-02 23:46:01,155,115,84006,88344,234,313,230,207
2019-12-03 00:16:01,155,115,84241,88599,380,448,219,207
2019-12-03 00:46:02,155,115,84387,88776,381,432,197,207
2019-12-03 01:16:02,155,115,84516,88916,282,331,191,207
2019-12-03 01:47:01,155,115,84651,89086,264,310,188,207
2019-12-03 02:17:01,153,115,84756,89256,243,342,206,207
2019-12-03 02:47:01,154,115,84885,89444,234,358,212,207
2019-12-03 03:17:01,155,115,84998,89636,241,379,228,207
2019-12-03 03:47:01,155,115,85141,89857,256,413,221,207
2019-12-03 04:17:01,155,115,85295,90055,295,418,211,207
2019-12-03 04:47:01,155,115,85492,90206,351,349,213,207
2019-12-03 05:17:01,155,115,85689,90378,401,325,214,207
2019-12-03 05:47:01,155,115,85812,90517,325,319,233,207
2019-12-03 06:17:01,155,115,85995,90672,334,307,250,207
2019-12-03 06:47:02,155,115,86220,90851,408,334,259,207
2019-12-03 07:18:01,155,115,86418,91057,423,387,262,207
2019-12-03 07:48:01,155,115,86596,91223,419,407,267,207
2019-12-03 08:18:01,155,115,86803,91409,385,352,264,207
2019-12-03 08:48:01,155,114,86985,91619,389,396,297,207
2019-12-03 09:18:01,155,115,87232,91987,434,581,315,207
2019-12-03 09:48:01,155,114,87467,92305,482,686,317,207
2019-12-03 10:18:01,155,111,87768,92580,522,560,311,207
2019-12-03 10:48:01,156,112,88026,92754,591,467,325,207
2019-12-03 11:18:02,156,113,88338,92960,582,380,311,207
2019-12-03 11:49:01,157,113,88570,93154,542,401,340,207
2019-12-03 12:19:01,156,113,88805,93584,462,630,368,207
2019-12-03 12:49:02,157,112,89163,93973,570,775,380,207
2019-12-03 13:20:01,158,112,89462,94305,657,721,334,207
2019-12-03 13:50:01,158,111,89737,94581,581,615,323,207
2019-12-03 14:20:01,158,111,89956,94878,530,596,310,207
2019-12-03 14:50:01,158,110,90194,95189,478,636,290,207
2019-12-03 15:20:01,158,109,90394,95406,440,534,279,207
2019-12-03 15:50:01,158,108,90578,95635,384,446,273,207
2019-12-03 16:20:01,159,109,90777,95891,431,554,286,207
2019-12-03 16:50:01,159,109,90934,96088,356,453,284,207
2019-12-03 17:20:01,159,110,91175,96348,401,461,282,207
2019-12-03 17:50:01,158,110,91389,96577,455,489,282,207
2019-12-03 18:20:02,158,111,91584,96851,417,513,273,207
2019-12-03 18:51:01,158,111,91795,97111,411,540,283,207
2019-12-03 19:21:01,158,112,92108,97461,550,637,272,207
2019-12-03 19:51:01,158,111,92341,97777,549,666,261,207
2019-12-03 20:21:02,158,110,92585,98027,481,572,253,207
2019-12-03 20:52:02,158,109,92799,98276,446,487,232,207
2019-12-03 21:23:01,160,108,93035,98477,417,378,225,207
2019-12-03 21:53:01,160,109,93231,98671,407,391,212,207
2019-12-03 22:23:01,160,109,93412,98830,378,354,197,207
2019-12-03 22:53:01,160,109,93595,98961,334,242,186,207
2019-12-03 23:23:01,160,109,93784,99179,371,350,189,207
2019-12-03 23:53:01,160,109,93980,99369,385,408,181,207
2019-12-04 00:23:02,160,109,94154,99570,317,346,155,207
2019-12-04 00:54:01,160,109,94288,99707,269,311,156,207
2019-12-04 01:24:01,161,108,94417,99900,263,333,156,207
2019-12-04 01:54:01,162,108,94518,100002,230,295,159,207
2019-12-04 02:24:01,162,108,94634,100164,222,264,169,207
2019-12-04 02:54:01,163,104,94727,100316,187,276,173,207
2019-12-04 03:24:01,162,104,94841,100444,210,281,175,207
2019-12-04 03:54:01,162,104,94997,100608,270,292,176,207
2019-12-04 04:24:01,162,104,95129,100777,290,334,198,207
2019-12-04 04:54:01,163,104,95249,100951,252,344,203,207
2019-12-04 05:24:01,162,102,95426,101118,259,302,216,207
2019-12-04 05:54:01,165,102,95603,101298,330,329,209,207
2019-12-04 06:24:01,165,101,95758,101390,353,294,223,207
2019-12-04 06:54:01,165,100,95842,101507,240,209,225,207
2019-12-04 07:24:01,166,100,95924,101676,165,280,250,207
2019-12-04 07:54:01,168,100,96053,101878,197,324,258,207
2019-12-04 08:24:01,167,101,96233,102155,271,436,280,207
2019-12-04 08:54:01,167,101,96546,102397,502,528,272,207
2019-12-04 09:24:01,168,100,96709,102604,474,449,270,207
2019-12-04 09:54:01,167,100,96862,102817,317,421,289,207
2019-12-04 10:24:01,167,100,97068,103081,337,451,316,207
2019-12-04 10:54:01,167,99,97299,103315,389,455,320,207
2019-12-04 11:24:01,167,96,97530,103536,434,441,324,207
2019-12-04 11:54:01,169,94,97676,103677,373,361,324,207
2019-12-04 12:24:01,171,91,97830,103856,263,264,331,207
2019-12-04 12:54:01,174,91,98023,104139,346,460,326,207
2019-12-04 13:24:01,176,89,98199,104414,370,559,309,207
2019-12-04 13:54:01,178,89,98327,104619,305,473,327,207
2019-12-04 14:24:01,177,88,98454,104764,260,348,306,207
2019-12-04 14:54:02,178,88,98612,104941,291,321,298,207
2019-12-04 15:25:01,179,87,98847,105158,343,332,274,207
2019-12-04 15:55:01,179,87,99063,105362,404,364,268,207
2019-12-04 16:25:01,179,86,99352,105676,505,517,271,207
2019-12-04 16:55:01,180,85,99657,105908,594,546,284,207
2019-12-04 17:25:01,178,86,99780,106054,429,378,289,207
2019-12-04 17:55:01,176,86,99989,106264,332,356,295,207
2019-12-04 18:25:01,176,87,100172,106445,395,401,266,207
2019-12-04 18:55:01,175,87,100325,106662,336,398,329,207
2019-12-04 19:25:01,174,89,100470,106803,302,362,354,207
2019-12-04 19:55:01,174,89,100555,106899,230,237,330,207
2019-12-04 20:25:01,173,89,100659,107036,188,236,310,207
2019-12-04 20:55:01,174,90,100826,107250,271,351,289,207
2019-12-04 21:25:01,174,90,101034,107547,375,510,263,207
2019-12-04 21:55:01,174,91,101181,107772,355,522,260,207
2019-12-04 22:25:01,169,91,101354,107979,321,440,222,207
2019-12-04 22:55:01,169,92,101480,108133,299,361,204,207
2019-12-04 23:25:01,168,93,101616,108292,268,314,185,207
2019-12-04 23:55:01,168,94,101656,108328,176,195,164,207
2019-12-05 00:25:01,168,93,101666,108353,54,68,147,207
2019-12-05 00:55:01,169,94,101681,108376,25,48,136,207
2019-12-05 01:25:01,170,93,101711,108412,45,61,159,207
2019-12-05 01:55:01,171,92,101722,108426,41,50,165,207
2019-12-05 02:25:01,172,94,101745,108458,40,46,175,207
2019-12-05 02:55:01,172,94,101789,108504,67,78,182,207
2019-12-05 03:25:02,172,94,101876,108604,139,157,200,207
2019-12-05 03:56:01,172,94,101957,108685,168,181,207,207
2019-12-05 04:26:01,171,94,102012,108755,136,153,198,207
2019-12-05 04:56:01,172,94,102089,108849,132,164,225,207
2019-12-05 05:26:01,172,93,102191,108950,178,196,230,207
2019-12-05 05:56:01,172,94,102234,108997,150,155,244,207
2019-12-05 06:26:01,173,93,102298,109089,108,138,232,207
2019-12-05 06:56:02,173,94,102345,109134,111,137,257,207
2019-12-05 07:27:01,173,93,102438,109237,149,159,271,207
2019-12-05 07:57:01,170,92,102579,109371,238,251,291,207
2019-12-05 08:27:01,170,90,102712,109540,284,304,322,207
2019-12-05 08:57:01,171,93,102879,109740,300,369,339,207
2019-12-05 09:27:01,172,92,103090,109955,390,420,345,207
2019-12-05 09:57:01,172,92,103302,110185,423,445,347,207
2019-12-05 10:27:01,172,91,103497,110422,420,469,365,207
2019-12-05 10:57:01,172,91,103698,110658,396,474,371,207
2019-12-05 11:27:01,173,91,103831,110875,336,453,403,207
2019-12-05 11:57:01,173,91,103997,111085,299,427,388,207
2019-12-05 12:27:01,173,91,104150,111284,320,409,347,207
2019-12-05 12:57:01,173,91,104297,111496,300,411,355,207
2019-12-05 13:27:01,172,90,104478,111733,328,449,364,207
2019-12-05 13:57:01,175,90,104699,111977,402,481,353,207
2019-12-05 14:27:01,175,89,104915,112217,457,504,341,207
2019-12-05 14:57:02,176,85,105118,112432,388,445,351,207
2019-12-05 15:28:02,177,84,105335,112682,428,455,354,207
2019-12-05 15:59:01,178,83,105517,112877,402,444,332,207
2019-12-05 16:29:01,178,85,105725,113075,394,399,321,207
2019-12-05 16:59:02,177,85,105903,113262,371,319,320,207
2019-12-05 17:30:01,174,85,106091,113529,371,458,308,207
2019-12-05 18:00:01,175,82,106216,113749,310,488,290,207
2019-12-05 18:30:01,178,82,106406,114078,317,550,295,207
2019-12-05 19:00:01,179,81,106555,114288,339,539,283,207
2019-12-05 19:30:01,180,79,106714,114528,300,409,252,207
2019-12-05 20:00:01,181,79,106862,114686,351,451,240,207
2019-12-05 20:30:01,183,78,107016,114934,315,438,236,207
2019-12-05 21:00:01,183,78,107165,115126,303,439,221,207
2019-12-05 21:30:02,183,79,107322,115349,297,404,232,207
2019-12-05 22:01:01,183,79,107474,115599,309,473,218,207
2019-12-05 22:31:01,181,78,107625,115804,292,418,205,207
2019-12-05 23:01:01,181,79,107736,115932,262,333,188,207
2019-12-05 23:31:01,181,81,107856,116091,241,305,178,207
2019-12-06 00:01:01,180,82,107967,116220,231,288,163,207
2019-12-06 00:31:01,180,82,108084,116329,229,238,167,207
2019-12-06 01:01:02,178,82,108173,116454,206,234,168,207
2019-12-06 01:31:02,178,81,108261,116590,156,241,177,207
2019-12-06 02:02:01,177,81,108386,116753,241,336,172,207
2019-12-06 02:32:01,177,81,108535,116927,260,310,197,207
2019-12-06 03:02:01,177,82,108689,117070,303,317,200,207
2019-12-06 03:32:01,176,82,108794,117178,258,249,219,207
2019-12-06 04:02:01,176,81,108908,117368,219,298,225,207
2019-12-06 04:32:01,176,81,109033,117616,222,380,217,207
2019-12-06 05:02:01,177,80,109188,117798,275,415,239,207
2019-12-06 05:32:01,178,80,109340,117972,309,355,231,207
2019-12-06 06:02:01,178,80,109465,118133,254,304,235,207
2019-12-06 06:32:01,179,80,109579,118252,241,281,247,207
2019-12-06 07:02:02,179,80,109752,118480,292,353,261,207
2019-12-06 07:33:01,179,80,109951,118747,374,495,263,207
2019-12-06 08:03:01,179,80,110061,118981,251,398,281,207
2019-12-06 08:33:01,179,80,110168,119186,217,438,302,207
2019-12-06 09:03:01,182,79,110359,119409,298,428,324,207
2019-12-06 09:33:01,183,78,110531,119726,368,559,349,207
2019-12-06 10:03:01,184,77,110645,119948,244,432,337,207
2019-12-06 10:33:01,185,78,110766,120139,244,427,343,207
2019-12-06 11:03:01,185,78,110951,120379,278,390,345,207
2019-12-06 11:33:01,186,76,111092,120627,337,496,355,207
2019-12-06 12:03:01,184,75,111224,120781,276,408,372,207
2019-12-06 12:33:01,181,76,111438,120992,346,365,372,207
2019-12-06 13:03:01,182,72,111608,121198,399,432,382,207
2019-12-06 13:33:01,180,70,111802,121482,367,493,406,207
2019-12-06 14:03:01,180,68,112037,121718,403,480,385,207
2019-12-06 14:33:01,181,68,112297,122081,516,620,360,207
2019-12-06 15:03:02,179,68,112495,122360,426,594,337,207
2019-12-06 15:34:01,180,68,112654,122718,343,606,315,207
2019-12-06 16:04:01,179,66,112791,122863,287,498,310,207
2019-12-06 16:34:01,183,63,112898,123124,223,382,311,207
2019-12-06 17:04:01,184,63,112954,123202,165,344,301,207
2019-12-06 17:34:01,185,63,113039,123290,142,166,290,207
2019-12-06 18:04:01,188,64,113152,123392,188,177,269,207
2019-12-06 18:34:01,190,65,113325,123489,289,203,288,207
2019-12-06 19:04:01,189,67,113463,123592,311,200,316,207
2019-12-06 19:34:02,189,68,113640,123730,308,227,294,207
2019-12-06 20:04:02,190,67,113767,123891,305,299,309,207
2019-12-06 20:35:01,189,67,114073,124219,402,454,291,207
2019-12-06 21:05:01,187,67,114245,124445,410,457,282,207
2019-12-06 21:35:01,189,67,114388,124659,320,441,243,207
2019-12-06 22:05:01,189,66,114525,124831,282,386,243,207
2019-12-06 22:35:01,186,66,114707,125023,321,365,219,207
2019-12-06 23:05:01,182,65,114915,125183,390,351,208,207
2019-12-06 23:35:01,182,65,115020,125314,315,289,203,207
2019-12-07 00:05:01,181,64,115126,125478,212,309,204,207
2019-12-07 00:35:01,179,64,115182,125521,166,211,188,207
2019-12-07 01:05:01,181,65,115228,125582,102,107,192,207
2019-12-07 01:35:01,185,62,115308,125645,128,128,195,207
2019-12-07 02:05:01,186,62,115383,125759,160,177,195,207
2019-12-07 02:35:01,186,58,115490,125913,187,273,217,207
2019-12-07 03:05:01,189,56,115621,126032,238,273,233,207
2019-12-07 03:35:01,186,57,115751,126196,260,283,229,207
2019-12-07 04:05:01,183,54,115846,126384,226,352,230,207
2019-12-07 04:35:01,185,55,116002,126589,259,395,249,207
2019-12-07 05:05:01,189,54,116139,126803,291,408,265,207
2019-12-07 05:35:01,189,52,116279,126996,276,408,279,207
