Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,WinMargin
2019-08-17 05:50:01,292,134,40915,51548,383,633,281,234
2019-08-17 06:20:01,293,136,41102,51852,373,585,290,234
2019-08-17 06:50:01,294,136,41262,52152,347,604,314,234
2019-08-17 07:20:01,293,135,41437,52491,338,648,336,234
2019-08-17 07:50:01,295,132,41602,52695,339,541,378,234
2019-08-17 08:20:01,295,131,41827,52979,390,488,396,234
2019-08-17 08:50:01,295,131,42063,53201,465,507,418,234
2019-08-17 09:20:01,298,129,42270,53527,441,548,474,234
2019-08-17 09:50:01,299,126,42500,53855,441,660,479,234
2019-08-17 10:20:01,303,123,42777,54159,520,644,493,234
2019-08-17 10:50:01,304,120,43105,54483,646,648,487,234
2019-08-17 11:20:01,306,120,43439,54824,663,665,496,234
2019-08-17 11:50:01,308,117,43780,55242,675,759,484,234
2019-08-17 12:20:01,309,116,44142,55785,705,963,472,234
2019-08-17 12:50:01,307,114,44599,56309,807,1060,472,234
2019-08-17 13:20:01,310,114,44984,56755,856,972,465,234
2019-08-17 13:50:01,310,113,45230,57099,649,798,436,234
2019-08-17 14:20:01,311,112,45513,57519,546,789,431,234
2019-08-17 14:50:01,317,107,45785,57873,562,774,414,234
2019-08-17 15:20:01,319,102,46093,58245,583,726,384,234
2019-08-17 15:50:01,322,99,46313,58566,543,714,341,234
2019-08-17 16:20:01,321,98,46500,58813,423,594,324,234
2019-08-17 16:50:01,322,98,46657,59037,346,471,318,234
2019-08-17 17:20:01,324,97,46788,59270,295,467,303,234
2019-08-17 17:50:01,324,96,46932,59502,276,465,285,234
2019-08-17 18:20:01,326,96,47056,59675,270,402,259,234
2019-08-17 18:50:01,326,96,47204,59850,273,348,256,234
2019-08-17 19:20:01,326,96,47356,60090,308,417,246,234
2019-08-17 19:50:01,326,96,47549,60287,346,437,253,234
2019-08-17 20:20:01,326,96,47707,60491,350,402,234,234
2019-08-17 20:50:01,326,95,47849,60706,298,399,223,234
2019-08-17 21:20:01,326,95,48020,60922,315,433,223,234
2019-08-17 21:50:02,326,95,48163,61147,322,441,208,234
2019-08-17 22:21:01,326,94,48304,61353,285,431,208,234
2019-08-17 22:51:02,326,94,48455,61577,293,428,203,234
2019-08-17 23:22:02,326,93,48608,61820,304,468,177,234
2019-08-17 23:53:01,327,93,48708,61921,254,343,167,234
