Timestamp,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualityRate,SteamPlayers,WinMargin
2024-08-05 11:53:01,322,256,1612519,1639177,3856,3637,3053,-343
2024-08-05 12:23:01,322,255,1614494,1641085,4038,3789,3075,-343
2024-08-05 12:53:01,321,256,1616523,1642883,4023,3730,3088,-343
2024-08-05 13:23:01,322,254,1618757,1644754,4239,3666,3074,-343
2024-08-05 13:53:01,323,254,1620836,1646894,4348,4036,2950,-343
2024-08-05 14:23:01,323,253,1622868,1648926,4078,4151,2758,-343
2024-08-05 14:53:01,324,253,1624984,1650976,4114,3891,2596,-343
2024-08-05 15:23:01,323,251,1627111,1652853,4179,3893,2462,-343
2024-08-05 15:53:01,322,251,1629410,1654954,4544,4085,2359,-343
2024-08-05 16:23:01,321,255,1631331,1656593,4009,3578,2263,-343
2024-08-05 16:53:01,319,257,1633163,1658028,3678,2963,2212,-343
2024-08-05 17:23:01,319,256,1635006,1659719,3663,3120,2207,-343
2024-08-05 17:53:01,320,256,1636805,1661377,3642,3314,2159,-343
2024-08-05 18:23:01,319,257,1638157,1662913,3084,3123,2141,-343
2024-08-05 18:53:01,320,257,1639549,1664157,2796,2829,2068,-343
2024-08-05 19:23:01,320,257,1640596,1665483,2246,2411,2023,-343
2024-08-05 19:53:01,319,258,1641995,1667268,2543,3258,2001,-343
2024-08-05 20:23:02,320,256,1643457,1669010,2893,3569,1931,-343
2024-08-05 20:54:01,316,256,1645196,1670750,3193,3445,1851,-343
2024-08-05 21:24:01,318,256,1646720,1672282,3287,3292,1745,-343
2024-08-05 21:54:01,317,256,1647940,1673700,2720,2923,1615,-343
2024-08-05 22:24:01,317,258,1649048,1675091,2281,2728,1548,-343
2024-08-05 22:54:01,314,259,1650066,1676236,2147,2543,1502,-343
2024-08-05 23:24:01,314,260,1650981,1677234,1964,2168,1441,-343
2024-08-05 23:54:01,313,259,1651893,1678172,1840,1940,1412,-343
2024-08-06 00:24:01,312,259,1653018,1679358,2011,2071,1435,-343
2024-08-06 00:54:01,312,261,1654267,1680568,2264,2301,1462,-343
2024-08-06 01:24:01,310,263,1655675,1681950,2598,2595,1492,-343
2024-08-06 01:54:01,309,262,1657023,1683186,2752,2612,1556,-343
2024-08-06 02:24:01,309,262,1658087,1684373,2450,2454,1512,-343
2024-08-06 02:54:01,309,262,1659018,1685474,2021,2311,1538,-343
2024-08-06 03:24:01,310,262,1659809,1686560,1766,2231,1518,-343
2024-08-06 03:54:01,308,263,1660677,1687562,1678,2120,1545,-343
2024-08-06 04:24:01,308,263,1661499,1688710,1689,2170,1666,-343
2024-08-06 04:54:01,308,263,1662495,1689981,1832,2451,1780,-343
2024-08-06 05:24:01,309,263,1663483,1691359,1936,2629,1947,-343
2024-08-06 05:54:01,308,265,1664531,1692854,2072,2912,2053,-343
2024-08-06 06:24:01,308,266,1665705,1694389,2189,3002,2103,-343
2024-08-06 06:54:01,308,266,1666737,1695937,2181,3007,2187,-343
2024-08-06 07:24:01,308,266,1668139,1697539,2482,3169,2301,-343
2024-08-06 07:54:01,308,266,1669572,1699029,2845,3099,2379,-343
2024-08-06 08:24:01,308,264,1671169,1700686,2991,3040,2413,-343
2024-08-06 08:54:01,309,265,1673064,1702525,3605,3573,2521,-343
2024-08-06 09:24:01,309,265,1674662,1704200,3312,3413,2684,-343
2024-08-06 09:54:01,311,262,1676517,1706161,3284,3571,2791,-343
2024-08-06 10:24:01,312,261,1678024,1707778,3315,3466,2863,-343
2024-08-06 10:54:01,313,260,1679742,1709641,3176,3450,3041,-343
2024-08-06 11:24:01,314,258,1681819,1711706,3812,3930,3103,-343
2024-08-06 11:54:01,314,258,1684240,1713937,4490,4270,3129,-343
2024-08-06 12:24:01,314,257,1686371,1715936,4497,4140,3034,-343
2024-08-06 12:54:01,312,259,1688015,1717753,3635,3785,2953,-343
2024-08-06 13:24:01,313,259,1689957,1719488,3595,3508,2861,-343
2024-08-06 13:54:01,313,259,1691679,1721499,3751,3818,2811,-343
2024-08-06 14:24:01,312,260,1693423,1723427,3369,3862,2753,-343
2024-08-06 14:54:01,313,260,1694862,1725257,3261,3827,2642,-343
2024-08-06 15:24:02,313,260,1696216,1726850,2835,3408,2588,-343
2024-08-06 15:55:01,310,261,1697610,1728324,2684,3001,2280,-343
2024-08-06 16:25:01,310,262,1698718,1729674,2435,2739,2204,-343
2024-08-06 16:55:01,310,260,1699709,1730919,1994,2516,2065,-343
2024-08-06 17:25:02,311,259,1700638,1732081,1923,2427,2030,-343
2024-08-06 17:56:01,312,260,1701739,1733232,1901,2155,2069,-343
2024-08-06 18:26:01,312,261,1703000,1734359,2346,2266,2012,-343
2024-08-06 18:56:01,312,261,1704258,1735606,2544,2403,1980,-343
2024-08-06 19:26:01,312,263,1705694,1736668,2555,2157,1967,-343
2024-08-06 19:56:01,312,261,1706898,1737812,2675,2205,1911,-343
2024-08-06 20:26:01,312,262,1708155,1738894,2452,2193,1814,-343
2024-08-06 20:56:02,312,262,1709494,1740289,2586,2384,1737,-343
2024-08-06 21:27:01,310,263,1711112,1741818,2852,2834,1698,-343
2024-08-06 21:57:01,312,263,1712331,1743172,2655,2720,1598,-343
2024-08-06 22:27:01,311,263,1713419,1744535,2313,2721,1498,-343
2024-08-06 22:57:01,311,263,1714573,1745804,2258,2642,1488,-343
2024-08-06 23:27:01,311,261,1715610,1746965,2195,2428,1481,-343
2024-08-06 23:57:01,310,263,1716675,1748087,2022,2214,1444,-343
2024-08-07 00:27:01,310,265,1717681,1749385,1973,2356,1466,-343
2024-08-07 00:57:01,309,264,1718823,1750919,2152,2826,1485,-343
2024-08-07 01:27:01,309,265,1719690,1752139,2042,2828,1504,-343
2024-08-07 01:57:01,309,265,1720553,1753283,1662,2291,1545,-343
2024-08-07 02:27:01,309,265,1721574,1754714,1892,2589,1605,-343
2024-08-07 02:57:01,308,267,1723143,1756355,2666,3053,1647,-343
2024-08-07 03:27:01,307,267,1724609,1757786,3072,3114,1705,-343
2024-08-07 03:57:01,306,268,1725670,1759034,2556,2707,1718,-343
2024-08-07 04:27:01,305,268,1726750,1760339,2152,2564,1813,-343
2024-08-07 04:57:01,305,269,1727700,1761592,2023,2555,1882,-343
2024-08-07 05:27:01,305,269,1728854,1762893,2110,2596,1977,-343
2024-08-07 05:57:01,304,269,1729808,1764029,2056,2421,2069,-343
2024-08-07 06:27:01,304,268,1730803,1765193,1982,2338,2155,-343
2024-08-07 06:57:01,306,267,1731863,1766532,1961,2348,2260,-343
2024-08-07 07:27:01,306,267,1733277,1768109,2393,2793,2322,-343
2024-08-07 07:57:01,306,266,1734730,1769707,2774,3159,2359,-343
2024-08-07 08:27:01,307,265,1736326,1771190,3057,3090,2360,-343
2024-08-07 08:57:01,308,265,1737879,1772780,3212,3106,2451,-343
2024-08-07 09:27:01,308,266,1739690,1774593,3340,3342,2592,-343
2024-08-07 09:57:01,309,265,1741267,1776338,3254,3350,2706,-343
2024-08-07 10:27:01,309,265,1742940,1778365,3307,3861,2758,-343
2024-08-07 10:57:01,310,264,1745256,1780818,4061,4527,2841,-343
2024-08-07 11:27:01,309,264,1747277,1782739,4244,4125,2895,-343
2024-08-07 11:57:01,310,264,1749351,1784667,4146,3890,2946,-343
2024-08-07 12:27:01,311,263,1751503,1786693,4263,3984,2951,-343
2024-08-07 12:57:02,311,261,1753309,1788991,3990,4367,2976,-343
2024-08-07 13:28:01,313,259,1755299,1791172,3831,4504,2932,-343
2024-08-07 13:58:01,314,257,1757474,1793524,4335,4680,2893,-343
2024-08-07 14:28:01,313,258,1759629,1795547,4435,4457,2755,-343
2024-08-07 14:58:01,315,259,1762027,1797566,4609,4073,2651,-343
2024-08-07 15:28:01,316,258,1764525,1799761,4912,4217,2491,-343
2024-08-07 15:58:01,315,259,1766716,1802003,4736,4501,2384,-343
2024-08-07 16:28:01,315,257,1768439,1804184,3985,4537,2308,-343
2024-08-07 16:58:01,313,257,1769999,1805837,3276,3836,2284,-343
2024-08-07 17:28:01,312,259,1771496,1807173,3175,3069,2111,-343
2024-08-07 17:58:01,314,260,1772880,1808498,3040,2766,2086,-343
2024-08-07 18:28:01,312,262,1774387,1809665,2887,2490,2030,-343
2024-08-07 18:58:01,310,264,1775694,1810905,2809,2417,1985,-343
2024-08-07 19:28:01,308,265,1776956,1812015,2579,2353,1971,-343
2024-08-07 19:58:01,306,267,1778254,1813349,2583,2461,1949,-343
2024-08-07 20:28:01,304,269,1779770,1814955,2739,2892,1922,-343
2024-08-07 20:58:01,301,270,1781044,1816589,2862,3342,1824,-343
2024-08-07 21:28:01,301,271,1782318,1818040,2564,3098,1726,-343
2024-08-07 21:58:01,299,271,1783870,1819461,2847,2882,1708,-343
2024-08-07 22:28:01,299,271,1785012,1820731,2752,2733,1631,-343
2024-08-07 22:58:01,297,275,1786188,1822043,2273,2568,1544,-343
2024-08-07 23:28:01,297,276,1787274,1823224,2199,2420,1457,-343
2024-08-07 23:58:02,295,278,1788074,1824208,1937,2222,1422,-343
2024-08-08 00:28:02,297,276,1788724,1824916,1453,1698,1370,-343
2024-08-08 00:59:01,298,275,1789319,1825540,1215,1330,1343,-343
2024-08-08 01:29:01,298,275,1789913,1826281,1232,1421,1358,-343
2024-08-08 01:59:01,298,273,1790535,1827011,1233,1488,1409,-343
2024-08-08 02:29:01,300,273,1791073,1827794,1185,1528,1425,-343
2024-08-08 02:59:01,300,272,1791903,1828580,1377,1580,1541,-343
2024-08-08 03:29:01,300,270,1792640,1829593,1526,1765,1631,-343
2024-08-08 03:59:01,300,268,1793598,1830626,1754,2114,1652,-343
2024-08-08 04:29:01,301,268,1794546,1831677,1939,2093,1761,-343
2024-08-08 04:59:01,303,269,1795589,1832776,2019,2176,1864,-343
2024-08-08 05:29:01,303,269,1796563,1833798,1952,2046,1931,-343
2024-08-08 05:59:01,303,268,1797721,1835130,2149,2381,1974,-343
2024-08-08 06:29:01,305,268,1798686,1836232,2155,2463,2097,-343
2024-08-08 06:59:01,305,268,1799772,1837585,2053,2484,2218,-343
2024-08-08 07:29:01,306,265,1800870,1838943,2180,2737,2278,-343
2024-08-08 07:59:01,304,264,1802135,1840481,2406,2922,2337,-343
2024-08-08 08:29:01,305,261,1803683,1842332,2842,3418,2388,-343
2024-08-08 08:59:01,306,260,1805371,1844235,3347,3828,2472,-343
2024-08-08 09:29:01,308,258,1806711,1845716,3047,3364,2529,-343
2024-08-08 09:59:01,310,258,1807853,1847030,2510,2832,2558,-343
2024-08-08 10:29:01,310,258,1809125,1848386,2466,2731,2664,-343
2024-08-08 10:59:01,310,260,1810808,1850165,2964,3147,2769,-343
2024-08-08 11:29:02,309,259,1812393,1851905,3266,3516,2925,-343
2024-08-08 12:00:01,308,259,1814443,1853719,3781,3677,2988,-343
2024-08-08 12:30:01,308,259,1816789,1855884,4394,3954,3000,-343
2024-08-08 13:00:02,308,260,1818787,1857937,4363,4212,2868,-343
2024-08-08 13:30:02,307,260,1820321,1859983,3315,4021,2845,-343
2024-08-08 14:00:02,306,260,1821917,1861988,3155,4071,2776,-343
2024-08-08 14:30:02,306,260,1823609,1864131,3306,4198,2770,-343
2024-08-08 15:00:02,306,261,1825657,1866107,3784,4138,2629,-343
2024-08-08 15:31:01,306,258,1827871,1867937,4320,3827,2550,-343
2024-08-08 16:01:01,308,258,1830099,1869937,4327,3724,2446,-343
2024-08-08 16:31:01,307,259,1832368,1871916,4344,3870,2372,-343
2024-08-08 17:01:01,306,260,1833940,1873332,3928,3483,2205,-343
2024-08-08 17:31:01,307,259,1835370,1874519,2981,2588,2137,-343
2024-08-08 18:01:01,303,261,1836779,1876242,2744,2949,2053,-343
2024-08-08 18:31:01,303,263,1838118,1877397,2595,2707,1978,-343
2024-08-08 19:01:01,301,263,1839501,1878628,2857,2468,1911,-343
2024-08-08 19:31:01,298,267,1840668,1880095,2628,2749,1896,-343
2024-08-08 20:01:01,298,268,1842091,1881690,2568,2969,1864,-343
2024-08-08 20:31:01,296,268,1843350,1883063,2608,2843,1773,-343
2024-08-08 21:01:01,295,270,1844509,1884153,2560,2554,1744,-343
2024-08-08 21:31:01,294,270,1845584,1885261,2238,2195,1732,-343
2024-08-08 22:01:01,295,269,1846777,1886545,2342,2508,0,-343
2024-08-08 22:31:01,292,271,1848040,1887750,2375,2406,1561,-343
2024-08-08 23:01:01,289,270,1849031,1888876,2316,2373,1550,-343
2024-08-08 23:31:01,288,272,1849785,1889653,1724,1890,1471,-343
2024-08-09 00:01:01,287,275,1850571,1890358,1559,1516,1431,-343
2024-08-09 00:31:01,289,275,1851329,1891138,1542,1485,1423,-343
2024-08-09 01:01:01,289,275,1852171,1891972,1611,1625,1446,-343
2024-08-09 01:31:01,288,275,1853087,1892882,1772,1757,1472,-343
2024-08-09 02:01:01,289,277,1853948,1893896,1782,1913,1474,-343
2024-08-09 02:31:01,288,274,1854702,1894938,1619,2077,1501,-343
2024-08-09 03:01:01,289,272,1855413,1895908,1443,1907,1577,-343
2024-08-09 03:31:01,296,269,1856274,1896914,1595,2002,1622,-343
2024-08-09 04:01:01,299,265,1857035,1897715,1644,1761,1693,-343
2024-08-09 04:31:01,300,262,1857867,1898630,1606,1733,1807,-343
2024-08-09 05:01:01,299,266,1858852,1899692,1924,2022,1909,-343
2024-08-09 05:31:01,299,269,1859792,1900952,1947,2331,1966,-343
2024-08-09 06:01:01,299,268,1860808,1902195,2012,2473,2051,-343
2024-08-09 06:31:01,297,268,1861905,1903461,2138,2533,2204,-343
2024-08-09 07:01:01,299,267,1863181,1904793,2397,2647,2303,-343
2024-08-09 07:31:01,300,268,1864279,1905941,2447,2541,2402,-343
2024-08-09 08:01:01,299,267,1866030,1907732,2973,3051,2517,-343
2024-08-09 08:31:01,298,265,1868005,1909528,3717,3599,2615,-343
2024-08-09 09:01:01,301,266,1869966,1911497,3877,3746,2741,-343
2024-08-09 09:31:01,303,266,1872028,1913633,4166,4302,2729,-343
2024-08-09 10:01:01,303,266,1874273,1915707,4334,4245,2781,-343
2024-08-09 10:31:01,300,263,1876455,1917556,4412,3915,2818,-343
2024-08-09 11:01:01,301,265,1878621,1919462,4427,3830,2852,-343
2024-08-09 11:31:01,303,263,1880668,1921513,4229,3950,2900,-343
2024-08-09 12:01:01,302,264,1882980,1923423,4303,3979,2987,-343
2024-08-09 12:31:01,302,266,1885303,1925354,4592,3777,3013,-343
2024-08-09 13:01:01,301,268,1887213,1927086,4206,3587,3020,-343
2024-08-09 13:31:01,299,269,1888935,1928470,3616,3139,3009,-343
2024-08-09 14:01:01,298,269,1890735,1930111,3509,2985,2956,-343
2024-08-09 14:31:01,296,271,1892585,1931662,3680,3160,2890,-343
2024-08-09 15:01:01,295,272,1894433,1933482,3780,3442,2759,-343
2024-08-09 15:31:01,292,275,1896237,1934996,3606,3329,2616,-343
2024-08-09 16:01:01,292,276,1897940,1936520,3484,3063,2525,-343
2024-08-09 16:31:01,292,277,1899464,1938067,3259,3155,2477,-343
2024-08-09 17:01:01,293,276,1900812,1939417,2902,2931,2360,-343
2024-08-09 17:31:01,291,277,1902185,1940640,2728,2623,2354,-343
2024-08-09 18:01:01,291,276,1903668,1941897,2878,2507,2359,-343
2024-08-09 18:31:01,292,277,1905215,1943587,3083,2991,2371,-343
2024-08-09 19:01:01,291,279,1907030,1945497,3326,3561,2330,-343
2024-08-09 19:31:01,291,279,1908926,1947277,3659,3633,2269,-343
2024-08-09 20:01:01,290,279,1910780,1949264,3610,3723,2228,-343
2024-08-09 20:31:01,289,279,1912705,1951282,3819,3996,2146,-343
2024-08-09 21:01:01,288,280,1914396,1953213,3633,3865,2026,-343
2024-08-09 21:31:01,288,280,1916045,1955064,3314,3720,1979,-343
2024-08-09 22:01:01,288,281,1917397,1956762,3051,3600,1875,-343
2024-08-09 22:31:01,288,280,1918696,1958238,2712,3268,1832,-343
2024-08-09 23:01:01,286,280,1919950,1959675,2536,2822,1795,-343
2024-08-09 23:31:01,285,280,1921475,1961126,2815,2913,1747,-343
2024-08-10 00:01:01,285,278,1922629,1962454,2647,2773,1702,-343
2024-08-10 00:31:01,286,279,1923742,1963700,2234,2524,1659,-343
2024-08-10 01:01:01,284,281,1924789,1964803,2195,2328,1604,-343
2024-08-10 01:31:02,285,281,1925842,1965913,2070,2201,1608,-343
2024-08-10 02:02:01,283,281,1926931,1967011,2060,2132,1690,-343
2024-08-10 02:32:01,283,283,1928000,1967953,2220,2090,1733,-343
2024-08-10 03:02:01,283,285,1929110,1969056,2176,2031,1757,-343
2024-08-10 03:32:01,282,286,1930274,1970192,2313,2287,1874,-343
2024-08-10 04:02:01,281,287,1931447,1971566,2098,2415,1942,-343
2024-08-10 04:32:01,281,286,1932465,1972610,2145,2338,2014,-343
2024-08-10 05:02:01,281,286,1933584,1973791,2149,2238,2087,-343
2024-08-10 05:32:01,280,286,1934650,1974925,2126,2268,2167,-343
2024-08-10 06:02:01,280,286,1935734,1976061,2096,2196,2263,-343
2024-08-10 06:32:02,279,285,1936837,1977334,2185,2433,2362,-343
2024-08-10 07:03:01,281,285,1938139,1978682,2336,2503,2430,-343
2024-08-10 07:33:01,281,286,1939661,1980161,2701,2651,2548,-343
2024-08-10 08:03:01,280,286,1941319,1981889,3161,3128,2663,-343
2024-08-10 08:33:01,280,285,1942923,1983967,2981,3608,2778,-343
2024-08-10 09:03:01,283,280,1944605,1985632,3076,3473,2857,-343
2024-08-10 09:33:01,287,277,1946340,1987357,3184,3237,2943,-343
2024-08-10 10:03:01,287,278,1948072,1989003,3519,3441,3076,-343
2024-08-10 10:33:01,285,275,1950278,1990778,3799,3308,3150,-343
2024-08-10 11:03:01,285,272,1952335,1992615,4049,3462,3124,-343
2024-08-10 11:33:01,286,275,1954940,1994745,4505,3807,3186,-343
2024-08-10 12:03:01,287,275,1957848,1997439,5585,4877,3240,-343
2024-08-10 12:33:01,284,279,1960068,1999667,5098,4937,3203,-343
2024-08-10 13:03:01,287,279,1962535,2001863,4683,4412,3164,-343
2024-08-10 13:33:01,286,278,1965217,2004524,5139,4865,3129,-343
2024-08-10 14:03:01,285,278,1967834,2006922,5279,4995,3058,-343
2024-08-10 14:33:01,284,278,1970345,2008917,5019,4269,2900,-343
2024-08-10 15:03:01,282,279,1972543,2010862,4514,3887,2815,-343
2024-08-10 15:33:01,281,282,1974432,2012656,4053,3705,2714,-343
2024-08-10 16:03:01,281,279,1976106,2014774,3437,3857,2630,-343
2024-08-10 16:33:01,281,279,1977853,2016761,3227,3935,2531,-343
2024-08-10 17:03:01,281,280,1979766,2018590,3742,3927,2437,-343
2024-08-10 17:33:01,281,280,1981476,2020281,3532,3497,2318,-343
2024-08-10 18:03:01,280,280,1983257,2022124,3480,3514,2302,-343
2024-08-10 18:33:01,280,279,1984733,2023921,3155,3539,2250,-343
2024-08-10 19:03:01,281,280,1986228,2025658,2853,3367,2192,-343
2024-08-10 19:33:01,281,282,1987943,2027362,3234,3457,2182,-343
2024-08-10 20:03:01,280,282,1989388,2028811,3216,3191,2129,-343
2024-08-10 20:33:01,280,282,1990865,2030187,2961,2836,2160,-343
2024-08-10 21:03:01,280,285,1992198,2031415,2732,2589,2061,-343
2024-08-10 21:33:01,281,284,1993569,2032613,2757,2458,2017,-343
2024-08-10 22:03:01,281,284,1994870,2033871,2554,2344,1945,-343
2024-08-10 22:33:01,281,284,1996068,2035043,2401,2321,1922,-343
2024-08-10 23:03:01,280,287,1997278,2036428,2410,2539,1856,-343
2024-08-10 23:33:01,279,287,1998445,2037445,2250,2239,1758,-343
