Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2023-05-14 16:15:02,0,0,0,0,0,0,0,0,1567,378878,354403
2023-05-14 16:18:02,0,0,0,0,0,0,0,0,1567,378878,354403
2023-05-14 16:14:01,0,0,0,0,0,0,0,0,1567,378878,354403
2023-05-14 16:13:01,0,0,0,0,0,0,0,0,1596,378878,354403
2023-05-14 16:16:01,0,0,0,0,0,0,0,0,1567,378878,354403
2023-05-14 16:17:02,0,0,0,0,0,0,0,0,1567,378878,354403
2023-05-14 16:47:02,741,612,304,216,1054713,1066709,2157,2236,1497,379249,354709
2023-05-14 17:18:01,683,578,304,215,1055788,1067636,2342,2148,1407,379601,355007
2023-05-14 17:48:01,660,560,306,215,1056708,1068752,2000,2092,1342,379931,355287
2023-05-14 18:18:01,650,525,307,214,1057638,1069573,1896,1986,1308,380256,355550
2023-05-14 18:48:01,652,520,307,214,1058675,1070568,1997,1825,1314,380582,355810
2023-05-14 19:18:01,616,508,307,214,1059380,1071371,1689,1746,1260,380890,356064
2023-05-14 19:48:02,628,478,307,214,1060123,1072241,1467,1682,1231,381205,356303
2023-05-14 20:19:01,596,463,306,214,1060760,1072956,1396,1599,1182,381512,356542
2023-05-14 20:49:02,561,437,308,214,1061618,1073682,1540,1451,1111,381793,356761
2023-05-14 21:20:01,519,393,307,214,1062290,1074335,1559,1412,1035,382061,356964
2023-05-14 21:50:01,476,387,306,214,1062939,1074891,1300,1209,993,382299,357157
2023-05-14 22:20:01,433,390,305,216,1063581,1075425,1319,1093,921,382516,357352
2023-05-14 22:50:01,433,360,304,216,1064110,1076009,1186,1123,897,382732,357532
2023-05-14 23:20:02,417,358,305,216,1064713,1076534,1158,1132,860,382941,357711
2023-05-14 23:51:01,400,376,301,219,1065258,1077058,1171,1068,843,383147,357906
2023-05-15 00:21:01,375,351,301,220,1065801,1077526,1084,964,831,383335,358081
2023-05-15 00:51:01,362,382,303,218,1066250,1077922,974,845,833,383516,358272
2023-05-15 01:21:01,361,357,303,218,1066689,1078352,890,831,845,383696,358451
2023-05-15 01:51:02,354,378,301,220,1067040,1078690,760,739,827,383873,358640
2023-05-15 02:22:01,390,376,301,221,1067381,1079061,650,676,843,384075,358834
2023-05-15 02:52:01,405,377,300,222,1067804,1079388,721,648,878,384277,359022
2023-05-15 03:22:01,400,379,300,222,1068205,1079706,835,638,899,384477,359212
2023-05-15 03:52:01,422,412,300,222,1068623,1080120,829,747,934,384688,359418
2023-05-15 04:22:01,464,417,299,223,1069058,1080521,832,786,1004,384920,359626
2023-05-15 04:52:01,484,475,300,223,1069566,1081043,917,915,1067,385162,359864
2023-05-15 05:22:01,515,470,299,223,1070134,1081580,1037,1038,1116,385420,360099
2023-05-15 05:52:01,571,508,300,223,1070604,1082255,993,1205,1185,385705,360353
2023-05-15 06:22:01,592,533,300,223,1071163,1082922,1037,1354,1227,386001,360619
2023-05-15 06:52:01,620,525,300,223,1071828,1083715,1170,1386,1297,386311,360882
2023-05-15 07:22:01,580,498,300,223,1072312,1084173,1099,1185,1312,386601,361131
2023-05-15 07:52:02,671,531,300,223,1072960,1085050,1185,1440,1400,386937,361396
2023-05-15 08:23:01,711,536,300,223,1073672,1085814,1308,1591,1458,387304,361673
2023-05-15 08:53:01,766,580,299,224,1074387,1086764,1325,1686,1565,387687,361963
2023-05-15 09:23:01,810,623,299,224,1075260,1087675,1612,1868,1596,388092,362275
2023-05-15 09:53:02,827,627,302,220,1076020,1088531,1578,1706,1631,388506,362588
2023-05-15 10:24:01,850,642,304,219,1076880,1089336,1535,1571,1722,388945,362920
2023-05-15 10:54:02,927,727,304,218,1077761,1090401,1748,1895,1828,389408,363284
2023-05-15 11:25:02,977,724,306,216,1079015,1091556,2037,2112,1916,389913,363658
2023-05-15 11:55:02,972,777,306,217,1080131,1092788,2334,2335,1941,390399,364046
2023-05-15 12:25:02,983,823,306,215,1081575,1094192,2605,2650,1998,390891,364458
2023-05-15 12:55:03,962,818,305,215,1083010,1095779,2923,3057,1969,391372,364867
2023-05-15 13:25:03,899,770,306,216,1084394,1097161,2828,2954,1842,391821,365252
2023-05-15 13:56:01,888,783,306,216,1085989,1098714,2886,2856,1843,392280,365656
2023-05-15 14:26:01,858,654,306,216,1087350,1100148,2978,2988,1718,392709,365983
2023-05-15 14:56:02,818,650,305,217,1088384,1101076,2360,2314,1641,393118,366308
2023-05-15 15:27:01,751,568,304,215,1089474,1102181,2033,1980,1517,393506,366602
2023-05-15 15:57:01,713,547,306,215,1090241,1103134,1665,1870,1457,393862,366875
2023-05-15 16:27:02,673,529,308,215,1090970,1103863,1515,1714,1385,394199,367140
2023-05-15 16:58:01,649,522,308,215,1091709,1104766,1513,1653,1364,394534,367409
2023-05-15 17:28:01,615,536,308,215,1092465,1105664,1495,1802,1289,394842,367677
2023-05-15 17:58:02,609,537,308,214,1093191,1106527,1496,1762,1289,395146,367946
2023-05-15 18:29:01,599,535,308,213,1094163,1107471,1711,1817,1295,395456,368222
2023-05-15 18:59:02,574,493,307,216,1095000,1108305,1739,1696,1236,395743,368469
2023-05-15 19:30:03,564,477,307,216,1095624,1108967,1495,1525,1173,396034,368715
2023-05-15 20:00:10,547,491,305,216,1096436,1109662,1468,1395,1163,396309,368962
2023-05-15 20:31:01,514,456,305,217,1097159,1110436,1578,1502,1130,396573,369196
2023-05-15 21:01:02,491,432,305,218,1097867,1111340,1382,1643,1070,396819,369412
2023-05-15 21:32:01,461,386,304,218,1098404,1112024,1288,1633,1016,397057,369612
2023-05-15 22:02:01,428,367,304,218,1098853,1112584,946,1209,921,397271,369795
2023-05-15 22:32:01,394,387,305,218,1099344,1113076,951,1090,890,397468,369989
2023-05-15 23:02:01,392,338,304,218,1099757,1113601,839,971,843,397664,370158
2023-05-15 23:32:01,383,349,304,219,1100105,1113989,701,862,815,397855,370332
2023-05-16 00:02:01,379,355,304,219,1100484,1114366,722,695,834,398045,370510
2023-05-16 00:32:01,373,344,304,218,1100882,1114791,787,823,820,398231,370682
2023-05-16 01:02:01,385,335,303,219,1101283,1115267,800,931,812,398424,370849
2023-05-16 01:32:01,392,331,302,218,1101658,1115603,748,791,840,398620,371015
2023-05-16 02:02:01,396,338,303,219,1102011,1116048,741,798,853,398818,371184
2023-05-16 02:32:02,412,340,302,218,1102358,1116461,690,844,848,399024,371354
2023-05-16 03:03:02,447,347,301,218,1102760,1116918,741,840,889,399255,371533
2023-05-16 03:33:02,469,335,300,217,1103068,1117277,646,718,899,399489,371701
2023-05-16 04:04:01,485,355,305,216,1103410,1117677,659,763,947,399740,371884
2023-05-16 04:34:01,486,397,308,213,1103856,1118084,813,783,983,399983,372082
2023-05-16 05:04:01,506,413,309,213,1104305,1118607,885,933,1020,400236,372289
2023-05-16 05:34:01,530,452,307,214,1104804,1119096,947,989,1096,400501,372515
2023-05-16 06:04:01,585,476,305,214,1105373,1119684,1071,1078,1187,400793,372753
2023-05-16 06:34:01,624,528,307,214,1105917,1120224,1114,1122,1279,401105,373017
2023-05-16 07:04:03,646,544,307,215,1106497,1120988,1109,1318,1345,401429,373289
2023-05-16 07:35:02,672,545,307,215,1107189,1121735,1222,1487,1363,401776,373571
2023-05-16 08:06:01,719,552,308,214,1107985,1122669,1359,1584,1457,402147,373856
2023-05-16 08:36:02,767,587,307,214,1108801,1123509,1558,1722,1485,402531,374149
2023-05-16 09:07:02,822,620,307,215,1109779,1124585,1820,1937,1624,402955,374470
2023-05-16 09:38:02,877,643,307,215,1110830,1125588,1920,1936,1651,403409,374802
2023-05-16 10:09:01,922,640,309,213,1111746,1126639,1953,2004,1752,403885,375132
2023-05-16 10:39:02,950,677,309,213,1112890,1127659,2196,2200,1789,404360,375471
2023-05-16 11:10:03,949,679,310,212,1113990,1128858,2348,2354,1851,404851,375822
2023-05-16 11:40:04,947,715,310,211,1115121,1129967,2248,2337,1855,405324,376180
2023-05-16 12:10:04,966,718,309,210,1116356,1131265,2440,2487,1864,405807,376539
2023-05-16 12:41:01,991,753,310,209,1117662,1132578,2599,2669,1910,406318,376927
2023-05-16 13:11:02,924,695,310,208,1119045,1133860,2677,2512,1923,406781,377275
2023-05-16 13:42:01,897,662,309,207,1120172,1135041,2573,2494,1759,407244,377617
2023-05-16 14:12:01,857,606,309,210,1121290,1136250,2261,2408,1740,407672,377920
2023-05-16 14:42:01,821,602,310,210,1122392,1137269,2207,2131,1602,408083,378221
2023-05-16 15:12:01,715,516,310,208,1123346,1138370,2059,2083,1549,408440,378479
2023-05-16 15:42:01,616,401,314,203,1124025,1139149,1465,1712,0,408748,378679
2023-05-16 16:12:01,633,486,316,202,1124622,1139691,1272,1302,1248,409065,378922
2023-05-16 16:42:01,638,513,314,201,1125433,1140588,1440,1434,1281,409384,379179
2023-05-16 17:12:01,629,496,315,200,1126259,1141482,1646,1773,1271,409698,379427
2023-05-16 17:42:01,610,476,317,198,1127165,1142275,1676,1551,1224,410003,379665
2023-05-16 18:12:01,613,477,318,200,1127888,1143031,1628,1555,1232,410310,379903
2023-05-16 18:42:01,618,456,315,202,1128577,1143740,1410,1472,1208,410619,380131
2023-05-16 19:12:01,594,461,316,203,1129204,1144266,1326,1191,1195,410916,380362
2023-05-16 19:42:02,573,487,318,200,1129799,1144900,1182,1127,1180,411203,380605
2023-05-16 20:13:01,543,449,314,200,1130497,1145714,1236,1397,1135,411483,380837
2023-05-16 20:43:02,535,449,314,200,1130982,1146392,1058,1447,1088,411751,381062
2023-05-16 21:14:02,534,426,314,202,1131560,1147078,1079,1370,1076,412027,381282
2023-05-16 21:45:03,512,412,313,202,1132135,1147685,1112,1243,1048,412291,381495
2023-05-16 22:16:01,472,371,315,203,1132613,1148296,1006,1180,984,412535,381686
2023-05-16 22:46:01,469,354,319,199,1133016,1148799,850,1089,916,412769,381863
2023-05-16 23:16:02,446,361,317,201,1133422,1149307,810,1011,911,412992,382044
2023-05-16 23:47:01,436,335,319,198,1133902,1149928,839,1046,894,413218,382217
2023-05-17 00:17:01,462,334,319,198,1134339,1150371,886,1011,904,413449,382384
2023-05-17 00:47:01,424,312,319,195,1134751,1150813,837,885,867,413661,382540
2023-05-17 01:17:01,433,323,321,195,1135149,1151194,802,822,851,413877,382702
2023-05-17 01:47:01,432,337,321,195,1135563,1151584,805,765,849,414093,382870
2023-05-17 02:17:01,411,336,322,195,1135954,1152041,805,836,860,414299,383038
2023-05-17 02:47:01,418,327,321,195,1136285,1152501,716,940,849,414508,383202
2023-05-17 03:17:01,437,334,321,193,1136673,1152921,731,894,858,414726,383369
