Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2021-02-09 09:13:01,183,182,89,104,1,0,0,0,419,0,0
2021-02-09 09:43:01,222,258,116,119,410,456,188,193,518,111,129
2021-02-09 10:13:01,250,276,119,126,828,986,862,1034,570,236,267
2021-02-09 10:43:01,239,263,120,126,1198,1402,786,941,551,355,398
2021-02-09 11:13:01,222,260,120,127,1562,1836,734,850,534,466,528
2021-02-09 11:43:01,221,235,123,127,1915,2150,719,750,512,577,646
2021-02-09 12:13:01,210,226,122,128,2292,2569,738,739,501,682,759
2021-02-09 12:43:01,209,229,123,128,2707,3057,792,907,488,786,873
2021-02-09 13:13:01,201,252,123,128,3225,3671,981,1160,492,887,999
2021-02-09 13:43:01,207,238,123,128,3704,4330,997,1273,490,990,1118
2021-02-09 14:13:01,195,225,122,129,4289,5048,1064,1377,463,1088,1231
2021-02-09 14:43:01,182,222,122,128,4847,5741,1143,1411,441,1179,1342
2021-02-09 15:13:01,160,189,122,128,5308,6354,965,1293,356,1259,1436
2021-02-09 15:43:01,153,191,122,128,5746,6859,887,1087,380,1335,1532
2021-02-09 16:13:01,150,184,121,129,6142,7416,834,1062,369,1410,1624
2021-02-09 16:43:01,149,184,120,131,6514,7997,768,1138,375,1485,1716
2021-02-09 17:13:01,147,158,120,131,6834,8433,693,1019,346,1558,1795
2021-02-09 17:43:01,128,165,120,131,7280,8872,766,875,327,1622,1877
2021-02-09 18:13:01,140,162,119,132,7746,9278,913,845,340,1692,1958
2021-02-09 18:43:01,128,162,119,132,8138,9593,858,721,334,1756,2039
2021-02-09 19:13:01,118,152,119,132,8418,9871,672,593,327,1815,2115
2021-02-09 19:43:01,132,158,119,132,8783,10215,654,629,334,1881,2194
2021-02-09 20:13:01,115,147,119,132,9218,10604,800,733,305,1939,2268
2021-02-09 20:43:01,114,142,119,132,9557,10949,774,734,295,1996,2339
2021-02-09 21:13:01,111,136,119,132,9858,11236,641,633,292,2051,2407
2021-02-09 21:43:01,107,133,119,132,10109,11479,552,530,275,2105,2473
2021-02-09 22:13:01,99,121,119,132,10418,11698,561,464,248,2154,2534
2021-02-09 22:43:01,96,127,119,132,10717,11914,608,435,247,2202,2597
2021-02-09 23:13:01,81,115,119,132,10961,12146,546,450,240,2243,2655
2021-02-09 23:43:01,90,114,116,133,11241,12414,524,500,248,2288,2712
2021-02-10 00:13:01,87,106,116,134,11505,12644,548,499,235,2331,2765
2021-02-10 00:43:01,85,108,116,134,11678,12829,437,415,239,2374,2819
2021-02-10 01:13:01,99,107,116,134,11829,13014,326,374,241,2423,2872
2021-02-10 01:43:01,84,120,116,134,12021,13222,343,393,243,2465,2932
2021-02-10 02:13:01,86,120,116,134,12241,13496,411,483,252,2508,2992
2021-02-10 02:43:02,88,115,116,134,12422,13715,388,463,243,2552,3050
2021-02-10 03:13:02,99,117,116,134,12598,13966,347,469,244,2602,3108
2021-02-10 03:44:01,105,125,116,134,12821,14269,400,557,268,2656,3173
2021-02-10 04:14:01,98,118,115,135,13021,14533,428,568,259,2705,3232
2021-02-10 04:44:01,113,122,115,135,13238,14759,432,501,277,2761,3293
2021-02-10 05:14:01,114,130,115,135,13405,14986,370,439,289,2818,3358
2021-02-10 05:44:02,110,136,115,135,13573,15219,335,460,283,2873,3426
2021-02-10 06:15:01,116,134,115,135,13784,15392,381,407,291,2933,3495
2021-02-10 06:45:02,146,152,115,135,13955,15596,382,377,340,3006,3571
2021-02-10 07:16:01,139,168,114,135,14213,15843,429,453,358,3078,3658
2021-02-10 07:46:01,149,176,114,136,14453,16043,498,447,374,3152,3746
2021-02-10 08:16:01,166,185,114,136,14702,16272,489,429,393,3235,3838
2021-02-10 08:46:01,172,196,114,136,14982,16577,529,534,422,3321,3936
2021-02-10 09:16:01,160,190,114,136,15324,16924,623,652,413,3401,4031
2021-02-10 09:46:01,157,188,114,136,15643,17276,661,699,407,3480,4125
2021-02-10 10:16:01,161,199,113,137,16069,17833,745,910,438,3560,4225
2021-02-10 10:46:01,171,210,113,136,16437,18307,794,1031,425,3646,4330
2021-02-10 11:16:01,176,213,113,137,16772,18667,674,785,440,3734,4436
2021-02-10 11:46:01,163,194,112,137,17166,19015,752,702,411,3815,4533
2021-02-10 12:16:01,179,202,112,138,17626,19355,865,698,430,3905,4634
2021-02-10 12:46:01,190,213,111,138,18075,19853,941,859,447,4000,4741
2021-02-10 13:16:01,181,206,111,139,18541,20309,915,955,436,4090,4844
2021-02-10 13:46:01,173,188,109,140,18976,20680,908,833,412,4177,4938
2021-02-10 14:16:02,160,181,108,141,19371,21110,816,800,387,4257,5028
2021-02-10 14:47:01,166,167,107,141,19743,21470,767,790,382,4343,5114
2021-02-10 15:17:01,165,162,107,141,20048,21835,681,725,373,4425,5195
2021-02-10 15:47:01,158,146,106,142,20312,22086,569,616,348,4504,5268
2021-02-10 16:17:01,138,149,106,142,20552,22334,503,500,347,4573,5343
2021-02-10 16:47:01,137,144,106,142,20873,22607,571,528,330,4642,5415
2021-02-10 17:17:01,137,153,106,142,21175,22879,625,542,338,4710,5491
2021-02-10 17:47:01,143,145,106,142,21504,23114,631,507,0,4782,5564
2021-02-10 18:17:01,155,157,106,142,21860,23363,685,484,351,4859,5642
2021-02-10 18:47:01,152,153,106,142,22244,23656,745,542,348,4935,5719
2021-02-10 19:17:01,158,147,106,142,22584,24021,724,655,352,5014,5792
2021-02-10 19:47:01,133,134,106,142,22942,24324,673,652,306,5081,5859
2021-02-10 20:17:01,128,124,106,142,23246,24617,667,597,289,5145,5921
2021-02-10 20:47:01,120,118,106,142,23503,24882,566,559,278,5205,5980
2021-02-10 21:17:01,117,117,106,142,23704,25106,443,482,267,5263,6039
2021-02-10 21:47:01,123,108,106,142,23949,25350,420,453,259,5325,6093
2021-02-10 22:17:01,110,104,106,142,24222,25581,518,475,241,5380,6145
2021-02-10 22:47:01,111,91,106,142,24477,25775,548,439,234,5435,6190
2021-02-10 23:17:01,109,92,106,142,24784,25957,564,373,230,5490,6236
2021-02-10 23:47:01,100,100,106,142,25057,26143,580,368,234,5540,6286
2021-02-11 00:17:01,92,105,106,142,25314,26327,527,370,227,5586,6339
2021-02-11 00:47:01,74,99,106,141,25531,26458,444,275,226,5623,6388
2021-02-11 01:17:01,79,106,106,142,25754,26552,440,228,224,5662,6441
2021-02-11 01:47:01,87,115,106,142,26003,26688,472,231,234,5706,6499
2021-02-11 02:17:01,86,111,106,142,26275,26876,521,326,240,5749,6554
