Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2023-05-24 10:07:02,1173,1162,212,230,1,0,0,0,2659,0,0
2023-05-24 10:37:02,1460,1464,268,263,3303,3211,2430,2156,3153,730,732
2023-05-24 11:07:02,1475,1490,268,263,7255,6465,7659,6597,3226,1467,1477
2023-05-24 11:38:01,1428,1476,268,263,10732,9710,7465,6371,3151,2204,2239
2023-05-24 12:08:01,1362,1466,268,264,13879,12764,6503,6092,3088,2885,2972
2023-05-24 12:38:01,1240,1400,268,264,16577,15641,5607,5664,2897,3505,3672
2023-05-24 13:08:01,1187,1358,268,264,19074,18329,5054,5431,2811,4099,4351
2023-05-24 13:38:01,1081,1291,268,264,21316,20931,4709,5251,2681,4639,4996
2023-05-24 14:08:01,1029,1193,268,264,23644,23595,4571,5293,2504,5154,5593
2023-05-24 14:38:01,930,1127,268,264,26016,26295,4693,5280,2324,5619,6156
2023-05-24 15:08:01,836,1030,267,265,27978,28701,4215,5032,2097,6037,6671
2023-05-24 15:38:02,764,965,265,265,29490,30668,3461,4325,1933,6419,7154
2023-05-24 16:08:02,733,913,265,266,30832,32240,2840,3525,1838,6786,7610
2023-05-24 16:39:02,698,896,264,266,31933,33575,2352,2827,1760,7146,8073
2023-05-24 17:10:03,686,859,263,268,32953,34793,2088,2515,1694,7501,8517
2023-05-24 17:41:01,629,812,262,268,34045,36011,2041,2272,1600,7826,8937
2023-05-24 18:11:01,629,790,262,268,35136,37085,2152,2252,1563,8140,9332
2023-05-24 18:41:01,600,766,262,268,36205,38133,2196,2223,1507,8440,9715
2023-05-24 19:11:01,586,757,261,269,37133,39269,1857,2059,1496,8733,10093
2023-05-24 19:41:01,561,764,259,270,38186,40557,1918,2311,1478,9014,10475
2023-05-24 20:11:01,565,715,255,272,39361,42037,2169,2603,1435,9296,10833
2023-05-24 20:41:01,521,674,255,272,40539,43339,2200,2588,1334,9557,11170
2023-05-24 21:11:02,496,620,255,272,41509,44394,2072,2310,1256,9805,11480
2023-05-24 21:42:01,480,552,255,272,42694,45724,1760,2013,1196,10053,11765
2023-05-24 22:12:01,448,534,254,273,43464,46503,1702,1836,1122,10277,12032
2023-05-24 22:42:01,426,519,253,273,44213,47179,1513,1446,1079,10490,12291
2023-05-24 23:12:01,401,482,253,273,44766,47718,1294,1214,1005,10690,12532
2023-05-24 23:42:01,414,465,253,273,45462,48221,1242,1046,981,10897,12765
2023-05-25 00:12:01,401,458,253,273,46023,48624,1250,902,976,11098,12994
2023-05-25 00:42:01,396,451,252,274,46636,49107,1168,875,973,11296,13219
2023-05-25 01:12:02,429,446,252,274,47121,49553,1114,962,969,11510,13442
2023-05-25 01:42:02,422,448,252,274,47693,49986,1066,875,965,11721,13666
2023-05-25 02:13:01,436,477,252,274,48229,50454,1105,900,1022,11946,13913
2023-05-25 02:43:01,443,494,252,274,48847,50940,1154,950,1057,12168,14160
2023-05-25 03:13:02,475,515,252,274,49429,51439,1194,982,1095,12405,14417
2023-05-25 03:44:01,502,535,252,274,50143,52037,1293,1097,1144,12665,14694
2023-05-25 04:14:02,517,530,252,274,50913,52500,1493,1060,1173,12923,14959
2023-05-25 04:44:02,549,531,253,273,51815,53092,1713,1123,1184,13198,15224
2023-05-25 05:15:01,581,561,253,273,52584,53617,1647,1104,1255,13498,15514
2023-05-25 05:45:03,581,591,253,273,53670,54403,1842,1306,1293,13789,15810
2023-05-25 06:16:02,617,630,253,273,54783,55131,2221,1529,1369,14107,16135
2023-05-25 06:47:01,628,652,253,273,55938,55905,2226,1519,1431,14432,16472
2023-05-25 07:17:01,654,667,253,273,57170,56680,2455,1578,1473,14759,16805
2023-05-25 07:47:01,686,677,253,273,58432,57684,2467,1768,1528,15102,17144
2023-05-25 08:17:01,723,718,252,274,59749,58501,2552,1807,1597,15463,17503
2023-05-25 08:47:02,808,763,252,274,61075,59450,2642,1768,1734,15867,17884
2023-05-25 09:18:01,891,813,253,273,62371,60497,2565,2018,1827,16327,18304
2023-05-25 09:48:01,931,872,253,273,63862,61585,2791,2141,1971,16793,18740
2023-05-25 10:18:02,922,960,253,273,65510,62781,3156,2281,2016,17254,19221
2023-05-25 10:48:02,925,987,253,273,67471,64392,3464,2757,2090,17717,19714
2023-05-25 11:18:02,968,1003,253,273,69361,65988,3851,3213,2123,18201,20216
2023-05-25 11:49:01,942,1039,254,271,71577,67544,4006,3006,2157,18687,20752
2023-05-25 12:19:01,961,1074,255,270,73158,69269,3734,3252,2223,19168,21289
2023-05-25 12:49:01,938,1064,256,269,74826,70933,3413,3556,2181,19637,21821
2023-05-25 13:19:02,919,1020,255,270,76442,72489,3104,3087,2122,20096,22331
2023-05-25 13:50:02,906,963,256,268,78206,74120,3291,3093,2039,20564,22829
2023-05-25 14:20:02,850,926,257,266,79936,75871,3469,3325,1959,20989,23292
2023-05-25 14:50:03,809,867,258,265,81565,77404,3241,3166,1849,21394,23726
2023-05-25 15:21:01,780,795,258,265,83016,78883,2838,2731,1752,21797,24136
2023-05-25 15:51:01,755,753,258,264,84634,80373,3071,2984,1673,22174,24512
2023-05-25 16:21:01,721,714,259,263,86217,81662,3218,2740,1632,22535,24869
2023-05-25 16:51:02,684,692,258,263,87500,82825,2822,2428,1529,22877,25216
2023-05-25 17:22:01,659,701,258,263,89198,84076,2602,2009,1490,23217,25578
2023-05-25 17:52:01,631,648,258,263,90602,85197,2676,2012,1451,23533,25902
2023-05-25 18:22:01,604,641,258,262,92156,86308,2951,2232,1409,23835,26222
2023-05-25 18:52:01,610,648,257,263,93780,87469,3172,2269,1387,24140,26546
