Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2020-11-02 10:24:01,284,328,103,70,3,0,9,0,759,0,0
2020-11-02 10:54:01,373,423,123,160,749,662,516,453,863,186,211
2020-11-02 11:24:01,382,451,148,170,1626,1514,1623,1514,905,377,437
2020-11-02 11:54:01,372,449,149,173,2621,2475,1872,1813,882,563,661
2020-11-02 12:24:02,374,415,149,173,3863,3650,2237,2136,845,750,869
2020-11-02 12:55:02,318,404,148,173,4805,4523,2156,2036,796,914,1077
2020-11-02 13:26:01,292,372,147,173,5897,5622,2034,1972,732,1065,1269
2020-11-02 13:57:02,269,347,146,175,6796,6445,1869,1828,679,1204,1449
2020-11-02 14:28:01,263,324,144,177,7366,7092,1280,1373,632,1340,1616
2020-11-02 14:58:01,219,298,144,177,7974,7640,1113,1099,578,1450,1765
2020-11-02 15:28:01,215,279,143,177,8569,8153,1159,1038,549,1557,1905
2020-11-02 15:58:01,197,263,143,177,8948,8599,827,899,525,1656,2036
2020-11-02 16:28:02,196,240,142,178,9324,9024,757,879,491,1754,2156
2020-11-02 16:59:01,197,242,142,178,9860,9428,918,831,490,1855,2281
2020-11-02 17:29:01,203,240,142,178,10361,9873,1038,849,490,1957,2401
2020-11-02 17:59:02,196,223,142,178,10755,10249,833,786,475,2055,2513
2020-11-02 18:29:02,192,239,142,178,11184,10610,828,732,476,2151,2632
2020-11-02 19:00:02,177,223,141,178,11564,10920,731,617,447,2242,2747
2020-11-02 19:31:01,187,212,141,178,12005,11393,829,789,439,2339,2857
2020-11-02 20:01:01,166,207,142,178,12364,11840,803,934,412,2422,2960
2020-11-02 20:31:01,148,192,142,179,12675,12193,681,812,391,2496,3056
2020-11-02 21:01:01,144,179,142,178,12936,12443,492,507,369,2568,3146
2020-11-02 21:31:02,147,164,141,180,13309,12755,586,513,361,2641,3228
2020-11-02 22:01:02,133,144,141,179,13645,13054,716,617,314,2708,3300
2020-11-02 22:32:01,119,156,142,179,14147,13512,711,663,317,2769,3381
2020-11-02 23:02:02,131,137,142,179,14454,13848,705,735,305,2835,3449
2020-11-02 23:33:02,124,151,142,179,14707,14104,562,592,302,2899,3527
2020-11-03 00:04:01,123,154,142,179,15063,14441,609,593,311,2963,3607
2020-11-03 00:34:01,128,148,142,179,15473,14792,773,688,317,3027,3681
2020-11-03 01:04:01,126,148,141,178,15916,15110,887,696,322,3090,3755
2020-11-03 01:34:01,136,143,141,180,16221,15461,749,671,318,3158,3826
2020-11-03 02:04:01,137,148,141,180,16593,15782,691,700,324,3226,3900
2020-11-03 02:34:01,140,141,141,179,16893,16076,674,620,328,3296,3971
2020-11-03 03:04:01,132,139,141,180,17150,16334,584,578,318,3362,4040
2020-11-03 03:34:01,140,147,141,180,17446,16639,586,601,335,3432,4114
2020-11-03 04:04:01,154,160,141,180,17898,16999,748,665,354,3509,4194
2020-11-03 04:34:01,152,172,141,180,18259,17345,857,749,375,3585,4280
2020-11-03 05:04:01,155,177,141,180,18621,17698,759,699,381,3663,4368
2020-11-03 05:34:01,157,189,141,180,19015,18126,756,783,401,3741,4463
2020-11-03 06:04:01,165,172,141,179,19412,18618,791,920,396,3824,4549
2020-11-03 06:34:01,186,206,141,179,19904,19022,890,896,433,3917,4652
2020-11-03 07:04:01,192,208,140,181,20399,19353,987,735,437,4013,4756
2020-11-03 07:34:01,198,220,140,181,20787,19727,865,702,469,4112,4866
2020-11-03 08:04:01,192,241,140,181,21204,20132,801,777,483,4208,4986
2020-11-03 08:34:01,217,243,140,181,21732,20509,950,786,516,4316,5108
2020-11-03 09:04:02,203,234,140,181,22174,20925,970,793,508,4418,5225
2020-11-03 09:34:02,206,233,140,181,22625,21324,899,814,522,4521,5341
2020-11-03 10:05:02,228,238,140,181,23084,21774,901,867,550,4638,5464
2020-11-03 10:36:01,229,244,140,181,23916,22437,1310,1136,557,4757,5590
2020-11-03 11:06:02,248,268,140,181,24670,22995,1504,1149,599,4881,5724
2020-11-03 11:37:01,224,276,140,181,25239,23455,1331,1024,595,4996,5867
2020-11-03 12:07:01,209,296,138,182,25567,23830,902,844,584,5101,6015
2020-11-03 12:37:01,219,316,138,182,26163,24465,978,1082,606,5210,6173
2020-11-03 13:07:01,212,311,137,182,26906,25021,1305,1165,594,5316,6328
2020-11-03 13:37:01,212,286,136,183,27533,25433,1331,922,561,5422,6471
2020-11-03 14:07:01,182,265,136,183,28043,25851,1021,779,520,5513,6604
2020-11-03 14:37:01,174,266,135,183,28657,26224,1133,792,508,5600,6737
2020-11-03 15:07:02,169,246,133,185,29069,26521,1050,685,467,5685,6860
2020-11-03 15:38:01,172,222,133,186,29424,26835,712,574,419,5774,6974
2020-11-03 16:08:01,194,231,133,185,29958,27179,865,642,476,5871,7090
2020-11-03 16:38:01,172,215,132,186,30459,27618,1079,811,444,5957,7197
2020-11-03 17:08:01,170,225,132,186,30879,28057,948,907,436,6042,7310
2020-11-03 17:38:01,170,212,132,186,31294,28520,795,883,431,6127,7416
2020-11-03 18:08:01,167,197,132,186,31636,28823,704,722,408,6210,7514
2020-11-03 18:38:01,179,202,132,187,32005,29141,715,622,422,6300,7615
2020-11-03 19:08:01,172,197,130,189,32483,29583,852,761,410,6386,7714
2020-11-03 19:38:01,163,185,130,189,32802,29974,796,833,403,6467,7806
2020-11-03 20:08:02,142,165,130,189,33228,30348,761,755,354,6538,7889
2020-11-03 20:39:01,127,174,129,190,33618,30637,807,633,348,6604,7979
2020-11-03 21:09:01,128,152,128,189,33937,30947,706,594,319,6668,8055
2020-11-03 21:39:01,102,146,128,190,34185,31174,575,542,279,6719,8128
2020-11-03 22:09:01,99,121,128,189,34354,31314,417,367,248,6768,8188
2020-11-03 22:39:01,95,115,128,190,34593,31498,409,332,247,6816,8246
2020-11-03 23:09:01,93,113,128,190,34780,31667,429,350,239,6862,8302
2020-11-03 23:39:01,94,111,128,189,34896,31780,302,285,242,6909,8358
2020-11-04 00:09:02,104,120,128,189,35053,31914,278,250,259,6961,8418
2020-11-04 00:40:01,109,130,128,190,35209,32064,313,284,268,7018,8485
2020-11-04 01:10:02,105,131,128,190,35420,32248,380,348,268,7070,8551
2020-11-04 01:41:01,123,136,128,190,35757,32503,494,379,293,7134,8621
2020-11-04 02:11:01,122,138,128,188,36002,32737,547,464,301,7195,8690
2020-11-04 02:41:01,122,138,128,189,36226,32920,469,418,305,7256,8759
2020-11-04 03:11:02,120,143,128,188,36443,33121,433,383,310,7316,8830
2020-11-04 03:41:02,117,144,128,189,36650,33329,409,410,321,7374,8902
2020-11-04 04:12:01,125,139,128,190,36885,33522,446,408,317,7439,8974
2020-11-04 04:42:01,145,151,128,190,37130,33717,479,391,343,7511,9050
