Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,ColonialCasualtyRate,SteamPlayers,WardenPlayHours,ColonialPlayHours
2024-01-10 09:47:01,1,1,186,190,0,0,0,0,3573,0,0
2024-01-10 10:17:01,1014,1434,268,288,275,229,69,31,4885,507,717
2024-01-10 10:47:01,1963,1798,291,301,2821,2692,4802,4535,5198,1488,1616
2024-01-10 11:17:01,2092,1834,292,300,7507,6671,7281,6399,5296,2534,2533
2024-01-10 11:47:01,2063,1766,290,302,12764,11008,10089,8417,5206,3566,3416
2024-01-10 12:17:02,1913,1670,289,301,16832,14509,9564,8059,5015,4523,4251
2024-01-10 12:48:01,1761,1564,292,298,20774,17583,7606,6085,4600,5432,5059
2024-01-10 13:18:01,1629,1525,294,296,23699,20043,6969,5603,4403,6246,5821
2024-01-10 13:48:01,1473,1423,294,296,26967,22848,6085,5215,4134,6983,6533
2024-01-10 14:18:01,1368,1346,293,296,29600,25280,5523,5061,3884,7667,7206
2024-01-10 14:48:01,1251,1277,290,298,32301,27494,5143,4380,3659,8292,7844
2024-01-10 15:18:01,1129,1192,289,299,34946,30038,5287,4723,3444,8857,8440
2024-01-10 15:48:02,1050,1135,285,302,37152,32498,4808,4994,3260,9382,9008
2024-01-10 16:19:01,1011,1083,283,302,38910,34487,3955,4415,3118,9904,9567
2024-01-10 16:49:01,965,1045,281,302,40783,36252,3331,3435,3055,10387,10090
2024-01-10 17:19:01,966,1026,281,302,42457,37786,3508,3240,3008,10870,10603
2024-01-10 17:49:01,939,1023,279,303,44427,39825,3525,3541,2994,11339,11114
2024-01-10 18:19:02,955,1046,276,305,46403,42002,3880,4114,2963,11817,11637
2024-01-10 18:50:02,923,1024,275,306,48561,44055,4013,4076,2892,12294,12167
2024-01-10 19:20:02,857,979,274,306,50825,46075,4431,4071,2781,12722,12656
2024-01-10 19:51:01,809,983,272,307,53353,48990,4016,4305,2666,13140,13164
2024-01-10 20:21:01,750,900,270,310,55049,50873,3576,4077,2525,13515,13614
2024-01-10 20:51:01,695,879,263,315,56642,52641,3291,3652,2397,13863,14053
2024-01-10 21:21:01,646,755,262,316,57681,53643,2634,2771,2124,14186,14431
2024-01-10 21:51:01,620,707,262,316,58741,54546,2099,1898,2072,14496,14784
2024-01-10 22:21:01,587,650,260,317,59528,55276,1846,1637,1845,14789,15109
2024-01-10 22:51:02,573,598,260,317,60470,56111,1748,1599,1736,15076,15408
2024-01-10 23:22:01,550,557,260,317,61306,56740,1779,1460,1700,15360,15696
2024-01-10 23:52:01,553,524,260,317,62001,57302,1532,1189,1638,15636,15958
2024-01-11 00:22:02,538,517,260,317,62697,57879,1391,1140,1599,15905,16217
2024-01-11 00:53:02,543,518,259,318,63427,58520,1438,1216,1590,16186,16484
2024-01-11 01:24:01,574,545,259,318,64167,59052,1471,1177,1657,16482,16766
2024-01-11 01:54:02,581,558,259,318,64932,59611,1472,1054,1685,16773,17045
2024-01-11 02:25:01,626,598,257,318,65651,60254,1442,1197,1716,17096,17354
2024-01-11 02:55:01,671,606,256,319,66625,60991,1708,1375,1818,17432,17657
2024-01-11 03:25:01,685,640,257,318,67658,61717,1979,1435,1956,17774,17977
2024-01-11 03:55:01,720,667,256,318,68756,62517,2172,1562,2004,18134,18310
2024-01-11 04:25:02,742,687,256,319,69692,63462,2043,1756,2107,18506,18654
2024-01-11 04:56:01,774,728,254,320,70926,64498,2148,1970,2144,18905,19030
2024-01-11 05:26:02,830,760,254,321,72295,65610,2584,2128,2283,19320,19410
2024-01-11 05:57:01,816,804,252,322,73806,66977,2805,2423,2359,19742,19825
2024-01-11 06:27:01,834,871,251,323,75305,68318,2932,2615,2462,20159,20261
2024-01-11 06:57:01,879,903,250,324,77078,69830,3398,2931,2540,20598,20712
2024-01-11 07:27:01,948,894,250,324,78489,71254,3250,2994,2641,21072,21159
2024-01-11 07:57:02,955,951,250,324,80095,72865,2817,2984,2745,21550,21635
2024-01-11 08:28:01,1072,965,250,324,81477,74240,2984,2985,2933,22104,22133
2024-01-11 08:58:01,1104,981,250,324,83596,75949,3480,3070,3078,22656,22624
2024-01-11 09:28:01,1166,1007,250,324,85492,77646,4055,3384,3130,23239,23127
2024-01-11 09:58:01,1220,1048,249,324,87655,79577,3968,3560,0,23849,23651
2024-01-11 10:28:01,1209,1079,249,324,89883,81787,4116,3952,3329,24453,24191
2024-01-11 10:58:01,1235,1134,250,323,92417,83992,4714,4355,3380,25071,24758
2024-01-11 11:28:01,1238,1170,250,323,94660,86131,4629,4297,3540,25690,25343
2024-01-11 11:58:01,1215,1202,250,323,97090,88405,4520,4291,3545,26297,25944
2024-01-11 12:28:02,1226,1214,249,323,99505,90540,4822,4430,3562,26911,26551
2024-01-11 12:59:01,1195,1136,250,322,102613,92953,5332,4336,3488,27528,27138
2024-01-11 13:29:02,1168,1132,250,320,105174,95131,5133,4173,3436,28112,27704
2024-01-11 14:00:03,1123,1128,252,319,107508,97269,4861,4296,3331,28692,28287
2024-01-11 14:31:02,1021,1084,251,319,110513,100606,4535,4771,3112,29220,28847
2024-01-11 15:02:01,1031,1033,250,320,112755,102930,4533,4923,2986,29752,29380
2024-01-11 15:32:01,952,989,251,319,114733,104878,4220,4275,2892,30228,29875
2024-01-11 16:02:01,902,971,250,320,116424,106257,3669,3326,2799,30679,30360
2024-01-11 16:32:01,818,905,249,321,117900,107661,3168,2783,2618,31088,30813
2024-01-11 17:02:01,779,915,248,322,119271,108997,2848,2741,2575,31478,31270
2024-01-11 17:32:02,772,875,247,323,120413,110168,2514,2507,2520,31864,31708
2024-01-11 18:03:01,810,896,247,323,121977,111315,2755,2362,2543,32282,32171
2024-01-11 18:33:01,765,875,246,324,123244,112482,2776,2323,2533,32665,32608
2024-01-11 19:03:01,765,842,247,323,124297,113478,2308,2172,2468,33047,33029
2024-01-11 19:33:01,751,823,247,323,125420,114443,2154,1913,2390,33423,33441
2024-01-11 20:03:01,717,815,247,322,126553,115538,2264,2061,2350,33781,33848
2024-01-11 20:33:01,702,783,246,324,127619,116731,2200,2286,2308,34132,34240
2024-01-11 21:03:01,654,761,245,325,128905,117950,2519,2484,2181,34459,34620
2024-01-11 21:33:01,574,723,244,326,130078,119140,2468,2464,2022,34746,34982
2024-01-11 22:03:01,545,676,241,327,131130,120256,2229,2340,1950,35019,35320
2024-01-11 22:33:01,523,653,240,327,131954,121198,1883,2063,1807,35280,35646
2024-01-11 23:03:01,534,622,239,328,132897,122163,1772,1904,1755,35547,35957
2024-01-11 23:33:01,524,612,239,328,133910,123085,1969,1902,1705,35809,36263
2024-01-12 00:03:01,537,562,238,328,134691,123772,1900,1674,1643,36078,36544
2024-01-12 00:33:01,546,567,239,328,135332,124450,1466,1417,1659,36351,36828
2024-01-12 01:03:02,571,552,239,328,136008,125124,1313,1353,1634,36636,37104
2024-01-12 01:33:02,603,550,239,328,136656,125694,1360,1318,1623,36938,37379
2024-01-12 02:04:01,625,587,239,328,137387,126193,1396,1076,1751,37260,37682
2024-01-12 02:34:01,632,592,239,328,137953,126746,1310,1057,1793,37576,37978
2024-01-12 03:04:01,673,627,239,328,138610,127276,1227,1072,1845,37913,38291
2024-01-12 03:34:01,669,659,239,328,139225,127872,1267,1169,1894,38247,38621
2024-01-12 04:04:01,698,666,239,328,140055,128638,1447,1364,1953,38596,38954
2024-01-12 04:34:02,730,700,239,328,140908,129499,1692,1629,2014,38962,39304
2024-01-12 05:04:02,792,772,239,328,141813,130283,1733,1621,2178,39358,39690
2024-01-12 05:35:01,846,809,239,328,142795,131229,1913,1738,2291,39795,40108
2024-01-12 06:05:01,877,876,239,328,144190,132324,2397,2053,2468,40233,40546
2024-01-12 06:35:01,903,898,239,328,145638,133586,2836,2350,2592,40685,40995
2024-01-12 07:05:02,483,489,231,319,147174,135073,3010,2727,2585,40926,41240
2024-01-12 07:36:01,889,888,239,328,148217,135922,2427,2146,2624,41385,41698
2024-01-12 08:06:01,983,949,239,328,149537,137242,2531,2340,2801,41877,42173
2024-01-12 08:36:01,1044,1022,239,328,151105,138721,2956,2837,2976,42399,42684
2024-01-12 09:06:01,1086,1078,239,328,152939,140545,3266,3256,3209,42942,43223
2024-01-12 09:36:01,1087,1100,239,328,154492,142112,3385,3392,3261,43485,43773
2024-01-12 10:06:01,1165,1168,239,328,156268,143910,3445,3483,3345,44068,44357
2024-01-12 10:36:01,1227,1158,239,328,158051,145603,3560,3517,3467,44681,44936
2024-01-12 11:06:01,1269,1201,240,327,160029,147810,3711,3886,3581,45316,45536
2024-01-12 11:36:01,1226,1157,240,327,162043,149920,3920,4283,3637,45929,46115
2024-01-12 12:06:01,1044,1040,240,327,164020,151797,4065,4035,3189,46451,46635
2024-01-12 12:36:01,1197,1172,240,327,165705,153327,3631,3396,3433,47049,47221
2024-01-12 13:06:02,1241,1239,240,327,168161,155358,4157,3597,3599,47670,47840
2024-01-12 13:37:01,1220,1278,240,327,170628,157489,4803,4040,3619,48300,48500
2024-01-12 14:07:01,1228,1290,240,327,173409,159651,5377,4394,3650,48914,49145
2024-01-12 14:37:01,1196,1245,241,326,175735,161917,5163,4486,3627,49512,49768
2024-01-12 15:07:01,1134,1214,241,326,177858,164060,4461,4395,3480,50079,50375
2024-01-12 15:37:02,1047,1158,241,326,179783,165768,4205,3934,3252,50603,50954
2024-01-12 16:07:02,992,1139,239,326,181560,167573,3805,3654,3119,51099,51524
2024-01-12 16:38:01,944,1085,238,328,183411,169481,3609,3742,2995,51586,52084
2024-01-12 17:08:01,925,1104,237,329,185443,171366,3919,3829,2965,52049,52636
2024-01-12 17:38:01,920,1090,237,329,187430,173349,4020,3899,2892,52509,53181
2024-01-12 18:08:01,872,1014,237,329,189526,175466,4139,4146,2836,52945,53688
2024-01-12 18:38:01,872,1012,236,330,191082,177079,3541,3630,2800,53381,54194
2024-01-12 19:08:01,868,994,236,330,192834,178846,3320,3373,2718,53815,54691
2024-01-12 19:38:01,854,931,237,329,194366,180491,3349,3504,2643,54242,55156
2024-01-12 20:08:01,824,901,237,329,195898,182014,3173,3281,2605,54654,55607
2024-01-12 20:38:01,814,881,236,330,197361,183643,2924,3137,2497,55061,56047
2024-01-12 21:08:01,754,884,236,330,198718,185138,2774,3050,2417,55438,56489
2024-01-12 21:38:01,736,872,236,330,200012,186307,2655,2672,2333,55806,56925
2024-01-12 22:08:01,728,891,236,330,201136,187541,2387,2342,2315,56170,57371
2024-01-12 22:38:01,708,830,236,330,202349,188606,2418,2321,2241,56524,57786
2024-01-12 23:08:02,650,809,235,331,203610,189752,2523,2286,2156,56849,58191
2024-01-12 23:39:02,604,753,235,331,204822,190880,2474,2280,2052,57161,58580
2024-01-13 00:09:02,592,701,234,332,205866,191765,2183,1940,1966,57457,58930
2024-01-13 00:39:02,614,687,234,332,206756,192621,1939,1762,1945,57764,59274
2024-01-13 01:10:01,613,695,234,332,207646,193517,1790,1753,1933,58081,59633
2024-01-13 01:40:03,678,708,234,332,208610,194421,1816,1810,2009,58420,59987
2024-01-13 02:11:01,694,696,234,332,209664,195365,1988,1803,2047,58778,60346
2024-01-13 02:41:01,747,717,235,331,210605,196181,1853,1665,2128,59152,60705
2024-01-13 03:11:01,788,770,236,330,211374,196917,1634,1465,2201,59546,61090
2024-01-13 03:41:01,863,840,236,330,212434,197777,1824,1585,2383,59977,61510
2024-01-13 04:11:01,893,879,236,330,213772,198724,2432,1808,2473,60424,61949
2024-01-13 04:41:01,942,912,237,329,214901,199882,2416,2111,2547,60895,62405
2024-01-13 05:11:01,1001,980,237,329,216236,201079,2410,2311,2691,61395,62895
2024-01-13 05:41:01,1040,990,237,329,217709,202333,2729,2362,2824,61915,63390
2024-01-13 06:11:01,1117,1046,237,329,219392,203618,3073,2463,2947,62474,63913
2024-01-13 06:41:02,1183,1071,236,329,221152,205220,3487,2923,3084,63066,64449
2024-01-13 07:12:01,1240,1099,236,329,223244,206954,3863,3320,3226,63706,65017
2024-01-13 07:42:01,1231,1139,236,329,225607,208809,4378,3515,3323,64321,65586
2024-01-13 08:12:01,1244,1177,236,329,227999,210849,4682,3852,3367,64943,66175
2024-01-13 08:42:01,1213,1200,236,329,230591,212980,4819,4073,3447,65550,66775
2024-01-13 09:12:01,1315,1255,236,329,233152,215215,4908,4216,3540,66207,67402
2024-01-13 09:42:02,1359,1252,236,329,235437,217302,4643,4186,3680,66887,68028
2024-01-13 10:13:01,1416,1248,234,330,238216,219803,4833,4434,3697,67618,68673
2024-01-13 10:43:01,1423,1230,235,329,241217,222283,5702,4880,3771,68330,69288
2024-01-13 11:13:01,1470,1302,235,329,244623,224639,6345,4803,3909,69065,69939
2024-01-13 11:43:01,1493,1345,235,328,247587,227305,6233,4912,3972,69811,70611
2024-01-13 12:13:02,1517,1361,234,328,250611,229789,6061,5222,4041,70570,71292
2024-01-13 12:44:02,1542,1349,235,328,253433,232463,5513,4849,4000,71367,71989
2024-01-13 13:15:02,1545,1387,235,328,256671,235917,5801,5930,4025,72165,72706
2024-01-13 13:46:01,1462,1326,236,327,260196,239541,6190,6627,3892,72920,73391
2024-01-13 14:16:02,1423,1297,237,326,263307,242633,6349,6452,3840,73632,74039
2024-01-13 14:47:01,1326,1220,237,326,266695,245592,6259,5862,3644,74317,74669
2024-01-13 15:17:01,1268,1137,237,326,269609,248156,6316,5560,3425,74951,75238
2024-01-13 15:47:01,1183,1076,238,326,272379,250647,5797,5144,3225,75542,75776
2024-01-13 16:17:01,1086,1046,238,326,275048,252721,5450,4563,3078,76085,76299
2024-01-13 16:47:01,955,1034,237,327,277590,254681,5270,4053,2931,76563,76816
2024-01-13 17:17:01,904,997,236,327,279919,256608,5016,3974,2836,77015,77314
2024-01-13 17:47:01,897,985,235,328,282228,258457,4731,3796,2721,77463,77807
2024-01-13 18:17:01,897,980,235,328,284843,260461,4951,3893,2705,77912,78297
2024-01-13 18:47:01,833,971,235,328,287024,262303,5006,3886,2637,78328,78782
2024-01-13 19:17:01,760,947,234,329,289108,264150,4154,3662,2588,78708,79256
2024-01-13 19:47:01,703,943,233,330,290893,265893,3869,3590,2532,79060,79727
2024-01-13 20:17:02,699,937,233,330,292903,267877,3824,3755,2453,79410,80196
2024-01-13 20:47:02,708,955,233,330,294733,269669,3852,3764,2447,79764,80674
2024-01-13 21:17:02,686,909,231,332,296290,271106,3399,3217,2385,80107,81128
2024-01-13 21:48:01,654,834,229,333,297382,272353,2651,2662,2228,80444,81559
2024-01-13 22:18:01,618,819,228,335,298480,273461,2196,2327,2163,80753,81968
2024-01-13 22:48:01,619,791,228,335,299659,274600,2261,2280,2127,81063,82364
2024-01-13 23:18:01,627,784,227,336,300859,275730,2377,2275,2034,81376,82756
2024-01-13 23:48:01,613,752,228,335,301958,276905,2422,2382,2009,81683,83132
2024-01-14 00:18:01,621,750,227,335,303166,278038,2357,2371,2013,81993,83507
2024-01-14 00:48:01,614,716,227,335,304160,279082,2150,2124,1971,82300,83865
2024-01-14 01:18:01,643,707,225,336,305152,280039,1962,1961,1957,82622,84218
2024-01-14 01:48:01,641,697,225,336,306145,280901,2016,1845,1934,82942,84567
2024-01-14 02:18:01,695,709,227,335,307162,281822,2010,1783,2027,83290,84921
2024-01-14 02:48:01,714,775,227,337,308214,282707,2088,1825,2126,83647,85309
2024-01-14 03:18:02,773,832,227,337,309313,283616,2175,1831,2236,84034,85725
2024-01-14 03:49:01,830,851,227,337,310262,284575,2011,1873,2302,84462,86165
2024-01-14 04:19:02,899,889,227,337,311299,285535,1941,1899,2445,84912,86609
2024-01-14 04:50:01,954,934,227,337,312536,286688,2203,2092,2626,85405,87092
2024-01-14 05:20:02,1043,956,228,336,313899,288137,2601,2615,2785,85926,87570
2024-01-14 05:50:02,1057,980,229,334,315639,289895,3045,3149,2827,86455,88060
2024-01-14 06:20:02,1103,1041,230,334,317535,291705,3653,3607,2874,87006,88580
2024-01-14 06:50:02,1122,1078,230,334,319323,293527,3709,3642,2989,87567,89119
2024-01-14 07:20:02,1165,1127,230,334,321223,295430,3534,3620,3082,88150,89683
2024-01-14 07:51:02,1183,1118,230,334,323053,297291,3743,3787,3140,88761,90260
2024-01-14 08:22:01,1210,1118,230,336,324956,299038,3751,3631,3223,89386,90838
2024-01-14 08:52:01,1220,1160,230,338,326663,300596,3605,3298,3163,89996,91418
2024-01-14 09:22:01,1266,1202,231,337,328501,302266,3614,3289,3359,90629,92019
2024-01-14 09:52:01,1237,1197,231,337,330583,303929,3900,3302,3359,91247,92617
2024-01-14 10:22:01,1262,1182,231,337,332463,305679,3827,3295,3470,91878,93208
2024-01-14 10:52:01,1273,1194,232,336,334461,307443,3916,3532,3433,92515,93805
2024-01-14 11:22:01,1272,1239,231,337,336326,309182,3814,3498,3508,93151,94425
2024-01-14 11:52:01,1270,1273,232,336,338659,311462,4122,3964,3548,93786,95061
2024-01-14 12:22:01,1320,1275,234,336,341120,313579,4779,4365,3595,94446,95699
2024-01-14 12:52:01,1274,1307,234,336,343502,315767,4829,4273,3640,95083,96352
2024-01-14 13:22:01,1219,1282,234,336,345879,317764,4633,4066,3556,95692,96993
2024-01-14 13:52:01,1124,1220,235,335,348384,320054,4652,4164,3417,96254,97603
2024-01-14 14:22:01,1117,1177,235,334,350218,321909,4239,4084,3264,96813,98192
2024-01-14 14:52:02,1042,1124,234,336,352153,323758,3732,3652,3110,97334,98754
2024-01-14 15:23:01,1010,1072,234,336,353900,325460,3340,3244,2937,97856,99308
2024-01-14 15:53:01,936,985,233,336,355688,327087,3357,3146,2758,98324,99800
2024-01-14 16:23:01,915,935,233,337,357286,328580,3438,3153,2612,98781,100268
2024-01-14 16:53:01,857,917,233,337,359044,330234,3382,3157,2570,99210,100726
2024-01-14 17:23:01,845,934,233,339,360422,331560,3131,2975,2555,99632,101193
2024-01-14 17:53:01,809,947,233,339,361884,332929,2821,2664,2525,100037,101667
2024-01-14 18:23:01,755,970,232,342,363533,334346,3147,2792,2459,100414,102152
2024-01-14 18:53:01,766,905,232,342,364910,335878,2960,2921,2410,100797,102604
2024-01-14 19:23:02,692,905,232,342,366389,337175,2864,2850,2321,101143,103057
2024-01-14 19:54:02,664,909,231,342,367824,338533,2874,2598,2269,101486,103527
2024-01-14 20:24:02,645,868,231,342,368906,339746,2486,2530,2176,101809,103961
2024-01-14 20:55:02,625,791,231,343,370081,341013,2242,2486,2103,102132,104369
2024-01-14 21:26:01,620,761,231,344,371123,342138,2087,2228,2047,102452,104762
2024-01-14 21:56:01,604,718,231,345,372182,343092,2041,1995,1981,102754,105121
2024-01-14 22:26:01,592,693,230,346,373086,344030,1979,1927,1940,103050,105468
2024-01-14 22:57:01,573,664,229,346,374199,345086,2015,1980,1845,103346,105811
2024-01-14 23:27:02,592,664,230,346,375287,346132,2181,2083,1642,103642,106143
2024-01-14 23:58:01,609,640,230,346,376575,347249,2378,2096,1573,103957,106473
2024-01-15 00:28:01,613,642,230,346,377763,348271,2446,2079,1534,104263,106794
2024-01-15 00:58:01,579,619,229,347,378884,349310,2319,2083,1455,104553,107104
2024-01-15 01:28:01,593,614,229,349,379894,350210,2143,1951,1469,104849,107411
2024-01-15 01:58:01,596,584,229,349,381288,351343,2418,2033,1462,105147,107703
2024-01-15 02:28:02,597,607,229,349,382590,352366,2698,2114,1438,105446,108007
2024-01-15 02:58:02,612,661,229,349,383913,353415,2623,2071,1465,105752,108337
2024-01-15 03:29:02,654,685,229,348,384978,354532,2413,2207,1595,106090,108691
2024-01-15 04:00:10,704,711,229,348,386391,355777,2444,2346,1667,106455,109060
