Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2024-01-10 09:47:01,1,1,186,190,0,0,0,0/hr,0,0/hr,3573,0,0,0,0,0,0,0,0
2024-01-10 10:17:01,1014,1434,268,288,275,229,69,69/hr,31,31/hr,4885,507,717,6,191,0,420,0,1
2024-01-10 10:47:01,1963,1798,291,301,2821,2692,4802,4802/hr,4535,4535/hr,5198,1488,1616,11,14,165,0,0,0
2024-01-10 11:17:01,2092,1834,292,300,7507,6671,7281,7281/hr,6399,6399/hr,5296,2534,2533,28,27,258,0,1,0
2024-01-10 11:47:01,2063,1766,290,302,12764,11008,10089,10089/hr,8417,8417/hr,5206,3566,3416,18,27,297,0,1,0
2024-01-10 12:17:02,1913,1670,289,301,16832,14509,9564,9564/hr,8059,8059/hr,5015,4523,4251,30,28,243,0,1,0
2024-01-10 12:48:01,1761,1564,292,298,20774,17583,7606,7606/hr,6085,6085/hr,4600,5432,5059,21,15,197,0,1,0
2024-01-10 13:18:01,1629,1525,294,296,23699,20043,6969,6969/hr,5603,5603/hr,4403,6246,5821,24,7,104,0,0,0
2024-01-10 13:48:01,1473,1423,294,296,26967,22848,6085,6085/hr,5215,5215/hr,4134,6983,6533,15,18,50,0,0,0
2024-01-10 14:18:01,1368,1346,293,296,29600,25280,5523,5523/hr,5061,5061/hr,3884,7667,7206,3,13,22,0,0,0
2024-01-10 14:48:01,1251,1277,290,298,32301,27494,5143,5143/hr,4380,4380/hr,3659,8292,7844,13,21,0,26,0,0
2024-01-10 15:18:01,1129,1192,289,299,34946,30038,5287,5287/hr,4723,4723/hr,3444,8857,8440,7,30,0,63,0,0
2024-01-10 15:48:02,1050,1135,285,302,37152,32498,4808,4808/hr,4994,4994/hr,3260,9382,9008,0,39,0,85,0,0
2024-01-10 16:19:01,1011,1083,283,302,38910,34487,3955,3955/hr,4415,4415/hr,3118,9904,9567,2,33,0,72,0,0
2024-01-10 16:49:01,965,1045,281,302,40783,36252,3331,3331/hr,3435,3435/hr,3055,10387,10090,7,38,0,80,0,0
2024-01-10 17:19:01,966,1026,281,302,42457,37786,3508,3508/hr,3240,3240/hr,3008,10870,10603,0,30,0,60,0,0
2024-01-10 17:49:01,939,1023,279,303,44427,39825,3525,3525/hr,3541,3541/hr,2994,11339,11114,3,35,0,84,0,0
2024-01-10 18:19:02,955,1046,276,305,46403,42002,3880,3880/hr,4114,4114/hr,2963,11817,11637,0,1,0,91,0,0
2024-01-10 18:50:02,923,1024,275,306,48561,44055,4013,4013/hr,4076,4076/hr,2892,12294,12167,0,12,0,101,0,0
2024-01-10 19:20:02,857,979,274,306,50825,46075,4431,4431/hr,4071,4071/hr,2781,12722,12656,0,27,0,122,0,1
2024-01-10 19:51:01,809,983,272,307,53353,48990,4016,4016/hr,4305,4305/hr,2666,13140,13164,0,25,0,174,0,1
2024-01-10 20:21:01,750,900,270,310,55049,50873,3576,3576/hr,4077,4077/hr,2525,13515,13614,2,32,0,150,0,1
2024-01-10 20:51:01,695,879,263,315,56642,52641,3291,3291/hr,3652,3652/hr,2397,13863,14053,3,22,0,184,0,1
2024-01-10 21:21:01,646,755,262,316,57681,53643,2634,2634/hr,2771,2771/hr,2124,14186,14431,6,31,0,109,0,1
2024-01-10 21:51:01,620,707,262,316,58741,54546,2099,2099/hr,1898,1898/hr,2072,14496,14784,4,19,0,87,0,1
2024-01-10 22:21:01,587,650,260,317,59528,55276,1846,1846/hr,1637,1637/hr,1845,14789,15109,1,6,0,63,0,0
2024-01-10 22:51:02,573,598,260,317,60470,56111,1748,1748/hr,1599,1599/hr,1736,15076,15408,0,12,0,25,0,0
2024-01-10 23:22:01,550,557,260,317,61306,56740,1779,1779/hr,1460,1460/hr,1700,15360,15696,0,5,0,7,0,0
2024-01-10 23:52:01,553,524,260,317,62001,57302,1532,1532/hr,1189,1189/hr,1638,15636,15958,1,12,29,0,0,0
2024-01-11 00:22:02,538,517,260,317,62697,57879,1391,1391/hr,1140,1140/hr,1599,15905,16217,0,14,21,0,0,0
2024-01-11 00:53:02,543,518,259,318,63427,58520,1438,1438/hr,1216,1216/hr,1590,16186,16484,2,14,25,0,0,0
2024-01-11 01:24:01,574,545,259,318,64167,59052,1471,1471/hr,1177,1177/hr,1657,16482,16766,0,12,29,0,0,0
2024-01-11 01:54:02,581,558,259,318,64932,59611,1472,1472/hr,1054,1054/hr,1685,16773,17045,1,17,23,0,0,0
