Timestamp,WardenPlayers,ColonialPlayers,WardenCaptures,ColonialCaptures,WardenCasualties,ColonialCasualties,WardenCasualtyRate,WardenCasualtyRateHr,ColonialCasualtyRate,ColonialCasualtyRateHr,SteamPlayers,WardenPlayHours,ColonialPlayHours,WardenQueued,ColonialQueued,WardenPlayersMore,ColonialPlayersMore,WardenQueueWarning,ColonialQueueWarning
2022-11-05 09:43:02,1,1,268,248,0,0,0,0/hr,0,0/hr,4607,0,0,0,0,0,0,0,0
2022-11-05 10:13:02,1543,1773,269,268,51,72,20,20/hr,0,0/hr,6188,771,886,12,62,0,230,0,1
2022-11-05 10:44:02,1785,2066,271,266,3099,3102,4871,4871/hr,4740,4740/hr,6834,1693,1953,20,78,0,281,0,1
2022-11-05 11:14:02,1811,2100,271,266,6856,6425,6517,6517/hr,6013,6013/hr,7188,2599,3003,21,90,0,289,0,1
2022-11-05 11:45:02,1743,2011,270,266,10511,10021,7046,7046/hr,6672,6672/hr,7135,3499,4042,15,69,0,268,0,1
2022-11-05 12:15:02,1694,1986,270,266,13941,13409,6753,6753/hr,6764,6764/hr,6960,4346,5035,17,43,0,292,0,1
2022-11-05 12:46:02,1591,1862,268,265,17924,17270,7159,7159/hr,6966,6966/hr,6855,5168,5997,16,52,0,271,0,1
2022-11-05 13:16:02,1536,1779,270,263,21372,20924,6681,6681/hr,6791,6791/hr,6630,5936,6887,38,37,0,243,0,1
2022-11-05 13:47:02,1502,1734,271,264,24792,24257,5932,5932/hr,6019,6019/hr,6522,6712,7783,22,36,0,232,0,1
2022-11-05 14:17:03,1486,1692,271,264,27587,26949,5989,5989/hr,5820,5820/hr,6399,7456,8629,20,47,0,206,0,1
2022-11-05 14:48:01,1448,1612,271,264,30914,30221,6119,6119/hr,5939,5939/hr,6329,8203,9461,1,35,0,164,0,0
2022-11-05 15:18:03,1373,1561,271,264,33924,32824,6377,6377/hr,5905,5905/hr,6039,8890,10243,16,50,0,188,0,1
2022-11-05 15:49:02,1307,1439,273,261,37100,35626,6128,6128/hr,5355,5355/hr,5953,9565,10986,0,55,0,132,0,0
2022-11-05 16:20:01,1195,1371,270,261,39522,37953,5367,5367/hr,4830,4830/hr,5596,10182,11694,9,41,0,176,0,1
2022-11-05 16:50:01,1099,1322,270,261,41899,40388,4892,4892/hr,4851,4851/hr,5395,10732,12355,0,55,0,223,0,1
2022-11-05 17:20:01,1023,1288,269,262,43756,42437,4239,4239/hr,4479,4479/hr,5180,11243,12999,6,42,0,265,0,1
2022-11-05 17:50:02,944,1210,268,263,45774,44595,3921,3921/hr,4248,4248/hr,4843,11716,13604,6,69,0,266,0,1
2022-11-05 18:21:01,888,1180,268,263,47671,46435,3939,3939/hr,4018,4018/hr,4828,12174,14213,11,51,0,292,0,1
2022-11-05 18:51:01,873,1160,268,263,49669,48689,3868,3868/hr,4073,4073/hr,4611,12611,14793,8,30,0,287,0,1
2022-11-05 19:21:02,804,1108,265,264,51456,50336,3762,3762/hr,3843,3843/hr,4472,13013,15348,10,46,0,304,0,1
2022-11-05 19:52:01,775,1081,265,265,52997,52037,3325,3325/hr,3338,3338/hr,4309,13413,15906,4,53,0,306,0,1
2022-11-05 20:22:02,754,1043,265,265,54150,53436,2665,2665/hr,3042,3042/hr,4209,13790,16428,3,52,0,289,0,1
2022-11-05 20:52:02,694,1004,262,267,55466,55064,2483,2483/hr,3117,3117/hr,4044,14137,16930,5,62,0,310,0,1
2022-11-05 21:23:01,636,945,262,267,56502,56280,2214,2214/hr,2678,2678/hr,3887,14466,17418,1,60,0,309,0,1
2022-11-05 21:53:01,600,940,260,268,57617,57672,2148,2148/hr,2603,2603/hr,3688,14766,17888,1,12,0,340,0,1
2022-11-05 22:23:02,573,889,260,267,58642,58708,2098,2098/hr,2343,2343/hr,3530,15052,18332,2,9,0,316,0,1
2022-11-05 22:54:01,556,839,260,268,59858,59830,2242,2242/hr,2141,2141/hr,3307,15340,18766,0,20,0,283,0,1
2022-11-05 23:24:01,514,785,260,268,60790,60884,2148,2148/hr,2174,2174/hr,3194,15597,19158,0,31,0,271,0,1
2022-11-05 23:54:01,480,771,260,268,61782,61929,1862,1862/hr,1998,1998/hr,3066,15837,19544,0,38,0,291,0,1
